key,latency(us)
key170,576888
key171,645953
key172,287090
key173,299187
key174,357177
key175,319976
key176,551466
key177,540426
key178,493812
key179,478508
key180,553405
key181,504414
key182,534534
key183,535756
key184,546659
key185,607841
key186,493702
key187,611724
key188,556268
key189,565086
key190,559686
key191,539178
key192,548926
key193,603592
key194,484504
key195,653791
key196,472958
key197,425993
key198,352544
key199,357213
key200,551425
key201,554894
key202,563479
key203,548870
key204,557833
key205,565175
key206,566821
key207,551181
key208,557676
key209,558041
key210,553147
key211,552917
key212,548279
key213,546155
key214,539054
key215,570596
key216,499496
key217,488988
key218,538285
key219,671382
key220,291614
key221,286990
key222,359727
key223,341840
key224,337487
key225,532467
key226,497720
key227,494825
key228,554067
key229,547668
key230,488378
key231,492873
key232,537304
key233,563763
key234,556908
key235,543487
key236,535915
key237,554721
key238,545821
key239,550781
key240,551576
key241,495081
key242,547888
key243,490895
key244,590834
key245,627230
key246,355397
key247,348232
key248,341259
key249,484924
key250,549677
key251,555691
key252,489296
key253,545053
key254,579802
key255,605624
key256,549575
key257,535530
key258,486465
key259,568133
key260,535390
key261,568165
key262,532885
key263,573389
key264,574708
key265,553894
key266,548261
key267,636961
key268,682486
key269,497232
key270,417847
key271,357061
key272,351477
key273,557033
key274,501493
key275,500663
key276,556400
key277,550872
key278,560800
key279,501348
key280,523706
key281,477526
key282,475569
key283,600121
key284,537263
key285,535191
key286,525581
key287,613144
key288,479929
key289,535966
key290,475630
key291,542939
key292,506885
key293,645676
key294,298764
key295,367808
key296,294512
key297,292822
key298,288167
key299,554123
key300,485431
key301,535797
key302,484434
key303,567045
key304,552742
key305,551351
key306,564596
key307,566361
key308,479743
key309,493225
key310,504121
key311,548580
key312,583946
key313,565765
key314,561745
key315,595964
key316,621477
key317,553593
key318,678046
key319,371183
key320,353510
key321,354212
key322,345969
key323,354276
key324,559972
key325,496297
key326,538175
key327,555109
key328,476846
key329,604568
key330,556604
key331,556526
key332,566043
key333,596590
key334,543055
key335,547469
key336,486330
key337,560075
key338,500772
key339,659564
key340,491181
key341,494766
key342,700118
key343,633786
key344,356200
key345,347481
key346,350647
key347,430836
key348,550942
key349,612412
key350,787360
key351,681995
key352,541341
key353,567282
key354,600097
key355,483511
key356,534896
key357,1147275
key358,498408
key359,546870
key360,609876
key361,554965
key362,553523
key363,547236
key364,494736
key365,588232
key366,361345
key367,415412
key368,292283
key369,424190
key370,368087
key371,478799
key372,561976
key373,609289
key374,536749
key375,581741
key376,1144256
key377,561474
key378,586697
key379,558318
key380,553101
key381,622962
key382,1144965
key383,549849
key384,597893
key385,611073
key386,549186
key387,672460
key388,536818
key389,288930
key390,286720
key391,364626
key392,333460
key393,473780
key394,606421
key395,491618
key396,552334
key397,561025
key398,502649
key399,558330
key400,537025
key401,559234
key402,559111
key403,500390
key404,558599
key405,552798
key406,555244
key407,546657
key408,553755
key409,547074
key410,554343
key411,650502
key412,534168
key413,348426
key414,409709
key415,349207
key416,350656
key417,534756
key418,548644
key419,539990
key420,548384
key421,604922
key422,550759
key423,537967
key424,609494
key425,489884
key426,554260
key427,563455
key428,540514
key429,562366
key430,550222
key431,542554
key432,499732
key433,612834
key434,546640
key435,556875
key436,634406
key437,348038
key438,364315
key439,364325
key440,749477
key441,502488
key442,548031
key443,542029
key444,566898
key445,653846
key446,546704
key447,605691
key448,665953
key449,629809
key450,545053
key451,547986
key452,549112
key453,534218
key454,555231
key455,634647
key456,664637
key457,662526
key458,571085
key459,486445
key460,957345
key461,486399
key462,481951
key463,546258
key464,483879
key465,557025
key466,539723
key467,567196
key468,637759
key469,585557
key470,555734
key471,507760
key472,618914
key473,561282
key474,562914
key475,547870
key476,648189
key477,662034
key478,683332
key479,690195
key480,352460
key481,410684
key482,346964
key483,536817
key484,561567
key485,786495
key486,548901
key487,736273
key488,555073
key489,1129410
key490,511556
key491,489032
key492,558619
key493,565124
key494,492855
key495,565941
key496,493183
key497,561563
key498,556633
key499,538547
key500,548633
key501,477893
key502,350537
key503,361437
key504,355579
key505,347237
key506,551521
key507,539735
key508,546544
key509,484397
key510,474389
key511,495733
key512,561162
key513,519808
key514,543132
key515,477047
key516,475322
key517,541546
key518,544604
key519,556060
key520,544122
key521,607320
key522,557468
key523,666917
key524,472655
key525,613597
key526,289722
key527,420576
key528,314964
key529,356038
key530,568625
key531,545931
key532,599930
key533,549096
key534,543724
key535,687605
key536,675566
key537,566182
key538,604939
key539,569102
key540,539318
key541,661472
key542,544740
key543,685414
key544,602263
key545,595425
key546,547636
key547,609384
key548,473874
key549,343526
key550,311325
key551,313037
key552,344775
key553,548855
key554,536950
key555,560846
key556,620064
key557,639974
key558,553990
key559,613437
key560,590780
key561,538456
key562,553537
key563,528136
key564,602062
key565,569125
key566,576851
key567,572208
key568,535481
key569,548990
key570,619149
key571,589161
key572,658619
key573,525897
key574,501219
key575,546248
key576,555916
key577,626545
key578,604665
key579,535424
key580,560536
key581,542042
key582,544028
key583,557412
key584,480843
key585,484436
key586,528685
key587,608753
key588,562674
key589,596545
key590,524871
key591,497822
key592,627319
key593,552982
key594,353522
key595,289545
key596,301354
key597,299886
key598,337640
key599,355739
key600,574924
key601,493056
key602,536796
key603,490311
key604,480635
key605,553476
key606,666483
key607,490335
key608,561672
key609,559882
key610,490346
key611,489640
key612,588705
key613,538830
key614,472667
key615,476695
key616,512903
key617,559326
key618,552483
key619,645602
key620,354912
key621,364399
key622,370196
key623,1068955
key624,545937
key625,552812
key626,542962
key627,620061
key628,538029
key629,499155
key630,542579
key631,482246
key632,507208
key633,599816
key634,553681
key635,488025
key636,568275
key637,513978
key638,546682
key639,551886
key640,539437
key641,608261
key642,599256
key643,371460
key644,346555
key645,339878
key646,428708
key647,711897
key648,570789
key649,550398
key650,567917
key651,561370
key652,486450
key653,632473
key654,564986
key655,558800
key656,553731
key657,485766
key658,493306
key659,556129
key660,549977
key661,498629
key662,559747
key663,543619
key664,483413
key665,627084
key666,549071
key667,576803
key668,359557
key669,363990
key670,349022
key671,561631
key672,566515
key673,504159
key674,484128
key675,549985
key676,545701
key677,543660
key678,559046
key679,556782
key680,544071
key681,546419
key682,562861
key683,529303
key684,554255
key685,538688
key686,493252
key687,658613
key688,548302
key689,678455
key690,553383
key691,389904
key692,349452
key693,287420
key694,367376
key695,482423
key696,546696
key697,549550
key698,547626
key699,618085
key700,608381
key701,604797
key702,714787
key703,593693
key704,678213
key705,613588
key706,552255
key707,480485
key708,519891
key709,488929
key710,553877
key711,499280
key712,589945
key713,649078
key714,344556
key715,352720
key716,345236
key717,406891
key718,290841
key719,586269
key720,542779
key721,542629
key722,528885
key723,536733
key724,541693
key725,536295
key726,543418
key727,572821
key728,561700
key729,574098
key730,563417
key731,559805
key732,547556
key733,494661
key734,550818
key735,546715
key736,611274
key737,564812
key738,542211
key739,359053
key740,347433
key741,354599
key742,285358
key743,356176
key744,630130
key745,543854
key746,563891
key747,556205
key748,559837
key749,557044
key750,565467
key751,554087
key752,608808
key753,566896
key754,557606
key755,543830
key756,485727
key757,555260
key758,540960
key759,603392
key760,497204
key761,616591
key762,631613
key763,285257
key764,343806
key765,276221
key766,368686
key767,590559
key768,558748
key769,655095
key770,575829
key771,671329
key772,600667
key773,606983
key774,551120
key775,745474
key776,616448
key777,489462
key778,545511
key779,568384
key780,802299
key781,554709
key782,550815
key783,590136
key784,601396
key785,360880
key786,355761
key787,402262
key788,360579
key789,473615
key790,516699
key791,569118
key792,481194
key793,489273
key794,496674
key795,502926
key796,550452
key797,790150
key798,546532
key799,620123
key800,612546
key801,561974
key802,620454
key803,620930
key804,464902
key805,543124
key806,805464
key807,618878
key808,359315
key809,425759
key810,335581
key811,345915
key812,339910
key813,541122
key814,538796
key815,544417
key816,546346
key817,490593
key818,542249
key819,479283
key820,543883
key821,503162
key822,472158
key823,531882
key824,669438
key825,545414
key826,558901
key827,494761
key828,567147
key829,488504
key830,551873
key831,559659
key832,544566
key833,829565
key834,354221
key835,352770
key836,613048
key837,594203
key838,497340
key839,525650
key840,553374
key841,553545
key842,488132
key843,488613
key844,545775
key845,492040
key846,563637
key847,563452
key848,703028
key849,584198
key850,558384
key851,612754
key852,616622
key853,545698
key854,496680
key855,556780
key856,362132
key857,376898
key858,404694
key859,354380
key860,290011
key861,555653
key862,553021
key863,542812
key864,483275
key865,543871
key866,558707
key867,545095
key868,530572
key869,552266
key870,529068
key871,634926
key872,622427
key873,669093
key874,609102
key875,615970
key876,539844
key877,545426
key878,579982
key879,687358
key880,357691
key881,424604
key882,300410
key883,300937
key884,557411
key885,561327
key886,552658
key887,478908
key888,475435
key889,540961
key890,543262
key891,552535
key892,570598
key893,628588
key894,550227
key895,483574
key896,532728
key897,545291
key898,546936
key899,598864
key900,559779
key901,633101
key902,661186
key903,636541
key904,415360
key905,360406
key906,401091
key907,534256
key908,600314
key909,625247
key910,590218
key911,572362
key912,542971
key913,546806
key914,552460
key915,540981
key916,556498
key917,568374
key918,688921
key919,466737
key920,536498
key921,532544
key922,563307
key923,530013
key924,542085
key925,583728
key926,288159
key927,351205
key928,417212
key929,350805
key930,469038
key931,480230
key932,628571
key933,527485
key934,478210
key935,557617
key936,543040
key937,547714
key938,612221
key939,532156
key940,543411
key941,546282
key942,538834
key943,1157969
key944,617298
key945,555257
key946,673989
key947,612571
key948,539702
key949,399196
key950,416162
key951,412742
key952,525697
key953,551622
key954,545255
key955,551682
key956,591535
key957,572442
key958,670867
key959,549806
key960,543000
key961,558431
key962,504435
key963,473213
key964,670323
key965,547302
key966,552696
key967,503211
key968,671824
key969,655474
key970,630458
key971,484755
key972,367752
key973,350724
key974,613271
key975,605371
key976,610637
key977,545994
key978,623793
key979,642456
key980,542126
key981,534027
key982,541964
key983,544978
key984,547743
key985,493092
key986,591724
key987,540425
key988,545726
key989,553409
key990,494953
key991,782127
key992,634127
key993,354655
key994,531074
key995,529509
key996,539628
key997,491718
key998,546658
key999,490868
