key,latency(us)
key0,281079
key1,273084
key2,270298
key3,416468
key4,267940
key5,78698
key6,74549
key7,76430
key8,73085
key9,76990
key10,77492
key11,73269
key12,77540
key13,74526
key14,76683
key15,75361
key16,75914
key17,76293
key18,74855
key19,76262
key20,263646
key21,264449
key22,266711
key23,266375
key24,267967
key25,268048
key26,265307
key27,270072
key28,272691
key29,276013
key30,277319
key31,277283
key32,279857
key33,266590
key34,276184
key35,276770
key36,263906
key37,274007
key38,281789
key39,279316
key40,275818
key41,310507
key42,395698
key43,280489
key44,264943
key45,279006
key46,272636
key47,263498
key48,262049
key49,262143
key50,275263
key51,286942
key52,261986
key53,261867
key54,280068
key55,266344
key56,267324
key57,283015
key58,337497
key59,271422
key60,75486
key61,75680
key62,75785
key63,73035
key64,77197
key65,75165
key66,76019
key67,74954
key68,77379
key69,77072
key70,75480
key71,75340
key72,76190
key73,74254
key74,74436
key75,75656
key76,76498
key77,267387
key78,281017
key79,283687
key80,317252
key81,275063
key82,282518
key83,276335
key84,265039
key85,265213
key86,280565
key87,277462
key88,278888
key89,272675
key90,278514
key91,276917
key92,281133
key93,276366
key94,287803
key95,284112
key96,420749
key97,264970
key98,282596
key99,275174
key100,265620
key101,273825
key102,270082
key103,268084
key104,269942
key105,267724
key106,263780
key107,267103
key108,263374
key109,269649
key110,263474
key111,269710
key112,272591
key113,275060
key114,366309
key115,262826
key116,79552
key117,263939
key118,78349
key119,75170
key120,264180
key121,76378
key122,74601
key123,74117
key124,83791
key125,76414
key126,76978
key127,76359
key128,76260
key129,75514
key130,76068
key131,73879
key132,75348
key133,258913
key134,266208
key135,265366
key136,261492
key137,262233
key138,261018
key139,266051
key140,260852
key141,269039
key142,285014
key143,272263
key144,266327
key145,264765
key146,268578
key147,271028
key148,268236
key149,276604
key150,396676
key151,265015
key152,262520
key153,268040
key154,266976
key155,268189
key156,280601
key157,263272
key158,277027
key159,278597
key160,284015
key161,269033
key162,278775
key163,278643
key164,276509
key165,264111
key166,276566
key167,263447
key168,278915
key169,279521
key170,275277
key171,357965
key172,265831
key173,78528
key174,79169
key175,77475
key176,77321
key177,77759
key178,77252
key179,80240
key180,81541
key181,78171
key182,76279
key183,78485
key184,80548
key185,77438
key186,78163
key187,81138
key188,77198
key189,78215
key190,78396
key191,79063
key192,76218
key193,82429
key194,265372
key195,278039
key196,277697
key197,274125
key198,274669
key199,266513
key200,275825
key201,272169
key202,262440
key203,265888
key204,281328
key205,280575
key206,274744
key207,382652
key208,265172
key209,284172
key210,269447
key211,285603
key212,266869
key213,271023
key214,281382
key215,287513
key216,271281
key217,265355
key218,268493
key219,264520
key220,270162
key221,271573
key222,267278
key223,274843
key224,264779
key225,270126
key226,269673
key227,265720
key228,269361
key229,267105
key230,272705
key231,309719
key232,310675
key233,281568
key234,77786
key235,264818
key236,79926
key237,80367
key238,76081
key239,78687
key240,77801
key241,80916
key242,78007
key243,76455
key244,76239
key245,78652
key246,76734
key247,77362
key248,78595
key249,77274
key250,78949
key251,75491
key252,268589
key253,266395
key254,268991
key255,267326
key256,271281
key257,264730
key258,263939
key259,279800
key260,273609
key261,285682
key262,355415
key263,269251
key264,267169
key265,264001
key266,271558
key267,266740
key268,262376
key269,269115
key270,269681
key271,273528
key272,280556
key273,279970
key274,271112
key275,277523
key276,276112
key277,267388
key278,264636
key279,267652
key280,278230
key281,281054
key282,278422
key283,268261
key284,266200
key285,278608
key286,270336
key287,276422
key288,282275
key289,281724
key290,375715
key291,280174
