key,latency(us)
key410,295853
key411,303526
key412,346974
key413,286566
key414,288092
key415,287329
key416,285862
key417,297843
key418,297064
key419,315750
key420,277238
key421,295608
key422,284814
key423,284436
key424,305175
key425,287579
key426,278326
key427,272719
key428,289019
key429,277473
key430,296807
key431,290008
key432,305916
key433,295720
key434,305067
key435,286259
key436,290019
key437,305571
key438,98423
key439,85627
key440,100345
key441,87239
key442,89622
key443,97738
key444,88005
key445,106981
key446,98102
key447,86774
key448,109480
key449,94089
key450,89610
key451,288342
key452,286800
key453,296006
key454,285648
key455,308692
key456,293728
key457,286098
key458,290407
key459,309616
key460,327555
key461,463876
key462,304810
key463,301316
key464,287714
key465,290314
key466,300780
key467,298475
key468,296497
key469,294917
key470,302188
key471,276839
key472,272842
key473,276000
key474,290898
key475,280974
key476,296776
key477,283972
key478,277940
key479,285991
key480,285825
key481,289645
key482,300484
key483,284472
key484,284023
key485,285201
key486,365406
key487,279763
key488,89118
key489,92631
key490,93728
key491,100389
key492,86664
key493,107655
key494,98738
key495,87176
key496,94701
key497,90338
key498,99599
key499,113815
key500,87748
key501,105414
key502,277875
key503,294659
key504,276402
key505,280374
key506,302002
key507,293008
key508,292168
key509,287741
key510,406672
key511,277787
key512,303042
key513,279614
key514,282883
key515,281767
key516,279368
key517,292654
key518,288613
key519,396940
key520,296658
key521,298904
key522,289101
key523,286913
key524,299844
key525,284288
key526,278945
key527,284158
key528,278645
key529,310735
key530,287990
key531,292014
key532,283111
key533,283073
key534,277012
key535,273056
key536,286494
key537,341151
key538,297290
key539,275821
key540,131655
key541,94673
key542,90286
key543,97802
key544,92146
key545,86710
key546,93497
key547,86867
key548,85425
key549,99304
key550,98794
key551,86395
key552,279359
key553,272327
key554,294414
key555,270110
key556,273514
key557,282577
key558,302982
key559,313440
key560,282192
key561,277570
key562,285541
key563,276578
key564,344747
key565,273232
key566,285139
key567,274790
key568,283958
key569,289889
key570,290722
key571,293403
key572,296253
key573,296118
key574,278461
key575,267109
key576,269922
key577,280339
key578,285122
key579,277263
key580,274069
key581,302707
key582,277074
key583,306845
key584,291735
key585,299919
key586,302366
key587,286795
key588,378077
key589,272649
key590,100033
key591,282662
key592,95919
key593,98984
key594,108157
key595,84920
key596,91268
key597,93480
key598,92880
key599,94010
key600,89931
key601,297226
key602,286812
key603,285642
key604,278892
key605,299241
key606,350289
key607,294380
key608,279098
key609,297376
key610,272304
key611,282666
key612,279868
key613,275774
key614,289236
key615,270676
key616,345834
key617,271149
key618,273946
key619,286546
key620,304965
key621,289736
key622,291855
key623,282243
key624,290437
key625,286617
key626,306835
key627,298910
key628,290821
key629,294692
key630,290082
key631,283900
key632,296761
key633,317441
key634,283447
key635,298138
key636,286530
key637,295589
key638,294197
key639,95065
key640,93369
key641,88700
key642,104659
key643,94972
key644,94886
key645,99636
key646,95439
key647,110908
key648,109371
key649,95442
key650,92490
key651,88256
key652,90473
key653,93700
key654,85866
key655,92506
key656,280527
key657,285804
key658,345255
key659,303249
key660,281511
key661,276963
key662,285470
key663,293290
key664,282903
key665,291207
key666,281385
key667,292182
key668,278630
key669,307897
key670,294539
key671,299365
key672,287868
key673,300590
key674,288258
key675,278751
key676,288474
key677,313424
key678,296937
key679,285949
key680,278272
key681,300033
key682,272991
key683,292266
key684,278723
key685,290755
key686,286951
key687,278043
key688,279128
key689,275629
key690,298328
key691,283492
key692,332518
key693,275852
key694,93153
key695,89656
key696,112974
key697,88120
key698,95237
key699,92884
key700,101302
key701,102094
key702,101350
key703,92638
key704,97136
key705,85694
key706,297135
key707,377294
key708,287541
key709,282937
key710,302980
key711,294868
key712,298990
key713,288819
key714,290750
key715,288403
key716,282325
key717,280281
key718,283658
key719,282727
key720,283851
key721,301205
key722,276632
key723,279896
key724,272025
key725,284215
key726,276774
key727,282675
key728,272071
key729,278030
key730,292399
key731,286008
key732,287473
key733,283032
key734,299123
key735,287401
key736,290291
key737,302610
key738,279448
key739,280810
key740,289462
key741,289525
key742,395594
key743,285924
key744,102394
key745,97693
key746,86697
key747,94171
key748,91232
key749,96857
key750,121354
key751,91705
key752,86571
key753,89514
key754,94497
key755,115339
key756,87495
key757,286435
key758,293938
key759,279786
key760,297037
key761,294919
key762,273483
key763,283896
key764,310504
key765,281727
key766,283097
key767,287355
key768,285716
key769,288602
key770,278605
key771,277843
key772,284681
key773,287234
key774,281521
key775,286188
key776,307266
key777,298039
key778,291169
key779,288837
key780,288798
key781,302495
key782,291060
key783,283805
key784,298764
key785,304214
key786,291874
key787,276530
key788,271136
key789,282330
key790,276320
key791,303566
key792,294778
key793,372687
key794,293016
key795,100729
key796,359212
key797,105756
key798,105719
key799,91925
key800,86291
key801,101114
key802,91162
key803,90973
key804,100102
key805,93330
key806,91088
key807,85992
key808,85712
key809,95424
key810,295574
key811,295343
key812,290829
key813,298100
key814,288391
key815,289067
key816,294940
key817,290985
key818,290517
key819,305374
key820,295585
key821,348930
key822,302825
key823,300433
key824,285203
key825,289647
key826,299202
key827,278727
key828,292665
key829,286957
key830,291080
key831,286245
key832,294507
key833,278342
key834,298984
key835,280876
key836,306925
key837,286936
key838,291638
key839,286218
key840,280415
key841,294519
key842,280987
key843,281922
key844,293428
key845,401564
key846,355976
key847,101422
key848,85020
key849,91658
key850,86479
key851,112089
key852,86278
key853,111275
key854,100120
key855,85750
key856,92699
key857,92942
key858,134682
key859,109831
key860,303326
key861,289610
key862,285405
key863,365190
key864,304483
key865,303954
key866,311649
key867,285360
key868,320213
key869,314465
key870,300717
key871,285577
key872,295020
key873,301501
key874,287008
key875,332299
key876,287781
key877,302593
key878,289967
key879,297936
key880,283932
key881,294253
key882,311143
key883,275568
key884,298591
key885,286781
key886,269554
key887,276531
key888,295316
key889,294526
key890,339073
key891,272328
key892,272353
key893,303358
key894,308171
key895,333243
key896,328777
key897,285273
key898,99544
key899,85363
key900,84452
key901,88344
key902,100896
key903,85599
key904,108838
key905,95650
key906,103244
key907,88070
key908,96128
key909,99012
key910,95061
key911,104590
key912,94362
key913,99809
key914,310743
key915,291111
key916,298503
key917,291603
key918,282397
key919,284603
key920,296991
key921,276902
key922,282498
key923,283379
key924,283768
key925,277153
key926,284116
key927,291421
key928,281458
key929,290322
key930,278539
key931,274814
key932,294226
key933,278938
key934,278463
key935,295134
key936,296040
key937,300968
key938,276511
key939,268479
key940,266894
key941,278859
key942,269892
key943,282647
key944,277353
key945,309763
key946,458627
key947,293499
key948,327150
key949,307847
key950,328512
key951,288607
key952,90619
key953,92697
key954,93420
key955,138042
key956,115286
key957,96399
key958,95436
key959,96080
key960,100360
key961,97611
key962,94950
key963,95118
key964,280809
key965,282097
key966,276152
key967,277701
key968,274052
key969,297774
key970,273094
key971,294313
key972,289844
key973,279995
key974,297302
key975,278698
key976,330886
key977,279795
key978,282892
key979,283256
key980,428529
key981,290197
key982,295757
key983,282518
key984,289249
key985,283842
key986,295462
key987,279379
key988,287057
key989,317090
key990,270393
key991,302471
key992,293016
key993,288004
key994,421793
key995,296648
key996,289469
key997,287424
key998,311724
key999,395737
