key,latency(us)
key0,750346
key1,681855
key2,473189
key3,549453
key4,481858
key5,725619
key6,3038068
key7,731223
key8,824331
key9,667568
key10,672822
key11,781636
key12,787316
key13,756930
key14,739317
key15,969634
key16,555090
key17,732254
key18,545147
key19,676855
key20,659873
key21,786312
key22,683503
key23,736404
key24,729464
key25,663747
key26,654588
key27,793146
key28,788668
key29,1405689
key30,784814
key31,961084
key32,677495
key33,476056
key34,477925
key35,665236
key36,685992
key37,685284
key38,1075438
key39,682740
key40,684849
key41,751772
key42,670853
key43,688218
key44,687148
key45,678857
key46,738530
key47,672126
key48,727016
key49,741634
key50,491339
key51,737871
key52,541795
key53,752698
key54,784961
key55,686334
key56,671630
key57,787888
key58,792072
key59,803157
key60,685502
key61,758992
key62,745610
key63,1040098
key64,739126
key65,736312
key66,841191
key67,2050535
key68,755163
key69,679678
key70,727531
key71,690614
key72,682020
key73,674450
key74,876203
key75,1053481
key76,809865
key77,739916
key78,745844
key79,763392
key80,670875
key81,791395
key82,601082
key83,586335
key84,560722
key85,849677
key86,782429
key87,760050
key88,759248
key89,734420
key90,708564
key91,725416
key92,809610
key93,753043
key94,689267
key95,733602
key96,740733
key97,728732
key98,758236
key99,771442
key100,507965
key101,488229
key102,480810
key103,702064
key104,670407
key105,820433
key106,681069
key107,667077
key108,818738
key109,699564
key110,691970
key111,681425
key112,710454
key113,2238819
key114,683034
key115,847858
key116,828232
key117,510103
key118,683900
key119,2110471
key120,752611
key121,804214
key122,703017
key123,747773
key124,738361
key125,739875
key126,804637
key127,979778
key128,733788
key129,788075
key130,895925
key131,543805
key132,706458
key133,863454
key134,660733
key135,759922
key136,779329
key137,797215
key138,751062
key139,684332
key140,724370
key141,668354
key142,699865
key143,691400
key144,722150
key145,804998
key146,737099
key147,813077
key148,595420
key149,2615844
key150,682516
key151,674587
key152,670936
key153,2073628
key154,743605
key155,793393
key156,684997
key157,689295
key158,673238
key159,750242
key160,741240
key161,543682
key162,474994
key163,470831
key164,729468
key165,703709
key166,683388
key167,681835
key168,675110
key169,877288
key170,838156
key171,1033620
key172,680882
key173,692022
key174,1950001
key175,865650
key176,668799
key177,656662
key178,530670
key179,541447
key180,1077105
key181,754501
key182,686629
key183,667227
key184,748738
key185,677789
key186,679736
key187,746777
key188,906470
key189,716776
key190,657460
key191,681001
key192,675039
key193,741724
key194,682098
key195,541197
key196,554139
key197,495687
key198,682901
key199,673422
key200,685857
key201,777473
