key,latency(us)
key0,628006
key1,752077
key2,847614
key3,1200407
key4,950495
key5,648030
key6,663124
key7,678865
key8,783781
key9,672856
key10,732276
key11,668008
key12,658774
key13,675878
key14,612666
key15,696661
key16,633067
key17,616476
key18,656127
key19,767350
key20,665113
key21,536297
key22,420568
key23,690069
key24,616221
key25,666264
key26,624885
key27,666768
key28,614724
key29,610741
key30,624502
key31,661763
key32,738705
key33,617967
key34,701026
key35,920532
key36,975587
key37,761671
key38,2332112
key39,658372
key40,604125
key41,621206
key42,619571
key43,593153
key44,606808
key45,655353
key46,670907
key47,682534
key48,635080
key49,614654
key50,764638
key51,847568
key52,785460
key53,693920
key54,990971
key55,556421
key56,477439
key57,667211
key58,601904
key59,594078
key60,615946
key61,608381
key62,766848
key63,620301
key64,605123
key65,603954
key66,654829
key67,670207
key68,667477
key69,669782
key70,599703
key71,633821
key72,732447
key73,676680
key74,884535
key75,482952
key76,478551
key77,670970
key78,720900
key79,671959
key80,899784
key81,1607879
key82,737067
key83,773518
key84,672949
key85,627936
key86,663046
key87,842665
key88,851097
key89,677209
key90,924240
key91,829003
key92,486695
key93,682707
key94,680273
key95,637841
key96,672599
key97,620254
key98,682282
key99,676513
key100,601057
key101,588536
key102,614589
key103,653534
key104,650996
key105,692537
key106,657590
key107,757946
key108,746518
key109,729856
key110,469435
key111,505082
key112,603990
key113,669110
key114,613183
key115,604593
key116,725969
key117,659585
key118,652851
key119,1248580
key120,670114
key121,677062
key122,732457
key123,2306026
key124,892583
key125,460113
key126,907198
key127,615475
key128,714253
key129,615487
key130,626046
key131,679658
key132,677488
key133,618796
key134,687546
key135,614894
key136,782261
key137,1042491
key138,1106990
key139,690671
key140,619929
key141,731335
key142,736903
key143,478121
key144,484656
key145,467306
key146,653090
key147,618105
key148,690459
key149,690412
key150,622581
key151,703796
key152,601797
key153,620993
key154,755780
key155,742239
key156,663345
key157,610517
key158,666596
key159,617494
key160,596551
key161,740831
key162,605757
key163,446358
key164,426631
key165,414028
key166,794490
key167,719696
key168,1129492
key169,2243355
key170,899839
key171,719036
key172,614699
key173,604174
key174,662400
key175,765462
key176,598322
key177,680172
key178,2459468
key179,787129
key180,2278102
key181,1783669
key182,678307
key183,659349
key184,670848
key185,828827
key186,676436
key187,1656383
key188,936270
key189,2100422
key190,647612
key191,630277
key192,605263
key193,603346
key194,677256
key195,687895
key196,689071
key197,621238
key198,619053
key199,681584
key200,597121
key201,668047
key202,704973
key203,857425
key204,684988
key205,690172
key206,419953
key207,486226
key208,611282
key209,631052
key210,729670
key211,661382
key212,612797
key213,739681
key214,605851
key215,630428
key216,671141
key217,667166
key218,605522
key219,664930
key220,668862
key221,789708
key222,658051
key223,748518
key224,674147
key225,476175
key226,468495
key227,481486
key228,481374
key229,415257
key230,631430
key231,606030
key232,686535
key233,686482
key234,658438
key235,695434
key236,651133
key237,669085
key238,2259991
key239,681658
key240,682703
key241,2013377
key242,415131
key243,475191
key244,475818
key245,489008
key246,678132
key247,660235
key248,853180
key249,665362
key250,614448
key251,628419
key252,606393
key253,646140
key254,687431
key255,738206
key256,679527
key257,741421
key258,615507
key259,619204
key260,629875
key261,708646
key262,557695
key263,424402
key264,419132
key265,737269
key266,607622
key267,671119
key268,693544
key269,615986
key270,699889
key271,615820
key272,694871
key273,673326
key274,626200
key275,625356
key276,1160395
key277,809768
key278,622110
key279,734060
key280,621400
key281,481559
key282,492581
key283,689745
key284,845629
key285,605343
key286,624669
key287,748462
key288,694036
key289,628103
key290,619303
key291,612958
key292,645993
key293,633956
key294,735037
key295,623001
key296,745007
key297,730613
key298,696408
key299,769606
key300,546558
key301,639653
key302,608285
key303,609073
key304,677539
key305,624902
key306,662471
key307,611305
key308,664569
key309,631420
key310,678965
key311,960546
key312,915948
key313,594848
key314,668035
key315,635211
key316,687290
key317,610387
key318,423900
key319,422223
key320,415911
key321,605723
key322,598644
key323,621264
key324,2258363
key325,704708
key326,792385
key327,908454
key328,738361
key329,633471
key330,686829
key331,784027
key332,707348
key333,673990
key334,718581
key335,415499
key336,404592
key337,419426
key338,410099
key339,589019
key340,603033
key341,621240
key342,718023
key343,743224
key344,600341
key345,598624
key346,661795
key347,666774
key348,724605
key349,660751
key350,1212690
key351,746763
key352,671250
key353,637458
key354,655750
key355,415842
key356,437073
key357,775426
key358,676940
key359,599112
key360,633210
