key,latency(us)
key0,283311
key1,285483
key2,293838
key3,309183
key4,324499
key5,289960
key6,291886
key7,276348
key8,267771
key9,279707
key10,287748
key11,304762
key12,286931
key13,273378
key14,290423
key15,287120
key16,280329
key17,279611
key18,283020
key19,312170
key20,304845
key21,296304
key22,337503
key23,302999
key24,309543
key25,88383
key26,95699
key27,94816
key28,107401
key29,90720
key30,93356
key31,92546
key32,92726
key33,90626
key34,94188
key35,96131
key36,126469
key37,294381
key38,295292
key39,283308
key40,285950
key41,279307
key42,291036
key43,330157
key44,378933
key45,300676
key46,294166
key47,306727
key48,304004
key49,297413
key50,288728
key51,285678
key52,298244
key53,295860
key54,285774
key55,298308
key56,285245
key57,292860
key58,283129
key59,343732
key60,279032
key61,299324
key62,350276
key63,294056
key64,288421
key65,288663
key66,299944
key67,290404
key68,291140
key69,282147
key70,279098
key71,286002
key72,350135
key73,286804
key74,99163
key75,120528
key76,90327
key77,84647
key78,100423
key79,91294
key80,93190
key81,86166
key82,88406
key83,91853
key84,86338
key85,95340
key86,83880
key87,286665
key88,287497
key89,271940
key90,283769
key91,297522
key92,279066
key93,407240
key94,288401
key95,290113
key96,281458
key97,291026
key98,283678
key99,290604
key100,304204
key101,294251
key102,289122
key103,289459
key104,291836
key105,305818
key106,290595
key107,287728
key108,295592
key109,305803
key110,289164
key111,283922
key112,273588
key113,294133
key114,290802
key115,291245
key116,278157
key117,309088
key118,289859
key119,293469
key120,296666
key121,296476
key122,281795
key123,284908
key124,292609
key125,122899
key126,90898
key127,100886
key128,84966
key129,82026
key130,93437
key131,90316
key132,115629
key133,83565
key134,136530
key135,88195
key136,90370
key137,87967
key138,85657
key139,106255
key140,282558
key141,288197
key142,291547
key143,348606
key144,286858
key145,272218
key146,285253
key147,276224
key148,275309
key149,277155
key150,296940
key151,271714
key152,278485
key153,291153
key154,294608
key155,295867
key156,295764
key157,292999
key158,303754
key159,278584
key160,284470
key161,307785
key162,282952
key163,307465
key164,291765
key165,284423
key166,293138
key167,298720
key168,285458
key169,293247
key170,272655
key171,292322
key172,292435
key173,288485
key174,299641
key175,327319
key176,340268
key177,290451
key178,95324
key179,89393
key180,91616
key181,105248
key182,85601
key183,100074
key184,100549
key185,98652
key186,90136
key187,86171
key188,84936
key189,97138
key190,94476
key191,106229
key192,98511
key193,117013
key194,118737
key195,133988
key196,341433
key197,285808
key198,292191
key199,287233
key200,293250
key201,278178
key202,287462
key203,276529
key204,291132
key205,292558
key206,288543
key207,275691
key208,280293
key209,288177
key210,286097
key211,284639
key212,285855
key213,287912
key214,313574
key215,277389
key216,317749
key217,294152
key218,326297
key219,308634
key220,333270
key221,302753
key222,302377
key223,279480
key224,276656
key225,285555
key226,300516
key227,289579
key228,311303
key229,283988
key230,277812
key231,306843
key232,319028
key233,88813
key234,87180
key235,117554
key236,91245
key237,89642
key238,92384
key239,89267
key240,89572
key241,89103
key242,99534
key243,120802
key244,95912
key245,95577
key246,84568
key247,93365
key248,292778
key249,284314
key250,271076
key251,282499
key252,285059
key253,280323
key254,275164
key255,280588
key256,302650
key257,281489
key258,284651
key259,278208
key260,276132
key261,301425
key262,288228
key263,308134
key264,298777
key265,288731
key266,293823
key267,288041
key268,284503
key269,307140
key270,296137
key271,272082
key272,286300
key273,295673
key274,277092
key275,301623
key276,299224
key277,292483
key278,306653
key279,290296
key280,276777
key281,283059
key282,281303
key283,287064
key284,345733
key285,288210
key286,95801
key287,331500
key288,89895
key289,93640
key290,87877
key291,94618
key292,86599
key293,86965
key294,91106
key295,92411
key296,88726
key297,93259
key298,90216
key299,102413
key300,93125
key301,91480
key302,278099
key303,279569
key304,303213
key305,285325
key306,353332
key307,353264
key308,282232
key309,288019
key310,279006
key311,277080
key312,290104
key313,293327
key314,276480
key315,274315
key316,290832
key317,273162
key318,329621
key319,291309
key320,289088
key321,280359
key322,285425
key323,273411
key324,296058
key325,274794
key326,281977
key327,275393
key328,296819
key329,278371
key330,282317
key331,279991
key332,285936
key333,285814
key334,283415
key335,294192
key336,292799
key337,303424
key338,311803
key339,346608
key340,290901
key341,85576
key342,90126
key343,91376
key344,87090
key345,92318
key346,102817
key347,100984
key348,90309
key349,92148
key350,97964
key351,102782
key352,109985
key353,275878
key354,289073
key355,286887
key356,288882
key357,285769
key358,290053
key359,294960
key360,293503
key361,283827
key362,286396
key363,291100
key364,285146
key365,273711
key366,280167
key367,287893
key368,292044
key369,296620
key370,286335
key371,285147
key372,281059
key373,299922
key374,287655
key375,313749
key376,285868
key377,282363
key378,279549
key379,284151
key380,279283
key381,308770
key382,288911
key383,292142
key384,288778
key385,282656
key386,346702
key387,298409
key388,303596
key389,343540
key390,271221
key391,88459
key392,88431
key393,94288
key394,96552
key395,89670
key396,89869
key397,90537
key398,96481
key399,93631
key400,80165
key401,83253
key402,89148
key403,107257
key404,94979
key405,106061
key406,91021
key407,95397
key408,278068
key409,287328
key410,273696
key411,280429
key412,284112
key413,278106
key414,291202
key415,286447
key416,273100
key417,280308
key418,292264
key419,278001
key420,269840
key421,271939
key422,286967
key423,278288
key424,289169
key425,296851
key426,285408
key427,299364
key428,324970
key429,282054
key430,290821
key431,293339
key432,287252
key433,299014
key434,294939
key435,284543
key436,286076
key437,301752
key438,303454
key439,371941
key440,294881
key441,285106
key442,306693
key443,299183
key444,390924
key445,281608
key446,87138
key447,287940
key448,92896
key449,87857
key450,95368
key451,95705
key452,99481
key453,90869
key454,96142
key455,86351
key456,92626
key457,112072
key458,280651
key459,289458
key460,285107
key461,304086
key462,295045
key463,283185
key464,285964
key465,298379
key466,281348
key467,295489
key468,271251
key469,282661
key470,289044
key471,284563
key472,307419
key473,275959
key474,284222
key475,286017
key476,305276
key477,273659
key478,276960
key479,289038
key480,275488
key481,268249
key482,283720
key483,299537
key484,272174
key485,280816
key486,312220
key487,343791
key488,286014
key489,297547
key490,281800
key491,287709
key492,298967
key493,287602
key494,378748
key495,283648
key496,100289
key497,90168
key498,89413
key499,93847
key500,110748
key501,88355
key502,92966
key503,89889
key504,95888
key505,94675
key506,97312
key507,88313
key508,99713
key509,105036
key510,291756
key511,287801
key512,286989
key513,291470
key514,290046
key515,301190
key516,296546
key517,289868
key518,291812
key519,295679
key520,288186
key521,290508
key522,295944
key523,283363
key524,279459
key525,313741
key526,282932
