key,latency(us)
key0,407209
key1,403666
key2,408234
key3,393098
key4,407345
key5,420774
key6,413337
key7,414023
key8,406942
key9,413642
key10,431797
key11,463812
key12,431068
key13,396945
key14,210179
key15,212413
key16,202303
key17,225252
key18,227662
key19,224757
key20,395555
key21,414847
key22,390713
key23,407830
key24,422474
key25,398438
key26,389788
key27,403456
key28,425211
key29,415847
key30,413552
key31,404955
key32,394779
key33,416414
key34,402960
key35,415145
key36,400390
key37,421554
key38,413974
key39,406200
key40,414967
key41,436708
key42,419981
key43,466337
key44,434458
key45,527508
key46,397081
key47,216265
key48,204918
key49,214096
key50,217627
key51,218404
key52,206758
key53,214708
key54,405062
key55,416328
key56,413533
key57,434548
key58,409632
key59,410407
key60,411878
key61,401755
key62,397606
key63,400413
key64,400286
key65,412049
key66,410125
key67,426604
key68,410071
key69,418784
key70,414221
key71,411664
key72,418691
key73,425428
key74,413029
key75,409155
key76,410753
key77,391288
key78,414783
key79,517568
key80,208675
key81,221895
key82,208112
key83,223813
key84,210602
key85,208750
key86,203240
key87,220785
key88,407980
key89,413929
key90,405353
key91,400054
key92,413854
key93,410602
key94,413620
key95,407038
key96,405060
key97,408316
key98,406042
key99,395191
key100,406699
key101,410318
key102,395618
key103,408163
key104,419306
key105,410151
key106,438545
key107,509727
key108,402109
key109,411330
key110,417199
key111,398872
key112,440933
key113,475560
key114,403391
key115,220983
key116,212776
key117,211573
key118,213445
key119,209172
key120,418802
key121,398567
key122,404523
key123,410485
key124,419408
key125,396662
key126,429432
key127,398536
key128,418723
key129,407866
key130,401153
key131,431325
key132,411633
key133,421222
key134,394108
key135,528124
key136,406364
key137,410238
key138,396604
key139,404253
key140,399875
key141,444123
key142,400366
key143,413162
key144,431803
key145,497299
key146,212751
key147,212366
key148,205913
key149,222232
key150,215217
key151,207011
key152,227945
key153,216484
key154,416228
key155,406681
key156,444013
key157,392288
key158,428703
key159,419017
key160,405109
key161,399280
key162,428720
key163,426690
key164,414011
key165,421361
key166,398109
key167,418229
key168,424183
key169,417757
key170,409415
key171,450357
key172,411470
key173,418295
key174,411634
key175,402990
key176,407640
key177,408359
key178,429385
key179,594189
key180,235752
key181,228205
key182,216778
key183,212577
key184,217449
key185,213476
key186,223412
key187,236402
key188,405632
key189,415564
key190,412275
key191,424285
key192,395578
key193,415089
key194,416293
key195,404184
key196,419313
key197,409390
key198,396774
key199,409953
key200,412873
key201,410579
key202,414581
key203,421432
key204,422294
key205,405732
key206,401431
key207,400557
key208,414001
key209,414231
key210,418575
key211,427079
key212,414771
key213,473566
key214,408754
key215,229938
key216,208542
key217,216303
key218,227722
key219,221741
key220,227985
key221,236521
key222,396093
key223,410945
key224,404597
key225,417011
key226,393523
key227,408918
key228,400903
key229,390827
key230,405991
key231,408789
key232,414419
key233,439530
key234,405320
key235,416891
key236,401538
key237,412774
key238,400049
key239,414382
key240,398684
key241,403574
key242,408279
key243,408933
key244,407003
key245,391732
key246,408523
key247,583154
key248,403505
key249,222226
key250,214072
key251,211116
key252,221039
key253,223823
key254,249470
key255,291173
key256,211948
key257,407514
key258,408387
key259,414569
key260,429432
key261,417748
key262,532427
key263,518080
key264,412275
key265,411924
key266,406463
key267,407776
key268,410834
key269,413088
key270,427878
key271,408827
key272,414754
