key,latency(us)
key0,7811
key1,6891
key2,6681
key3,6594
key4,6464
key5,6477
key6,6548
key7,6577
key8,6325
key9,6238
key10,6242
key11,6158
key12,6458
key13,6391
key14,6637
key15,6431
key16,6528
key17,6542
key18,6897
key19,6595
key20,6846
key21,6508
key22,6327
key23,6186
key24,6268
key25,6504
key26,6741
key27,6706
key28,6497
key29,6357
key30,6303
key31,6434
key32,6591
key33,6569
key34,6412
key35,6270
key36,6178
key37,6359
key38,6377
key39,6718
key40,6495
key41,6469
key42,6782
key43,6645
key44,6589
key45,6479
key46,6426
key47,6443
key48,6179
key49,6250
key50,6614
key51,6498
key52,6680
key53,6721
key54,6583
key55,6444
key56,6773
key57,6430
key58,6554
key59,6488
key60,6711
key61,6490
key62,6682
key63,6620
key64,6491
key65,6445
key66,6420
key67,6394
key68,6344
key69,6467
key70,6495
key71,7155
key72,6624
key73,6426
key74,6391
key75,6358
key76,6586
key77,6419
key78,6602
key79,6463
key80,6431
key81,6622
key82,6385
key83,6503
key84,6413
key85,6171
key86,6113
key87,6260
key88,6373
key89,6336
key90,6286
key91,6193
key92,6653
key93,6599
key94,6539
key95,6545
key96,6542
key97,6649
key98,6604
key99,6232
key100,6272
key101,6321
key102,6358
key103,6375
key104,6416
key105,6290
key106,6497
key107,6476
key108,6467
key109,6557
key110,6601
key111,6872
key112,6790
key113,6612
key114,6736
key115,6493
key116,6594
key117,6336
key118,6623
key119,6380
key120,6464
key121,6361
key122,6490
key123,6212
key124,6201
key125,6186
key126,6424
key127,6439
key128,6678
key129,6380
key130,6463
key131,6447
key132,6464
key133,6528
key134,6570
key135,6524
key136,6630
key137,6490
key138,6531
key139,6539
key140,6574
key141,6430
key142,6109
key143,6091
key144,6237
key145,6562
key146,6727
key147,6574
key148,6486
key149,6460
key150,6385
key151,6717
key152,6525
key153,6501
key154,6521
key155,6282
key156,6427
key157,6532
key158,6396
key159,6370
key160,6283
key161,6198
key162,6260
key163,6470
key164,6723
key165,6527
key166,6585
key167,6724
key168,6699
key169,6456
key170,6456
key171,6498
key172,6530
key173,6522
key174,6352
key175,6503
key176,6701
key177,6354
key178,6620
key179,6355
key180,6308
key181,6155
key182,6671
key183,6985
key184,6654
key185,6526
key186,6706
key187,6431
key188,6394
key189,6685
key190,6603
key191,6527
key192,6472
key193,6539
key194,6523
key195,6420
key196,6479
key197,6291
key198,6323
key199,6057
key200,6183
key201,6198
key202,6346
key203,6256
key204,6389
key205,6278
key206,6201
key207,6077
key208,6473
key209,6292
key210,6401
key211,6374
key212,6491
key213,6628
key214,6616
key215,6463
key216,6472
key217,6143
key218,6121
key219,6416
key220,6552
key221,6335
key222,6555
key223,6131
key224,6351
key225,6311
key226,6563
key227,6576
key228,6552
key229,6279
key230,6447
key231,6416
key232,6372
key233,6409
key234,6477
key235,6367
key236,6347
key237,6328
key238,6553
key239,6386
key240,6306
key241,6393
key242,6292
key243,6398
key244,6430
key245,6247
key246,6329
key247,6282
key248,6388
key249,6413
key250,6576
key251,6411
key252,6485
key253,6533
key254,6328
key255,6134
key256,6463
key257,6583
key258,6755
key259,6528
key260,6479
key261,6497
key262,6438
key263,6245
key264,6428
key265,6475
