key,latency(us)
key344,961
key345,830
key346,864
key347,885
key348,887
key349,873
key350,856
key351,828
key352,884
key353,868
key354,827
key355,874
key356,895
key357,853
key358,864
key359,868
key360,865
key361,861
key362,919
key363,831
key364,875
key365,860
key366,858
key367,854
key368,882
key369,859
key370,896
key371,947
key372,841
key373,888
key374,875
key375,827
key376,870
key377,897
key378,852
key379,860
key380,866
key381,827
key382,885
key383,856
key384,848
key385,877
key386,869
key387,833
key388,890
key389,866
key390,859
key391,879
key392,900
key393,860
key394,871
key395,883
key396,852
key397,876
key398,860
key399,888
key400,919
key401,877
key402,884
key403,872
key404,905
key405,884
key406,880
key407,864
key408,899
key409,968
key410,888
key411,854
key412,869
key413,907
key414,876
key415,864
key416,878
key417,870
key418,918
key419,863
key420,852
key421,888
key422,859
key423,890
key424,851
key425,865
key426,852
key427,871
key428,857
key429,875
key430,885
key431,888
key432,845
key433,869
key434,868
key435,892
key436,848
key437,863
key438,872
key439,879
key440,852
key441,884
key442,856
key443,897
key444,878
key445,891
key446,848
key447,862
key448,857
key449,862
key450,846
key451,881
key452,863
key453,900
key454,852
key455,871
key456,870
key457,862
key458,860
key459,866
key460,859
key461,871
key462,865
key463,858
key464,876
key465,901
key466,852
key467,882
key468,872
key469,880
key470,865
key471,869
key472,851
key473,880
key474,927
key475,885
key476,850
key477,876
key478,911
key479,875
key480,865
key481,955
key482,874
key483,873
key484,845
key485,859
key486,857
key487,896
key488,859
key489,863
key490,872
key491,896
key492,850
key493,883
key494,872
key495,848
key496,893
key497,861
key498,869
key499,861
key500,850
key501,864
key502,879
key503,851
key504,882
key505,864
key506,878
key507,848
key508,848
key509,859
key510,876
key511,859
key512,886
key513,886
key514,902
key515,856
key516,846
key517,876
key518,868
key519,862
key520,1012
key521,855
key522,881
key523,858
key524,941
key525,898
key526,896
key527,876
key528,869
key529,855
key530,892
key531,848
key532,844
key533,869
key534,862
key535,864
key536,866
key537,857
key538,884
key539,972
key540,877
key541,862
key542,866
key543,877
key544,872
key545,850
key546,862
key547,854
key548,924
key549,860
key550,1064
key551,870
key552,889
key553,875
key554,865
key555,851
key556,889
key557,859
key558,902
key559,850
key560,867
key561,859
key562,868
key563,850
key564,872
key565,888
key566,900
key567,847
key568,876
key569,866
key570,859
key571,897
key572,850
key573,879
key574,878
key575,969
key576,1046
key577,890
key578,979
key579,953
key580,883
key581,881
key582,850
key583,921
key584,871
key585,864
key586,882
key587,869
key588,878
key589,884
key590,928
key591,887
key592,867
key593,874
key594,871
key595,880
key596,865
key597,870
key598,866
key599,895
key600,887
key601,875
key602,855
key603,874
key604,953
key605,873
key606,854
key607,878
key608,856
key609,896
key610,881
key611,867
key612,1043
key613,880
key614,850
key615,865
key616,873
key617,871
key618,876
key619,860
key620,902
key621,887
key622,869
key623,871
key624,873
key625,918
key626,901
key627,865
key628,867
key629,908
key630,896
key631,881
key632,989
key633,871
key634,877
key635,873
key636,852
key637,876
key638,883
key639,907
key640,903
key641,875
key642,870
key643,878
key644,890
key645,863
key646,866
key647,854
key648,886
key649,861
key650,885
key651,862
key652,892
key653,853
key654,862
key655,881
key656,914
key657,871
key658,873
key659,850
key660,874
key661,857
key662,865
key663,983
key664,876
key665,866
key666,860
key667,852
key668,879
key669,929
key670,897
key671,852
key672,940
key673,866
key674,866
key675,853
key676,876
key677,878
key678,878
key679,847
key680,842
key681,874
key682,845
key683,819
key684,868
key685,882
key686,840
key687,860
key688,881
key689,825
key690,887
key691,852
key692,896
key693,864
key694,906
key695,848
key696,901
key697,866
key698,842
key699,954
key700,886
key701,824
key702,865
key703,872
key704,853
key705,872
key706,876
key707,835
key708,884
key709,857
key710,843
key711,874
key712,907
key713,827
key714,859
key715,869
key716,836
key717,865
key718,876
key719,840
key720,908
key721,883
key722,856
key723,911
key724,883
key725,965
key726,857
key727,906
key728,851
key729,893
key730,989
key731,897
key732,937
key733,1135
key734,928
key735,901
key736,893
key737,906
key738,901
key739,863
key740,884
key741,897
key742,870
key743,1017
key744,857
key745,995
key746,918
key747,878
key748,872
key749,864
key750,883
key751,872
key752,859
key753,873
key754,851
key755,878
key756,852
key757,862
key758,846
key759,886
key760,906
key761,878
key762,836
key763,887
key764,853
key765,894
key766,899
key767,869
key768,857
key769,886
key770,893
key771,875
key772,898
key773,889
key774,843
key775,879
key776,901
key777,871
key778,853
key779,880
key780,838
key781,876
key782,858
key783,856
key784,869
key785,910
key786,852
key787,862
key788,854
key789,850
key790,892
key791,889
key792,850
key793,874
key794,871
key795,864
key796,848
key797,871
key798,902
key799,952
key800,918
key801,835
key802,858
key803,868
key804,853
key805,866
key806,873
key807,849
key808,955
key809,896
key810,858
key811,882
key812,864
key813,876
key814,862
key815,853
key816,880
key817,848
key818,869
key819,850
key820,892
key821,872
key822,847
key823,847
key824,894
key825,838
key826,858
key827,861
key828,864
key829,886
key830,878
key831,852
key832,885
key833,893
key834,867
key835,887
key836,865
key837,871
key838,879
key839,853
key840,853
key841,867
key842,870
key843,866
key844,896
key845,871
key846,875
key847,859
key848,896
key849,835
key850,883
key851,869
key852,855
key853,858
key854,883
key855,856
key856,901
key857,953
key858,850
key859,867
key860,1001
key861,906
key862,853
key863,854
key864,943
key865,901
key866,909
key867,877
key868,871
key869,860
key870,856
key871,926
key872,897
key873,876
key874,930
key875,870
key876,942
key877,929
key878,932
key879,920
key880,1031
key881,904
key882,995
key883,979
key884,1290
key885,878
key886,849
key887,861
key888,870
key889,842
key890,858
key891,853
key892,954
key893,857
key894,881
key895,874
key896,988
key897,850
key898,863
key899,872
key900,855
key901,885
key902,877
key903,888
key904,906
key905,953
key906,856
key907,861
key908,888
key909,903
key910,927
key911,875
key912,848
key913,915
key914,889
key915,870
key916,942
key917,886
key918,879
key919,866
key920,848
key921,842
key922,859
key923,877
key924,883
key925,927
key926,870
key927,903
key928,860
key929,947
key930,832
key931,1054
key932,1096
key933,1065
key934,1061
key935,1049
key936,1013
key937,866
key938,882
key939,868
key940,867
key941,866
key942,839
key943,888
key944,859
key945,873
key946,858
key947,877
key948,880
key949,881
key950,866
key951,897
key952,899
key953,884
key954,924
key955,868
key956,904
key957,840
key958,898
key959,855
key960,865
key961,868
key962,859
key963,860
key964,885
key965,869
key966,874
key967,869
key968,866
key969,885
key970,886
key971,931
key972,858
key973,852
key974,884
key975,856
key976,865
key977,860
key978,905
key979,875
key980,868
key981,859
key982,892
key983,867
key984,856
key985,862
key986,924
key987,846
key988,877
key989,852
key990,863
key991,890
key992,883
key993,906
key994,981
key995,878
key996,862
key997,856
key998,873
key999,952
