key,latency(us)
key511,14201
key512,130791
key513,36356
key514,13581
key515,13594
key516,13542
key517,13484
key518,13512
key519,13444
key520,13579
key521,13321
key522,13772
key523,14225
key524,15292
key525,13386
key526,14221
key527,13466
key528,13528
key529,14094
key530,14698
key531,14487
key532,14331
key533,14162
key534,15081
key535,19949
key536,14715
key537,14256
key538,13018
key539,46411
key540,21293
key541,14893
key542,13510
key543,13976
key544,13643
key545,13985
key546,13291
key547,13144
key548,13632
key549,14344
key550,13332
key551,14058
key552,13182
key553,13195
key554,13702
key555,13748
key556,13085
key557,15275
key558,13263
key559,12831
key560,13149
key561,13569
key562,13460
key563,13427
key564,13344
key565,13564
key566,13314
key567,13532
key568,14415
key569,14280
key570,13578
key571,13431
key572,13112
key573,13504
key574,13708
key575,13428
key576,13363
key577,13431
key578,13048
key579,13617
key580,13681
key581,13745
key582,12949
key583,13272
key584,13044
key585,13427
key586,13433
key587,13148
key588,13527
key589,13401
key590,13477
key591,13377
key592,13587
key593,13114
key594,13146
key595,13194
key596,12928
key597,13328
key598,13244
key599,13498
key600,13117
key601,13188
key602,13927
key603,13482
key604,13096
key605,13175
key606,12992
key607,13209
key608,12929
key609,13134
key610,12990
key611,12764
key612,13102
key613,13062
key614,13485
key615,13292
key616,13454
key617,13295
key618,13080
key619,13096
key620,13181
key621,13489
key622,13123
key623,13000
key624,13113
key625,12852
key626,13231
key627,13128
key628,13564
key629,13209
key630,13349
key631,13112
key632,12977
key633,12810
key634,12878
key635,12894
key636,13300
key637,13623
key638,13649
key639,13668
key640,13424
key641,13481
key642,13479
key643,13489
key644,13498
key645,13800
key646,14194
key647,13387
key648,13450
key649,13751
key650,13289
key651,13238
key652,13085
key653,13133
key654,13248
key655,13379
key656,13056
key657,13458
key658,13218
key659,13556
key660,13109
key661,12954
key662,13376
key663,13332
key664,13059
key665,12884
key666,12930
key667,13078
key668,12941
key669,12976
key670,12989
key671,13285
key672,13438
key673,13718
key674,13784
key675,13120
key676,13463
key677,13471
key678,13809
key679,13575
key680,13467
key681,13102
key682,13234
key683,12898
key684,13071
key685,12989
key686,13050
key687,12822
key688,12733
key689,12889
key690,13340
key691,13498
key692,13915
key693,13317
key694,13278
key695,13086
key696,13333
key697,13573
key698,13205
key699,13462
key700,13551
key701,13611
key702,13205
key703,13368
key704,12859
key705,13002
key706,13153
key707,13224
key708,13238
key709,13477
key710,13184
key711,13120
key712,13214
key713,13411
key714,13263
key715,13413
key716,13469
key717,13082
key718,12974
key719,13514
key720,13522
key721,13286
key722,13163
key723,13740
key724,13578
key725,13030
key726,13111
key727,13244
key728,13536
key729,13234
key730,13568
key731,13820
key732,14062
key733,13805
key734,13913
key735,13688
key736,13386
key737,13534
key738,13354
key739,13592
key740,13805
key741,13817
key742,13214
key743,13019
key744,13657
key745,13026
key746,13083
key747,13702
key748,13398
key749,13383
key750,14558
key751,13534
key752,14112
key753,13941
key754,14175
key755,13355
key756,14148
key757,13960
key758,13678
key759,14016
key760,13122
key761,13023
key762,13756
key763,13045
key764,13071
key765,13028
key766,12679
key767,12736
key768,13070
key769,13281
key770,13109
key771,13688
key772,13221
key773,13073
key774,13228
key775,12926
key776,12841
key777,12913
key778,12963
key779,13088
key780,12803
key781,12897
key782,12928
key783,14147
key784,13208
key785,13611
key786,13530
key787,12990
key788,12947
key789,12867
key790,13030
key791,12983
key792,12820
key793,12780
key794,12805
key795,13178
key796,13305
key797,13251
key798,13372
key799,13154
key800,13048
key801,12969
key802,12802
key803,12955
key804,13067
key805,13130
key806,13030
key807,13481
key808,13305
key809,12970
key810,12826
key811,13506
key812,13419
key813,13332
key814,13149
key815,13073
key816,13002
key817,12973
key818,13195
key819,13168
key820,13460
key821,13941
key822,14076
key823,14798
key824,15022
key825,15011
key826,14444
key827,14600
key828,14433
key829,14361
key830,14028
key831,14192
key832,14337
key833,14866
key834,15077
key835,15034
key836,14728
key837,14278
key838,14127
key839,13997
key840,14522
key841,14624
key842,14639
key843,14474
key844,14513
key845,14237
key846,14181
key847,14059
key848,14024
key849,13929
key850,13290
key851,13138
key852,13102
key853,12974
key854,13704
key855,13863
key856,14259
key857,13746
key858,13447
key859,14577
key860,13281
key861,13300
key862,14093
key863,13266
key864,13037
key865,12922
key866,12926
key867,13264
key868,13302
key869,13503
key870,13162
key871,14169
key872,14207
key873,13937
key874,14129
key875,13464
key876,13231
key877,13370
key878,13227
key879,13931
key880,13504
key881,12908
key882,13000
key883,12766
key884,12971
key885,13054
key886,13072
key887,13141
key888,13056
key889,13167
key890,13706
key891,13228
key892,13430
key893,14303
key894,13946
key895,13387
key896,13140
key897,12826
key898,13025
key899,12960
key900,12757
key901,12853
key902,12935
key903,13334
key904,13292
key905,13304
key906,13105
key907,13304
key908,12943
key909,12917
key910,12902
key911,12844
key912,13072
key913,13010
key914,13235
key915,13922
key916,13654
key917,13489
key918,13102
key919,13303
key920,13433
key921,13711
key922,13478
key923,13988
key924,13321
key925,13153
key926,13407
key927,13661
key928,13484
key929,13782
key930,13350
key931,13850
key932,13541
key933,13538
key934,13838
key935,13755
key936,13754
key937,13398
key938,13479
key939,13524
key940,13258
key941,13292
key942,13749
key943,13414
key944,13827
key945,13524
key946,13443
key947,14037
key948,13424
key949,13170
key950,13619
key951,13055
key952,13615
key953,13035
key954,13287
key955,12997
key956,13101
key957,13517
key958,13146
key959,12797
key960,12802
key961,12945
key962,13539
key963,13641
key964,13621
key965,13271
key966,13426
key967,13373
key968,13480
key969,13396
key970,13272
key971,13179
key972,13587
key973,13793
key974,13434
key975,13121
key976,12964
key977,12773
key978,13242
key979,13143
key980,13211
key981,12961
key982,13099
key983,12892
key984,12813
key985,12983
key986,13036
key987,13272
key988,13413
key989,13353
key990,13295
key991,12907
key992,12896
key993,13476
key994,13106
key995,13521
key996,12839
key997,13391
key998,13583
key999,12999
