key,latency(us)
key0,1984
key1,1480
key2,1489
key3,1510
key4,1319
key5,1465
key6,1432
key7,1347
key8,1534
key9,1511
key10,1351
key11,1421
key12,1399
key13,1351
key14,1391
key15,1463
key16,1326
key17,1431
key18,1493
key19,1238
key20,1431
key21,1412
key22,1329
key23,1458
key24,1401
key25,1434
key26,1325
key27,1330
key28,1437
key29,1334
key30,1360
key31,1479
key32,1291
key33,1356
key34,1452
key35,1456
key36,1375
key37,1446
key38,1346
key39,1463
key40,1510
key41,1339
key42,1399
key43,1544
key44,1282
key45,1420
key46,1440
key47,1346
key48,1417
key49,1478
key50,1329
key51,1453
key52,1534
key53,1392
key54,1504
key55,1457
key56,1391
key57,1421
key58,1501
key59,1301
key60,1453
key61,1567
key62,1316
key63,1563
key64,1402
key65,1242
key66,1532
key67,1429
key68,1341
key69,1474
key70,1329
key71,1447
key72,1557
key73,1420
key74,1397
key75,1488
key76,1341
key77,1362
key78,1420
key79,1466
key80,1413
key81,1459
key82,1289
key83,1380
key84,1354
key85,1451
key86,1541
key87,1413
key88,1460
key89,1394
key90,1377
key91,1419
key92,1448
key93,1324
key94,1465
key95,1605
key96,1395
key97,1711
key98,1570
key99,1436
key100,1368
key101,1333
key102,1400
key103,1493
key104,1473
key105,1429
key106,1467
key107,1455
key108,1343
key109,1402
key110,1434
key111,1282
key112,1428
key113,1462
key114,1360
key115,1469
key116,1413
key117,1299
key118,1399
key119,1319
key120,1434
key121,1419
key122,1348
key123,1417
key124,1451
key125,1318
key126,1378
key127,1333
key128,1248
key129,1429
key130,1402
key131,1302
key132,1442
key133,1431
key134,1305
key135,1564
key136,1395
key137,1200
key138,1507
key139,1459
key140,1289
key141,1436
key142,1411
key143,1261
key144,1479
key145,1458
key146,1327
key147,1446
key148,1427
key149,1323
key150,1394
key151,1449
key152,1270
key153,1474
key154,1483
key155,1348
key156,1473
key157,1388
key158,1356
key159,1441
key160,1548
key161,1248
key162,1441
key163,1472
key164,1297
key165,1427
key166,1408
key167,1312
key168,1487
key169,1528
key170,1278
key171,1355
key172,1499
key173,1253
key174,1379
key175,1442
key176,1338
key177,1400
key178,1461
key179,1275
key180,1457
key181,1393
key182,1427
key183,1387
key184,1448
key185,1305
key186,1421
key187,1466
key188,1344
key189,1345
key190,1433
key191,1359
key192,1409
key193,1501
key194,1331
key195,1421
key196,1499
key197,1367
key198,1356
key199,1216
key200,1385
key201,1319
key202,1433
key203,1383
key204,1472
key205,1358
key206,1352
key207,1451
key208,1330
key209,1416
key210,1422
key211,1367
key212,1293
key213,1376
key214,1276
key215,1426
key216,1427
key217,1360
key218,1372
key219,1372
key220,1387
key221,1368
key222,1541
key223,1319
key224,1484
key225,1560
key226,1387
key227,1454
key228,1493
key229,1336
key230,1409
key231,1471
key232,1472
key233,1443
key234,1519
key235,1369
key236,1414
key237,1512
key238,1323
key239,1486
key240,1418
key241,1390
key242,1379
key243,1487
key244,1322
key245,1428
key246,1430
key247,1322
key248,1446
key249,1328
key250,1497
key251,1450
key252,1429
key253,1528
key254,1448
key255,1491
key256,1413
key257,1434
key258,1409
key259,1261
key260,1435
key261,1395
key262,1353
key263,1422
key264,1449
key265,1320
key266,1405
key267,1448
key268,1331
key269,1335
key270,1556
key271,1295
key272,1420
key273,1312
key274,1402
key275,1439
key276,1372
key277,1431
key278,1428
key279,1334
key280,1496
key281,1418
key282,1280
key283,1437
key284,1401
key285,1339
key286,1448
key287,1432
key288,1384
key289,1471
key290,1445
key291,1284
key292,1490
key293,1375
key294,1291
key295,1482
key296,1397
key297,1425
key298,1449
key299,1540
key300,1298
key301,1541
key302,1543
key303,1485
key304,1417
key305,1492
key306,1310
key307,1410
key308,1386
key309,1342
key310,1424
key311,1356
key312,1415
key313,1428
key314,1335
key315,1376
key316,1385
key317,1360
key318,1500
key319,1329
key320,1484
key321,1369
key322,1453
key323,1443
key324,1372
key325,1495
key326,1359
key327,1368
key328,1380
key329,1356
key330,1656
key331,1525
key332,1292
key333,1408
key334,1436
key335,1342
key336,1439
key337,1318
key338,1389
key339,1334
key340,1463
key341,1418
key342,1380
key343,1458
key344,1304
key345,1436
key346,1365
key347,1501
key348,1434
key349,1208
key350,1350
key351,1445
key352,1356
key353,1462
key354,1423
key355,1343
key356,1376
key357,1350
key358,1383
key359,1573
key360,1330
key361,1493
key362,1407
key363,1477
key364,1342
key365,1388
key366,1332
key367,1441
key368,1490
key369,1314
key370,1419
key371,1504
key372,1306
key373,1444
key374,1463
key375,1401
key376,1329
key377,1417
key378,1429
key379,1436
key380,1450
key381,1328
key382,1465
key383,1488
key384,1373
key385,1394
key386,1470
key387,1289
key388,1441
key389,1450
key390,1361
