key,latency(us)
key0,1267
key1,1047
key2,949
key3,971
key4,936
key5,1020
key6,917
key7,911
key8,901
key9,936
key10,971
key11,920
key12,960
key13,925
key14,1013
key15,911
key16,980
key17,927
key18,915
key19,1031
key20,888
key21,922
key22,902
key23,959
key24,890
key25,937
key26,901
key27,914
key28,901
key29,936
key30,905
key31,913
key32,889
key33,923
key34,936
key35,903
key36,898
key37,908
key38,988
key39,897
key40,920
key41,917
key42,887
key43,976
key44,897
key45,908
key46,885
key47,907
key48,901
key49,906
key50,920
key51,908
key52,925
key53,920
key54,901
key55,919
key56,907
key57,918
key58,892
key59,967
key60,1047
key61,905
key62,935
key63,933
key64,967
key65,933
key66,879
key67,933
key68,1063
key69,936
key70,894
key71,919
key72,924
key73,923
key74,886
key75,933
key76,894
key77,925
key78,902
key79,884
key80,940
key81,939
key82,1033
key83,912
key84,892
key85,912
key86,890
key87,904
key88,878
key89,930
key90,902
key91,903
key92,893
key93,968
key94,886
key95,917
key96,907
key97,939
key98,934
key99,889
key100,923
key101,928
key102,915
key103,892
key104,989
key105,912
key106,922
key107,903
key108,893
key109,967
key110,906
key111,899
key112,878
key113,916
key114,896
key115,908
key116,911
key117,921
key118,894
key119,914
key120,906
key121,931
key122,912
key123,922
key124,903
key125,932
key126,982
key127,890
key128,914
key129,926
key130,898
key131,925
key132,883
key133,908
key134,903
key135,893
key136,881
key137,923
key138,906
key139,911
key140,891
key141,931
key142,898
key143,946
key144,905
key145,928
key146,913
key147,918
key148,956
key149,925
key150,936
key151,907
key152,888
key153,933
key154,911
key155,923
key156,911
key157,904
key158,967
key159,898
key160,916
key161,927
key162,883
key163,906
key164,894
key165,917
key166,896
key167,901
key168,918
key169,915
key170,972
key171,914
key172,1011
key173,926
key174,908
key175,908
key176,905
key177,926
key178,897
key179,924
key180,911
key181,914
key182,1080
key183,939
key184,897
key185,915
key186,885
key187,939
key188,892
key189,938
key190,927
key191,957
key192,1031
key193,940
key194,889
key195,926
key196,913
key197,920
key198,905
key199,890
key200,893
key201,914
key202,892
key203,903
key204,891
key205,940
key206,895
key207,900
key208,910
key209,929
key210,895
key211,893
key212,917
key213,937
key214,1051
key215,999
key216,932
key217,945
key218,897
key219,906
key220,925
key221,905
key222,914
key223,995
key224,911
key225,931
key226,930
key227,888
key228,930
key229,924
key230,895
key231,917
key232,913
key233,927
key234,914
key235,906
key236,990
key237,934
key238,960
key239,901
key240,910
key241,913
key242,936
key243,932
key244,919
key245,904
key246,911
key247,910
key248,938
key249,951
key250,913
key251,887
key252,908
key253,921
key254,890
key255,915
key256,905
key257,912
key258,997
key259,928
key260,920
key261,933
key262,896
key263,891
key264,914
key265,914
key266,882
key267,918
key268,905
key269,903
key270,916
key271,910
key272,908
key273,965
key274,901
key275,895
key276,1023
key277,934
key278,924
key279,916
key280,1014
key281,899
key282,927
key283,919
key284,901
key285,915
key286,919
key287,890
key288,942
key289,887
key290,914
key291,916
key292,921
key293,897
key294,947
key295,918
key296,904
key297,923
key298,917
key299,895
key300,929
key301,901
key302,989
key303,926
key304,929
key305,896
key306,924
key307,903
key308,921
key309,917
key310,917
key311,941
key312,939
key313,910
key314,897
key315,937
key316,968
key317,913
key318,935
key319,933
key320,914
key321,929
key322,903
key323,1017
key324,938
key325,921
key326,891
key327,933
key328,913
key329,914
key330,1005
key331,924
key332,900
key333,919
key334,893
key335,889
key336,936
key337,904
key338,879
key339,937
key340,913
key341,922
key342,908
key343,905
key344,904
key345,1016
key346,898
key347,902
key348,940
key349,908
key350,879
key351,929
key352,925
key353,904
key354,900
key355,901
key356,931
key357,931
key358,913
key359,884
key360,918
key361,912
key362,884
key363,917
key364,925
key365,912
key366,914
key367,1001
key368,907
key369,926
key370,918
key371,982
key372,941
key373,907
key374,966
key375,945
key376,924
key377,897
key378,944
key379,921
key380,920
key381,961
key382,896
key383,942
key384,927
key385,941
key386,903
key387,969
key388,969
key389,1001
key390,927
key391,909
key392,893
key393,968
key394,923
key395,888
key396,912
key397,913
key398,885
key399,931
key400,910
key401,909
key402,921
key403,921
key404,899
key405,911
key406,899
key407,896
key408,924
key409,913
key410,881
key411,1006
key412,912
key413,919
key414,908
key415,914
key416,902
key417,938
key418,934
key419,950
key420,918
key421,893
key422,934
key423,919
key424,923
key425,893
key426,920
key427,908
key428,911
key429,911
key430,897
key431,909
key432,919
key433,990
key434,882
key435,910
key436,912
key437,901
key438,921
key439,914
key440,911
key441,901
key442,903
key443,920
key444,944
key445,914
key446,892
key447,930
key448,937
key449,891
key450,900
key451,921
key452,897
key453,946
key454,908
key455,1010
key456,919
key457,928
key458,878
key459,910
key460,929
key461,891
key462,894
key463,908
key464,896
key465,927
key466,893
key467,907
key468,934
key469,910
key470,885
key471,923
key472,939
key473,904
key474,908
key475,919
key476,1015
key477,929
key478,901
key479,958
key480,941
key481,927
key482,919
key483,985
key484,933
key485,943
key486,889
key487,892
key488,934
key489,898
key490,915
key491,903
key492,918
key493,910
key494,900
key495,901
key496,912
key497,912
key498,1011
key499,892
key500,928
key501,923
key502,909
key503,1057
key504,929
key505,922
key506,905
key507,897
key508,928
key509,912
key510,914
key511,901
key512,962
key513,929
key514,901
key515,903
key516,925
key517,1045
key518,907
key519,903
key520,1006
key521,916
key522,891
key523,898
key524,897
key525,918
key526,901
key527,895
key528,907
key529,902
key530,885
key531,894
key532,906
key533,932
key534,886
key535,941
key536,923
key537,918
key538,901
key539,911
key540,916
key541,911
key542,1003
key543,970
key544,891
key545,906
key546,921
key547,998
key548,897
key549,905
key550,920
key551,908
key552,911
key553,900
key554,904
key555,922
key556,892
key557,906
key558,904
key559,926
key560,897
key561,906
key562,986
key563,922
key564,998
key565,913
key566,895
key567,931
key568,972
key569,898
key570,908
key571,923
key572,901
key573,917
key574,911
key575,980
key576,929
key577,912
key578,888
key579,931
key580,900
key581,903
key582,889
key583,936
key584,895
key585,937
key586,988
key587,1014
key588,901
key589,912
key590,943
key591,996
key592,981
key593,914
key594,894
key595,922
key596,896
key597,905
key598,915
key599,914
key600,899
key601,912
key602,896
key603,933
key604,896
key605,907
key606,924
key607,920
key608,1006
key609,908
key610,902
key611,927
key612,916
key613,915
key614,895
key615,939
key616,910
key617,915
key618,944
key619,986
key620,988
key621,905
key622,970
key623,1052
key624,905
key625,974
key626,927
key627,914
key628,957
key629,986
key630,1054
key631,948
key632,951
key633,939
key634,886
key635,909
key636,911
key637,897
key638,909
key639,921
key640,921
key641,899
key642,888
key643,942
key644,882
key645,900
key646,922
key647,915
key648,921
key649,898
key650,917
key651,922
key652,981
key653,919
key654,911
key655,917
key656,926
key657,945
key658,919
key659,935
key660,919
key661,910
key662,924
key663,924
key664,899
key665,927
key666,901
key667,931
key668,898
key669,911
key670,896
key671,935
key672,886
key673,890
key674,1004
key675,924
key676,878
key677,943
key678,908
key679,913
key680,907
key681,902
key682,970
key683,943
key684,886
key685,929
key686,948
key687,941
key688,881
key689,927
key690,1005
key691,969
key692,905
key693,914
key694,901
key695,990
key696,964
key697,887
key698,935
key699,928
key700,894
key701,905
key702,950
key703,911
key704,954
key705,894
key706,911
key707,944
key708,915
key709,893
key710,904
key711,916
key712,889
key713,911
key714,897
key715,921
key716,951
key717,1011
key718,902
key719,1024
key720,917
key721,886
key722,909
key723,940
key724,887
key725,913
key726,920
key727,942
key728,958
key729,908
key730,904
key731,950
key732,916
key733,899
key734,900
key735,955
key736,896
key737,934
key738,910
key739,1021
key740,904
key741,934
key742,894
key743,926
key744,930
key745,941
key746,896
key747,956
key748,959
key749,915
key750,886
key751,932
key752,904
key753,930
key754,896
key755,940
key756,905
key757,893
key758,908
key759,945
key760,978
key761,992
key762,894
key763,925
key764,911
key765,925
key766,914
key767,925
key768,921
key769,894
key770,901
key771,928
key772,910
key773,968
key774,909
key775,912
key776,884
key777,903
key778,883
key779,901
key780,896
key781,918
key782,915
key783,1035
key784,902
key785,911
key786,922
key787,906
key788,891
key789,912
key790,911
key791,914
key792,896
key793,920
key794,976
key795,922
key796,888
key797,981
key798,954
key799,917
key800,886
key801,913
key802,891
key803,937
key804,881
key805,995
key806,922
key807,908
key808,888
key809,890
key810,895
key811,920
key812,891
key813,915
key814,895
key815,912
key816,889
key817,907
key818,942
key819,935
key820,906
key821,906
key822,921
key823,932
key824,884
key825,892
key826,910
key827,1043
key828,899
key829,895
key830,910
key831,917
key832,890
key833,894
key834,882
key835,942
key836,885
key837,905
key838,914
key839,950
key840,908
key841,900
key842,950
key843,919
key844,904
key845,893
key846,931
key847,923
key848,905
key849,996
key850,942
key851,958
key852,910
key853,892
key854,895
key855,914
key856,922
key857,909
key858,956
key859,1131
key860,918
key861,893
key862,904
key863,919
key864,885
key865,924
key866,897
key867,889
key868,895
key869,891
key870,905
key871,1014
key872,897
key873,914
key874,904
key875,917
key876,899
key877,920
key878,903
key879,937
key880,930
key881,905
key882,903
key883,895
key884,899
key885,893
key886,923
key887,892
key888,917
key889,903
key890,908
key891,893
key892,891
key893,991
key894,907
key895,908
key896,894
key897,902
key898,998
key899,906
key900,901
key901,903
key902,926
key903,905
key904,898
key905,935
key906,918
key907,902
key908,905
key909,940
key910,932
key911,945
key912,879
key913,928
key914,914
key915,997
key916,890
key917,915
key918,909
key919,894
key920,884
key921,889
key922,907
key923,894
key924,899
key925,919
key926,905
key927,918
key928,909
key929,906
key930,934
key931,914
key932,898
key933,921
key934,929
key935,910
key936,885
key937,982
key938,918
key939,908
key940,920
key941,887
key942,936
key943,979
key944,897
key945,903
key946,901
key947,902
key948,893
key949,901
key950,916
key951,901
key952,899
key953,894
key954,911
key955,930
key956,915
key957,894
key958,924
key959,1009
key960,906
key961,908
key962,898
key963,924
key964,893
key965,916
key966,900
key967,916
key968,936
key969,912
key970,911
key971,960
key972,915
key973,902
key974,942
key975,900
key976,887
key977,899
key978,915
key979,944
key980,920
key981,1016
key982,943
key983,919
key984,879
key985,941
key986,1068
key987,914
key988,930
key989,910
key990,908
key991,944
key992,911
key993,915
key994,942
key995,919
key996,912
key997,948
key998,905
key999,889
