key,latency(us)
key0,1498
key1,1167
key2,1031
key3,1031
key4,1028
key5,1040
key6,1154
key7,1014
key8,1014
key9,996
key10,1060
key11,1006
key12,1218
key13,1012
key14,1011
key15,1020
key16,991
key17,1094
key18,1040
key19,1006
key20,1021
key21,1097
key22,1021
key23,1129
key24,999
key25,1030
key26,1007
key27,1006
key28,1014
key29,1078
key30,1016
key31,1029
key32,1022
key33,999
key34,998
key35,1069
key36,1005
key37,1012
key38,987
key39,999
key40,1017
key41,1108
key42,985
key43,1034
key44,1048
key45,1022
key46,1015
key47,1093
key48,1012
key49,1028
key50,1051
key51,991
key52,998
key53,1040
key54,992
key55,1003
key56,1041
key57,992
key58,1012
key59,1051
key60,993
key61,1018
key62,984
key63,993
key64,1017
key65,1041
key66,979
key67,997
key68,964
key69,1013
key70,1051
key71,1030
key72,980
key73,1041
key74,975
key75,1000
key76,1006
key77,1040
key78,1001
key79,1000
key80,1000
key81,1019
key82,1001
key83,1070
key84,1020
key85,998
key86,982
key87,1006
key88,1031
key89,1078
key90,977
key91,1065
key92,1006
key93,993
key94,1006
key95,1067
key96,991
key97,1029
key98,1175
key99,1011
key100,1015
key101,1049
key102,1000
key103,1013
key104,1021
key105,979
key106,996
key107,1051
key108,989
key109,984
key110,1009
key111,1023
key112,1004
key113,1023
key114,984
key115,1006
key116,981
key117,979
key118,989
key119,1015
key120,987
key121,1019
key122,992
key123,994
key124,1006
key125,1037
key126,993
key127,984
key128,987
key129,998
key130,1000
key131,1041
key132,1001
key133,997
key134,1011
key135,977
key136,989
key137,1027
key138,999
key139,975
key140,1007
key141,974
key142,1000
key143,1032
key144,1031
key145,1022
key146,1019
key147,1019
key148,1002
key149,1073
key150,1007
key151,980
key152,1011
key153,992
key154,970
key155,1030
key156,1011
key157,1006
key158,1003
key159,981
key160,1008
key161,1043
key162,991
key163,1028
key164,1038
key165,988
key166,989
key167,1069
key168,1043
key169,967
key170,1080
key171,984
key172,994
key173,1042
key174,989
key175,1005
key176,989
key177,966
key178,1030
key179,1072
key180,989
key181,988
key182,1005
key183,978
key184,1011
key185,1067
key186,999
key187,1004
key188,1026
key189,992
key190,1002
key191,1047
key192,989
key193,1086
key194,1049
key195,997
key196,996
key197,1070
key198,1021
key199,993
key200,1023
key201,1017
key202,987
key203,1077
key204,1026
key205,1024
key206,1018
key207,1016
key208,1017
key209,1065
key210,980
key211,997
key212,993
key213,1010
key214,993
key215,1088
key216,1040
key217,986
key218,1092
key219,1016
key220,1000
key221,1064
key222,1041
key223,990
key224,1048
key225,986
key226,1015
key227,1133
key228,1005
key229,977
key230,1046
key231,990
key232,1009
key233,1140
key234,995
key235,981
key236,1001
key237,1017
key238,997
key239,1091
key240,978
key241,1023
key242,1014
key243,1036
key244,986
key245,1170
key246,1006
key247,997
key248,1002
key249,1017
key250,1022
key251,1111
key252,1010
key253,1009
key254,1025
key255,991
key256,995
key257,1107
key258,988
key259,1024
key260,1013
key261,1098
key262,982
key263,1175
key264,988
key265,1025
key266,1007
key267,994
key268,1006
key269,1112
key270,991
key271,1016
key272,1002
key273,1005
key274,1043
key275,1096
key276,1115
key277,1040
key278,1026
key279,979
key280,1038
key281,1115
key282,1012
key283,985
key284,1106
key285,996
key286,1127
key287,1102
key288,1010
key289,1009
key290,1025
key291,995
key292,982
key293,1143
key294,1002
key295,994
key296,1149
key297,998
key298,989
key299,1100
key300,1026
key301,987
key302,1068
key303,1006
key304,1019
key305,1113
key306,1000
key307,983
key308,1084
key309,991
key310,1028
key311,1128
key312,1013
key313,983
key314,1053
key315,988
key316,1030
key317,1125
key318,1045
key319,999
key320,1039
key321,992
key322,1039
key323,1105
key324,1010
key325,999
key326,1010
key327,1020
key328,1012
key329,1082
key330,1065
key331,993
key332,1008
key333,1038
key334,1003
key335,1081
key336,1042
key337,1011
key338,992
key339,1004
key340,1044
key341,1102
key342,999
key343,994
key344,981
key345,1013
key346,1002
key347,1068
key348,1005
key349,982
key350,997
key351,977
key352,1041
key353,1080
key354,991
key355,1005
key356,1028
key357,988
key358,992
key359,1111
key360,999
key361,1031
key362,979
key363,1035
key364,999
key365,1080
key366,992
key367,993
key368,1007
key369,1016
key370,999
key371,1089
key372,993
key373,1045
key374,1017
key375,1009
key376,1004
key377,1128
key378,1017
key379,1067
key380,985
key381,1049
key382,983
key383,1082
key384,989
key385,1036
key386,1021
key387,995
key388,1009
key389,1193
key390,1004
key391,1013
key392,999
key393,1020
key394,1017
key395,1088
key396,1018
key397,1022
key398,1015
key399,1014
key400,1067
key401,1070
key402,1029
key403,1015
key404,983
key405,1005
key406,1077
key407,1073
key408,1033
key409,980
key410,987
key411,1022
key412,1024
key413,1086
key414,1003
key415,1005
key416,1039
key417,983
key418,997
key419,1070
key420,1037
key421,985
key422,1021
key423,1003
key424,1046
key425,1062
key426,1059
key427,998
key428,1016
key429,991
key430,1014
key431,1076
key432,1024
key433,996
key434,1038
key435,979
key436,1013
key437,1075
key438,1056
key439,987
key440,1004
key441,1003
key442,998
key443,1074
key444,1044
key445,1003
key446,983
key447,1054
key448,1039
key449,1067
key450,1038
key451,986
key452,1043
key453,1003
key454,987
key455,1048
key456,1052
key457,993
key458,988
key459,1024
key460,999
key461,1065
key462,1036
key463,1024
key464,1003
key465,981
key466,996
key467,1091
key468,1013
key469,965
key470,1033
key471,1025
key472,1073
key473,1044
key474,1073
key475,996
key476,1000
key477,978
key478,1041
key479,1073
key480,992
key481,993
key482,1036
key483,1017
key484,976
key485,1049
key486,1033
key487,1015
key488,1005
key489,1014
key490,1005
key491,1049
key492,1026
key493,980
key494,991
key495,998
key496,985
key497,1066
key498,1009
key499,985
key500,994
key501,997
key502,990
key503,1063
key504,1048
key505,1012
key506,982
key507,1022
key508,1034
key509,1094
key510,1006
key511,1089
key512,1054
key513,1057
key514,1004
key515,1098
key516,1056
key517,1014
key518,1009
key519,996
key520,1000
key521,1051
key522,1038
