key,latency(us)
key0,257439
key1,146384
key2,101952
key3,103183
key4,151853
key5,105565
key6,85270
key7,86140
key8,133897
key9,72901
key10,68868
key11,89082
key12,341326
key13,111573
key14,126801
key15,145370
key16,476407
key17,229014
key18,206740
key19,157832
key20,213301
key21,83653
key22,69875
key23,114694
key24,305856
key25,296669
key26,146469
key27,123073
key28,199102
key29,240610
key30,272586
key31,110232
key32,341195
key33,226453
key34,473386
key35,141688
key36,702379
key37,388210
key38,239446
key39,143845
key40,510908
key41,175590
key42,188621
key43,123557
key44,347060
key45,335859
key46,188642
key47,171710
key48,548577
key49,377869
key50,217670
key51,125800
key52,95810
key53,60056
key54,68827
key55,86908
key56,498631
key57,195767
key58,164875
key59,154609
key60,425717
key61,186276
key62,131185
key63,122809
key64,495938
key65,549539
key66,144034
key67,145204
key68,208408
key69,88383
key70,75668
key71,69012
key72,115470
key73,91163
key74,89309
key75,74825
key76,100410
key77,86013
key78,67673
key79,71264
key80,160635
key81,68095
key82,67918
key83,68071
key84,148010
key85,112309
key86,78403
key87,126204
key88,257782
key89,251974
key90,139588
key91,211451
key92,132072
key93,124546
key94,70967
key95,76970
key96,530407
key97,135259
key98,141699
key99,153579
key100,575467
key101,228333
key102,228123
key103,151705
key104,793352
key105,164981
key106,203965
key107,150908
key108,774498
key109,199875
key110,188468
key111,131868
key112,557450
key113,186892
key114,310385
key115,186229
key116,296577
key117,77693
key118,72208
key119,251158
key120,129949
key121,67152
key122,59981
key123,58435
key124,179630
key125,100471
key126,58962
key127,71092
key128,111052
key129,130783
key130,59308
key131,60064
key132,388773
key133,171300
key134,266898
key135,293634
key136,140759
key137,67071
key138,73819
key139,69091
key140,175641
key141,68560
key142,67924
key143,68808
key144,121872
key145,119193
key146,87633
key147,124003
key148,163957
key149,80506
key150,66716
key151,69060
key152,553517
key153,215501
key154,386897
key155,154080
key156,174524
key157,220413
key158,74511
key159,76115
key160,341697
key161,287805
key162,112128
key163,162369
key164,137415
key165,95178
key166,74399
key167,70184
key168,158398
key169,69294
key170,68941
key171,90332
key172,293214
key173,331802
key174,121046
key175,187080
key176,493028
key177,173518
key178,135555
key179,129538
key180,582140
key181,312853
key182,258118
key183,150964
key184,162633
key185,72736
key186,71793
key187,68373
key188,117610
key189,93355
key190,81704
key191,72488
key192,142034
key193,78387
key194,67730
key195,233532
key196,108340
key197,59310
key198,58890
key199,57830
key200,121713
key201,59880
key202,59539
key203,57278
key204,709572
key205,328149
key206,262253
key207,183458
key208,154840
key209,76950
key210,121058
key211,74751
key212,157316
key213,67877
key214,71582
key215,96363
key216,139568
key217,67674
key218,78229
key219,68138
key220,413597
key221,167970
key222,182715
key223,128934
key224,474765
key225,405196
key226,262295
key227,133033
key228,317993
key229,143238
key230,278436
key231,192858
key232,84473
key233,81279
key234,158657
key235,70623
key236,147816
key237,91344
key238,68238
key239,79942
key240,102576
key241,84807
key242,69879
key243,80956
key244,274242
key245,117637
key246,144631
key247,138424
key248,151534
key249,68348
key250,89794
key251,68436
key252,473653
key253,145986
key254,160369
key255,133845
key256,124706
key257,68087
key258,68002
key259,69793
key260,376609
key261,160281
key262,183580
key263,133259
key264,129018
key265,67659
key266,70944
key267,66712
key268,589457
key269,143990
key270,122406
key271,125245
key272,364465
key273,129201
key274,180657
key275,237243
key276,163563
key277,89410
key278,73046
key279,68025
key280,560740
key281,186975
key282,137229
key283,182335
key284,428740
key285,376411
key286,137443
key287,100535
key288,366201
key289,382069
key290,190081
key291,132643
key292,146353
key293,114843
key294,71807
