key,latency(us)
key532,124202
key533,256713
key534,78480
key535,85328
key536,113008
key537,301954
key538,48320
key539,51542
key540,93989
key541,52239
key542,53126
key543,50107
key544,161537
key545,56373
key546,68229
key547,33778
key548,50522
key549,35205
key550,35516
key551,47047
key552,44891
key553,51478
key554,49014
key555,34379
key556,50013
key557,35551
key558,32917
key559,32889
key560,90944
key561,36178
key562,36613
key563,35373
key564,38744
key565,49592
key566,53061
key567,26881
key568,26111
key569,25825
key570,25899
key571,29247
key572,26122
key573,27420
key574,25280
key575,64228
key576,215301
key577,65701
key578,295426
key579,86345
key580,26881
key581,24609
key582,45681
key583,176189
key584,38498
key585,45177
key586,78340
key587,67008
key588,290145
key589,45609
key590,24815
key591,24004
key592,75739
key593,29606
key594,75470
key595,28428
key596,27115
key597,28795
key598,21676
key599,24819
key600,26744
key601,31396
key602,22120
key603,29674
key604,23426
key605,24454
key606,25785
key607,25896
key608,72285
key609,239883
key610,225184
key611,212512
key612,23784
key613,24743
key614,24776
key615,29864
key616,192844
key617,24082
key618,36850
key619,45099
key620,46443
key621,63255
key622,25420
key623,27330
key624,281185
key625,134745
key626,300375
key627,102235
key628,232646
key629,139739
key630,58228
key631,112814
key632,25150
key633,300761
key634,201976
key635,182373
key636,410774
key637,59373
key638,70871
key639,35696
key640,120493
key641,47707
key642,35122
key643,48979
key644,50644
key645,32748
key646,49461
key647,33879
key648,46262
key649,51926
key650,37431
key651,41468
key652,33335
key653,34537
key654,34883
key655,47087
key656,67015
key657,189509
key658,225380
key659,67247
key660,136338
key661,291029
key662,80815
key663,99974
key664,52981
key665,46504
key666,180626
key667,100639
key668,50754
key669,87724
key670,69345
key671,37094
key672,238595
key673,136209
key674,117564
key675,151971
key676,55665
key677,34363
key678,136703
key679,65428
key680,119831
key681,53433
key682,66750
key683,91365
key684,199297
key685,56236
key686,49235
key687,33805
key688,79210
key689,114635
key690,34787
key691,70121
key692,36365
key693,47868
key694,49930
key695,36371
key696,34131
key697,32247
key698,27981
key699,33736
key700,34558
key701,23939
key702,27812
key703,24497
key704,97043
key705,77912
key706,103585
key707,191960
key708,214599
key709,23236
key710,71850
key711,32321
key712,25428
key713,69939
key714,22537
key715,28845
key716,212638
key717,28333
key718,23668
key719,27028
key720,69008
key721,25817
key722,27054
key723,43572
key724,26447
key725,21762
key726,23964
key727,27469
key728,31535
key729,27978
key730,53718
key731,29023
key732,28652
key733,24951
key734,24517
key735,25889
key736,141222
key737,108679
key738,154124
key739,162081
key740,92050
key741,113804
