key,latency(us)
key171,16797
key172,18529
key173,18625
key174,16276
key175,18485
key176,16884
key177,25731
key178,16245
key179,17087
key180,18355
key181,18103
key182,18968
key183,19562
key184,17764
key185,18234
key186,17708
key187,17788
key188,16368
key189,19934
key190,18451
key191,18713
key192,100765
key193,56246
key194,27483
key195,17369
key196,17420
key197,28479
key198,37116
key199,33648
key200,17001
key201,18998
key202,35782
key203,19744
key204,62875
key205,21008
key206,16985
key207,19025
key208,239083
key209,52523
key210,41762
key211,18437
key212,48029
key213,18966
key214,20793
key215,18943
key216,16664
key217,17943
key218,16803
key219,18170
key220,18451
key221,17799
key222,18866
key223,17024
key224,35511
key225,20387
key226,17679
key227,18924
key228,83177
key229,40172
key230,44264
key231,21555
key232,163346
key233,41475
key234,113600
key235,121428
key236,71142
key237,16765
key238,18066
key239,18036
key240,16525
key241,18111
key242,16881
key243,17161
key244,19033
key245,18019
key246,40867
key247,20275
key248,20147
key249,20256
key250,17044
key251,148969
key252,67845
key253,17439
key254,19734
key255,18678
key256,20172
key257,16190
key258,18430
key259,17925
key260,18131
key261,17384
key262,16806
key263,18013
key264,17271
key265,18377
key266,19694
key267,17307
key268,21594
key269,18747
key270,47397
key271,50201
key272,145301
key273,54808
key274,61879
key275,61960
key276,70463
key277,50508
key278,32667
key279,32291
key280,102072
key281,54689
key282,76056
key283,37309
key284,34742
key285,226135
key286,35752
key287,37082
key288,59461
key289,215337
key290,218780
key291,37427
key292,51907
key293,32580
key294,38115
key295,37615
key296,72460
key297,39260
key298,38322
key299,58085
key300,28542
key301,39938
key302,29486
key303,41707
key304,38536
key305,25723
key306,26069
key307,25108
key308,39998
key309,36011
key310,41881
key311,45471
key312,126036
key313,142145
key314,53553
key315,27737
key316,58075
key317,44029
key318,26841
key319,26215
key320,48246
key321,25960
key322,27551
key323,47439
key324,27930
key325,30823
key326,30198
key327,26304
key328,26700
key329,28846
key330,70415
key331,25601
key332,26174
key333,25006
key334,19228
key335,25575
key336,22780
key337,21706
key338,18976
key339,21545
key340,24446
key341,21315
key342,18659
key343,27933
key344,255904
key345,21946
key346,21950
key347,20788
key348,18017
key349,232869
key350,23665
key351,21191
key352,152771
key353,31110
key354,25827
key355,22001
key356,21900
key357,19911
key358,21555
key359,26080
key360,19606
key361,17692
key362,18993
key363,16421
key364,16874
key365,18153
key366,18869
key367,17518
key368,18865
key369,17461
key370,17211
key371,47984
key372,16355
key373,19590
key374,16775
key375,25407
key376,19059
key377,18518
key378,17527
key379,16870
key380,18553
key381,19726
key382,17994
key383,16531
key384,18571
key385,19063
key386,17735
key387,19425
key388,18538
key389,32140
key390,17877
key391,18376
key392,112205
key393,59686
key394,98397
key395,33889
key396,17567
key397,18445
key398,23149
key399,25188
key400,26335
key401,19398
key402,21933
key403,21200
key404,22498
key405,181919
key406,85176
key407,25766
key408,45646
key409,20198
key410,21044
key411,17871
key412,22441
key413,22327
key414,20335
key415,19381
key416,20162
key417,25922
key418,21618
key419,23512
key420,24860
key421,23907
key422,18715
key423,23003
key424,20666
key425,16959
key426,17691
key427,19516
key428,16832
key429,17841
key430,18658
key431,37525
key432,68190
key433,27716
key434,19301
key435,26388
key436,16661
key437,17603
key438,17288
key439,17694
key440,21672
key441,17493
key442,17042
key443,41103
key444,22592
key445,93122
key446,17819
key447,16330
key448,28857
key449,19425
key450,18440
key451,19233
key452,18253
key453,19255
key454,46089
key455,17663
key456,15101
key457,22773
key458,18264
key459,21126
key460,17073
key461,17691
key462,20148
key463,21967
key464,23537
key465,20935
key466,20566
key467,19531
key468,33886
key469,54651
key470,25011
key471,31752
key472,72567
key473,80550
key474,138110
key475,22615
key476,23230
key477,19741
key478,189619
key479,22327
key480,22132
key481,21024
key482,19823
key483,19353
key484,20511
key485,23519
key486,22190
key487,23664
key488,118660
key489,40870
key490,17482
key491,18739
key492,18292
key493,17426
key494,17945
key495,23079
key496,18852
key497,19912
key498,32773
key499,24087
key500,17056
key501,17283
key502,19648
key503,32753
key504,20194
key505,17473
key506,20695
key507,18114
key508,25633
key509,17126
key510,43772
key511,21511
key512,68365
key513,25650
key514,18582
key515,19792
key516,18494
key517,24078
key518,17984
key519,20773
key520,24655
key521,19297
key522,27989
key523,19301
key524,18631
key525,17202
key526,165828
key527,74645
key528,21788
key529,22755
key530,22094
key531,17877
key532,70120
key533,20720
key534,21548
key535,23801
key536,25537
key537,24513
key538,23550
key539,19419
key540,21529
key541,26688
key542,52666
key543,26311
key544,25738
key545,21165
key546,22410
key547,21710
key548,36239
key549,30114
key550,25605
key551,26770
key552,71103
key553,92405
key554,58825
key555,54201
key556,15396
key557,36507
key558,17539
key559,31950
key560,16948
key561,15328
key562,19619
key563,17251
key564,16180
key565,16545
key566,111961
key567,16830
key568,16923
key569,17633
key570,19214
key571,18713
key572,20174
key573,17308
key574,49815
key575,18126
key576,17014
key577,18258
key578,17223
key579,15726
key580,18345
key581,19747
key582,18470
key583,17581
key584,20117
key585,15963
key586,20565
key587,16330
key588,19732
key589,16790
key590,21814
key591,21593
key592,88377
key593,44327
key594,22169
key595,19823
key596,157018
key597,53812
key598,45557
key599,52578
key600,60476
key601,42838
key602,44780
key603,54100
key604,191337
key605,45830
key606,29947
key607,77273
key608,44192
key609,43084
key610,49802
key611,266427
key612,118063
key613,54708
key614,46982
key615,63233
key616,49261
key617,51699
key618,53407
key619,34843
key620,35151
key621,79933
key622,40610
key623,52161
key624,50239
key625,37911
key626,57613
key627,34745
key628,80482
key629,38458
key630,48344
key631,34829
key632,170695
key633,225487
key634,70539
key635,35288
key636,67662
key637,110760
key638,98831
key639,79045
key640,47236
key641,63408
key642,52137
key643,50577
key644,52585
key645,53175
key646,34558
key647,36616
key648,48226
key649,66123
key650,39723
key651,51000
key652,73919
key653,44888
key654,31080
key655,53004
key656,34236
key657,30890
key658,48676
key659,44411
key660,33501
key661,19544
key662,28512
key663,19962
key664,18158
key665,18234
key666,19249
key667,19168
key668,21027
key669,18569
key670,24196
key671,22198
key672,93483
key673,17919
key674,42870
key675,22779
key676,22559
key677,22432
key678,24956
key679,27868
key680,25231
key681,24163
key682,23954
key683,30386
key684,28783
key685,27850
key686,142130
key687,22904
key688,20165
key689,23828
key690,27158
key691,21535
key692,33646
key693,29945
key694,21188
key695,32307
key696,22187
key697,21206
key698,20747
key699,40324
key700,21607
key701,31012
key702,25637
key703,20659
key704,24504
key705,19177
key706,24133
key707,21179
key708,24191
key709,20457
key710,20963
key711,20219
key712,99442
key713,53743
key714,23742
key715,40654
key716,82547
key717,20320
key718,18464
key719,22571
key720,19302
key721,25328
key722,18165
key723,27811
key724,23413
key725,20278
key726,22420
key727,23562
key728,18338
key729,27119
key730,20338
key731,19062
key732,62034
key733,31716
key734,23618
key735,18507
key736,19228
key737,20611
key738,27986
key739,19921
key740,42214
key741,21524
key742,18889
key743,22700
key744,38177
key745,20076
key746,25432
key747,19899
key748,27908
key749,241911
key750,28294
key751,25327
key752,108087
key753,48768
key754,24350
key755,48200
key756,30035
key757,44685
key758,22390
key759,21660
key760,39145
key761,19620
key762,21402
key763,27467
key764,22826
key765,28562
key766,22905
key767,18784
key768,219339
key769,22891
key770,20800
key771,75924
key772,25839
key773,19391
key774,18466
key775,18456
key776,19266
key777,39890
key778,27807
key779,21417
key780,22673
key781,20245
key782,21391
key783,55626
key784,25450
key785,32454
key786,24390
key787,22482
key788,25501
key789,22069
key790,23671
key791,20221
key792,267662
key793,40477
key794,31794
key795,22316
key796,19289
key797,21221
key798,22286
key799,22217
key800,24308
key801,17778
key802,20120
key803,34019
key804,23524
key805,60610
key806,39380
key807,27774
key808,27281
key809,21432
key810,38750
key811,22188
key812,19973
key813,21838
key814,21025
key815,23285
key816,29551
key817,20099
key818,31448
key819,21975
key820,25257
key821,26904
key822,20321
key823,22875
key824,32266
key825,19472
key826,20246
key827,24128
key828,24286
key829,26198
key830,21105
key831,22617
key832,114284
key833,24136
key834,18225
key835,21056
key836,21452
key837,22723
key838,20361
key839,19959
key840,21980
key841,20807
key842,20490
key843,22663
key844,19502
key845,22214
key846,21229
key847,334849
key848,98658
key849,88563
key850,82404
key851,34124
key852,19110
key853,18098
key854,24714
key855,17775
key856,18699
key857,18359
key858,18638
key859,18263
key860,43248
key861,22506
key862,18135
key863,22851
key864,19906
key865,18015
key866,68494
key867,22263
key868,28653
key869,53425
key870,25284
key871,29316
key872,109699
key873,49612
key874,23119
key875,20501
key876,22449
key877,289968
key878,44146
key879,42918
key880,40045
key881,77085
key882,44252
key883,47338
key884,69950
key885,45295
key886,30236
key887,31898
key888,32078
key889,87185
key890,42298
key891,30695
key892,44527
key893,54603
key894,45502
key895,44868
key896,40523
key897,81408
key898,25532
key899,46803
key900,27499
key901,49031
key902,27656
key903,41913
key904,42971
key905,28151
key906,25513
key907,28256
key908,52130
key909,65191
key910,37412
key911,47681
key912,141060
key913,30737
key914,141840
key915,43642
key916,28666
key917,42680
key918,25838
key919,41087
key920,25985
key921,32988
key922,25553
key923,28727
key924,24901
key925,28939
key926,37042
key927,29583
key928,28221
key929,26459
key930,27979
key931,26905
key932,26241
key933,26439
key934,24856
key935,27662
key936,24303
key937,28812
key938,27246
key939,25523
key940,28432
key941,36246
key942,19186
key943,17669
key944,17236
key945,21172
key946,16875
key947,20356
key948,18348
key949,18612
key950,30126
key951,21019
key952,97332
key953,66797
key954,24882
key955,20425
key956,18941
key957,18273
key958,18694
key959,18656
key960,18932
key961,19504
key962,18362
key963,18633
key964,16932
key965,22771
key966,20154
key967,34754
key968,199387
key969,27851
key970,169294
key971,56090
key972,20041
key973,20249
key974,85638
key975,20594
key976,23640
key977,47957
key978,23737
key979,18476
key980,142209
key981,91919
key982,20895
key983,19594
key984,18155
key985,18275
key986,18325
key987,22219
key988,19155
key989,19063
key990,35690
key991,20588
key992,94686
key993,16906
key994,21454
key995,20911
key996,16002
key997,17167
key998,19453
key999,16132
