key,latency(us)
key502,21230
key503,29929
key504,22138
key505,33670
key506,31601
key507,17129
key508,25300
key509,31694
key510,22516
key511,20248
key512,95262
key513,32553
key514,43301
key515,73234
key516,20124
key517,27835
key518,19005
key519,19333
key520,20310
key521,23875
key522,37071
key523,18251
key524,17936
key525,20270
key526,18156
key527,19026
key528,19110
key529,28140
key530,21837
key531,24339
key532,21346
key533,18498
key534,20398
key535,26805
key536,20194
key537,21692
key538,19713
key539,26867
key540,31027
key541,31454
key542,20467
key543,19774
key544,18651
key545,18435
key546,20683
key547,30572
key548,20887
key549,17871
key550,73281
key551,20311
key552,90565
key553,36383
key554,17149
key555,36881
key556,18157
key557,19515
key558,16806
key559,20554
key560,21730
key561,22847
key562,27518
key563,21740
key564,221204
key565,38732
key566,29455
key567,20116
key568,30248
key569,48155
key570,36717
key571,19599
key572,20334
key573,20375
key574,22417
key575,21804
key576,25341
key577,18812
key578,44691
key579,23338
key580,20485
key581,52271
key582,22565
key583,18070
key584,19571
key585,20963
key586,21301
key587,39871
key588,20072
key589,28544
key590,21620
key591,20249
key592,63395
key593,23881
key594,26169
key595,21147
key596,17615
key597,21138
key598,78981
key599,27070
key600,23550
key601,87608
key602,50018
key603,25376
key604,43830
key605,33681
key606,34525
key607,21584
key608,23896
key609,18792
key610,19859
key611,21314
key612,21549
key613,20222
key614,20893
key615,18083
key616,19404
key617,21424
key618,19519
key619,24792
key620,17665
key621,16918
key622,17919
key623,20882
key624,19974
key625,20361
key626,25048
key627,27753
key628,56475
key629,19462
key630,24473
key631,21677
key632,68760
key633,43334
key634,21913
key635,21638
key636,18581
key637,21386
key638,41173
key639,40656
key640,23268
key641,23722
key642,19288
key643,21637
key644,225768
key645,67619
key646,20755
key647,20404
key648,22293
key649,20128
key650,21041
key651,21344
key652,83446
key653,20481
key654,21156
key655,21424
key656,22377
key657,19092
key658,27412
key659,21606
key660,26419
key661,20490
key662,24033
key663,23386
key664,42141
key665,29296
key666,19762
key667,22152
key668,21846
key669,20733
key670,18461
key671,21417
key672,147012
key673,67465
key674,23085
key675,21180
key676,18272
key677,20457
key678,19164
key679,17185
key680,17981
key681,19582
key682,20129
key683,17544
key684,21743
key685,22214
key686,16744
key687,34368
key688,177564
key689,100223
key690,51462
key691,70921
key692,53286
key693,55548
key694,52016
key695,44438
key696,78624
key697,35567
key698,46513
key699,54095
key700,49062
key701,32295
key702,47659
key703,33327
key704,42739
key705,112632
key706,32107
key707,33976
key708,42845
key709,52046
key710,56131
key711,38834
key712,110397
key713,93939
key714,43384
key715,89356
key716,37500
key717,26025
key718,38108
key719,38322
key720,23517
key721,26798
key722,40540
key723,42018
key724,27179
key725,28004
key726,67215
key727,53553
key728,40628
key729,52279
key730,26287
key731,24382
key732,81005
key733,24367
key734,28196
key735,24302
key736,23771
key737,25624
key738,25999
key739,32904
key740,25282
key741,25016
key742,24851
key743,24183
key744,42770
key745,25645
key746,23017
key747,24689
key748,25448
key749,25661
key750,24989
key751,23307
key752,55226
key753,20029
key754,41174
key755,19868
key756,19710
key757,18691
key758,27545
key759,50140
key760,19283
key761,28004
key762,18233
key763,21685
key764,19399
key765,18199
key766,21739
key767,20704
key768,20808
key769,19687
key770,21365
key771,17973
key772,18219
key773,16803
key774,14543
key775,17275
key776,16029
key777,17569
key778,15531
key779,15719
key780,16630
key781,17657
key782,18249
key783,19465
key784,15799
key785,17598
key786,17621
key787,17119
key788,48881
key789,14685
key790,15496
key791,19078
key792,113879
key793,50534
key794,27242
key795,19846
key796,17107
key797,27105
key798,54971
key799,17682
key800,17092
key801,40234
key802,34959
key803,44632
key804,52349
key805,19169
key806,16005
key807,28112
key808,17468
key809,97637
key810,19130
key811,22501
key812,15828
key813,17790
key814,16604
key815,17773
key816,16770
key817,20058
key818,48471
key819,62511
key820,51936
key821,20099
key822,18728
key823,54049
key824,31732
key825,53172
key826,30825
key827,22378
key828,18747
key829,32713
key830,32412
key831,21179
key832,84056
key833,75880
key834,49319
key835,30100
key836,28896
key837,31049
key838,16771
key839,15760
key840,19475
key841,18053
key842,15436
key843,48178
key844,16216
key845,15496
key846,18050
key847,13900
key848,28287
key849,15357
key850,18160
key851,36502
key852,15642
key853,15544
key854,19325
key855,15726
key856,16677
key857,17644
key858,15436
key859,18689
key860,43519
key861,14525
key862,16946
key863,18095
key864,14315
key865,19164
key866,18885
key867,15617
key868,18571
key869,17148
key870,16138
key871,14426
key872,134867
key873,38409
key874,38610
key875,21043
key876,14130
key877,21634
key878,18881
key879,16140
key880,19323
key881,19566
key882,27999
key883,24980
key884,22868
key885,27687
key886,145665
key887,25451
key888,27683
key889,23164
key890,18305
key891,21927
key892,20290
key893,24075
key894,24555
key895,40479
key896,229871
key897,22479
key898,48857
key899,32495
key900,19197
key901,15723
key902,18757
key903,16180
key904,19941
key905,28656
key906,20230
key907,31476
key908,16291
key909,16465
key910,18379
key911,17559
key912,41234
key913,54332
key914,16594
key915,14871
key916,18326
key917,37189
key918,14248
key919,15245
key920,18240
key921,17414
key922,32002
key923,17100
key924,34820
key925,22478
key926,16486
key927,17947
key928,15800
key929,22773
key930,19023
key931,16339
key932,18716
key933,15760
key934,18736
key935,16639
key936,39732
key937,18086
key938,18709
key939,17553
key940,23699
key941,22556
key942,38593
key943,17797
key944,15999
key945,17485
key946,20136
key947,19161
key948,20809
key949,62568
key950,21835
key951,21920
key952,78927
key953,22136
key954,19977
key955,19404
key956,24545
key957,22180
key958,20222
key959,23440
key960,19013
key961,18910
key962,19831
key963,20786
key964,39846
key965,15973
key966,17146
key967,16069
key968,20316
key969,16612
key970,15022
key971,15537
key972,16635
key973,17944
key974,15206
key975,16585
key976,27419
key977,16897
key978,15029
key979,19421
key980,16044
key981,15835
key982,18539
key983,17942
key984,14987
key985,19088
key986,18646
key987,18068
key988,16320
key989,17361
key990,16390
key991,19220
key992,49559
key993,39871
key994,20697
key995,17449
key996,25559
key997,16550
key998,17987
key999,18490
