key,latency(us)
key0,162026
key1,48941
key2,49770
key3,30094
key4,46694
key5,43340
key6,26717
key7,41880
key8,28544
key9,26927
key10,42860
key11,59453
key12,43144
key13,43139
key14,38053
key15,46452
key16,45443
key17,29027
key18,39612
key19,28189
key20,27575
key21,43623
key22,32671
key23,27716
key24,34072
key25,27249
key26,43754
key27,37501
key28,36531
key29,39035
key30,41245
key31,37042
key32,33231
key33,23758
key34,42843
key35,42673
key36,47728
key37,44205
key38,32384
key39,39527
key40,25612
key41,41939
key42,39535
key43,25534
key44,23548
key45,29845
key46,44192
key47,32262
key48,26394
key49,28386
key50,27148
key51,25211
key52,41494
key53,25407
key54,26706
key55,26925
key56,38679
key57,28552
key58,38131
key59,57940
key60,21193
key61,17032
key62,26236
key63,14978
key64,28366
key65,17314
key66,20277
key67,15715
key68,18063
key69,17966
key70,19804
key71,15529
key72,35285
key73,19100
key74,25887
key75,18922
key76,17242
key77,18363
key78,18227
key79,48550
key80,20447
key81,17531
key82,17933
key83,17467
key84,18349
key85,19112
key86,18473
key87,19286
key88,37982
key89,20756
key90,16123
key91,17846
key92,35208
key93,18307
key94,14761
key95,16491
key96,41028
key97,14937
key98,16427
key99,21197
key100,30525
key101,17916
key102,33087
key103,33665
key104,18024
key105,15581
key106,16826
key107,15966
key108,17453
key109,15924
key110,16536
key111,16009
key112,23771
key113,15056
key114,15294
key115,16518
key116,14689
key117,16493
key118,43650
key119,47021
key120,49237
key121,50859
key122,48010
key123,42217
key124,48022
key125,45122
key126,44015
key127,268134
key128,43069
key129,42519
key130,30732
key131,30405
key132,72450
key133,43231
key134,29244
key135,29569
key136,27305
key137,30980
key138,30347
key139,43924
key140,43776
key141,44574
key142,27420
key143,27774
key144,29702
key145,29947
key146,43322
key147,27696
key148,31380
key149,33881
key150,30991
key151,44958
key152,38646
key153,29732
key154,31109
key155,29024
key156,31016
key157,26917
key158,30249
key159,27753
key160,28349
key161,31102
key162,50182
key163,29154
key164,28744
key165,43691
key166,29898
key167,29885
key168,28006
key169,30004
key170,27350
key171,27137
key172,32613
key173,27174
key174,27813
key175,33725
key176,26776
key177,27234
key178,28592
key179,30092
key180,31028
key181,31694
key182,16516
key183,19021
key184,17003
key185,18720
key186,18022
key187,15895
key188,18949
key189,17824
key190,16959
key191,17348
key192,24028
key193,17972
key194,53944
key195,16440
key196,20321
key197,15253
key198,20131
key199,19780
key200,28248
key201,20493
key202,16567
key203,19551
key204,15012
key205,60484
key206,20450
key207,20986
key208,18138
key209,19773
key210,34093
key211,18002
key212,17219
key213,19089
key214,20018
key215,17979
key216,18638
key217,20550
key218,19613
key219,23211
key220,17237
key221,18491
key222,19938
key223,17258
key224,18983
key225,21507
key226,19994
key227,19134
key228,22206
key229,19990
key230,20977
key231,19086
key232,21075
key233,18575
key234,32774
key235,15790
key236,18879
key237,15373
key238,18683
key239,17283
key240,20458
key241,19516
key242,17473
key243,15972
key244,18031
key245,18598
key246,17552
key247,25565
key248,17061
key249,19285
key250,15858
key251,18768
key252,18753
key253,18612
key254,19142
key255,17941
key256,16592
key257,21252
key258,21603
key259,18256
key260,19088
key261,18274
key262,17791
key263,18461
key264,14709
key265,18544
key266,19655
key267,19981
key268,18488
key269,18596
key270,19091
key271,17621
key272,42799
key273,17093
key274,36898
key275,17721
key276,19530
key277,21010
key278,17086
key279,16775
key280,17738
key281,16331
key282,17121
key283,20686
key284,17598
key285,19146
key286,19501
key287,16728
key288,19979
key289,18284
key290,25162
key291,20133
key292,36141
key293,51309
key294,17221
key295,16730
key296,16741
key297,21767
key298,17929
key299,16067
key300,15302
key301,18741
key302,21471
key303,16167
key304,34560
key305,18759
key306,17505
key307,17667
key308,19119
key309,20301
key310,17394
key311,16934
key312,21890
key313,20441
key314,19906
key315,21513
key316,20146
key317,17795
key318,20231
key319,18202
key320,17953
key321,19939
key322,16627
key323,17338
key324,16013
key325,17477
key326,20238
key327,17006
key328,16205
key329,19282
key330,18280
key331,19884
key332,18127
key333,19972
key334,20415
key335,18790
key336,21423
key337,18926
key338,21780
key339,18733
key340,19722
key341,17655
key342,17584
key343,18118
key344,16408
key345,16419
key346,19618
key347,18846
key348,18019
key349,19015
key350,20073
key351,15948
key352,40408
key353,17728
key354,17115
key355,16022
key356,18619
key357,17721
key358,18196
key359,16050
key360,18289
key361,15720
key362,19930
key363,20412
key364,49304
key365,16665
key366,17593
key367,17911
key368,17334
key369,18654
key370,17315
key371,16569
key372,17386
key373,20676
key374,15319
key375,19643
key376,17324
key377,17754
key378,18607
key379,15843
key380,18343
key381,17773
key382,17801
key383,22246
key384,17183
key385,56693
key386,19936
key387,17379
key388,19888
key389,17183
key390,17343
key391,17646
key392,23237
key393,17509
key394,17860
key395,20149
key396,23993
key397,20975
key398,17049
key399,17368
key400,16973
key401,16973
key402,17639
key403,18170
key404,16258
key405,17676
key406,17691
key407,32883
key408,18244
key409,18885
key410,20984
key411,15113
key412,27929
key413,19230
key414,16400
key415,18180
key416,20541
key417,22633
key418,17966
key419,16099
key420,17074
key421,24097
key422,31691
key423,20011
key424,18810
key425,18608
key426,20758
key427,16028
key428,18584
key429,17827
key430,18154
key431,17732
key432,37294
key433,25446
key434,20721
key435,18791
key436,40082
key437,22002
key438,14635
key439,19386
key440,19548
key441,16532
key442,20234
key443,51006
key444,19157
key445,17639
key446,17224
key447,23105
key448,18851
key449,17250
key450,21903
key451,38474
key452,19668
key453,27676
key454,20463
key455,18682
key456,18609
key457,94447
key458,68909
key459,20669
key460,17602
key461,20004
key462,17938
key463,20039
key464,20647
key465,46200
key466,21025
key467,17122
key468,19276
key469,15336
key470,21090
key471,19737
key472,24941
key473,19581
key474,21547
key475,17381
key476,18126
key477,17286
key478,20343
key479,17434
key480,18891
key481,17695
key482,41491
key483,22309
key484,20835
key485,24088
key486,18310
key487,18589
key488,16591
key489,17815
key490,19059
key491,16866
key492,17395
key493,30827
key494,16698
key495,19729
key496,18271
key497,18261
key498,16886
key499,17043
key500,18322
key501,17876
key502,14782
key503,17275
key504,18347
key505,72868
key506,29359
key507,18257
key508,17822
key509,23628
key510,18755
key511,17717
key512,38977
key513,18478
key514,32603
key515,19005
key516,20727
key517,24982
key518,18365
key519,17436
key520,15586
key521,19861
key522,17856
key523,30078
key524,16614
key525,29798
key526,16863
key527,18160
key528,22417
key529,16757
key530,17518
key531,17209
key532,17760
key533,14949
key534,25523
key535,17988
key536,49243
key537,15906
key538,15693
key539,15774
key540,27400
key541,23243
key542,19493
key543,26093
key544,52182
key545,20967
key546,20137
key547,17603
key548,19665
key549,26246
key550,19740
key551,17733
key552,21587
key553,28516
key554,25745
key555,19372
key556,98772
key557,18941
key558,18543
key559,17597
key560,22751
key561,21647
key562,15434
key563,18902
key564,15557
key565,16282
key566,15843
key567,16830
key568,15980
key569,17094
key570,17033
key571,19606
key572,16812
key573,17216
key574,18479
key575,19766
key576,17472
key577,18203
key578,19422
key579,15636
key580,17806
key581,16827
key582,20285
key583,20067
key584,14818
key585,19526
key586,17119
key587,17086
key588,17745
key589,15495
key590,17790
key591,18419
key592,34935
key593,20998
key594,22287
key595,18041
key596,21950
key597,16592
key598,19207
key599,20928
key600,18624
key601,25881
key602,19301
key603,16034
key604,18176
key605,15231
key606,19265
key607,19862
key608,16725
key609,22951
key610,17889
key611,15627
key612,17711
key613,19354
key614,21277
key615,18565
key616,16332
key617,22240
key618,18573
key619,18579
key620,17764
key621,22497
key622,37207
key623,36749
key624,37077
key625,34525
key626,25788
key627,34470
key628,36371
key629,36525
key630,24742
key631,35666
key632,37719
key633,23879
key634,27106
key635,26157
key636,22533
key637,23694
key638,25130
key639,26059
key640,22745
key641,28991
key642,27740
key643,34401
key644,36119
key645,33851
key646,42571
key647,37908
key648,37892
key649,38253
key650,99109
key651,46419
key652,31428
key653,39503
key654,24959
key655,34496
key656,63381
key657,38560
key658,27788
key659,24188
key660,24677
key661,22201
key662,31561
key663,27108
key664,23981
key665,21571
key666,36467
key667,23300
key668,23500
key669,21922
key670,24943
key671,41975
key672,63071
key673,23336
key674,25975
key675,23615
key676,36129
key677,22581
key678,22339
key679,23465
key680,37956
key681,23897
key682,37774
key683,23084
key684,25160
key685,20981
key686,14487
key687,14583
key688,14707
key689,13938
key690,16771
key691,24178
key692,38753
key693,15139
key694,16445
key695,16295
key696,13734
key697,14233
key698,13577
key699,15545
key700,13171
key701,14736
key702,15477
key703,15241
key704,14422
key705,17511
key706,14357
key707,14829
key708,39118
key709,12916
key710,14792
key711,15720
key712,15181
key713,15826
key714,14513
key715,15558
key716,13533
key717,13719
key718,13495
