key,latency(us)
key223,12596
key224,11486
key225,11372
key226,33925
key227,11426
key228,12318
key229,13657
key230,13146
key231,11618
key232,15140
key233,13918
key234,33236
key235,15026
key236,16959
key237,11514
key238,10697
key239,10841
key240,12513
key241,15270
key242,13555
key243,10987
key244,10695
key245,10293
key246,14191
key247,12045
key248,14159
key249,12965
key250,13852
key251,11234
key252,9227
key253,10904
key254,12810
key255,14182
key256,12075
key257,11831
key258,14622
key259,9676
key260,10776
key261,11287
key262,13726
key263,11064
key264,11222
key265,11462
key266,10523
key267,13139
key268,13121
key269,11126
key270,13901
key271,13281
key272,13642
key273,9885
key274,11427
key275,10475
key276,33927
key277,16441
key278,13020
key279,10302
key280,9534
key281,11123
key282,13272
key283,14315
key284,12567
key285,12746
key286,13073
key287,9481
key288,10852
key289,13546
key290,14235
key291,10479
key292,11800
key293,10917
key294,11276
key295,18400
key296,37535
key297,12139
key298,10900
key299,13345
key300,13175
key301,10366
key302,20693
key303,33118
key304,12555
key305,10070
key306,11880
key307,14536
key308,9882
key309,10297
key310,9853
key311,9311
key312,13478
key313,10124
key314,12159
key315,12804
key316,11812
key317,11899
key318,11758
key319,11405
key320,13558
key321,10138
key322,10554
key323,11847
key324,12614
key325,11643
key326,11100
key327,14799
key328,10903
key329,11405
key330,13743
key331,10633
key332,14929
key333,10385
key334,22429
key335,10464
key336,14493
key337,12014
key338,13911
key339,12909
key340,10707
key341,12991
key342,14098
key343,12558
key344,12337
key345,10340
key346,18962
key347,10422
key348,13648
key349,39059
key350,12352
key351,13333
key352,21280
key353,14312
key354,10145
key355,11093
key356,10928
key357,11949
key358,13672
key359,13014
key360,12749
key361,10936
key362,13611
key363,11409
key364,11225
key365,10657
key366,10215
key367,10878
key368,10280
key369,13564
key370,11314
key371,12556
key372,13876
key373,12764
key374,14425
key375,11146
key376,10496
key377,11962
key378,12977
key379,11688
key380,9799
key381,12739
key382,10076
key383,11602
key384,14010
key385,12110
key386,14644
key387,14758
key388,14122
key389,29246
key390,11539
key391,11355
key392,21431
key393,14245
key394,12163
key395,12306
key396,19794
key397,14203
key398,12289
key399,13020
key400,11805
key401,14019
key402,12009
key403,11579
key404,12406
key405,13512
key406,22261
key407,13785
key408,12547
key409,35143
key410,13620
key411,12397
key412,30477
key413,12666
key414,16673
key415,65475
key416,21813
key417,65663
key418,14687
key419,12527
key420,13040
key421,13086
key422,12212
key423,11725
key424,11964
key425,12799
key426,15457
key427,12791
key428,11833
key429,13829
key430,13839
key431,10702
key432,28568
key433,10305
key434,10392
key435,10293
key436,11554
key437,11282
key438,13473
key439,22164
key440,10801
key441,13473
key442,12139
key443,10679
key444,10004
key445,38409
key446,9771
key447,13467
key448,12910
key449,11852
key450,9768
key451,49760
key452,16044
key453,11800
key454,24593
key455,10720
key456,43128
key457,15213
key458,13796
key459,13684
key460,10242
key461,12047
key462,10808
key463,13697
key464,10984
key465,11837
key466,11280
key467,9022
key468,10665
key469,10108
key470,12240
key471,10623
key472,13733
key473,13233
key474,11582
key475,8821
key476,13285
key477,10664
key478,10869
key479,10739
key480,11296
key481,11931
key482,10728
key483,10440
key484,11970
key485,10478
key486,11022
key487,16657
key488,12668
key489,14423
key490,12248
key491,11564
key492,10255
key493,11706
key494,11858
key495,13627
key496,10994
key497,11085
key498,10278
key499,10141
key500,10696
key501,12681
key502,13036
key503,10111
key504,9961
key505,10175
key506,15388
key507,14159
key508,13685
key509,38779
key510,11662
key511,14470
key512,14692
key513,13722
key514,13216
key515,27307
key516,12820
key517,12060
key518,10598
key519,12837
key520,10692
key521,11871
key522,12246
key523,12484
key524,13447
key525,10155
key526,11226
key527,10585
key528,26479
key529,18047
key530,10525
key531,11671
key532,12083
key533,10096
key534,11506
key535,10490
key536,13843
key537,11353
key538,9927
key539,10059
key540,12578
key541,10511
key542,10369
key543,10884
key544,11666
key545,18932
key546,10304
key547,11777
key548,13089
key549,9974
key550,11415
key551,10168
key552,14451
key553,13028
key554,12729
key555,14700
key556,14117
key557,10669
key558,12525
key559,13959
key560,10650
key561,13676
key562,10931
key563,9822
key564,11085
key565,13580
key566,13139
key567,14570
key568,12616
key569,10583
key570,12610
key571,10317
key572,10693
key573,10444
key574,10556
key575,10547
key576,12886
key577,13151
key578,12544
key579,10269
key580,10767
key581,11748
key582,10926
key583,13576
key584,10450
key585,11689
key586,11595
key587,12134
key588,11342
key589,11896
key590,13761
key591,12676
key592,17733
key593,12926
key594,12536
key595,12583
key596,14147
key597,32591
key598,14867
key599,12057
key600,12527
key601,13198
key602,12711
key603,12419
key604,12866
key605,12330
key606,12238
key607,13233
key608,12958
key609,12992
key610,11975
key611,12089
key612,12320
key613,13195
key614,11535
key615,13140
key616,13222
key617,12737
key618,13224
key619,11819
key620,28256
key621,11394
key622,10900
key623,13842
key624,13895
key625,11161
key626,12742
key627,12489
key628,12985
key629,12998
key630,12445
key631,14786
key632,17815
key633,11089
key634,11165
key635,10784
key636,11405
key637,10991
key638,13088
key639,12182
key640,14186
key641,12067
key642,13561
key643,10637
key644,10631
key645,14644
key646,12434
key647,11484
key648,9864
key649,11511
key650,10987
key651,12610
key652,10736
key653,10488
key654,13435
key655,18009
key656,13010
key657,13825
key658,10809
key659,12721
key660,14326
key661,14857
key662,11252
key663,11977
key664,11967
key665,12347
key666,13456
key667,12917
key668,23107
key669,12283
key670,11318
key671,10999
key672,16806
key673,10841
key674,10422
key675,13860
key676,12263
key677,12203
key678,13889
key679,11396
key680,10125
key681,10132
key682,11153
key683,12311
key684,10561
key685,11493
key686,11088
key687,9599
key688,14986
key689,11311
key690,12744
key691,10026
key692,11011
key693,11940
key694,9932
key695,12611
key696,13538
key697,9507
key698,11273
key699,12153
key700,11270
key701,13024
key702,10760
key703,9857
key704,10214
key705,12531
key706,11315
key707,14118
key708,31705
key709,10262
key710,11463
key711,9923
key712,15690
key713,13266
key714,13985
key715,11173
key716,9647
key717,12465
key718,9733
key719,11027
key720,11451
key721,10766
key722,32399
key723,12564
key724,9977
key725,9895
key726,11177
key727,10945
key728,10315
key729,15046
key730,13447
key731,11785
key732,12876
key733,10060
key734,11566
key735,13645
key736,13181
key737,11874
key738,13474
key739,25007
key740,10595
key741,13603
key742,11620
key743,9467
key744,10745
key745,13250
key746,10634
key747,10647
key748,13308
key749,10526
key750,10734
key751,12328
key752,15904
key753,9833
key754,12943
key755,10229
key756,10430
key757,10111
key758,10216
key759,26704
key760,57697
key761,11272
key762,31013
key763,38170
key764,12769
key765,10463
key766,12423
key767,10574
key768,11329
key769,10170
key770,12866
key771,12193
key772,9877
key773,12941
key774,15450
key775,10347
key776,12555
key777,10479
key778,10530
key779,13850
key780,11369
key781,10335
key782,12852
key783,9264
key784,10915
key785,13288
key786,10339
key787,9494
key788,9222
key789,11371
key790,11784
key791,13837
key792,14784
key793,11747
key794,12985
key795,16082
key796,12344
key797,18380
key798,10882
key799,10727
key800,9818
key801,9838
key802,9766
key803,12808
key804,13367
key805,13441
key806,12073
key807,15338
key808,10615
key809,12522
key810,12673
key811,29468
key812,10536
key813,11424
key814,14790
key815,10816
key816,11941
key817,13163
key818,13233
key819,12337
key820,13534
key821,13655
key822,11201
key823,10462
key824,11436
key825,11874
key826,11770
key827,10122
key828,14690
key829,9957
key830,11591
key831,13875
key832,14621
key833,12346
key834,12994
key835,12502
key836,13839
key837,11160
key838,11671
key839,11592
key840,13159
key841,12479
key842,12390
key843,15877
key844,11858
key845,12212
key846,12967
key847,13957
key848,13107
key849,13574
key850,35227
key851,33866
key852,35992
key853,33538
key854,20549
key855,34091
key856,31023
key857,20969
key858,32837
key859,20898
key860,37189
key861,50954
key862,42317
key863,20366
key864,34811
key865,21775
key866,22557
key867,20536
key868,20237
key869,19946
key870,20690
key871,33291
key872,23305
key873,20833
key874,21518
key875,20768
key876,21167
key877,20084
key878,20749
key879,20492
key880,20567
key881,21041
key882,34204
key883,22371
key884,33861
key885,20517
key886,22100
key887,20703
key888,21529
key889,20674
key890,20788
key891,26270
key892,21102
key893,19173
key894,21471
key895,21256
key896,21063
key897,29369
key898,20355
key899,21269
key900,22624
key901,20818
key902,21024
key903,34004
key904,19815
key905,43615
key906,21887
key907,20587
key908,21939
key909,20415
key910,23641
key911,19494
key912,48807
key913,20658
key914,49563
key915,12142
key916,12383
key917,11973
key918,10091
key919,13578
key920,12884
key921,10896
key922,11298
key923,20705
key924,10597
key925,12212
key926,10211
key927,10803
key928,14157
key929,13150
key930,13219
key931,23143
key932,11877
key933,11746
key934,8797
key935,15255
key936,12886
key937,10524
key938,9997
key939,10592
key940,14276
key941,14935
key942,13335
key943,13790
key944,10357
key945,10014
key946,13743
key947,9443
key948,11140
key949,11847
key950,15121
key951,11587
key952,19488
key953,13167
key954,14428
key955,15663
key956,10695
key957,10624
key958,11436
key959,29179
key960,10825
key961,10284
key962,12844
key963,12014
key964,11856
key965,10804
key966,11801
key967,26795
key968,9910
key969,13108
key970,27621
key971,13676
key972,13585
key973,32272
key974,12246
key975,12123
key976,12503
key977,11455
key978,10752
key979,11502
key980,13872
key981,12940
key982,10872
key983,11699
key984,14604
key985,10119
key986,13816
key987,11914
key988,11824
key989,12551
key990,12336
key991,12452
key992,19856
key993,11598
key994,41085
key995,11674
key996,10502
key997,11245
key998,10118
key999,11726
