key,latency(us)
key0,109064
key1,60834
key2,93173
key3,91978
key4,52888
key5,46567
key6,51437
key7,47929
key8,50469
key9,100102
key10,50470
key11,47978
key12,34207
key13,53911
key14,52382
key15,61276
key16,56403
key17,32968
key18,59831
key19,50140
key20,49982
key21,53828
key22,65386
key23,59513
key24,33582
key25,46280
key26,46440
key27,30968
key28,62211
key29,38398
key30,57397
key31,35425
key32,87060
key33,40313
key34,49715
key35,33169
key36,51405
key37,36157
key38,35670
key39,35158
key40,54504
key41,36475
key42,34216
key43,36668
key44,37143
key45,39972
key46,33070
key47,39760
key48,36302
key49,57134
key50,46434
key51,60062
key52,33510
key53,38555
key54,34785
key55,34273
key56,48286
key57,36000
key58,38933
key59,48285
key60,35409
key61,45665
key62,56410
key63,53825
key64,21496
key65,23669
key66,24740
key67,23838
key68,34065
key69,24118
key70,22337
key71,28608
key72,115618
key73,85954
key74,46021
key75,90035
key76,28361
key77,102842
key78,20622
key79,26457
key80,22692
key81,134258
key82,47035
key83,23658
key84,19220
key85,22913
key86,88635
key87,110561
key88,37183
key89,22298
key90,20047
key91,23345
key92,34087
key93,23591
key94,22195
key95,51334
key96,23632
key97,21833
key98,27170
key99,19706
key100,19914
key101,20565
key102,22475
key103,75477
key104,78686
key105,34248
key106,25137
key107,24236
key108,25946
key109,22669
key110,20311
key111,21796
key112,109268
key113,88875
key114,109178
key115,35682
key116,65894
key117,44794
key118,54452
key119,22879
key120,19828
key121,36008
key122,24561
key123,20568
key124,22622
key125,19229
key126,20286
key127,18935
key128,22055
key129,71004
key130,19972
key131,74159
key132,19587
key133,41146
key134,20395
key135,17577
key136,72202
key137,48834
key138,18161
key139,22697
key140,20905
key141,41469
key142,22077
key143,21343
key144,22154
key145,20560
key146,19201
key147,21665
key148,21020
key149,20618
key150,19054
key151,20023
key152,106386
key153,142899
key154,20813
key155,21058
key156,65920
key157,131036
key158,35281
key159,20768
key160,22001
key161,65438
key162,40206
key163,23462
key164,20614
key165,19421
key166,38576
key167,22787
key168,23015
key169,21114
key170,20809
key171,24301
key172,20450
key173,24794
key174,21729
key175,37104
key176,35169
key177,26335
key178,29232
key179,23911
key180,18273
key181,24802
key182,20182
key183,19806
key184,21271
key185,23978
key186,30987
key187,40368
key188,21712
key189,19669
key190,22670
key191,18424
key192,134400
key193,326644
key194,71495
key195,21665
key196,21181
key197,153143
key198,20815
key199,22637
key200,132599
key201,39408
key202,25028
key203,30760
key204,26267
key205,81851
key206,19217
key207,22448
key208,43288
key209,25349
key210,21825
key211,19680
key212,22205
key213,23125
key214,171920
key215,18071
key216,61364
key217,50375
key218,27572
key219,22473
key220,20995
key221,35263
key222,47679
key223,25780
key224,18903
key225,19821
key226,55530
key227,29748
key228,49564
key229,65073
key230,277900
key231,121374
key232,110537
key233,55831
key234,186861
key235,103203
key236,59730
key237,96196
key238,65453
key239,46567
key240,45034
key241,28811
key242,131651
key243,26185
key244,95154
key245,37349
key246,27012
key247,25955
key248,28950
key249,42046
key250,42457
key251,62703
key252,31687
key253,74893
key254,76449
key255,33451
key256,28654
key257,44429
key258,28412
key259,29362
key260,51193
key261,29049
key262,242344
key263,77503
key264,28288
key265,31990
key266,28693
key267,27292
key268,30572
key269,31284
key270,26147
key271,45967
key272,107820
key273,255471
key274,121607
key275,48974
key276,235777
key277,77434
key278,49315
key279,49309
key280,59563
key281,45146
key282,49873
key283,119011
key284,62931
key285,32833
key286,60509
key287,35084
key288,58507
key289,80133
key290,58240
key291,33800
key292,25092
key293,24094
key294,45152
key295,23173
key296,27720
key297,22331
key298,24095
key299,25345
key300,41542
key301,21930
key302,82733
key303,19372
key304,22683
key305,18538
key306,18056
key307,24193
key308,18101
key309,20537
key310,34531
key311,23052
key312,93105
key313,72162
key314,35136
key315,54128
key316,26509
key317,22980
key318,19633
key319,21731
key320,21030
key321,19761
key322,20502
key323,21317
key324,40025
key325,20310
key326,20910
key327,20158
key328,23071
key329,21954
key330,19568
key331,20735
key332,21297
key333,21733
key334,19650
key335,24337
key336,24472
key337,20521
key338,40330
key339,22600
key340,24204
key341,22914
key342,27621
key343,26428
key344,27192
key345,21435
key346,25119
key347,27829
key348,82199
key349,27742
key350,64353
key351,25289
key352,270112
key353,112257
key354,53565
key355,149345
key356,95822
key357,106558
key358,23553
key359,40983
key360,148357
key361,23479
key362,25414
key363,24060
key364,19339
key365,79986
key366,19666
key367,19202
key368,16853
key369,30225
key370,22655
key371,38774
key372,18076
key373,20042
key374,31426
key375,29898
key376,18943
key377,18645
key378,17869
key379,18995
key380,18148
key381,50570
key382,19975
key383,36712
key384,19002
key385,16730
key386,18631
key387,47121
key388,18529
key389,20554
key390,18993
key391,19379
key392,117433
key393,147260
key394,81623
key395,115656
key396,103842
key397,28311
key398,23987
key399,22350
key400,19074
key401,87303
key402,16882
key403,18954
key404,19488
key405,85514
key406,28938
key407,23152
key408,53415
key409,25882
key410,21439
key411,20753
key412,138821
key413,42328
key414,20796
key415,40721
key416,21458
key417,39989
key418,20349
key419,44134
key420,21297
key421,38161
key422,79723
key423,53274
key424,27622
key425,35855
key426,39303
key427,23277
key428,21167
key429,25869
key430,104251
key431,37267
key432,84788
key433,25073
key434,28845
key435,22871
key436,23352
key437,28373
key438,40142
key439,24654
key440,49015
key441,22030
key442,20265
key443,23042
key444,26741
key445,66112
key446,45240
key447,23202
key448,23270
key449,21249
key450,22884
key451,20977
key452,20524
key453,22994
key454,20748
key455,21303
key456,22747
key457,49654
key458,25855
key459,29124
key460,22903
key461,24129
key462,20659
key463,23597
key464,23305
key465,19503
key466,23147
key467,39961
key468,23424
key469,25465
key470,25865
key471,24164
key472,96515
key473,33475
key474,23511
key475,41544
key476,24884
key477,48814
key478,32124
key479,24533
key480,24740
key481,33079
key482,24385
key483,24212
key484,27325
key485,45802
key486,50863
key487,44875
key488,48448
key489,46242
key490,31428
key491,29077
key492,43334
key493,28495
key494,47870
key495,46775
key496,44411
key497,31381
key498,32657
key499,64273
key500,43277
key501,44955
key502,49900
key503,45892
key504,91753
key505,30293
key506,29952
key507,29897
key508,29859
key509,46819
key510,30464
key511,33286
key512,78704
key513,34466
key514,31926
key515,27132
key516,29901
key517,30638
key518,34079
key519,30343
key520,42769
key521,30132
key522,28985
key523,29272
key524,31472
key525,30916
key526,26802
key527,28236
key528,30152
key529,27819
key530,27656
key531,26967
key532,30460
key533,29912
key534,39545
key535,48131
key536,32391
key537,29614
key538,50642
key539,32030
key540,30605
key541,28871
key542,32214
key543,31174
key544,32841
key545,29254
key546,71893
key547,32312
key548,27915
key549,22542
key550,20034
key551,20564
key552,35116
key553,20214
key554,23633
key555,22173
key556,23282
key557,51756
key558,21997
key559,21794
key560,24480
key561,23121
key562,19816
key563,19017
key564,48560
key565,41832
key566,21293
key567,22809
key568,43592
key569,20064
key570,20933
key571,24089
key572,21475
key573,23037
key574,31281
key575,21331
key576,21905
key577,21556
key578,23532
key579,20191
key580,19855
key581,21769
key582,63928
key583,93938
key584,32632
key585,20001
key586,27586
key587,32829
key588,21038
key589,20623
key590,24335
key591,21100
key592,118636
key593,107589
key594,75626
key595,20495
key596,147337
key597,79284
key598,29122
key599,19040
key600,20207
key601,18363
key602,19438
key603,95798
key604,18941
key605,18995
key606,18601
key607,417865
key608,19224
key609,51569
key610,84105
key611,91951
key612,20167
key613,20963
key614,23325
key615,59086
key616,20980
key617,19341
key618,21863
key619,53672
key620,20018
key621,20735
key622,79667
key623,36223
key624,21280
key625,39828
key626,35576
key627,20814
key628,17973
key629,39799
key630,34590
key631,19230
key632,225841
key633,65369
key634,19231
key635,27148
key636,54657
key637,20487
key638,18962
key639,19190
key640,19269
key641,20625
key642,17861
key643,60537
key644,19373
key645,34493
key646,23165
key647,18010
key648,18250
key649,35314
key650,17336
key651,19112
key652,187167
key653,17852
key654,20835
key655,105592
key656,18581
key657,50074
key658,17181
key659,23060
key660,17142
key661,73668
key662,57962
key663,63323
key664,18896
key665,18767
key666,17783
key667,18217
key668,18991
key669,17902
key670,20568
key671,18125
key672,42973
key673,21831
key674,21990
key675,21687
key676,23166
key677,20568
key678,20362
key679,21021
key680,55604
key681,19726
key682,19431
key683,22114
key684,20548
key685,30682
key686,19885
key687,23511
key688,23540
key689,20560
key690,21335
key691,21911
key692,23663
key693,21230
key694,66058
key695,51203
key696,20958
key697,21669
key698,21035
key699,20617
key700,40021
key701,24121
key702,22934
key703,21976
key704,45281
key705,86833
key706,40398
key707,29593
key708,23057
key709,22370
key710,23209
key711,22483
key712,61900
key713,57324
key714,32837
key715,94310
key716,39739
key717,23678
key718,24168
key719,23063
key720,75326
key721,58351
key722,67204
key723,35781
key724,76975
key725,22318
key726,21511
key727,22301
key728,22116
key729,22754
key730,21468
key731,23183
key732,27363
key733,25257
key734,34022
key735,21258
key736,22995
key737,21873
key738,60556
key739,22989
key740,24191
key741,22110
key742,20803
key743,23364
key744,23002
key745,22679
key746,22824
key747,21520
key748,23263
key749,22464
key750,22973
key751,20912
key752,481384
key753,154025
key754,69663
key755,97212
key756,127709
key757,37376
key758,21731
key759,20826
key760,132895
key761,20209
key762,20110
key763,20475
key764,30414
key765,19119
key766,19816
key767,21683
key768,19175
key769,24090
key770,25410
key771,24866
key772,20867
key773,188243
key774,18633
key775,24666
key776,100300
key777,45255
key778,48268
key779,37054
key780,54207
key781,44500
key782,47692
key783,28574
key784,31461
key785,44376
key786,45821
key787,30982
key788,46373
key789,30315
key790,29334
key791,34169
key792,106980
key793,204213
key794,36005
key795,108783
key796,41506
key797,42590
key798,76386
key799,26597
key800,28732
key801,27681
key802,30174
key803,28696
key804,29141
key805,27307
key806,36159
key807,30967
key808,28598
key809,84862
key810,48476
key811,29141
key812,38892
key813,28346
key814,28253
key815,189702
key816,95999
key817,32476
key818,31656
key819,30382
key820,26918
key821,26822
key822,31707
key823,26475
key824,27002
key825,29250
key826,27267
key827,27982
key828,28774
key829,29687
key830,51150
key831,28216
key832,37611
key833,39604
key834,42576
key835,30728
key836,33629
key837,34029
key838,33449
key839,32416
key840,32360
key841,22430
key842,23118
key843,20976
key844,23156
key845,23039
key846,24327
key847,61255
key848,23936
key849,21916
key850,20560
key851,20890
key852,54525
key853,22152
key854,23166
key855,60411
key856,21149
key857,19635
key858,23588
key859,25750
key860,35258
key861,23927
key862,24090
key863,24054
key864,22705
key865,28255
key866,22224
key867,25818
key868,22784
key869,38102
key870,22259
key871,26250
key872,93786
key873,66751
key874,19537
key875,20856
key876,85245
key877,20928
key878,20572
key879,19913
key880,30579
key881,20466
key882,21512
key883,19749
key884,62399
key885,55070
key886,18465
key887,21388
key888,122899
key889,44651
key890,22313
key891,36500
key892,17549
key893,21558
key894,64058
key895,21480
key896,19047
key897,49895
key898,73614
key899,20297
key900,20659
key901,22294
key902,20861
key903,20675
key904,20734
key905,21817
key906,19755
key907,19629
key908,19078
key909,60389
key910,32000
key911,20272
key912,30472
key913,22717
key914,35480
key915,22733
key916,26900
key917,22218
key918,22478
key919,22471
key920,23227
key921,23630
key922,21662
key923,21763
key924,48077
key925,24290
key926,23339
key927,22661
key928,48584
key929,32340
key930,151688
key931,128243
key932,24722
key933,22727
