HR,PutCount,GetCount,DeleteCount,PutBytes,GetBytes
1,0,99191,0,0,396871011320
2,0,104114,0,0,414554002214
3,0,16907,0,0,63161313458
4,0,0,0,0,0
5,0,0,0,0,0
6,0,0,0,0,0
7,0,0,0,0,0
8,10565,4800,0,32329117174,1351175096
9,32556,30730,0,105222978578,45868659091
10,17941,42226,0,66758761309,136834381283
11,17620,16110,0,65972295787,60433864525
12,16378,2091,0,63544964876,4802783145
13,9598,65776,0,38207017128,236002608410
14,7162,79486,0,29065496487,304021125996
15,6969,74929,0,25984068531,281612431401
16,3353,24671,0,12820762311,94828265850
17,5259,0,0,18627831863,0
18,6126,0,0,24599316723,0
19,1858,42300,0,4387891517,156420571387
20,0,82119,0,0,314363675176
21,0,109696,0,0,441936258011
22,0,0,0,0,0
23,0,0,0,0,0
24,0,0,0,0,0
25,0,0,0,0,0
26,0,0,0,0,0
27,0,0,0,0,0
28,0,0,0,0,0
29,0,0,0,0,0
30,0,0,0,0,0
31,0,0,0,0,0
32,12618,4848,0,40642660305,1250883057
33,36450,29415,0,121441077437,43448421080
34,23267,45001,0,88574301012,144012263602
35,20512,27479,0,76917088452,104029848497
36,20275,1736,0,79239068403,5300760548
37,16817,36130,0,66758896249,123395869665
38,8123,89716,0,32847753838,341032782752
39,6174,71522,0,22480301014,266424262751
40,3477,68549,0,13254341032,265279026920
41,5563,0,0,19665332266,0
42,2936,22873,0,8566534166,79231122087
43,0,80918,0,0,310578684010
44,0,139665,0,0,559322931211
45,0,39224,0,0,156989311778
46,0,0,0,0,0
47,0,0,0,0,0
48,0,0,0,0,0
49,0,0,0,0,0
50,0,0,0,0,0
51,0,0,0,0,0
52,0,0,0,0,0
53,0,0,0,0,0
54,0,0,0,0,0
55,0,0,0,0,0
56,12527,4965,0,39493981022,1863237514
57,37095,30156,0,120991197043,40673618798
58,22917,42871,0,86407403896,129665614785
59,19359,29069,0,72110658099,105907535365
60,19613,2300,0,76553508462,7458222864
61,15785,43288,0,62536407910,146235380797
62,8103,83400,0,32546674696,320303846453
63,7603,76225,0,30610950354,285853381844
64,5289,65554,0,18706664866,253296459998
65,4063,0,0,13638039930,0
66,5869,0,0,23269216062,0
67,1828,31610,0,4269389360,111545028573
68,0,93422,0,0,362889770201
69,0,141888,0,0,566516076841
70,0,32410,0,0,127912162586
71,0,0,0,0,0
72,0,0,0,0,0
73,0,0,0,0,0
74,0,0,0,0,0
75,0,0,0,0,0
76,0,0,0,0,0
77,0,0,0,0,0
78,0,0,0,0,0
79,0,0,0,0,0
80,12063,4902,0,37520163143,1138485313
81,36282,28589,0,117966726694,38580458147
82,23330,47323,0,88330227787,143850160294
83,21227,17201,0,80023705790,59959794197
84,20244,600,0,78905435427,1586885868
85,11860,67181,0,46928671850,242487083650
86,8126,81083,0,32693192209,303642250642
87,6110,76589,0,22113267228,290562672013
88,3285,36754,0,12636644920,141488451343
89,4782,0,0,16688900881,0
90,4069,7850,0,13153661090,28039337125
91,0,52382,0,0,188905445764
92,0,127367,0,0,505526124787
93,0,94107,0,0,378292055149
94,0,0,0,0,0
95,0,0,0,0,0
96,0,0,0,0,0
97,0,0,0,0,0
98,0,0,0,0,0
99,0,0,0,0,0
100,0,0,0,0,0
101,0,0,0,0,0
102,0,0,0,0,0
103,0,0,0,0,0
104,12731,4800,0,39743996416,1141992920
105,37172,29173,0,120915572152,38284218536
106,21861,46964,0,80074522708,135530307127
107,20668,22772,0,79831545068,86634432483
108,14139,44222,0,54685928954,168291619960
109,8378,84134,0,33782233561,295228700028
110,6016,67855,0,21821301995,253763019053
111,4812,832,0,16570390588,2935427756
112,6225,17876,0,24720550316,69703682793
113,1942,29927,0,4721573766,105742085490
114,0,85482,0,0,333455126267
115,0,120157,0,0,480865642553
116,0,19353,0,0,77085239902
117,0,0,0,0,0
118,0,0,0,0,0
119,0,0,0,0,0
120,0,0,0,0,0
121,0,0,0,0,0
122,0,0,0,0,0
123,0,0,0,0,0
124,0,0,0,0,0
125,0,0,0,0,0
126,0,0,0,0,0
127,0,0,0,0,0
128,12377,4800,0,38719507181,1066953248
129,36425,30645,0,117987344039,45932876402
130,20094,49825,0,72922098831,152534793929
131,19616,13539,0,75478056009,45686487157
132,13187,47712,0,51323146561,179134408933
133,8090,73689,0,32679824867,256717915532
134,7495,66119,0,27979186523,245351035530
135,4593,6117,0,17845025758,23469150925
136,5591,15269,0,19806985655,59082539766
137,2370,25266,0,6398405307,88560682681
138,2343,89102,0,422988547,344299359679
139,3564,120685,0,769502562,487019666164
140,2738,17222,0,2026862417,67972298520
141,2825,0,0,3661745987,0
142,3286,0,0,3798913765,0
143,4633,0,0,5591036276,0
144,4771,0,0,7156930250,0
145,5113,0,0,5781960385,0
146,2831,0,0,5683170304,0
147,2208,0,0,3784840897,0
148,2387,0,0,4756195482,0
149,2208,0,0,4216419024,0
150,2403,0,0,4492228312,0
151,2317,0,0,4089248621,0
152,13408,4805,0,38823980731,1007455398
153,36008,29247,0,110846186551,40252353517
154,20699,48682,0,73566608158,145700628563
155,20338,14835,0,71416305771,52254741180
156,19372,2745,0,69603502640,7523081303
157,10212,81039,0,37038751199,297648737267
158,6572,76874,0,25705145981,284000514693
159,8835,66438,0,35069562942,253171547522
160,8492,0,0,33253061858,0
161,4543,22560,696,15060994361,87481464822
162,5748,1013,0,18953865352,3886374472
163,6602,2033,0,21904759763,6861336193
164,2137,47311,0,3233654005,168398907922
165,5366,117232,0,4525101176,464409141820
166,5740,87984,0,3895639962,351873231517
167,5301,0,0,4493774108,0
168,4113,0,0,3622292661,0
169,7,0,0,17475634,0
