key,latency(us)
key583,43406
key584,17035
key585,14274
key586,20867
key587,42134
key588,13304
key589,14856
key590,16029
key591,13565
key592,41389
key593,28271
key594,13844
key595,17029
key596,15454
key597,15760
key598,14240
key599,14163
key600,16444
key601,15532
key602,13828
key603,13642
key604,12768
key605,15780
key606,16939
key607,15055
key608,13785
key609,17619
key610,12158
key611,12792
key612,16047
key613,13076
key614,15657
key615,13898
key616,14970
key617,15006
key618,14695
key619,14552
key620,16677
key621,16573
key622,16770
key623,15517
key624,46833
key625,16450
key626,16910
key627,14822
key628,15482
key629,16209
key630,16167
key631,12438
key632,19364
key633,18400
key634,17587
key635,20920
key636,16513
key637,15633
key638,18525
key639,17131
key640,15437
key641,15580
key642,16330
key643,16035
key644,15115
key645,15184
key646,16564
key647,16270
key648,20347
key649,16589
key650,16356
key651,16106
key652,14161
key653,14737
key654,15283
key655,15723
key656,14049
key657,17611
key658,16974
key659,16329
key660,16895
key661,16345
key662,16109
key663,16325
key664,15721
key665,15028
key666,16152
key667,15838
key668,16890
key669,16174
key670,14584
key671,14416
key672,24271
key673,15899
key674,14047
key675,15951
key676,14418
key677,15334
key678,23074
key679,15499
key680,15886
key681,14833
key682,15475
key683,17975
key684,14562
key685,14549
key686,17064
key687,17236
key688,15568
key689,16715
key690,19613
key691,14532
key692,17031
key693,25973
key694,17980
key695,14786
key696,15633
key697,14659
key698,15298
key699,16221
key700,17749
key701,18483
key702,19031
key703,16417
key704,18482
key705,34689
key706,18430
key707,23460
key708,19885
key709,13927
key710,13608
key711,14745
key712,21615
key713,15036
key714,14185
key715,13959
key716,35088
key717,16853
key718,13338
key719,14323
key720,14704
key721,13443
key722,14874
key723,16928
key724,16742
key725,16676
key726,34352
key727,18115
key728,14146
key729,13080
key730,15389
key731,13748
key732,15378
key733,15262
key734,12647
key735,12192
key736,15465
key737,16059
key738,21645
key739,13005
key740,14103
key741,13053
key742,16397
key743,19401
key744,13177
key745,37262
key746,26109
key747,14007
key748,15311
key749,13177
key750,13993
key751,14364
key752,34421
key753,20998
key754,13462
key755,15578
key756,14289
key757,15247
key758,34063
key759,14819
key760,30019
key761,17282
key762,14121
key763,15738
key764,15816
key765,15944
key766,15609
key767,16074
key768,109759
key769,29418
key770,18317
key771,16991
key772,14154
key773,13304
key774,14587
key775,13960
key776,19638
key777,16206
key778,14486
key779,14028
key780,14116
key781,13690
key782,16054
key783,13706
key784,14383
key785,16764
key786,13392
key787,16892
key788,14117
key789,13833
key790,14043
key791,15315
key792,20737
key793,26910
key794,13851
key795,16429
key796,16167
key797,15499
key798,16387
key799,14941
key800,14395
key801,17132
key802,16857
key803,15619
key804,13892
key805,18263
key806,32984
key807,16313
key808,14110
key809,17045
key810,14630
key811,13980
key812,15524
key813,20407
key814,16073
key815,17230
key816,15014
key817,18708
key818,15197
key819,13172
key820,13883
key821,13245
key822,15046
key823,12767
key824,15726
key825,13132
key826,28828
key827,12945
key828,14973
key829,17606
key830,14081
key831,18524
key832,19473
key833,27602
key834,17025
key835,15502
key836,14520
key837,15279
key838,21001
key839,13792
key840,16632
key841,33267
key842,16343
key843,16337
key844,14891
key845,16412
key846,15307
key847,14951
key848,15625
key849,15345
key850,15047
key851,17725
key852,17627
key853,16231
key854,14811
key855,18272
key856,19572
key857,17565
key858,17353
key859,24635
key860,17027
key861,18753
key862,19619
key863,16176
key864,14854
key865,16985
key866,16246
key867,15144
key868,13278
key869,15834
key870,15806
key871,18035
key872,18016
key873,18618
key874,17410
key875,19806
key876,16792
key877,20330
key878,58999
key879,16131
key880,15275
key881,14810
key882,19030
key883,14877
key884,14763
key885,19187
key886,15327
key887,16679
key888,22587
key889,16942
key890,16019
key891,15380
key892,15487
key893,14690
key894,14644
key895,22474
key896,16902
key897,20794
key898,38650
key899,23343
key900,16414
key901,15887
key902,19313
key903,16989
key904,19388
key905,16198
key906,16879
key907,31033
key908,15505
key909,14623
key910,16075
key911,16417
key912,16411
key913,17692
key914,33869
key915,16625
key916,15687
key917,14271
key918,15083
key919,29956
key920,46873
key921,17067
key922,15070
key923,15198
key924,17216
key925,16132
key926,13810
key927,14198
key928,15767
key929,15402
key930,14764
key931,14428
key932,14699
key933,15071
key934,14633
key935,16138
key936,38888
key937,38418
key938,39477
key939,38229
key940,22409
key941,38818
key942,51192
key943,38084
key944,48776
key945,40696
key946,35764
key947,23710
key948,24516
key949,34863
key950,22490
key951,22503
key952,43991
key953,22353
key954,20800
key955,45593
key956,36150
key957,23961
key958,21107
key959,21422
key960,23119
key961,20586
key962,46919
key963,43404
key964,24541
key965,23431
key966,22342
key967,21481
key968,23706
key969,23003
key970,23020
key971,22483
key972,21452
key973,21321
key974,23085
key975,21117
key976,24339
key977,36957
key978,30185
key979,22353
key980,22957
key981,21667
key982,24302
key983,23473
key984,24667
key985,34928
key986,24266
key987,24139
key988,23841
key989,23357
key990,24077
key991,23123
key992,28649
key993,22373
key994,22666
key995,23820
key996,22482
key997,25403
key998,24881
key999,24898
