key,latency(us)
key549,45316
key550,44177
key551,52570
key552,120827
key553,43537
key554,42103
key555,31786
key556,27555
key557,54998
key558,32240
key559,32778
key560,46621
key561,32986
key562,50572
key563,30777
key564,30897
key565,44571
key566,35455
key567,30017
key568,56788
key569,35542
key570,34664
key571,28503
key572,35623
key573,35909
key574,28601
key575,54168
key576,43453
key577,52822
key578,33188
key579,33174
key580,32333
key581,31694
key582,27137
key583,50958
key584,34774
key585,36114
key586,27909
key587,29744
key588,31813
key589,28662
key590,28524
key591,59902
key592,92977
key593,30077
key594,37720
key595,30608
key596,18896
key597,19523
key598,16972
key599,17480
key600,23918
key601,27418
key602,17943
key603,21615
key604,26670
key605,18978
key606,16688
key607,25361
key608,17992
key609,16854
key610,21192
key611,23934
key612,21161
key613,20642
key614,19957
key615,17238
key616,29717
key617,18506
key618,27150
key619,17305
key620,22626
key621,19485
key622,33979
key623,22056
key624,22110
key625,22129
key626,32409
key627,39050
key628,82910
key629,68208
key630,46656
key631,18282
key632,65521
key633,47073
key634,17761
key635,18878
key636,21766
key637,17480
key638,28542
key639,19950
key640,17065
key641,43831
key642,16452
key643,22194
key644,19115
key645,24158
key646,18462
key647,21130
key648,18704
key649,18240
key650,19903
key651,36303
key652,20053
key653,23968
key654,35760
key655,20515
key656,18183
key657,16922
key658,17559
key659,19631
key660,18128
key661,21416
key662,18304
key663,18867
key664,17669
key665,25166
key666,19400
key667,17618
key668,18857
key669,23274
key670,18738
key671,24623
key672,78290
key673,20619
key674,17324
key675,18289
key676,19404
key677,19505
key678,19542
key679,18348
key680,21318
key681,20845
key682,19617
key683,19299
key684,19823
key685,17867
key686,18919
key687,21313
key688,20947
key689,19465
key690,20433
key691,36028
key692,17547
key693,20023
key694,24064
key695,19954
key696,19779
key697,19194
key698,18600
key699,20448
key700,44962
key701,34506
key702,17604
key703,22601
key704,21195
key705,18259
key706,18438
key707,22573
key708,16381
key709,18646
key710,15650
key711,17681
key712,68243
key713,33038
key714,38490
key715,18839
key716,20878
key717,18718
key718,20667
key719,24555
key720,22788
key721,20541
key722,23842
key723,34534
key724,41585
key725,24706
key726,19807
key727,17904
key728,17919
key729,19059
key730,20951
key731,18161
key732,17639
key733,19930
key734,22768
key735,20256
key736,19673
key737,21403
key738,16294
key739,38274
key740,16557
key741,17291
key742,23854
key743,18771
key744,17459
key745,20861
key746,17372
key747,18427
key748,19620
key749,16975
key750,17854
key751,18265
key752,122231
key753,54635
key754,24811
key755,20257
key756,18913
key757,24040
key758,23254
key759,17304
key760,17189
key761,25040
key762,24789
key763,18842
key764,33402
key765,18639
key766,17752
key767,19906
key768,22874
key769,25995
key770,22525
key771,16246
key772,23712
key773,21133
key774,20990
key775,18311
key776,20020
key777,22626
key778,17038
key779,18043
key780,18994
key781,32159
key782,41367
key783,17301
key784,23215
key785,20324
key786,25425
key787,17195
key788,18247
key789,19658
key790,21169
key791,18696
key792,62703
key793,39021
key794,22812
key795,25423
key796,19642
key797,32424
key798,23522
key799,19736
key800,18738
key801,20466
key802,19722
key803,21851
key804,19324
key805,20815
key806,20174
key807,20686
key808,20628
key809,18672
key810,23453
key811,64797
key812,30001
key813,48859
key814,66183
key815,46883
key816,28085
key817,21199
key818,21329
key819,19047
key820,38816
key821,20564
key822,21709
key823,22149
key824,22182
key825,44587
key826,20590
key827,22254
key828,19146
key829,19981
key830,17749
key831,23772
key832,53403
key833,37074
key834,26782
key835,20680
key836,18614
key837,25140
key838,31251
key839,20572
key840,19498
key841,20109
key842,17740
key843,18146
key844,22393
key845,20938
key846,24281
key847,38134
key848,22490
key849,17642
key850,18863
key851,21935
key852,22544
key853,19132
key854,20393
key855,21055
key856,31515
key857,20820
key858,18181
key859,20533
key860,20174
key861,20959
key862,20064
key863,20767
key864,36524
key865,29903
key866,19355
key867,19160
key868,18593
key869,19383
key870,18607
key871,18810
key872,89284
key873,73312
key874,23128
key875,19177
key876,19830
key877,18520
key878,16739
key879,19691
key880,17577
key881,18514
key882,20182
key883,19201
key884,15962
key885,18813
key886,18767
key887,18235
key888,18471
key889,22234
key890,22202
key891,18305
key892,28155
key893,24382
key894,23819
key895,23488
key896,22684
key897,19927
key898,1302733
key899,19142
key900,18667
key901,20835
key902,24462
key903,21320
key904,20891
key905,18725
key906,18107
key907,21656
key908,17354
key909,20637
key910,20897
key911,18049
key912,58333
key913,40983
key914,16341
key915,18549
key916,18902
key917,17021
key918,16941
key919,23322
key920,18412
key921,48949
key922,25566
key923,35194
key924,31877
key925,35720
key926,22296
key927,41500
key928,19252
key929,22885
key930,65863
key931,19245
key932,30645
key933,19505
key934,21880
key935,18480
key936,17801
key937,76011
key938,46842
key939,39023
key940,24831
key941,49884
key942,40821
key943,64300
key944,37350
key945,25889
key946,28045
key947,37980
key948,41181
key949,38229
key950,42854
key951,43817
key952,33750
key953,43088
key954,27518
key955,25557
key956,26281
key957,30660
key958,28039
key959,25471
key960,26823
key961,38533
key962,27767
key963,37926
key964,27152
key965,25688
key966,42437
key967,25788
key968,35730
key969,28344
key970,25231
key971,24813
key972,37891
key973,39845
key974,25946
key975,27009
key976,26330
key977,27898
key978,27447
key979,45825
key980,25308
key981,27369
key982,27287
key983,27650
key984,26719
key985,28399
key986,27408
key987,81811
key988,25680
key989,47737
key990,39473
key991,25430
key992,26901
key993,34557
key994,23921
key995,26908
key996,26268
key997,25919
key998,29600
key999,24653
