key,latency(us)
key0,135254
key1,52777
key2,42815
key3,43270
key4,41354
key5,40803
key6,46338
key7,43161
key8,264941
key9,405548
key10,265049
key11,147798
key12,234481
key13,123881
key14,50820
key15,123695
key16,424903
key17,395201
key18,221785
key19,159995
key20,496303
key21,137691
key22,73703
key23,168973
key24,97254
key25,56979
key26,65008
key27,59299
key28,57062
key29,42130
key30,59052
key31,40682
key32,95738
key33,72277
key34,40108
key35,40074
key36,39260
key37,41014
key38,40069
key39,56037
key40,381102
key41,91724
key42,124618
key43,138251
key44,164904
key45,129859
key46,82062
key47,58099
key48,296169
key49,141992
key50,197071
key51,144994
key52,135311
key53,209969
key54,157280
key55,251129
key56,303257
key57,121687
key58,144981
key59,159641
key60,143170
key61,142448
key62,158661
key63,46927
key64,442360
key65,417851
key66,86981
key67,320703
key68,297912
key69,52568
key70,123181
key71,39761
key72,260584
key73,198421
key74,159869
key75,145566
key76,158867
key77,136583
key78,260520
key79,61920
key80,298753
key81,164789
key82,142262
key83,143813
key84,253264
key85,115243
key86,47849
key87,69129
key88,252505
key89,234317
key90,164167
key91,220373
key92,135768
key93,163088
key94,127135
key95,81068
key96,86183
key97,39796
key98,45086
key99,60561
key100,42468
key101,41410
key102,43386
key103,60200
key104,136670
key105,121928
key106,85254
key107,50894
key108,39310
key109,41834
key110,58351
key111,56243
key112,366755
key113,215089
key114,178946
key115,142793
key116,132320
key117,100917
key118,110214
key119,59885
key120,325867
key121,361548
key122,271580
key123,226545
key124,161176
key125,130509
key126,89355
key127,58650
key128,125167
key129,82745
key130,92685
key131,77818
key132,77343
key133,94201
key134,86343
key135,136855
key136,197000
key137,100480
key138,102930
key139,43103
key140,67292
key141,41563
key142,61075
key143,41673
key144,106524
key145,107962
key146,74126
key147,132657
key148,54142
key149,76994
key150,43246
key151,67628
key152,279239
key153,274699
key154,61474
key155,94477
key156,113235
key157,102996
key158,49216
key159,32846
key160,81103
key161,34914
key162,31577
key163,31527
key164,31516
key165,31754
key166,32360
key167,37861
key168,84773
key169,69639
key170,32277
key171,35951
key172,33821
key173,34388
key174,115447
key175,42432
key176,256049
key177,319007
key178,218708
key179,353318
key180,133560
key181,161144
key182,105327
key183,262543
key184,396929
key185,374206
key186,117446
key187,126023
key188,330353
key189,155619
key190,198818
key191,60721
key192,85204
key193,47358
key194,44516
key195,67626
key196,57124
key197,56163
key198,50598
key199,42295
key200,150524
key201,64922
key202,57023
key203,46536
key204,54711
key205,65096
key206,51931
key207,59738
key208,415238
key209,210502
key210,267835
key211,151957
key212,103606
key213,89918
key214,116263
key215,63726
key216,287208
key217,130344
key218,187819
key219,226788
key220,85681
key221,55616
key222,183528
key223,70351
key224,142176
key225,73322
key226,55256
key227,58130
key228,66267
key229,54721
key230,39525
key231,40348
key232,241320
key233,82791
key234,121626
key235,245242
key236,239535
key237,78455
key238,63409
key239,64562
key240,338204
key241,397088
key242,157536
key243,146350
key244,172159
key245,311421
key246,230541
key247,81825
key248,171924
key249,125875
key250,129097
key251,203050
key252,132861
key253,128724
key254,127752
key255,101652
key256,109998
key257,85887
key258,62576
key259,60719
key260,68074
key261,99276
key262,79968
key263,55346
key264,182767
key265,60377
key266,57002
key267,57539
key268,63288
key269,55313
key270,78671
key271,76051
key272,112639
key273,56937
key274,44057
key275,42804
key276,51530
key277,120985
key278,40587
key279,54576
key280,247628
key281,100970
key282,132029
key283,116707
key284,221790
key285,122264
key286,71758
key287,123938
key288,108162
key289,69139
key290,63121
key291,58001
key292,59431
key293,54378
key294,58070
key295,64509
key296,124589
key297,63330
key298,59737
key299,42848
key300,52113
key301,59981
key302,57647
key303,51442
key304,305845
key305,280980
key306,167541
key307,148657
key308,285101
key309,170780
key310,45850
key311,120913
key312,299786
key313,140641
key314,189065
key315,242893
key316,105419
key317,167405
key318,160232
key319,60672
key320,160807
key321,62180
key322,62314
key323,73236
key324,62079
key325,80633
key326,114872
key327,102992
key328,104242
key329,96445
key330,41190
key331,59195
key332,41060
key333,51754
key334,41328
key335,52414
key336,257805
key337,232250
key338,156754
key339,93543
key340,107745
key341,115526
key342,49627
key343,41235
key344,85918
key345,53359
key346,42696
key347,57281
key348,40278
key349,40107
key350,43018
key351,82794
key352,85773
key353,57575
key354,53173
key355,44707
key356,50472
key357,54026
key358,53722
key359,51643
key360,329062
key361,324787
key362,208938
key363,155397
key364,79822
key365,149499
key366,109672
key367,38508
key368,105158
key369,58017
key370,100212
key371,86882
key372,42357
key373,61142
key374,45471
key375,69797
key376,107474
key377,67552
key378,56273
key379,58000
key380,44925
key381,41835
key382,52521
key383,45585
key384,271090
key385,159480
key386,380751
key387,104221
key388,359280
key389,117266
key390,54469
key391,128113
key392,83054
key393,60264
key394,45933
key395,65439
key396,80334
key397,110615
key398,77338
key399,82018
key400,296005
key401,73634
key402,79213
key403,58291
key404,71038
key405,93681
key406,58152
key407,46363
key408,111349
key409,66483
key410,65662
key411,81073
key412,59997
key413,63941
key414,47882
key415,64498
key416,116584
key417,72447
key418,66842
key419,64465
key420,58022
key421,58245
key422,55825
key423,55239
key424,310571
key425,275255
key426,293414
key427,51074
key428,121115
key429,82502
key430,135802
key431,124615
key432,344349
key433,107328
key434,122500
key435,138747
key436,128090
key437,147274
key438,94266
key439,41394
key440,81122
key441,58176
key442,41873
key443,44660
key444,73672
key445,42938
key446,41963
key447,42174
key448,133747
key449,79232
key450,71346
key451,44095
key452,46017
key453,40420
key454,44067
key455,30839
key456,165043
key457,32243
key458,46688
key459,34499
key460,37053
key461,35446
key462,38660
key463,39266
key464,75539
key465,51253
key466,85369
key467,49672
key468,39681
key469,61731
key470,33084
key471,38541
key472,395941
key473,123216
key474,387351
key475,454548
key476,142089
key477,100955
key478,105387
key479,81843
key480,87799
key481,41163
key482,117380
key483,68958
key484,32067
key485,41821
key486,30776
key487,73792
key488,297251
key489,166879
key490,164655
key491,124201
key492,238185
key493,180438
key494,152341
key495,73426
key496,147521
key497,122457
key498,76332
key499,73783
key500,63116
key501,90662
key502,79729
key503,75921
key504,296504
key505,134391
key506,169346
key507,185200
key508,137652
key509,189485
key510,158186
key511,122356
key512,109461
key513,64817
key514,53942
key515,68411
key516,83548
key517,85467
key518,70540
key519,45034
key520,435784
key521,695911
key522,237533
key523,424556
key524,247545
key525,97945
key526,98478
key527,200765
key528,124186
key529,97872
key530,63538
key531,201453
key532,60973
key533,117180
key534,66316
key535,72359
key536,78854
key537,100851
key538,57871
key539,47002
key540,53730
key541,44495
key542,65094
key543,59431
key544,154954
key545,115481
key546,61776
key547,66235
key548,64158
key549,66877
key550,65505
key551,62880
key552,129556
key553,59553
key554,57578
key555,85315
key556,47080
key557,65606
key558,64784
key559,46402
key560,362797
key561,362670
key562,284481
key563,124905
key564,144054
key565,159843
key566,115808
key567,37089
key568,101497
key569,62873
key570,57555
key571,31999
key572,60500
key573,31611
key574,54531
key575,50242
key576,166731
key577,139238
key578,269954
key579,207604
key580,150310
key581,216539
key582,173991
key583,114861
key584,138977
key585,46968
key586,55722
key587,71563
key588,57856
key589,62383
key590,60115
key591,73074
key592,109081
key593,89483
key594,64272
key595,142480
key596,52870
key597,47276
key598,97810
key599,62111
key600,516254
key601,234108
key602,151312
key603,603868
key604,129371
key605,326506
key606,192307
key607,56336
key608,105772
key609,41647
key610,57284
key611,52329
key612,53087
key613,39449
key614,55847
key615,53323
key616,588435
key617,187567
key618,359891
key619,114819
key620,145908
key621,219791
key622,166469
key623,91163
key624,249520
key625,129162
key626,161255
key627,160049
key628,138162
key629,155440
key630,135355
key631,71534
key632,101291
key633,56075
key634,76986
key635,63261
key636,75409
key637,74362
key638,44083
key639,71520
key640,453222
key641,272738
key642,222160
key643,108028
key644,234955
key645,129662
key646,224629
key647,84472
key648,394642
key649,195558
key650,113748
key651,120916
key652,122181
key653,104545
key654,32881
key655,52422
key656,266967
key657,325685
key658,426586
key659,119543
key660,300938
key661,162641
key662,176239
key663,83044
key664,103041
key665,44035
key666,101099
key667,55145
key668,57874
key669,62531
key670,58587
key671,63073
key672,233998
key673,141678
key674,80235
key675,117673
key676,121747
key677,107526
key678,80570
key679,93844
key680,327755
key681,108452
key682,120051
key683,115337
key684,122079
key685,61578
key686,134467
key687,47514
key688,123469
key689,57807
key690,45048
key691,51261
key692,45724
key693,47045
key694,61611
key695,57799
key696,467328
key697,170500
key698,294489
key699,171446
key700,466029
key701,203289
key702,126357
key703,71084
key704,283501
key705,203936
key706,443206
key707,95027
key708,176622
key709,173656
key710,157152
key711,128137
key712,371472
key713,149181
key714,126414
key715,127071
key716,142760
key717,142407
key718,171460
key719,72546
key720,117629
key721,62259
key722,85244
key723,40783
key724,43624
key725,46027
key726,43892
key727,44322
key728,80479
key729,71866
key730,44638
key731,71702
key732,52785
key733,46145
key734,50941
key735,51572
key736,95123
key737,54154
key738,183026
key739,83142
key740,47003
key741,46741
key742,34578
key743,38984
key744,328642
key745,115774
key746,95009
key747,158526
key748,90544
key749,108584
key750,127852
key751,90649
key752,220295
key753,150059
key754,361324
key755,306445
key756,124382
key757,700267
key758,93962
key759,104680
key760,256262
key761,179403
key762,151211
key763,226334
key764,121467
key765,241077
key766,127810
key767,97264
key768,77115
key769,45464
key770,67697
key771,91314
key772,65049
key773,77680
key774,53468
key775,56689
key776,124109
key777,45474
key778,93605
key779,49198
key780,58554
key781,47184
key782,59762
key783,43244
key784,188034
key785,103336
key786,161044
key787,126552
key788,167901
key789,165567
key790,171369
key791,93141
key792,114791
key793,84277
key794,51729
key795,74509
key796,48919
key797,76787
key798,48689
key799,71586
key800,88666
key801,71968
key802,74325
key803,209239
key804,54085
key805,74779
key806,63270
key807,63067
key808,136068
key809,85053
key810,63985
key811,45157
key812,79028
key813,113057
key814,70062
key815,42596
key816,583721
key817,339784
key818,251576
key819,101502
key820,66305
key821,222091
key822,47744
key823,74731
key824,129371
key825,112003
key826,154194
key827,147382
key828,167896
key829,280552
key830,103681
key831,88423
key832,349772
key833,189345
key834,359176
key835,303965
key836,129713
key837,182033
key838,157325
key839,57858
key840,225512
key841,114279
key842,149513
key843,103805
key844,139392
key845,106005
key846,117938
key847,76140
key848,175901
key849,90179
key850,123911
key851,118974
key852,72120
key853,85580
key854,109846
key855,48551
key856,441886
key857,486598
key858,148760
key859,140496
key860,54309
key861,144007
key862,83190
key863,52688
key864,292829
key865,111443
key866,94661
key867,129848
key868,141950
key869,104652
key870,97433
key871,108993
key872,42059
key873,58231
key874,106314
key875,57435
key876,79019
key877,52018
key878,53779
key879,56212
key880,238927
key881,354897
key882,105340
key883,131606
key884,87239
key885,138560
key886,147892
key887,74545
key888,191566
key889,173355
key890,256450
key891,368420
key892,148547
key893,156157
key894,91217
key895,171996
key896,73749
key897,41080
key898,53657
key899,39852
key900,47781
key901,40828
key902,41163
key903,41652
key904,62352
key905,42924
key906,45955
key907,42301
key908,42472
key909,46344
key910,57312
key911,66520
key912,243055
key913,117081
key914,105245
key915,108425
key916,88088
key917,105562
key918,95590
key919,63905
key920,182724
key921,435642
key922,163198
key923,261217
key924,108837
key925,94132
key926,44600
key927,106355
key928,98901
key929,56715
key930,63120
key931,54626
key932,86114
key933,55098
key934,54404
key935,39871
key936,157276
key937,133849
key938,95210
key939,48931
key940,60500
key941,74198
key942,53535
key943,98728
key944,306218
key945,91152
key946,118458
key947,345301
key948,220859
key949,88162
key950,106387
key951,107386
key952,139350
key953,107892
key954,112822
key955,88822
key956,50897
key957,40828
key958,41034
key959,40358
key960,63125
key961,40123
key962,90360
key963,41481
key964,45479
key965,42459
key966,39640
key967,43353
key968,227614
key969,122728
key970,305072
key971,124517
key972,411687
key973,132287
key974,64709
key975,52831
key976,107169
key977,45957
key978,40083
key979,39587
key980,39650
key981,42753
key982,40561
key983,53630
key984,224712
key985,115531
key986,80458
key987,142171
key988,103721
key989,120030
key990,79709
key991,77296
key992,104670
key993,62813
key994,85189
key995,65663
key996,46079
key997,41277
key998,97624
key999,52818
