key,latency(us)
key0,50796
key1,40683
key2,47722
key3,40440
key4,24450
key5,35972
key6,25480
key7,24582
key8,63720
key9,38715
key10,25280
key11,23312
key12,47033
key13,23312
key14,37567
key15,23761
key16,44912
key17,36665
key18,23278
key19,27161
key20,22967
key21,25195
key22,41145
key23,21967
key24,22597
key25,40937
key26,25382
key27,28315
key28,24939
key29,46215
key30,37893
key31,37863
key32,41306
key33,18284
key34,37915
key35,32552
key36,30811
key37,34782
key38,37075
key39,21493
key40,34365
key41,21045
key42,19412
key43,24808
key44,20188
key45,18439
key46,22652
key47,34620
key48,36059
key49,17644
key50,20922
key51,20288
key52,20339
key53,27345
key54,21317
key55,32655
key56,35150
key57,32053
key58,21835
key59,50770
key60,21853
key61,20394
key62,20431
key63,13852
key64,21920
key65,10320
key66,13624
key67,13659
key68,13617
key69,10595
key70,12256
key71,11445
key72,15175
key73,12350
key74,10373
key75,12420
key76,11547
key77,11461
key78,10513
key79,11234
key80,11424
key81,9642
key82,9698
key83,13847
key84,12920
key85,15351
key86,11392
key87,11719
key88,11065
key89,8785
key90,12365
key91,10006
key92,10209
key93,10404
key94,33482
key95,11263
key96,10593
key97,10549
key98,10696
key99,10432
key100,11314
key101,9912
key102,11245
key103,12700
key104,12777
key105,12345
key106,14027
key107,12733
key108,10839
key109,12745
key110,25893
key111,11649
key112,15916
key113,11349
key114,13354
key115,9691
key116,10291
key117,10881
key118,11881
key119,9200
key120,28230
key121,11981
key122,10711
key123,11983
key124,11620
key125,10645
key126,12498
key127,12883
key128,12172
key129,11492
key130,21496
key131,13680
key132,12510
key133,12396
key134,10578
key135,10923
key136,10539
key137,13767
key138,9557
key139,11627
key140,12675
key141,33629
key142,13119
key143,16859
key144,10149
key145,11416
key146,11925
key147,12770
key148,13813
key149,10976
key150,11413
key151,9892
key152,14856
key153,13735
key154,13790
key155,13674
key156,12809
key157,11357
key158,14049
key159,12216
key160,11732
key161,12575
key162,13381
key163,11016
key164,12452
key165,26274
key166,11733
key167,12004
key168,12287
key169,10905
key170,12982
key171,13310
key172,14081
key173,13088
key174,41773
key175,12927
key176,12922
key177,12483
key178,13769
key179,12225
key180,12029
key181,14095
key182,11764
key183,12385
key184,12708
key185,13032
key186,12062
key187,11245
key188,12641
key189,20674
key190,12441
key191,17027
key192,68045
key193,26772
key194,14829
key195,28408
key196,10904
key197,46619
key198,11887
key199,11454
key200,9927
key201,13023
key202,12514
key203,12786
key204,11758
key205,11670
key206,10336
key207,10496
key208,11350
key209,12419
key210,9811
key211,11025
key212,13586
key213,11974
key214,11988
key215,26160
key216,11486
key217,12914
key218,9987
key219,11538
key220,10652
key221,12751
key222,9206
key223,38236
key224,12258
key225,28829
key226,14964
key227,13520
key228,11335
key229,11335
key230,10168
