key,latency(us)
key0,140166
key1,79666
key2,48086
key3,31676
key4,49447
key5,46293
key6,68841
key7,46806
key8,47954
key9,50079
key10,48868
key11,47426
key12,53565
key13,70446
key14,34476
key15,31839
key16,309519
key17,173135
key18,130221
key19,70990
key20,261787
key21,46239
key22,67363
key23,79119
key24,62196
key25,276117
key26,220377
key27,22512
key28,59528
key29,21498
key30,30516
key31,25079
key32,78421
key33,166040
key34,213161
key35,24586
key36,261410
key37,240238
key38,46581
key39,211130
key40,106564
key41,37634
key42,207251
key43,106969
key44,49663
key45,82155
key46,32190
key47,31097
key48,130550
key49,72511
key50,35735
key51,32998
key52,34181
key53,33080
key54,35180
key55,73469
key56,53377
key57,75514
key58,51356
key59,52241
key60,49900
key61,76888
key62,61668
key63,40887
key64,227511
key65,363537
key66,74311
key67,259194
key68,138071
key69,269805
key70,54479
key71,110527
key72,80438
key73,77329
key74,32828
key75,60881
key76,44172
key77,35939
key78,31721
key79,43250
key80,301766
key81,169689
key82,180034
key83,83554
key84,214696
key85,114815
key86,206901
key87,62823
key88,67507
key89,131350
key90,74023
key91,131653
key92,117383
key93,93203
key94,165068
key95,66115
key96,156269
key97,102823
key98,148810
key99,333552
key100,279248
key101,322520
key102,59251
key103,45169
key104,73402
key105,180214
key106,86931
key107,218382
key108,128796
key109,181874
key110,205607
key111,58312
key112,92738
key113,33291
key114,34156
key115,37229
key116,33492
key117,30698
key118,35501
key119,63681
key120,60880
key121,57663
key122,42905
key123,47185
key124,54509
key125,56748
key126,42172
key127,41394
key128,319474
key129,346328
key130,53782
key131,195010
key132,32691
key133,34562
key134,391259
key135,25441
key136,28238
key137,104526
key138,162122
key139,241210
key140,123794
key141,52473
key142,26233
key143,26605
key144,95673
key145,23837
key146,24442
key147,41153
key148,25820
key149,49714
key150,60738
key151,91487
key152,52660
key153,84502
key154,51482
key155,38858
key156,41032
key157,46342
key158,57888
key159,75585
key160,419487
key161,294828
key162,61941
key163,67883
key164,97574
key165,114364
key166,341362
key167,93401
key168,48775
key169,404888
key170,429878
key171,82339
key172,33508
key173,116274
key174,35254
key175,63195
key176,157160
key177,212153
key178,390694
key179,50531
key180,183358
key181,71623
key182,233730
key183,104900
key184,154421
key185,87976
key186,54538
key187,47398
key188,50953
key189,123748
key190,91281
key191,33232
key192,92216
key193,33583
key194,34014
key195,39225
key196,40228
key197,67125
key198,68495
key199,72103
key200,51364
key201,40309
key202,41727
key203,31674
key204,63279
key205,230590
key206,40001
key207,47984
key208,387652
key209,155558
key210,180127
key211,157103
key212,78448
key213,75668
key214,44130
key215,123717
key216,220624
key217,58365
key218,46940
key219,282810
key220,37818
key221,63642
key222,52187
key223,34316
key224,134981
key225,37996
key226,63024
key227,33876
key228,56020
key229,68871
key230,46948
key231,31617
key232,33565
key233,36772
key234,23629
key235,26480
key236,24860
key237,24004
key238,25147
key239,27877
key240,119085
key241,26049
key242,23254
key243,26108
key244,23415
key245,24532
key246,27483
key247,27020
key248,25732
key249,23490
key250,25604
key251,49391
key252,25342
key253,24274
key254,26448
key255,25429
key256,91111
key257,63581
key258,25959
key259,25546
key260,27525
key261,25904
key262,33304
key263,27426
key264,25924
key265,28983
key266,27198
key267,30986
key268,25906
key269,31527
key270,37132
key271,25931
key272,84528
key273,100900
key274,97146
key275,141145
key276,254732
key277,111748
key278,247451
key279,73479
key280,302090
key281,268801
key282,185529
key283,86602
key284,121762
key285,78306
key286,81234
key287,63176
key288,116470
key289,264577
key290,351135
key291,86544
key292,224592
key293,47505
key294,45333
key295,303330
key296,228437
key297,71790
key298,89679
key299,75153
key300,81101
key301,60773
key302,36169
key303,58416
key304,137257
key305,110793
key306,51634
key307,44467
key308,55920
key309,54901
key310,50089
key311,62938
key312,38683
key313,69100
key314,48918
key315,70842
key316,62480
key317,44278
key318,40133
key319,47328
key320,117979
key321,159207
key322,102844
key323,215564
key324,35112
key325,84754
key326,218746
key327,49653
key328,63240
key329,64314
key330,51152
key331,56713
key332,39384
key333,130365
key334,34690
key335,38332
key336,75496
key337,63570
key338,43412
key339,43006
key340,53225
key341,40044
key342,41690
key343,37856
key344,59204
key345,27055
key346,23850
key347,24270
key348,22054
key349,22866
key350,22786
key351,23223
key352,93476
key353,82111
key354,287860
key355,487798
key356,68869
key357,21631
key358,225696
key359,24039
key360,29445
key361,40389
key362,44222
key363,220687
key364,79471
key365,97951
key366,92403
key367,28697
key368,59113
key369,49734
key370,30693
key371,27812
key372,38668
key373,33088
key374,31542
key375,41885
key376,32345
key377,40212
key378,30411
key379,32341
key380,30219
key381,28819
key382,27093
key383,28598
key384,104870
key385,47329
key386,29322
key387,24583
key388,24466
key389,27681
key390,28130
key391,30578
key392,32034
key393,31744
key394,32719
key395,30268
key396,25432
key397,33972
key398,62318
key399,28735
key400,176759
key401,184727
key402,115383
key403,60137
key404,231269
key405,26004
key406,29729
key407,39571
key408,40410
key409,235330
key410,114235
key411,23136
key412,165774
key413,22340
key414,45002
key415,22949
key416,397474
key417,67589
key418,256198
key419,190815
key420,98049
key421,230012
key422,122727
key423,146695
key424,53576
key425,76445
key426,107413
key427,49840
key428,290793
key429,72783
key430,64287
key431,73382
key432,162136
key433,336797
key434,93996
key435,201034
key436,99472
key437,119849
key438,502066
key439,148456
key440,125946
key441,47970
key442,310186
key443,54932
key444,114295
key445,121381
key446,47348
key447,43959
key448,104679
key449,48445
key450,34678
key451,51442
key452,32775
key453,46826
key454,51032
key455,31552
key456,47422
key457,46039
key458,50036
key459,50034
key460,32586
key461,31114
key462,37663
key463,31678
key464,305364
key465,228294
key466,139993
key467,111173
key468,146168
key469,165767
key470,42508
key471,97828
key472,30901
key473,134112
key474,41788
key475,130903
key476,54881
key477,54273
key478,32039
key479,38343
key480,136891
key481,67544
key482,29894
key483,35315
key484,48916
key485,50829
key486,48944
key487,56014
key488,55940
key489,55392
key490,66598
key491,76678
key492,34088
key493,118916
key494,49287
key495,35625
key496,102189
key497,26732
key498,47755
key499,30077
key500,43451
key501,24469
key502,24553
key503,23390
key504,23647
key505,24403
key506,23229
key507,24323
key508,24909
key509,26311
key510,20395
key511,21396
key512,129282
key513,27726
key514,42441
key515,22393
key516,20519
key517,25227
key518,19711
key519,22076
key520,22936
key521,27370
key522,30435
key523,71022
key524,36134
key525,41603
key526,20958
key527,29647
key528,75834
key529,23280
key530,28971
key531,25385
key532,24914
key533,23789
key534,30717
key535,23208
key536,23371
key537,24973
key538,22427
key539,22246
key540,23606
key541,23596
key542,23095
key543,21501
key544,133912
key545,73477
key546,167220
key547,130060
key548,80056
key549,174980
key550,23680
key551,21626
key552,37108
key553,89205
key554,40996
key555,98709
key556,25077
key557,114296
key558,38447
key559,77501
key560,181238
key561,62557
key562,42173
key563,34765
key564,43598
key565,24655
key566,61157
key567,25201
key568,24462
key569,24048
key570,24936
key571,23597
key572,24309
key573,23735
key574,23833
key575,35042
key576,108981
key577,51815
key578,28502
key579,46377
key580,23262
key581,24175
key582,34623
key583,25408
key584,22357
key585,22309
key586,21698
key587,25332
key588,23571
key589,23770
key590,22580
key591,23684
key592,254619
key593,103184
key594,287506
key595,70069
key596,390130
key597,104350
key598,101058
key599,308514
key600,460490
key601,66386
key602,280977
key603,35526
key604,57348
key605,57778
key606,50292
key607,32778
key608,255600
key609,106372
key610,40824
key611,36783
key612,37287
key613,35263
key614,42906
key615,39049
key616,37185
key617,45285
key618,34902
key619,38036
key620,50513
key621,34169
key622,34926
key623,43985
key624,105606
key625,78595
key626,301414
key627,44792
key628,74342
key629,243731
key630,50808
key631,322258
key632,288055
key633,49309
key634,51331
key635,50761
key636,48931
key637,30716
key638,34559
key639,30409
key640,585862
key641,103426
key642,305164
key643,66998
key644,56434
key645,35385
key646,205940
key647,66698
key648,101378
key649,271953
key650,58731
key651,57324
key652,82733
key653,42885
key654,59922
key655,62297
key656,61227
key657,38054
key658,35795
key659,36081
key660,36395
key661,35015
key662,59894
key663,38974
key664,48287
key665,24458
key666,21279
key667,20683
key668,25086
key669,23618
key670,21809
key671,32957
key672,480880
key673,112745
key674,74557
key675,87068
key676,22010
key677,22258
key678,143934
key679,55915
key680,244129
key681,31316
key682,35515
key683,31035
key684,153321
key685,36077
key686,35046
key687,80194
key688,119116
key689,189687
key690,185163
key691,70982
key692,203023
key693,126645
key694,110515
key695,85209
key696,90179
key697,45472
key698,46231
key699,118962
key700,82188
key701,28699
key702,24383
key703,21199
key704,243498
key705,89387
key706,104207
key707,210582
key708,441676
key709,70529
key710,207670
key711,57236
key712,83032
key713,156387
key714,138488
key715,112115
key716,63347
key717,89866
key718,46539
key719,55286
key720,378642
key721,112262
key722,395077
key723,43108
key724,499115
key725,61480
key726,101870
key727,306399
key728,72568
key729,91541
key730,448804
key731,69946
key732,58308
key733,69317
key734,79727
key735,54956
key736,122952
key737,112889
key738,127319
key739,130264
key740,143475
key741,35672
key742,52105
key743,331258
key744,76250
key745,75893
key746,203270
key747,48043
key748,89936
key749,180528
key750,69823
key751,36644
key752,137775
key753,219248
key754,60280
key755,169456
key756,341554
key757,83186
key758,166091
key759,82804
key760,203172
key761,202486
key762,59617
key763,35497
key764,61461
key765,51816
key766,44656
key767,46699
key768,311345
key769,221764
key770,221743
key771,49620
key772,131187
key773,84611
key774,225296
key775,303383
key776,63594
key777,102227
key778,78740
key779,287106
key780,75356
key781,232093
key782,77355
key783,39981
key784,389256
key785,432188
key786,127796
key787,142864
key788,148432
key789,340165
key790,118331
key791,258377
key792,54051
key793,139674
key794,53270
key795,168766
key796,68770
key797,106534
key798,55761
key799,54996
key800,68921
key801,45830
key802,32156
key803,47042
key804,54311
key805,51202
key806,44776
key807,43055
key808,32189
key809,50106
key810,31613
key811,31348
key812,34071
key813,47695
key814,76773
key815,97250
key816,428361
key817,261873
key818,47093
key819,172207
key820,52595
key821,31521
key822,65142
key823,51943
key824,31134
key825,190969
key826,183282
key827,210035
key828,46409
key829,52450
key830,136079
key831,28302
key832,67775
key833,67307
key834,33098
key835,40603
key836,30090
key837,29672
key838,32091
key839,31876
key840,32673
key841,30908
key842,32121
key843,33338
key844,45814
key845,33082
key846,30420
key847,36741
key848,44181
key849,31158
key850,34197
key851,32352
key852,24738
key853,28840
key854,31563
key855,27631
key856,26233
key857,26934
key858,66395
key859,32138
key860,24775
key861,28372
key862,26884
key863,24838
key864,274017
key865,236073
key866,201979
key867,89527
key868,94829
key869,102421
key870,122739
key871,303121
key872,35022
key873,84958
key874,74824
key875,33965
key876,34628
key877,36968
key878,22953
key879,54476
key880,27571
key881,23931
key882,23216
key883,22486
key884,23437
key885,22699
key886,24734
key887,22855
key888,23604
key889,22569
key890,21840
key891,24724
key892,23969
key893,26057
key894,36787
key895,23845
key896,367265
key897,63062
key898,97701
key899,195182
key900,77867
key901,205443
key902,190877
key903,20329
key904,50170
key905,74737
key906,23086
key907,23546
key908,44200
key909,20853
key910,37922
key911,25336
key912,79027
key913,192032
key914,42339
key915,154210
key916,54971
key917,50080
key918,146561
key919,67722
key920,36766
key921,83712
key922,62216
key923,62988
key924,83587
key925,22208
key926,35595
key927,44064
key928,45492
key929,24996
key930,21871
key931,26612
key932,48093
key933,21909
key934,20705
key935,21175
key936,24960
key937,25518
key938,21300
key939,26330
key940,21837
key941,25220
key942,21354
key943,24138
key944,45502
key945,22825
key946,24111
key947,24297
key948,24131
key949,23153
key950,22141
key951,23912
key952,22881
key953,24532
key954,27791
key955,24576
key956,22655
key957,47146
key958,45444
key959,22462
key960,59599
key961,48147
key962,47742
key963,88579
key964,43759
key965,57290
key966,53941
key967,44163
key968,48696
key969,51459
key970,33150
key971,51225
key972,32158
key973,49485
key974,48086
key975,48723
key976,43758
key977,35843
key978,47258
key979,50322
key980,29876
key981,33085
key982,30895
key983,32166
key984,32773
key985,32536
key986,38558
key987,47954
key988,32945
key989,30881
key990,29053
key991,30948
key992,110234
key993,282778
key994,94345
key995,178425
key996,138529
key997,168012
key998,191022
key999,68202
