key,latency(us)
key266,135692
key267,123213
key268,364194
key269,174927
key270,231166
key271,145894
key272,500099
key273,125967
key274,191446
key275,156663
key276,503664
key277,140610
key278,201119
key279,149472
key280,412003
key281,159372
key282,156870
key283,113910
key284,115410
key285,83256
key286,99103
key287,119249
key288,135439
key289,272144
key290,62459
key291,61785
key292,245785
key293,183417
key294,120129
key295,65617
key296,327391
key297,341119
key298,158411
key299,107667
key300,195218
key301,73682
key302,105823
key303,75194
key304,171236
key305,78211
key306,134021
key307,85542
key308,212804
key309,75510
key310,123138
key311,82552
key312,373306
key313,203934
key314,381465
key315,141429
key316,172922
key317,125638
key318,73477
key319,96705
key320,109594
key321,86883
key322,139422
key323,76965
key324,150678
key325,73496
key326,93008
key327,102306
key328,284229
key329,171157
key330,248111
key331,190520
key332,481378
key333,319542
key334,264773
key335,187678
key336,271244
key337,100155
key338,89588
key339,72451
key340,245010
key341,116740
key342,158107
key343,175227
key344,144323
key345,102776
key346,137976
key347,80086
key348,292269
key349,176216
key350,217802
key351,203021
key352,202764
key353,88595
key354,105884
key355,127799
key356,126538
key357,78671
key358,74822
key359,124977
key360,204569
key361,270643
key362,88037
key363,65203
key364,175558
key365,82850
key366,63672
key367,59817
key368,133541
key369,62836
key370,61112
key371,62689
key372,140747
key373,66180
key374,118321
key375,80568
key376,148039
key377,87063
key378,80441
key379,71517
key380,200970
key381,136266
key382,70720
key383,76161
key384,193067
key385,96362
key386,70496
key387,69219
key388,556139
key389,173020
key390,156813
key391,128021
key392,393247
key393,195892
key394,167226
key395,277741
key396,148922
key397,112425
key398,87511
key399,89658
key400,474756
key401,259156
key402,92908
key403,180279
key404,221133
key405,126140
key406,90633
key407,104921
key408,135446
key409,104779
key410,111135
key411,102264
key412,409131
key413,139691
key414,177926
key415,187148
key416,97351
key417,79858
key418,83029
key419,72869
key420,196958
key421,69917
key422,72889
key423,81505
key424,102319
key425,69779
key426,97267
key427,69217
key428,435638
key429,222928
key430,125602
key431,131760
key432,265664
key433,182101
key434,161726
key435,170973
key436,374316
key437,311208
key438,218071
key439,181719
key440,180538
key441,78719
key442,61584
key443,85419
key444,147615
key445,61943
key446,69469
key447,60929
key448,539101
key449,257065
key450,167989
key451,200279
key452,397612
key453,219973
key454,246834
key455,214696
key456,145879
key457,105234
key458,110199
key459,176937
key460,456844
key461,349465
key462,182861
key463,164233
key464,116484
key465,111447
key466,96706
key467,84577
key468,395273
key469,117823
key470,167165
key471,134109
key472,645748
key473,169753
key474,185505
key475,290282
key476,417241
key477,158339
key478,191550
key479,213388
key480,476666
key481,204063
key482,310248
key483,203048
key484,180477
key485,121114
key486,97057
key487,79625
key488,347352
key489,452702
key490,231632
key491,370297
key492,486730
key493,388263
key494,266217
key495,134006
key496,380225
key497,231632
key498,141146
key499,369664
key500,556517
key501,345380
key502,167348
key503,172282
key504,112223
key505,68371
key506,68347
key507,85986
key508,149528
key509,80163
key510,67726
key511,67506
key512,309051
key513,135092
key514,310759
key515,141749
key516,368653
key517,100129
key518,128784
key519,125975
key520,143437
key521,205158
key522,70432
key523,69072
key524,139733
key525,90009
key526,79576
key527,68209
key528,338745
key529,186788
key530,179032
key531,153521
key532,142687
key533,76746
key534,68550
key535,70141
key536,267767
key537,183510
key538,139520
key539,95726
key540,260523
key541,141625
key542,223691
key543,222458
key544,216089
key545,126689
key546,121220
key547,124913
key548,400559
key549,434037
key550,200562
key551,555662
key552,225876
key553,126399
key554,64819
key555,61953
key556,398848
key557,303140
key558,361480
key559,182075
key560,295920
key561,151253
key562,221722
key563,106992
key564,183011
key565,124056
key566,124952
key567,68601
key568,511139
key569,155821
key570,126744
key571,174269
key572,69298
key573,70077
key574,80454
key575,68918
key576,375876
key577,229854
key578,115254
key579,213135
key580,131786
key581,104695
key582,69375
key583,95403
key584,102359
key585,73727
key586,75534
key587,76650
key588,93650
key589,96996
key590,67887
key591,72304
key592,248329
key593,135736
key594,218753
key595,329687
key596,129308
key597,76357
key598,85570
key599,68095
key600,202708
key601,152567
key602,83559
key603,180567
key604,715482
key605,260406
key606,243206
key607,205824
key608,311798
key609,158015
key610,168751
key611,162209
key612,93836
key613,73752
key614,69562
key615,69479
key616,409286
key617,226986
key618,108798
key619,168795
key620,731457
key621,310328
key622,187091
key623,240363
key624,478725
key625,173079
key626,164181
key627,167396
key628,498350
key629,171897
key630,190377
key631,344519
key632,667916
key633,234636
key634,163933
key635,192539
key636,169401
key637,78974
key638,69765
key639,71678
key640,308913
key641,222364
key642,159219
key643,115874
key644,329006
key645,141507
key646,132703
key647,239131
key648,448338
key649,332855
key650,156410
key651,171903
key652,100620
key653,77550
key654,70276
key655,91342
key656,113927
key657,69670
key658,88088
key659,69402
key660,256462
key661,219903
key662,104201
key663,133111
key664,125884
key665,98994
key666,69537
key667,69205
key668,176593
key669,239139
key670,70010
key671,127951
key672,523392
key673,190502
key674,199897
key675,146027
key676,339486
key677,66972
key678,60445
key679,61593
key680,359983
key681,342705
key682,211567
key683,128341
key684,305609
key685,191652
key686,185546
key687,112016
key688,91548
key689,113857
key690,87167
key691,70823
key692,140041
key693,71844
key694,72066
key695,79990
key696,309050
key697,129708
key698,96262
key699,102303
key700,553524
key701,245709
key702,200275
key703,181551
key704,134643
key705,80728
key706,109175
key707,77232
key708,268629
key709,138059
key710,256491
key711,123432
key712,405047
key713,160335
key714,170866
key715,126872
key716,139399
key717,93730
key718,84599
key719,141749
key720,325283
key721,265445
key722,328373
key723,131479
key724,360773
key725,143587
key726,199615
key727,143032
key728,135447
key729,99767
key730,96155
key731,100698
key732,149818
key733,135749
key734,96681
key735,308363
key736,141656
key737,102707
key738,79223
key739,99328
key740,491036
key741,207429
key742,404138
key743,222819
key744,419354
key745,259200
key746,134169
key747,153355
key748,126089
key749,102029
key750,101495
key751,69001
key752,106510
key753,68977
key754,69450
key755,69119
key756,85729
key757,112660
key758,70186
key759,68524
key760,128967
key761,77684
key762,137806
key763,69102
key764,70129
key765,68768
key766,81399
key767,68849
key768,121252
key769,70053
key770,69172
key771,69630
key772,120860
key773,69938
key774,70888
key775,69828
key776,295392
key777,326367
key778,151359
key779,172499
key780,325182
key781,138911
key782,128851
key783,136975
key784,463481
key785,254921
key786,194186
key787,665284
key788,148263
key789,71123
key790,80198
key791,68533
key792,150412
key793,79065
key794,76443
key795,78908
key796,106962
key797,95267
key798,76898
key799,78249
key800,304668
key801,242287
key802,166981
key803,151627
key804,85882
key805,74877
key806,74502
key807,72834
key808,341234
key809,220994
key810,182435
key811,116587
key812,93042
key813,75791
key814,71136
key815,68869
key816,104506
key817,68896
key818,69005
key819,68647
key820,98401
key821,70074
key822,69885
key823,68152
key824,376232
key825,163385
key826,315837
key827,130720
key828,78761
key829,59854
key830,59636
key831,61004
key832,249392
key833,142027
key834,185719
key835,110088
key836,282931
key837,210203
key838,145094
key839,128055
key840,218026
key841,129598
key842,315116
key843,133888
key844,119717
key845,68268
key846,105298
key847,70705
key848,488814
key849,330374
key850,283653
key851,131473
key852,334939
key853,256612
key854,176471
key855,85345
key856,294064
key857,248249
key858,157974
key859,187641
key860,135987
key861,84776
key862,104774
key863,85230
key864,186243
key865,99720
key866,73444
key867,91824
key868,359905
key869,188348
key870,244087
key871,167658
key872,262140
key873,227270
key874,188095
key875,192663
key876,329581
key877,161163
key878,157330
key879,140679
key880,358606
key881,274341
key882,309105
key883,164644
key884,320649
key885,195363
key886,166013
key887,284231
key888,372375
key889,125117
key890,125892
key891,90872
key892,116369
key893,61755
key894,61706
key895,61827
key896,268761
key897,114519
key898,130002
key899,159325
key900,145810
key901,74997
key902,79456
key903,74833
key904,300985
key905,126351
key906,151139
key907,129487
key908,74564
key909,93099
key910,71640
key911,70810
key912,122154
key913,70155
key914,70892
key915,71599
key916,88237
key917,87723
key918,71750
key919,70342
key920,468624
key921,216959
key922,287657
key923,188905
key924,279442
key925,133314
key926,154511
key927,129576
key928,319499
key929,170265
key930,157279
key931,81591
key932,351956
key933,286424
key934,204432
key935,124997
key936,268326
key937,303693
key938,152816
key939,116582
key940,472550
key941,427035
key942,220997
key943,365914
key944,426326
key945,210922
key946,266121
key947,268945
key948,837760
key949,136747
key950,186698
key951,786110
key952,982598
key953,176003
key954,240914
key955,136230
key956,472080
key957,376476
key958,126827
key959,205389
key960,157633
key961,129902
key962,248068
key963,162485
key964,330386
key965,288890
key966,215929
key967,188888
key968,101293
key969,71257
key970,150733
key971,79144
key972,95909
key973,72694
key974,69683
key975,69074
key976,439441
key977,241606
key978,284481
key979,176198
key980,340735
key981,278530
key982,238494
key983,144784
key984,262913
key985,131229
key986,141283
key987,183254
key988,110362
key989,69861
key990,70268
key991,71056
key992,363195
key993,347022
key994,273327
key995,142614
key996,301538
key997,395393
key998,128207
key999,271013
