key,latency(us)
key969,15567
key970,17637
key971,22340
key972,17428
key973,40004
key974,105876
key975,24298
key976,16732
key977,43683
key978,17704
key979,16941
key980,42777
key981,15605
key982,16296
key983,15224
key984,18742
key985,18929
key986,16691
key987,13777
key988,16292
key989,17738
key990,14026
key991,14698
key992,20621
key993,17613
key994,18576
key995,16404
key996,27270
key997,16949
key998,16333
key999,16960
