key,latency(us)
key0,326030
key1,177579
key2,324728
key3,125581
key4,150222
key5,152051
key6,246561
key7,135424
key8,133223
key9,146670
key10,150343
key11,185792
key12,101710
key13,72961
key14,55596
key15,56500
key16,55908
key17,83112
key18,444137
key19,166308
key20,340082
key21,205896
key22,155425
key23,145486
key24,185732
key25,145793
key26,152337
key27,138752
key28,103966
key29,157237
key30,339981
key31,435447
key32,127171
key33,143782
key34,115314
key35,55780
key36,136146
key37,68327
key38,62537
key39,78950
key40,87936
key41,65995
key42,300876
key43,220278
key44,464641
key45,226446
key46,141167
key47,65104
key48,134602
key49,59536
key50,63034
key51,58002
key52,79317
key53,61746
key54,121951
key55,86319
key56,67290
key57,63695
key58,69942
key59,55186
key60,259239
key61,189516
key62,162706
key63,154186
key64,98884
key65,95020
key66,127138
key67,53622
key68,45924
key69,48676
key70,47383
key71,45874
key72,327653
key73,381054
key74,207115
key75,187599
key76,62405
key77,154037
key78,287347
key79,327466
key80,150452
key81,184378
key82,119800
key83,93460
key84,118750
key85,77863
key86,85326
key87,72809
key88,64147
key89,63502
key90,419773
key91,133637
key92,294510
key93,190536
key94,140790
key95,131318
key96,392489
key97,359872
key98,355803
key99,79559
key100,166098
key101,131741
key102,103285
key103,54532
key104,65156
key105,54632
key106,56129
key107,59164
key108,214998
key109,172344
key110,376531
key111,125939
key112,118169
key113,101669
key114,122196
key115,65672
key116,61662
key117,67729
key118,61324
key119,59753
key120,192100
key121,103854
key122,217682
key123,86617
key124,120545
key125,211457
key126,131401
key127,84177
key128,55478
key129,65397
key130,84645
key131,81519
key132,440935
key133,153854
key134,196097
key135,378716
key136,180022
key137,166917
key138,471014
key139,170716
key140,78103
key141,125280
key142,114788
key143,145647
key144,269851
key145,183782
key146,155552
key147,150917
key148,142474
key149,218147
key150,159958
key151,91274
key152,94089
key153,80755
key154,80263
key155,78313
key156,132949
key157,58460
key158,65320
key159,71194
key160,82934
key161,92740
key162,633944
key163,411729
key164,223386
key165,88918
key166,121653
key167,254216
key168,123516
key169,60764
key170,106534
key171,83717
key172,111939
key173,77656
key174,138086
key175,60233
key176,92395
key177,69437
key178,82786
key179,83939
key180,414867
key181,300364
key182,251264
key183,126603
key184,157225
key185,81028
key186,258323
key187,155929
key188,120687
key189,150823
key190,98172
key191,130372
key192,118006
key193,65046
key194,54126
key195,64862
key196,53748
key197,54496
key198,234174
key199,210363
key200,86443
key201,147271
key202,114071
key203,86946
key204,124608
key205,73281
key206,61343
key207,55205
key208,55550
key209,77597
key210,149467
key211,82601
key212,108399
key213,81113
key214,67036
key215,61728
key216,259722
key217,165303
key218,462515
key219,128616
key220,104811
key221,84937
key222,346623
key223,127157
key224,287244
key225,111479
key226,191696
key227,160042
key228,152690
key229,76981
key230,93876
key231,77459
key232,88330
key233,91161
key234,435553
key235,288454
key236,258484
key237,170666
key238,201358
key239,182836
key240,161487
key241,77463
key242,107132
key243,106637
key244,119600
key245,142058
key246,170845
key247,156667
key248,64778
key249,57575
key250,68796
key251,62325
key252,308780
key253,195284
key254,494209
key255,83071
key256,130602
key257,195640
key258,336254
key259,143464
key260,157535
key261,226882
key262,265949
key263,149586
key264,134459
key265,62662
key266,54616
key267,65453
key268,54636
key269,54568
key270,611262
key271,138500
key272,147884
key273,205265
key274,134284
key275,120912
key276,100815
key277,55401
key278,54125
key279,53962
key280,55827
key281,54435
key282,310225
key283,257352
key284,153933
key285,144682
key286,182836
key287,256841
key288,289542
key289,117470
key290,312702
key291,119298
key292,129199
key293,213352
key294,104312
key295,82137
key296,58742
key297,68673
key298,49514
key299,48522
key300,405089
key301,125491
key302,286972
key303,187121
key304,382684
key305,156021
key306,153493
key307,91876
key308,96808
key309,57714
key310,65021
key311,58476
key312,131668
key313,58353
key314,58646
key315,69405
key316,57629
key317,63611
key318,143006
key319,72823
key320,56563
key321,59746
key322,62405
key323,58208
key324,144210
key325,59261
key326,57097
key327,56805
key328,56718
key329,57507
key330,104715
key331,160749
key332,70000
key333,61886
key334,62727
key335,55740
key336,97525
key337,69635
key338,64657
key339,55651
key340,61849
key341,64370
key342,623504
key343,205726
key344,249823
key345,183613
key346,136013
key347,135471
key348,98978
key349,74688
key350,55922
key351,54822
key352,55698
key353,73517
key354,391143
key355,184141
key356,517844
key357,130281
key358,167508
key359,104159
key360,176437
key361,128697
key362,56289
key363,85009
key364,92561
key365,66203
key366,335342
key367,150320
key368,204264
key369,93336
key370,154339
key371,125159
key372,96456
key373,57530
key374,56640
key375,54616
key376,53734
key377,55705
key378,132561
key379,55484
key380,67010
key381,55147
key382,55141
key383,55253
key384,380261
key385,236550
key386,370250
key387,110564
key388,143109
key389,137106
key390,92161
key391,48189
key392,47608
key393,54918
key394,46186
key395,101562
key396,168039
key397,64898
key398,87514
key399,111994
key400,95690
key401,81124
key402,139685
key403,82682
key404,109264
key405,87765
key406,80999
key407,77916
key408,106397
key409,109647
key410,122683
key411,74253
key412,93230
key413,57384
key414,198225
key415,193048
key416,323463
key417,123494
key418,180701
key419,202900
key420,101442
key421,116464
key422,68233
key423,95029
key424,67441
key425,96065
key426,207177
key427,147011
key428,155888
key429,162695
key430,180443
key431,96439
key432,107994
key433,76990
key434,98940
key435,77447
key436,77837
key437,68710
key438,192977
key439,69686
key440,112158
key441,127615
key442,142689
key443,103987
key444,696253
key445,356021
key446,332738
key447,221569
key448,293376
key449,157042
key450,302750
key451,122706
key452,87156
key453,160940
key454,101237
key455,126000
key456,137445
key457,68411
key458,54567
key459,56143
key460,113613
key461,71828
key462,133174
key463,90999
key464,76737
key465,71732
key466,58044
key467,57693
key468,102184
key469,81606
key470,82979
key471,130579
key472,83415
key473,98372
key474,285661
key475,114130
key476,66341
key477,49880
key478,57226
key479,47074
key480,76841
key481,55178
key482,50801
key483,79647
key484,63161
key485,56327
key486,329672
key487,329192
key488,240487
key489,171308
key490,90010
key491,124074
key492,167154
key493,130111
key494,84753
key495,67854
key496,67138
key497,79204
key498,278507
key499,451752
key500,146716
key501,214017
key502,146438
key503,144796
key504,102447
key505,82856
key506,73590
key507,56660
key508,78567
key509,98092
key510,177861
key511,81579
key512,71075
key513,57864
key514,96510
key515,58214
key516,412778
key517,183421
key518,215144
key519,111435
key520,140909
key521,275963
key522,95005
key523,110213
key524,63447
key525,62866
key526,63575
key527,83535
key528,98098
key529,55676
key530,60301
key531,65611
key532,54185
key533,54890
key534,410119
key535,214774
key536,265280
key537,136521
key538,112704
key539,412653
key540,183332
key541,72774
key542,55905
key543,60556
key544,57877
key545,74080
key546,247596
key547,140968
key548,277072
key549,127723
key550,102926
key551,95240
key552,162723
key553,72451
key554,60295
key555,61530
key556,83017
key557,70711
key558,181108
key559,103001
key560,77808
key561,103627
key562,65824
key563,171339
key564,97167
key565,63792
key566,61697
key567,65664
key568,47421
key569,70690
key570,297788
key571,244638
key572,158320
key573,122392
key574,105179
key575,145222
key576,120334
key577,104190
key578,73062
key579,66260
key580,57863
key581,108208
key582,403029
key583,187610
key584,261580
key585,264710
key586,168324
key587,168538
key588,347609
key589,124624
key590,253257
key591,427892
key592,123901
key593,140741
key594,262820
key595,135926
key596,138267
key597,262315
key598,129252
key599,221367
key600,164869
key601,83983
key602,61749
key603,60421
key604,64268
key605,54288
key606,260211
key607,155429
key608,170571
key609,396866
key610,152303
key611,133304
key612,110393
key613,100525
key614,58019
key615,68985
key616,94271
key617,71341
key618,177840
key619,113390
key620,173695
key621,74344
key622,71871
key623,57221
key624,91761
key625,95782
key626,104917
key627,84934
key628,57201
key629,80114
key630,281043
key631,192294
key632,408139
key633,156290
key634,105055
key635,152357
key636,303009
key637,129780
key638,182065
key639,240257
key640,151362
key641,143868
key642,305415
key643,245881
key644,466649
key645,93724
key646,159225
key647,90532
key648,395687
key649,233464
key650,132013
key651,149761
key652,140368
key653,149665
key654,79189
key655,85336
key656,54137
key657,71575
key658,61694
key659,66634
key660,145631
key661,66475
key662,55581
key663,55565
key664,74393
key665,55817
key666,114152
key667,93661
key668,87480
key669,55804
key670,55715
key671,56138
key672,97336
key673,56095
key674,108472
key675,58314
key676,54352
key677,86800
key678,83915
key679,90230
key680,54895
key681,66113
key682,123893
key683,66381
key684,368197
key685,139848
key686,409495
key687,184755
key688,144234
key689,125986
key690,280562
key691,174626
key692,288904
key693,140822
key694,82672
key695,153339
key696,276989
key697,139852
key698,574047
key699,276896
key700,155748
key701,145588
key702,298215
key703,179822
key704,153078
key705,205720
key706,134065
key707,144229
key708,171988
key709,117488
key710,87920
key711,64295
key712,62916
key713,61177
key714,393632
key715,200343
key716,453585
key717,130563
key718,312823
key719,214085
key720,231911
key721,88571
key722,236951
key723,225953
key724,118683
key725,194298
key726,197041
key727,149081
key728,155291
key729,127599
key730,228365
key731,133275
key732,68591
key733,57569
key734,55175
key735,62140
key736,55743
key737,54803
key738,292347
key739,161777
key740,231438
key741,218675
key742,273966
key743,229031
key744,422227
key745,191594
key746,197944
key747,150023
key748,302681
key749,189412
key750,208860
key751,242549
key752,157449
key753,178595
key754,203885
key755,124324
key756,110347
key757,102026
key758,72874
key759,85561
key760,71755
key761,54975
key762,92305
key763,64085
key764,69836
key765,55564
key766,74694
key767,127407
key768,78380
key769,66807
key770,56010
key771,57163
key772,78796
key773,71407
key774,333012
key775,163839
key776,136766
key777,112537
key778,131305
key779,145694
key780,137172
key781,90780
key782,76553
key783,100180
key784,109738
key785,67514
key786,358042
key787,141063
key788,118115
key789,116260
key790,120749
key791,104192
key792,314370
key793,299990
key794,259929
key795,90568
key796,120102
key797,193446
key798,351436
key799,164333
key800,344783
key801,201878
key802,162487
key803,179081
key804,245060
key805,162521
key806,160860
key807,269133
key808,230795
key809,135847
key810,234789
key811,162230
key812,173781
key813,181706
key814,185179
key815,293596
key816,123452
key817,68346
key818,75175
key819,57523
key820,100545
key821,60808
key822,413737
key823,312181
key824,363211
key825,154195
key826,173724
key827,191308
key828,148549
key829,55208
key830,55571
key831,61347
key832,94621
