key,latency(us)
key0,7392
key1,3431
key2,3131
key3,3015
key4,3057
key5,3327
key6,3059
key7,3103
key8,3094
key9,3101
key10,3083
key11,3105
key12,3264
key13,3157
key14,3058
key15,3033
key16,2971
key17,3221
key18,3017
key19,3068
key20,3397
key21,3117
key22,3109
key23,3055
key24,3436
key25,3208
key26,4179
key27,4861
key28,3173
key29,3663
key30,3346
key31,5326
key32,4909
key33,3934
key34,3041
key35,3015
key36,3029
key37,2940
key38,3041
key39,3012
key40,3154
key41,3449
key42,3497
key43,3387
key44,3964
key45,3970
key46,3250
key47,11331
key48,4630
key49,4523
key50,2950
key51,2971
key52,3047
key53,2966
key54,2914
key55,2971
key56,2975
key57,2924
key58,3030
key59,2978
key60,3010
key61,2928
key62,2999
key63,2906
key64,3051
key65,2940
key66,2934
key67,3220
key68,2804
key69,2916
key70,2852
key71,2865
key72,2908
key73,2853
key74,2828
key75,2839
key76,2836
key77,2960
key78,2905
key79,2891
key80,2852
key81,2838
key82,2941
key83,2830
key84,2868
key85,2993
key86,2883
key87,2971
key88,2821
key89,2817
key90,2869
key91,2815
key92,2843
key93,2913
key94,2876
key95,2900
key96,2852
key97,2855
key98,2881
key99,2867
key100,2862
key101,2860
key102,2904
key103,2896
key104,2820
key105,2998
key106,2836
key107,2848
key108,2861
key109,2915
key110,2798
key111,2896
key112,2797
key113,3070
key114,2887
key115,2836
key116,2825
key117,2891
key118,2926
key119,2838
key120,2889
key121,2838
key122,2855
key123,2935
key124,2851
key125,2841
key126,2859
key127,3372
key128,3319
key129,3274
key130,3547
key131,10353
key132,3421
key133,3386
key134,3369
key135,3266
key136,3372
key137,3361
key138,3341
key139,3664
key140,3235
key141,15331
key142,11868
key143,3890
key144,49704
key145,8016
key146,9516
key147,8452
key148,53379
key149,3878
key150,4759
key151,20709
key152,20605
key153,4628
key154,17165
key155,3294
key156,3186
key157,3006
key158,3095
key159,3085
key160,4048
key161,2961
key162,2965
key163,2913
key164,3000
key165,2941
key166,2820
key167,2963
key168,2920
key169,2825
key170,2927
key171,2854
key172,3056
key173,2848
key174,2921
key175,2806
key176,2775
key177,2831
key178,2857
key179,2928
key180,2789
key181,2841
key182,2926
key183,2844
key184,2842
key185,2807
key186,2826
key187,2876
key188,2811
key189,2783
key190,2791
key191,2808
key192,2839
key193,2812
key194,2800
key195,2794
key196,2776
key197,2837
key198,2837
key199,2852
key200,2767
key201,2896
key202,2836
key203,2784
key204,2891
key205,2828
key206,2769
key207,2838
key208,2828
key209,2805
key210,2822
key211,2839
key212,2756
key213,2878
key214,2841
key215,2773
key216,2836
key217,2792
key218,2802
key219,2858
key220,2842
key221,2903
key222,2858
key223,2829
key224,2782
key225,2828
key226,2802
key227,2801
key228,2844
key229,2824
key230,2882
key231,2858
key232,2874
key233,2917
key234,2822
key235,2872
key236,2804
key237,2899
key238,2874
key239,2847
key240,2787
key241,2832
key242,3393
key243,2830
key244,2868
key245,2813
key246,2865
key247,2827
key248,2831
key249,2776
key250,2817
key251,2874
key252,2789
key253,2817
key254,2930
key255,2821
key256,2798
key257,2863
key258,2806
key259,2770
key260,2811
key261,2836
key262,2852
key263,2879
key264,2805
key265,2787
key266,2843
key267,2851
key268,2958
key269,2855
key270,2825
key271,2980
key272,2860
key273,2800
key274,2773
key275,2841
key276,2887
key277,2821
key278,2795
key279,2843
key280,2839
key281,2810
key282,2828
key283,2813
key284,2837
key285,2866
key286,2828
key287,2764
key288,2859
key289,2848
key290,2819
key291,2795
key292,2843
key293,2854
key294,2862
key295,2876
key296,2773
key297,2815
key298,2836
key299,2762
key300,2860
key301,2849
key302,2783
key303,3013
key304,2814
key305,2833
key306,2819
key307,2804
key308,2777
key309,2878
key310,2790
key311,2823
key312,2854
key313,2814
key314,2819
key315,2857
key316,2789
key317,2802
key318,2872
key319,2819
key320,2781
key321,2832
key322,2845
key323,2883
key324,2808
key325,2857
key326,2907
key327,2825
key328,2834
key329,2952
key330,2834
key331,2856
key332,3061
key333,2837
key334,2846
key335,2763
key336,2844
key337,2801
key338,2831
key339,2795
key340,2828
key341,2806
key342,2818
key343,2818
key344,2867
key345,2842
key346,2940
key347,2814
key348,2835
key349,2938
key350,2861
key351,2874
key352,2937
key353,2812
key354,2777
key355,3015
key356,3127
key357,3053
key358,2939
key359,2870
key360,2822
key361,3007
key362,2831
key363,2994
key364,2954
key365,2789
key366,2803
key367,2987
key368,2834
key369,2824
key370,3000
key371,2817
key372,2819
key373,3036
key374,2837
key375,2782
key376,2929
key377,2837
key378,2836
key379,3378
key380,2909
key381,2875
key382,2838
key383,2829
key384,2830
key385,2803
key386,2845
key387,2841
key388,2842
key389,2850
key390,2862
key391,2847
key392,2909
key393,2853
key394,2886
key395,2787
key396,2823
key397,2830
key398,2818
key399,2811
key400,2847
key401,2778
key402,2937
key403,2964
key404,2963
key405,2770
key406,2828
key407,2876
key408,2800
key409,2952
key410,2825
key411,2774
key412,2845
key413,3094
key414,2763
key415,2851
key416,2828
key417,2906
key418,2815
key419,2846
key420,2811
key421,2971
key422,2779
key423,2818
key424,2881
key425,2839
key426,2806
key427,2830
key428,2783
key429,2945
key430,2782
key431,2873
key432,2819
key433,2782
key434,2835
key435,2783
key436,2829
key437,2797
key438,2858
key439,2811
key440,2820
key441,2837
key442,2943
key443,2983
key444,2855
key445,2851
key446,2842
key447,2789
key448,2812
key449,2872
key450,2865
key451,2840
key452,2836
key453,2851
key454,2919
key455,3292
key456,2843
key457,2800
key458,2908
key459,2792
key460,2826
key461,2845
key462,2823
key463,2797
key464,2866
key465,2797
key466,2961
key467,2805
key468,2867
key469,2862
key470,2846
key471,2815
key472,2829
key473,2806
key474,2842
key475,2836
key476,2818
key477,2829
key478,2890
key479,2874
key480,2804
key481,2853
key482,2866
key483,2846
key484,2777
key485,3165
key486,2962
key487,2781
key488,2842
key489,2834
key490,2812
key491,2844
key492,2846
key493,2809
key494,2809
key495,2838
key496,2866
key497,2853
key498,2794
key499,2846
key500,2897
key501,2857
key502,2762
key503,2921
key504,2845
key505,2787
key506,2924
key507,2855
key508,2903
key509,2910
key510,2804
key511,2764
key512,2866
key513,2923
key514,2790
key515,2809
key516,3022
key517,2769
key518,2840
key519,2845
key520,2784
key521,2855
key522,2824
key523,2817
key524,2863
key525,2804
key526,2816
key527,2846
key528,2827
key529,2760
key530,2843
key531,2974
key532,2776
key533,2797
key534,2833
key535,2837
key536,2851
key537,2786
key538,2876
key539,2796
key540,2809
key541,2823
key542,2812
key543,2876
