key,latency(us)
key0,1267
key1,1153
key2,1068
key3,1027
key4,1049
key5,999
key6,1087
key7,998
key8,1017
key9,992
key10,1008
key11,1064
key12,1075
key13,1010
key14,1051
key15,1016
key16,978
key17,980
key18,1087
key19,1026
key20,1004
key21,990
key22,1004
key23,992
key24,1077
key25,1002
key26,1007
key27,993
key28,991
key29,994
key30,1148
key31,995
key32,982
key33,1007
key34,1005
key35,976
key36,1097
key37,1008
key38,985
key39,995
key40,1019
key41,1026
key42,1073
key43,968
key44,987
key45,1017
key46,1013
key47,983
key48,1093
key49,1002
key50,982
key51,980
key52,996
key53,986
key54,1055
key55,999
key56,1040
key57,979
key58,1000
key59,996
key60,1107
key61,983
key62,1012
key63,1009
key64,995
key65,979
key66,1036
key67,1003
key68,976
key69,990
key70,976
key71,1021
key72,1035
key73,987
key74,1051
key75,1018
key76,983
key77,987
key78,1082
key79,1023
key80,996
key81,1009
key82,1013
key83,983
key84,1108
key85,1003
key86,1015
key87,1025
key88,999
key89,979
key90,1075
key91,995
key92,979
key93,1018
key94,1007
key95,993
key96,1022
key97,987
key98,985
key99,981
key100,995
key101,995
key102,1055
key103,997
key104,993
key105,1009
key106,976
key107,970
key108,1084
key109,1021
key110,1005
key111,987
key112,997
key113,1006
key114,1006
key115,997
key116,1035
key117,990
key118,973
key119,958
key120,1074
key121,995
key122,977
key123,1027
key124,1015
key125,976
key126,992
key127,986
key128,992
key129,981
key130,977
key131,993
key132,1037
key133,981
key134,968
key135,1003
key136,980
key137,973
key138,1009
key139,1010
key140,999
key141,979
key142,973
key143,1025
key144,1007
key145,994
key146,1023
key147,1014
key148,1000
key149,972
key150,1001
key151,1017
key152,988
key153,1007
key154,1025
key155,988
key156,993
key157,971
key158,1001
key159,990
key160,1015
key161,977
key162,1047
key163,1021
key164,987
key165,1012
key166,1016
key167,1062
key168,1005
key169,984
key170,985
key171,977
key172,971
key173,987
key174,1015
key175,992
key176,997
key177,999
key178,979
key179,1026
key180,994
key181,1004
key182,1004
key183,985
key184,987
key185,1003
key186,993
key187,983
key188,1009
key189,990
key190,982
key191,968
key192,1005
key193,1010
key194,962
key195,972
key196,985
key197,995
key198,992
key199,972
key200,1013
key201,990
key202,970
key203,971
key204,1011
key205,996
key206,995
key207,1000
key208,1006
key209,1004
key210,1015
key211,995
key212,998
key213,988
key214,993
key215,984
key216,995
key217,979
key218,957
key219,1007
key220,1009
key221,965
key222,978
key223,1007
key224,957
key225,982
key226,1012
key227,1002
key228,994
key229,965
key230,976
key231,1006
key232,994
key233,971
key234,996
key235,1018
key236,970
key237,1021
key238,1019
key239,993
key240,1021
key241,966
key242,996
key243,994
key244,1032
key245,975
key246,1025
key247,980
key248,1016
key249,1005
key250,1052
key251,980
key252,1015
key253,995
key254,1015
key255,996
key256,982
key257,985
key258,1011
key259,976
key260,982
key261,995
key262,984
key263,976
key264,1014
key265,1020
key266,987
key267,981
key268,1022
key269,992
key270,991
key271,991
key272,984
key273,1013
key274,987
key275,1018
key276,1028
key277,998
key278,975
key279,1020
key280,995
key281,968
key282,996
key283,973
key284,971
key285,1014
key286,964
key287,961
key288,1036
key289,974
key290,978
key291,1000
key292,1044
key293,983
key294,1000
key295,1008
key296,969
key297,988
key298,997
key299,1042
key300,1012
key301,965
key302,980
key303,1014
key304,974
key305,979
key306,1000
key307,1000
key308,977
key309,983
key310,1007
key311,989
key312,974
key313,1015
key314,999
key315,1013
key316,972
key317,1005
key318,994
key319,1030
key320,970
key321,982
key322,979
key323,987
key324,969
key325,991
key326,985
key327,986
key328,972
key329,978
key330,992
key331,988
key332,967
key333,993
key334,1019
key335,1004
key336,1002
key337,996
key338,1016
key339,978
key340,987
key341,1034
key342,999
key343,983
key344,989
key345,996
key346,994
key347,990
key348,995
key349,1006
key350,1018
key351,977
key352,978
key353,1019
key354,1023
key355,990
key356,989
key357,1007
key358,1012
key359,989
key360,1006
key361,974
key362,1018
key363,993
key364,1007
key365,1001
key366,995
key367,979
key368,1001
key369,990
key370,1003
key371,1022
key372,1034
key373,971
key374,1004
key375,988
key376,1018
key377,982
key378,1033
key379,982
key380,1038
key381,978
key382,1011
key383,1005
key384,1038
key385,992
key386,984
key387,991
key388,978
key389,976
key390,1020
key391,1012
key392,992
key393,991
key394,988
key395,1083
key396,1010
key397,968
key398,992
key399,998
key400,990
key401,986
key402,1012
key403,995
key404,1019
key405,972
key406,994
key407,1016
key408,988
key409,1014
key410,1098
key411,997
key412,990
key413,1000
key414,1017
key415,990
key416,977
key417,999
key418,981
key419,993
key420,979
key421,995
key422,996
key423,1020
key424,973
key425,1029
key426,994
key427,982
key428,979
key429,1044
key430,989
key431,992
key432,989
key433,1035
key434,970
key435,984
key436,965
key437,1034
key438,988
key439,1002
key440,995
key441,1014
key442,975
key443,999
key444,1000
key445,994
key446,984
key447,1009
key448,1037
key449,993
key450,982
key451,980
key452,1008
key453,1028
key454,977
key455,994
key456,1039
key457,968
key458,974
key459,1012
key460,998
key461,990
key462,983
key463,976
key464,997
key465,976
key466,975
key467,1046
key468,988
key469,978
key470,983
key471,1023
key472,964
key473,1016
key474,1012
key475,1023
key476,996
key477,1025
key478,1015
key479,1014
key480,982
key481,1015
key482,998
key483,1003
key484,969
key485,972
key486,1001
key487,1015
key488,980
key489,982
key490,1012
key491,1014
key492,982
key493,988
key494,1014
key495,1005
key496,1035
key497,1016
key498,1012
key499,986
key500,985
key501,1024
key502,977
key503,994
key504,976
key505,1046
key506,965
key507,990
key508,972
key509,1017
key510,1024
key511,973
key512,981
key513,1054
key514,988
key515,982
key516,1013
key517,1009
key518,985
key519,1010
key520,998
key521,995
key522,978
key523,1007
key524,997
key525,983
key526,977
key527,1032
key528,1076
key529,1132
key530,1061
key531,1053
key532,1077
key533,1094
key534,1044
key535,1106
key536,1055
key537,1090
key538,1055
key539,1068
key540,1056
key541,1092
key542,1094
key543,1096
key544,1142
key545,1105
key546,1100
key547,1061
key548,1043
key549,1142
key550,1145
key551,1426
key552,1075
key553,1080
key554,1078
key555,1077
key556,1073
key557,1095
key558,1079
key559,1136
key560,1069
key561,1114
key562,1059
key563,1100
key564,1062
key565,1109
key566,1049
key567,1103
key568,1071
key569,1072
key570,1537
key571,1062
key572,1303
key573,1174
key574,1429
key575,1067
key576,1149
key577,1062
key578,1044
key579,1096
key580,1075
key581,1080
key582,1063
key583,1081
key584,1063
key585,1097
key586,1086
key587,1087
key588,1070
key589,1615
key590,1075
key591,1083
key592,1092
key593,1088
