key,latency(us)
key257,929
key258,910
key259,885
key260,917
key261,885
key262,939
key263,919
key264,870
key265,967
key266,881
key267,895
key268,867
key269,860
key270,865
key271,898
key272,862
key273,871
key274,863
key275,872
key276,891
key277,863
key278,863
key279,892
key280,928
key281,872
key282,884
key283,864
key284,873
key285,873
key286,876
key287,880
key288,869
key289,889
key290,887
key291,875
key292,892
key293,896
key294,905
key295,892
key296,871
key297,856
key298,872
key299,877
key300,872
key301,886
key302,912
key303,873
key304,886
key305,900
key306,908
key307,895
key308,874
key309,867
key310,884
key311,871
key312,863
key313,874
key314,888
key315,884
key316,886
key317,894
key318,909
key319,926
key320,899
key321,865
key322,875
key323,910
key324,874
key325,887
key326,858
key327,861
key328,888
key329,874
key330,870
key331,885
key332,915
key333,883
key334,861
key335,868
key336,885
key337,858
key338,866
key339,853
key340,877
key341,865
key342,852
key343,864
key344,874
key345,894
key346,877
key347,855
key348,879
key349,856
key350,861
key351,862
key352,856
key353,853
key354,871
key355,870
key356,852
key357,862
key358,895
key359,856
key360,861
key361,981
key362,860
key363,876
key364,867
key365,865
key366,862
key367,892
key368,875
key369,862
key370,880
key371,873
key372,860
key373,867
key374,944
key375,867
key376,872
key377,872
key378,871
key379,866
key380,907
key381,864
key382,863
key383,863
key384,898
key385,873
key386,868
key387,862
key388,865
key389,869
key390,858
key391,861
key392,866
key393,923
key394,877
key395,860
key396,871
key397,881
key398,857
key399,880
key400,866
key401,873
key402,887
key403,909
key404,928
key405,922
key406,989
key407,957
key408,943
key409,923
key410,979
key411,947
key412,904
key413,890
key414,929
key415,890
key416,870
key417,883
key418,896
key419,898
key420,875
key421,869
key422,897
key423,873
key424,860
key425,859
key426,862
key427,910
key428,868
key429,855
key430,883
key431,890
key432,855
key433,871
key434,866
key435,875
key436,864
key437,878
key438,870
key439,872
key440,895
key441,861
key442,863
key443,866
key444,851
key445,880
key446,858
key447,859
key448,860
key449,903
key450,855
key451,859
key452,867
key453,899
key454,871
key455,854
key456,860
key457,872
key458,878
key459,873
key460,878
key461,863
key462,916
key463,881
key464,885
key465,862
key466,880
key467,866
key468,872
key469,861
key470,857
key471,873
key472,857
key473,857
key474,864
key475,925
key476,869
key477,858
key478,868
key479,875
key480,861
key481,876
key482,863
key483,957
key484,870
key485,860
key486,852
key487,870
key488,904
key489,866
key490,1005
key491,862
key492,882
key493,855
key494,860
key495,849
key496,876
key497,862
key498,864
key499,867
key500,858
key501,897
key502,873
key503,847
key504,865
key505,866
key506,863
key507,852
key508,856
key509,849
key510,862
key511,854
key512,847
key513,860
key514,875
key515,855
key516,868
key517,849
key518,865
key519,863
key520,857
key521,853
key522,861
key523,878
key524,885
key525,853
key526,848
key527,846
key528,865
key529,851
key530,853
key531,855
key532,907
key533,867
key534,869
key535,888
key536,877
key537,890
key538,855
key539,846
key540,862
key541,861
key542,850
key543,875
key544,860
key545,875
key546,865
key547,850
key548,846
key549,850
key550,878
key551,861
key552,855
key553,849
key554,892
key555,867
key556,857
key557,859
key558,882
key559,859
key560,859
key561,849
key562,874
key563,855
key564,848
key565,862
key566,856
key567,875
key568,857
key569,883
key570,856
key571,864
key572,854
key573,864
key574,863
key575,867
key576,890
key577,868
key578,857
key579,858
key580,864
key581,860
key582,852
key583,859
key584,876
key585,856
key586,850
key587,851
key588,873
key589,870
key590,857
key591,866
key592,856
key593,860
key594,862
key595,861
key596,872
key597,860
key598,935
key599,864
key600,850
key601,872
key602,857
key603,871
key604,850
key605,855
key606,870
key607,868
key608,859
key609,857
key610,875
key611,885
key612,865
key613,854
key614,846
key615,853
key616,863
key617,855
key618,872
key619,986
key620,883
key621,871
key622,877
key623,875
key624,873
key625,864
key626,861
key627,853
key628,852
key629,863
key630,861
key631,859
key632,869
key633,914
key634,868
key635,858
key636,868
key637,849
key638,854
key639,866
key640,873
key641,896
key642,873
key643,859
key644,858
key645,869
key646,897
key647,865
key648,874
key649,870
key650,857
key651,871
key652,861
key653,866
key654,860
key655,899
key656,861
key657,862
key658,865
key659,877
key660,859
key661,860
key662,849
key663,883
key664,856
key665,854
key666,860
key667,867
key668,891
key669,889
key670,895
key671,888
key672,873
key673,873
key674,886
key675,892
key676,896
key677,881
key678,886
key679,882
key680,882
key681,917
key682,876
key683,863
key684,878
key685,894
key686,861
key687,871
key688,865
key689,879
key690,872
key691,871
key692,864
key693,886
key694,914
key695,883
key696,871
key697,871
key698,890
key699,878
key700,895
key701,907
key702,876
key703,987
key704,877
key705,868
key706,858
key707,879
key708,882
key709,859
key710,868
key711,883
key712,867
key713,887
key714,880
key715,882
key716,965
key717,869
key718,868
key719,881
key720,875
key721,885
key722,869
key723,885
key724,888
key725,874
key726,871
key727,861
key728,876
key729,892
key730,865
key731,863
key732,864
key733,868
key734,866
key735,856
key736,867
key737,882
key738,871
key739,864
key740,856
key741,857
key742,864
key743,854
key744,850
key745,872
key746,892
key747,875
key748,968
key749,864
key750,868
key751,853
key752,859
key753,856
key754,873
key755,866
key756,854
key757,847
key758,881
key759,858
key760,859
key761,843
key762,841
key763,891
key764,869
key765,854
key766,850
key767,866
key768,904
key769,867
key770,850
key771,859
key772,843
key773,860
key774,859
key775,864
key776,865
key777,858
key778,844
key779,851
key780,860
key781,886
key782,864
key783,973
key784,854
key785,864
key786,860
key787,870
key788,852
key789,855
key790,907
key791,861
key792,846
key793,854
key794,872
key795,851
key796,851
key797,845
key798,875
key799,862
key800,850
key801,849
key802,861
key803,873
key804,852
key805,872
key806,850
key807,863
key808,855
key809,851
key810,851
key811,859
key812,904
key813,952
key814,867
key815,861
key816,886
key817,856
key818,862
key819,852
key820,885
key821,858
key822,848
key823,852
key824,864
key825,885
key826,854
key827,854
key828,854
key829,845
key830,858
key831,858
key832,853
key833,858
key834,903
key835,869
key836,847
key837,854
key838,852
key839,856
key840,926
key841,863
key842,864
key843,870
key844,849
key845,840
key846,863
key847,859
key848,853
key849,862
key850,859
key851,864
key852,855
key853,851
key854,856
key855,861
key856,887
key857,870
key858,861
key859,855
key860,869
key861,861
key862,857
key863,847
key864,852
key865,917
key866,863
key867,853
key868,861
key869,870
key870,863
key871,873
key872,857
key873,890
key874,869
key875,879
key876,857
key877,988
key878,909
key879,862
key880,878
key881,864
key882,873
key883,853
key884,865
key885,851
key886,895
key887,872
key888,871
key889,851
key890,867
key891,885
key892,871
key893,849
key894,855
key895,875
key896,857
key897,857
key898,865
key899,873
key900,889
key901,861
key902,839
key903,892
key904,865
key905,847
key906,880
key907,849
key908,842
key909,886
key910,877
key911,854
key912,890
key913,922
key914,856
key915,880
key916,859
key917,863
key918,883
key919,868
key920,845
key921,894
key922,864
key923,936
key924,875
key925,863
key926,883
key927,881
key928,848
key929,846
key930,871
key931,857
key932,842
key933,898
key934,869
key935,853
key936,874
key937,841
key938,851
key939,917
key940,867
key941,847
key942,870
key943,845
key944,855
key945,890
key946,850
key947,859
key948,936
key949,866
key950,842
key951,882
key952,1095
key953,859
key954,883
key955,872
key956,890
key957,895
key958,854
key959,847
key960,886
key961,863
key962,855
key963,893
key964,857
key965,865
key966,895
key967,855
key968,840
key969,872
key970,872
key971,860
key972,881
key973,847
key974,889
key975,886
key976,848
key977,854
key978,908
key979,858
key980,858
key981,875
key982,863
key983,848
key984,870
key985,853
key986,845
key987,885
key988,921
key989,851
key990,907
key991,861
key992,897
key993,895
key994,859
key995,899
key996,898
key997,861
key998,849
key999,887
