key,latency(us)
key0,8198
key1,7593
key2,7538
key3,7449
key4,7369
key5,7509
key6,7534
key7,7510
key8,7473
key9,7617
key10,7692
key11,7585
key12,7625
key13,7680
key14,7629
key15,7559
key16,7594
key17,7509
key18,7624
key19,7627
key20,7492
key21,8128
key22,8193
key23,8002
key24,7218
key25,7104
key26,7345
key27,7372
key28,7529
key29,7469
key30,7452
key31,7485
key32,7538
key33,7473
key34,8326
key35,7899
key36,7520
key37,6836
key38,6888
key39,7034
key40,7297
key41,7445
key42,7435
key43,7568
key44,7557
key45,7391
key46,7577
key47,7570
key48,7552
key49,7526
key50,7635
key51,7430
key52,7420
key53,7407
key54,7519
key55,7412
key56,7412
key57,7375
key58,7457
key59,7405
key60,7436
key61,7399
key62,7504
key63,7542
key64,7625
key65,7500
key66,7748
key67,7430
key68,7379
key69,7436
key70,7521
key71,7428
key72,7447
key73,7490
key74,7797
key75,7627
key76,7711
key77,7693
key78,7536
key79,7579
key80,7426
key81,7553
key82,7639
key83,7428
key84,7391
key85,7724
key86,7461
key87,7642
key88,7486
key89,7484
key90,7504
key91,7627
key92,7581
key93,7417
key94,7375
key95,7474
key96,7380
key97,7592
key98,7624
key99,7549
key100,7678
key101,7643
key102,7424
key103,7459
key104,7314
key105,7299
key106,7244
key107,7339
key108,7221
key109,7270
key110,7378
key111,7321
key112,7357
key113,7391
key114,7302
key115,7450
key116,7498
key117,7257
key118,7497
key119,7460
key120,7403
key121,7392
key122,7333
key123,7250
key124,7533
key125,7291
key126,7290
key127,7325
key128,7430
key129,7489
key130,7612
key131,7355
key132,7503
key133,7591
key134,7622
key135,7747
key136,7581
key137,7602
key138,7700
key139,7449
key140,7724
key141,7728
key142,7689
key143,7683
key144,7560
key145,7640
key146,7532
key147,7480
key148,7547
key149,7432
key150,7429
key151,7580
key152,7438
key153,7442
key154,7385
key155,7459
key156,7622
key157,7523
key158,7644
key159,7503
key160,7465
key161,7409
key162,7480
key163,7630
key164,7561
key165,7619
key166,7664
key167,7520
key168,7364
key169,7408
key170,7387
key171,7375
key172,7346
key173,7414
key174,7440
key175,7459
key176,7604
key177,7418
key178,7399
key179,7456
key180,7639
key181,7391
key182,7523
key183,7529
key184,7456
key185,7506
key186,7260
key187,7454
key188,7827
key189,7800
key190,7692
key191,7508
key192,7569
key193,7501
key194,7420
key195,7271
key196,7512
key197,7636
key198,7406
key199,7470
key200,7332
key201,7417
key202,7449
key203,7663
key204,7454
key205,7400
key206,7217
key207,7572
key208,7410
key209,7367
key210,7610
key211,7501
key212,7409
key213,7413
key214,7506
key215,7486
key216,7508
key217,7443
key218,7437
key219,7499
key220,7440
key221,7494
key222,7290
key223,7410
key224,7371
key225,7415
key226,7467
key227,7520
key228,7625
key229,7507
key230,7383
key231,7466
key232,7409
key233,7430
key234,7348
key235,7501
key236,7513
key237,7413
key238,7417
key239,7566
key240,7655
key241,7408
key242,7573
key243,7535
key244,7483
key245,7505
key246,7522
key247,7422
key248,7407
key249,7423
key250,7483
key251,7286
key252,7434
key253,7537
key254,7617
key255,7236
key256,7291
key257,7472
key258,7382
key259,7619
key260,7526
key261,7439
key262,7354
key263,7372
key264,7365
key265,7481
key266,7563
key267,7478
key268,7536
key269,7451
key270,7465
key271,7375
key272,7382
key273,7527
key274,7617
key275,7589
key276,7516
key277,7622
key278,7652
key279,7546
key280,7545
key281,7590
key282,7527
key283,7581
key284,7666
key285,7671
key286,7799
key287,7586
key288,7606
key289,7520
key290,7485
key291,7451
key292,7520
key293,7501
key294,7605
key295,7574
key296,7576
key297,7436
key298,7636
key299,7655
key300,7613
key301,7850
key302,7598
key303,7507
key304,7309
key305,7464
key306,7359
key307,7337
key308,7429
key309,7599
key310,7318
key311,7380
key312,7541
key313,7570
key314,7453
key315,7555
key316,7495
key317,7333
key318,7315
key319,7309
key320,7366
key321,7322
key322,7338
key323,7285
key324,7365
key325,7423
key326,7484
key327,7355
key328,7407
key329,7330
key330,7447
key331,7372
key332,7490
key333,7605
key334,7892
key335,7531
key336,7570
key337,7575
key338,7536
key339,7448
key340,7307
key341,7312
key342,7387
key343,7433
key344,7355
key345,7474
key346,7380
key347,7337
key348,7361
key349,7448
key350,7500
key351,7397
key352,7398
key353,7629
key354,7559
key355,7581
key356,7576
key357,7691
key358,7481
key359,7489
key360,7461
key361,7867
key362,7621
key363,7448
key364,7695
key365,7408
key366,7435
key367,7786
key368,7445
key369,7766
key370,7821
key371,7497
key372,7800
key373,7873
key374,7428
key375,7808
key376,7907
key377,7546
key378,8010
key379,8042
key380,7761
key381,7988
key382,8087
key383,7723
key384,8021
key385,7998
key386,7378
key387,7804
key388,8147
key389,7918
key390,7793
key391,8087
key392,7954
key393,8031
key394,8316
key395,7942
key396,8210
key397,8130
key398,8325
key399,7821
key400,8074
key401,8009
key402,7879
key403,8502
key404,8413
key405,8279
key406,8144
key407,8591
key408,8050
key409,7985
key410,7927
key411,8120
key412,8038
key413,8161
key414,7979
key415,7987
key416,8064
key417,8332
key418,7990
key419,8106
key420,8050
key421,8074
key422,8021
key423,7998
key424,7960
key425,7997
key426,7976
key427,8027
key428,8073
key429,8129
key430,8171
key431,8134
key432,8055
key433,8093
key434,8147
key435,7980
key436,7972
key437,8038
key438,8078
key439,7937
key440,8009
key441,8051
key442,8164
key443,8018
key444,7994
key445,8040
key446,7851
key447,8081
key448,8004
key449,7997
key450,8161
key451,10548
key452,9605
key453,12562
key454,10558
key455,10785
key456,28578
key457,12691
key458,182096
key459,182665
key460,44049
key461,53113
key462,8153
key463,7830
key464,8747
key465,7715
key466,8056
key467,8535
key468,7742
key469,7464
key470,7875
key471,7633
key472,7491
key473,8146
key474,8116
key475,7809
key476,8096
key477,7614
key478,7618
key479,7968
key480,8275
key481,7567
key482,7757
key483,8294
key484,8856
key485,7758
key486,8244
key487,7988
key488,8079
key489,7580
key490,7684
key491,7918
key492,7958
key493,8779
key494,8020
key495,7901
key496,7369
key497,7783
key498,8173
key499,7589
key500,7560
key501,7707
key502,7522
key503,7499
key504,7446
key505,7366
key506,7487
key507,7457
key508,7508
key509,7369
key510,7477
key511,7537
key512,7922
key513,7561
key514,7378
key515,7229
key516,7199
key517,7189
key518,7228
key519,7322
key520,7198
key521,7190
key522,7477
key523,7351
key524,7312
key525,7291
key526,7413
key527,7441
key528,7441
key529,7467
key530,7438
key531,7453
key532,7322
key533,7322
key534,7469
key535,7713
key536,7356
key537,7426
key538,7252
key539,7487
key540,7372
key541,7372
key542,7523
key543,7520
key544,7716
key545,7646
key546,7669
key547,7457
key548,7699
key549,7475
key550,7564
key551,7445
key552,7610
key553,7467
key554,7635
key555,7573
key556,7452
key557,7581
key558,7617
key559,7474
key560,7548
key561,7536
key562,7632
key563,7644
key564,7584
key565,7545
key566,7503
key567,7418
key568,7702
key569,7546
key570,7442
key571,7581
key572,7526
key573,7578
key574,7617
key575,7610
key576,7997
key577,7806
key578,7577
key579,7460
key580,7380
key581,7718
key582,7533
key583,7466
key584,7973
key585,7715
key586,7493
key587,7951
key588,7595
key589,7504
key590,8076
key591,7675
key592,7654
key593,7863
key594,7653
key595,7451
key596,7536
key597,7931
key598,8085
key599,7627
key600,7901
key601,8032
key602,7507
key603,7890
key604,7996
key605,7443
key606,7939
key607,7910
key608,8058
key609,7657
key610,7699
key611,8124
key612,7645
key613,7611
key614,8028
key615,7738
key616,7600
key617,8052
key618,7710
key619,7477
key620,8146
key621,8096
key622,7686
key623,7622
key624,7807
key625,7619
key626,7404
key627,7880
key628,7603
key629,7568
key630,8054
key631,7686
key632,7365
key633,7744
key634,7459
key635,7339
key636,7867
key637,7905
key638,7941
key639,8443
key640,6935
key641,7006
key642,7425
key643,7356
key644,7342
key645,7703
key646,7398
key647,7388
key648,7614
key649,7495
key650,7403
key651,7809
key652,7431
key653,7333
key654,7830
key655,7442
key656,7818
key657,7899
key658,7542
key659,7947
key660,7920
key661,7578
key662,7983
key663,7968
key664,7535
key665,7760
key666,7978
key667,7759
key668,8007
key669,8060
key670,7693
key671,7955
key672,8056
key673,7590
key674,7854
key675,7961
key676,7475
key677,7780
key678,7977
key679,7560
key680,7914
key681,7991
key682,8036
key683,7459
key684,8004
key685,7730
key686,7711
key687,7994
key688,7705
key689,7489
key690,8023
key691,7738
key692,7580
key693,7820
key694,7587
key695,7741
key696,7959
key697,7490
key698,7446
key699,7964
key700,7664
key701,7559
key702,7928
key703,7665
key704,7622
key705,7887
key706,7736
key707,7583
key708,7865
key709,7563
key710,8086
key711,8158
key712,7607
key713,8115
key714,8247
key715,7807
key716,8002
key717,8049
key718,7989
key719,7630
key720,7647
key721,7879
key722,7962
key723,7514
key724,7865
key725,7950
key726,7637
key727,7935
key728,7816
key729,7692
key730,7996
key731,7976
key732,7675
key733,8028
key734,7929
key735,8007
key736,7689
key737,7857
key738,8016
key739,7352
key740,7757
key741,7911
key742,7494
key743,7827
key744,7892
key745,7437
key746,7812
key747,7738
key748,7388
key749,7705
key750,7706
key751,7243
key752,7766
key753,7837
key754,7430
key755,7737
key756,7721
key757,7429
key758,7654
key759,7827
key760,7264
key761,7720
key762,7722
key763,7857
key764,8270
key765,8075
key766,7306
key767,7715
key768,7839
key769,7299
key770,7580
key771,7788
key772,7305
key773,8096
key774,8675
key775,7668
key776,7035
key777,7346
key778,6980
key779,7300
key780,7581
key781,7483
key782,7523
key783,7951
key784,7435
key785,7442
key786,7745
key787,7342
key788,7285
key789,7722
key790,7341
key791,7432
key792,7759
key793,7621
key794,7571
key795,7836
key796,8098
key797,8266
key798,8178
key799,7129
key800,7487
key801,7454
key802,7229
key803,7515
key804,7611
key805,7574
key806,7777
key807,7868
key808,7405
key809,7833
key810,7969
key811,7708
key812,7959
key813,7808
key814,7638
key815,7954
key816,7784
key817,7490
key818,7947
key819,7859
key820,7327
key821,7734
key822,7855
key823,7381
key824,7787
key825,7496
key826,7394
key827,7819
key828,7389
key829,7408
key830,7917
key831,7511
key832,7653
key833,8053
key834,7577
key835,7646
key836,7915
key837,7855
key838,7550
key839,7979
key840,7963
key841,7597
key842,8099
key843,8049
key844,7653
key845,7987
key846,7934
key847,7600
key848,7995
key849,7965
key850,8101
key851,8085
key852,7635
key853,7905
key854,8128
key855,7655
key856,8086
key857,7875
key858,7604
key859,8082
key860,7979
key861,7658
key862,8058
key863,7896
key864,7782
key865,7932
key866,8058
key867,7659
key868,7894
key869,7793
key870,7511
key871,7962
key872,7944
key873,7657
key874,7903
key875,7889
key876,7663
key877,7912
key878,7829
key879,7475
key880,7742
key881,7876
key882,7544
key883,7931
key884,7538
key885,7509
key886,7840
key887,7556
key888,7549
key889,7818
key890,7546
key891,7373
key892,7887
key893,7662
key894,7609
key895,7966
key896,7693
key897,7705
key898,8104
key899,7730
key900,7553
key901,7986
key902,7561
key903,7732
key904,8003
key905,7594
key906,7629
key907,7890
key908,7490
key909,7649
key910,7993
key911,7975
key912,7493
key913,7837
key914,8048
key915,7500
key916,7834
key917,7935
key918,7601
key919,8020
key920,7956
key921,7573
key922,7903
key923,7942
key924,7675
key925,8088
key926,8069
key927,7604
key928,8004
key929,7924
key930,7621
key931,7951
key932,8042
key933,7692
key934,8022
key935,8084
key936,7583
key937,8086
key938,7710
key939,7762
key940,8035
key941,7551
key942,7626
key943,7936
key944,7500
key945,7592
key946,7969
key947,7686
key948,7711
key949,7992
key950,8002
key951,7613
key952,8038
key953,8044
key954,7509
key955,7952
key956,8008
key957,7611
key958,8123
key959,8103
key960,7665
key961,8003
key962,8103
key963,8129
key964,8041
key965,7572
key966,7882
key967,7838
key968,7436
key969,7779
key970,7859
key971,7488
key972,7887
key973,7912
key974,7422
key975,7824
key976,7841
key977,7420
key978,7865
key979,7783
key980,7366
key981,7808
key982,7763
key983,7392
key984,8124
key985,8793
key986,7764
key987,7832
key988,7533
key989,7248
key990,7589
key991,7851
key992,7397
key993,7823
key994,7864
key995,7455
key996,7804
key997,7481
key998,7598
key999,7897
