key,latency(us)
key0,1087
key1,939
key2,901
key3,907
key4,914
key5,875
key6,932
key7,872
key8,872
key9,969
key10,868
key11,879
key12,850
key13,874
key14,857
key15,852
key16,874
key17,905
key18,856
key19,845
key20,860
key21,859
key22,850
key23,863
key24,852
key25,858
key26,857
key27,857
key28,891
key29,861
key30,880
key31,879
key32,890
key33,855
key34,853
key35,996
key36,886
key37,891
key38,865
key39,861
key40,873
key41,862
key42,895
key43,864
key44,867
key45,843
key46,846
key47,842
key48,868
key49,860
key50,865
key51,877
key52,899
key53,862
key54,848
key55,856
key56,848
key57,846
key58,858
key59,866
key60,849
key61,876
key62,860
key63,858
key64,879
key65,867
key66,879
key67,845
key68,870
key69,861
key70,863
key71,878
key72,845
key73,851
key74,891
key75,857
key76,869
key77,870
key78,853
key79,851
key80,860
key81,849
key82,864
key83,957
key84,905
key85,856
key86,855
key87,871
key88,845
key89,862
key90,842
key91,850
key92,859
key93,873
key94,850
key95,854
key96,905
key97,872
key98,860
key99,860
key100,853
key101,850
key102,846
key103,859
key104,1001
key105,865
key106,852
key107,848
key108,873
key109,873
key110,886
key111,845
key112,851
key113,849
key114,854
key115,877
key116,850
key117,851
key118,889
key119,907
key120,872
key121,845
key122,875
key123,861
key124,841
key125,870
key126,858
key127,871
key128,855
key129,852
key130,867
key131,871
key132,853
key133,853
key134,849
key135,857
key136,857
key137,877
key138,863
key139,848
key140,906
key141,862
key142,864
key143,856
key144,866
key145,860
key146,853
key147,845
key148,862
key149,883
key150,866
key151,844
key152,860
key153,893
key154,868
key155,853
key156,837
key157,850
key158,878
key159,852
key160,898
key161,885
key162,903
key163,844
key164,852
key165,863
key166,836
key167,850
key168,854
key169,853
key170,840
key171,861
key172,847
key173,855
key174,846
key175,866
key176,850
key177,841
key178,836
key179,865
key180,878
key181,852
key182,848
key183,857
key184,880
key185,868
key186,840
key187,830
key188,868
key189,844
key190,858
key191,838
key192,846
key193,866
key194,844
key195,838
key196,851
key197,838
key198,859
key199,849
key200,839
key201,848
key202,874
key203,861
key204,839
key205,849
key206,838
key207,846
key208,845
key209,840
key210,858
key211,889
key212,847
key213,852
key214,844
key215,838
key216,838
key217,844
key218,855
key219,840
key220,882
key221,838
key222,834
key223,843
key224,836
key225,850
key226,859
key227,838
key228,894
key229,865
key230,882
key231,844
key232,840
key233,990
key234,855
key235,854
key236,854
key237,841
key238,848
key239,850
key240,841
key241,865
key242,865
key243,853
key244,834
key245,835
key246,861
key247,862
key248,856
key249,858
key250,847
key251,880
key252,843
key253,836
key254,852
key255,839
key256,874
key257,846
key258,857
key259,842
key260,879
key261,847
key262,844
key263,849
key264,867
key265,866
key266,839
key267,855
key268,843
key269,853
key270,843
key271,844
key272,862
key273,869
key274,864
key275,844
key276,839
key277,864
key278,877
key279,861
key280,849
key281,863
key282,859
key283,856
key284,845
key285,842
key286,846
key287,861
key288,871
key289,841
key290,845
key291,878
key292,853
key293,847
key294,858
key295,854
key296,850
key297,850
key298,860
key299,866
key300,889
key301,848
key302,856
key303,856
key304,857
key305,853
key306,843
key307,883
key308,860
key309,852
key310,870
key311,841
key312,849
key313,855
key314,840
key315,843
key316,835
key317,871
key318,857
key319,884
key320,851
key321,848
key322,870
key323,846
key324,862
key325,865
key326,848
key327,871
key328,847
key329,859
key330,861
key331,898
key332,857
key333,873
key334,856
key335,961
key336,871
key337,909
key338,843
key339,852
key340,877
key341,914
key342,856
key343,849
key344,882
key345,856
key346,848
key347,846
key348,872
key349,876
key350,851
key351,857
key352,845
key353,856
key354,849
key355,881
key356,857
key357,876
key358,843
key359,836
key360,855
key361,856
key362,985
key363,896
key364,839
key365,841
key366,897
key367,844
key368,839
key369,867
key370,865
key371,858
key372,863
key373,839
key374,841
key375,877
key376,856
key377,841
key378,905
key379,861
key380,840
key381,854
key382,841
key383,940
key384,865
key385,864
key386,869
key387,890
key388,878
key389,847
key390,875
key391,848
key392,840
key393,893
key394,843
key395,844
key396,871
key397,920
key398,858
key399,859
key400,854
key401,872
key402,862
key403,844
key404,908
key405,855
key406,876
key407,858
key408,886
key409,843
key410,894
key411,879
key412,889
key413,849
key414,914
key415,871
key416,862
key417,859
key418,862
key419,850
key420,872
key421,841
key422,852
key423,896
key424,983
key425,844
key426,862
key427,858
key428,852
key429,861
key430,890
key431,876
key432,877
key433,887
key434,842
key435,886
key436,871
key437,856
key438,869
key439,861
key440,849
key441,877
key442,854
key443,873
key444,863
key445,886
key446,877
key447,881
key448,853
key449,863
key450,867
key451,883
key452,841
key453,877
key454,854
key455,853
key456,853
key457,848
key458,876
key459,855
key460,855
key461,851
key462,893
key463,872
key464,849
key465,865
key466,845
key467,895
key468,886
key469,861
key470,856
key471,880
key472,848
key473,840
key474,854
key475,894
key476,856
key477,894
key478,849
key479,855
key480,887
key481,855
key482,841
key483,863
key484,858
key485,870
key486,875
key487,843
key488,864
key489,903
key490,870
key491,980
key492,884
key493,866
key494,845
key495,860
key496,843
key497,849
key498,894
key499,849
key500,862
key501,858
key502,893
key503,862
key504,857
key505,855
key506,851
key507,881
key508,846
key509,845
key510,884
key511,876
key512,857
key513,867
key514,845
key515,870
key516,862
key517,842
key518,857
key519,877
