key,latency(us)
key0,14750
key1,12644
key2,11921
key3,11889
key4,11521
key5,11854
key6,11752
key7,11478
key8,11969
key9,11716
key10,11407
key11,11940
key12,11844
key13,11534
key14,11982
key15,11808
key16,11398
key17,11860
key18,11852
key19,11920
key20,11407
key21,11602
key22,13190
key23,13721
key24,11816
key25,11861
key26,11469
key27,17230
key28,144708
key29,11333
key30,11194
key31,11680
key32,11681
key33,11427
key34,11089
key35,11372
key36,11210
key37,11470
key38,11373
key39,11411
key40,12161
key41,11956
key42,11931
key43,11926
key44,11864
key45,11194
key46,11657
key47,11835
key48,12449
key49,11712
key50,11811
key51,11516
key52,11356
key53,13278
key54,12804
key55,11611
key56,11005
key57,11318
key58,11177
key59,11127
key60,11102
key61,11004
key62,11159
key63,11183
key64,11192
key65,11198
key66,11351
key67,11340
key68,11354
key69,11290
key70,11404
key71,11260
key72,11372
key73,11204
key74,11226
key75,11274
key76,11275
key77,11258
key78,11335
key79,11581
key80,11288
key81,11956
key82,11999
key83,11863
key84,11791
key85,11909
key86,11853
key87,12076
key88,11865
key89,11855
key90,11689
key91,12026
key92,11785
key93,11737
key94,11728
key95,11961
key96,11878
key97,11894
key98,12003
key99,11789
key100,11988
key101,11698
key102,11799
key103,11917
key104,11885
key105,11304
key106,11789
key107,11841
key108,11192
key109,11808
key110,11897
key111,11132
key112,11774
key113,11807
key114,11181
key115,11780
key116,11706
key117,11285
key118,11763
key119,11825
key120,11225
key121,11706
key122,11297
key123,11281
key124,11216
key125,11923
key126,11231
key127,11269
key128,11754
key129,11202
key130,11329
key131,11756
key132,11168
key133,11268
key134,11885
key135,11226
key136,11518
key137,11104
key138,11307
key139,11898
key140,11327
key141,11266
key142,11842
key143,11067
key144,11393
key145,12034
key146,11196
key147,11324
key148,11887
key149,11257
key150,11144
key151,11834
key152,11104
key153,11360
key154,11953
key155,11518
key156,12027
key157,12096
key158,11723
key159,11786
key160,11721
key161,11404
key162,11690
key163,11721
key164,11652
key165,11132
key166,11583
key167,11238
key168,11335
key169,11840
key170,11184
key171,11971
key172,11789
key173,11198
key174,11786
key175,11762
key176,11297
key177,12170
key178,11108
key179,11253
key180,11953
key181,11279
key182,11125
key183,12095
key184,11288
key185,11227
key186,11810
key187,11958
key188,11242
key189,11719
key190,11044
key191,11053
key192,11706
key193,11164
key194,11304
key195,11985
key196,11267
key197,11379
key198,11246
key199,11817
key200,11757
key201,11367
key202,11780
key203,11776
key204,11760
key205,11231
key206,11262
key207,11779
key208,11224
key209,11161
key210,11327
key211,11981
key212,11222
key213,11238
key214,11742
key215,11380
key216,11161
key217,12036
key218,11124
key219,11276
key220,11832
key221,11645
key222,11237
key223,11853
key224,11148
key225,11135
key226,11814
key227,11325
key228,11196
key229,11373
key230,11822
key231,11971
key232,11280
key233,11823
key234,11977
key235,11268
key236,11975
key237,11796
key238,11920
key239,11167
key240,11299
key241,12340
key242,11315
key243,11164
key244,11618
key245,11346
key246,11330
key247,11840
key248,11443
key249,11237
key250,11771
key251,11251
key252,11706
key253,11970
key254,11310
key255,12033
key256,12114
key257,12011
key258,11813
key259,11970
key260,11365
key261,11806
key262,11932
key263,11227
key264,11859
key265,12030
key266,11347
key267,11792
key268,11772
key269,11448
key270,11814
key271,11343
key272,11399
key273,12037
key274,11196
key275,11115
key276,11743
key277,11248
key278,11259
key279,11874
key280,11283
key281,11317
key282,12027
key283,11314
key284,11778
key285,11341
key286,11239
key287,11939
key288,11301
key289,11412
key290,11902
key291,12748
key292,11322
key293,11977
key294,11381
key295,11204
key296,11854
key297,11298
key298,11327
key299,11883
key300,11281
key301,11254
key302,11878
key303,11970
key304,11247
key305,12056
key306,11994
key307,11184
key308,12099
key309,11964
key310,11298
key311,11341
key312,11824
key313,11262
key314,11365
key315,11837
key316,11231
key317,11333
key318,11436
key319,11869
key320,11940
key321,11383
key322,11726
key323,11908
key324,11204
key325,11327
key326,11881
key327,11346
key328,11220
key329,11763
key330,11386
key331,11243
key332,11951
key333,11368
key334,11373
key335,11835
key336,11239
key337,11334
key338,11941
key339,11373
key340,11342
key341,11876
key342,11383
key343,11238
key344,11834
key345,12006
key346,11387
key347,11891
key348,11861
key349,11328
key350,11825
key351,12061
key352,11361
key353,11785
key354,11884
key355,11286
key356,11710
key357,11215
key358,11278
key359,11387
key360,11374
key361,11185
key362,11174
key363,11746
key364,11286
key365,11343
key366,11928
key367,11148
key368,11182
key369,11892
key370,11193
key371,11566
key372,11748
key373,11234
key374,11381
key375,11755
key376,11714
key377,11228
key378,11828
key379,11839
key380,11282
key381,11797
key382,11949
key383,11220
key384,11709
key385,11266
key386,11210
key387,11792
key388,11257
key389,11352
key390,11863
key391,11278
key392,11888
key393,12390
key394,11181
key395,11763
key396,11915
key397,11331
key398,11738
key399,11321
key400,11171
key401,11928
key402,11590
key403,11163
key404,11925
key405,11420
key406,11535
key407,12141
key408,11164
key409,11071
key410,11464
key411,11106
key412,11149
key413,12001
key414,11472
key415,11426
key416,11840
key417,11478
key418,11779
key419,11877
key420,11203
key421,12288
key422,11782
key423,11368
key424,11801
key425,11941
key426,11412
key427,11870
key428,11912
key429,11336
key430,12125
key431,11456
key432,11837
key433,11902
key434,11397
key435,11859
key436,11768
key437,11161
key438,11839
key439,11842
key440,11200
key441,11879
key442,13014
key443,12165
key444,11822
key445,11719
key446,11177
key447,11819
key448,11841
key449,11210
key450,11203
key451,11872
key452,11300
key453,11288
key454,11743
key455,11363
key456,11411
key457,11726
key458,11891
key459,11224
key460,11848
key461,11563
key462,11264
key463,11828
key464,11892
key465,11848
key466,11376
key467,11224
key468,12180
key469,11362
key470,11094
key471,11936
key472,11908
key473,11285
key474,11760
key475,11799
key476,11282
key477,12017
key478,11748
key479,11364
key480,11752
key481,11760
key482,11270
key483,11781
key484,11899
key485,11220
key486,11906
key487,11578
key488,11275
key489,11744
key490,11765
key491,11714
key492,11253
key493,11287
key494,11737
key495,11305
key496,11338
key497,11871
key498,11410
key499,11243
key500,11029
key501,11284
key502,11168
key503,11204
key504,11238
key505,11214
key506,11517
key507,11425
key508,11469
key509,13251
key510,13187
key511,11832
key512,11235
key513,10778
key514,11495
key515,11340
key516,11397
key517,11325
key518,11245
key519,11201
key520,11303
key521,11249
key522,11535
key523,11419
key524,11320
key525,11225
key526,11872
key527,11752
key528,11579
key529,11617
key530,10970
key531,11102
key532,10994
key533,11180
key534,11049
key535,11170
key536,11200
key537,11358
key538,11271
key539,11438
key540,11311
key541,11155
key542,11274
key543,11457
key544,11302
key545,11198
key546,11221
key547,11307
key548,11193
key549,11245
key550,11246
key551,11426
key552,11072
key553,11189
key554,11367
key555,11309
key556,11118
key557,11200
key558,11340
key559,11293
key560,11227
key561,11344
key562,11242
key563,11324
key564,11386
key565,11088
key566,11178
key567,11244
key568,11615
key569,11420
key570,11155
key571,11318
key572,11615
key573,11098
key574,10940
key575,11161
key576,11214
key577,11192
key578,11213
key579,11309
key580,11138
key581,11269
key582,11373
key583,11231
key584,11205
key585,11370
key586,11323
key587,11171
key588,11552
key589,11186
key590,11150
key591,10817
key592,11119
key593,11340
key594,11225
key595,11112
key596,11312
key597,11366
key598,11311
key599,11113
key600,11203
key601,11280
key602,11119
key603,11347
key604,11077
key605,11215
key606,11136
key607,11099
key608,11275
key609,11142
key610,11419
key611,11360
key612,11366
key613,11150
key614,11279
key615,11284
key616,11365
key617,11231
key618,11175
key619,11352
key620,11233
key621,11210
key622,11236
key623,11377
key624,11372
key625,11199
key626,11358
key627,11315
key628,11475
key629,11283
key630,10950
key631,11296
key632,11295
key633,11127
key634,11173
key635,11221
key636,11258
key637,11405
key638,11240
key639,11488
key640,11413
key641,11312
key642,11613
key643,11183
key644,11256
key645,11381
key646,11308
key647,11306
key648,11372
key649,11336
key650,11229
key651,11321
key652,11338
