key,latency(us)
key345,934
key346,894
key347,966
key348,896
key349,906
key350,867
key351,909
key352,877
key353,863
key354,909
key355,869
key356,873
key357,879
key358,905
key359,864
key360,902
key361,875
key362,960
key363,896
key364,873
key365,896
key366,891
key367,858
key368,891
key369,857
key370,912
key371,891
key372,876
key373,863
key374,899
key375,899
key376,877
key377,875
key378,901
key379,929
key380,891
key381,854
key382,875
key383,881
key384,883
key385,874
key386,902
key387,862
key388,903
key389,898
key390,895
key391,865
key392,921
key393,870
key394,861
key395,887
key396,871
key397,863
key398,886
key399,912
key400,910
key401,893
key402,929
key403,866
key404,901
key405,905
key406,867
key407,889
key408,893
key409,896
key410,889
key411,870
key412,981
key413,890
key414,937
key415,886
key416,922
key417,880
key418,881
key419,900
key420,870
key421,867
key422,918
key423,948
key424,879
key425,887
key426,883
key427,891
key428,883
key429,853
key430,871
key431,896
key432,856
key433,859
key434,888
key435,893
key436,869
key437,900
key438,875
key439,901
key440,884
key441,872
key442,864
key443,898
key444,860
key445,908
key446,882
key447,880
key448,865
key449,894
key450,866
key451,889
key452,901
key453,894
key454,862
key455,915
key456,875
key457,875
key458,892
key459,875
key460,905
key461,895
key462,861
key463,884
key464,884
key465,925
key466,858
key467,894
key468,880
key469,894
key470,879
key471,872
key472,854
key473,918
key474,859
key475,884
key476,878
key477,976
key478,876
key479,919
key480,855
key481,887
key482,898
key483,882
key484,857
key485,907
key486,855
key487,935
key488,878
key489,879
key490,894
key491,894
key492,862
key493,877
key494,880
key495,919
key496,866
key497,899
key498,868
key499,915
key500,876
key501,880
key502,864
key503,890
key504,886
key505,925
key506,891
key507,856
key508,906
key509,886
key510,896
key511,869
key512,921
key513,882
key514,873
key515,900
key516,874
key517,899
key518,901
key519,860
key520,926
key521,898
key522,885
key523,862
key524,900
key525,902
key526,883
key527,881
key528,893
key529,882
key530,901
key531,881
key532,877
key533,873
key534,881
key535,877
key536,889
key537,873
key538,908
key539,886
key540,875
key541,873
key542,1007
key543,879
key544,884
key545,901
key546,901
key547,876
key548,914
key549,859
key550,897
key551,891
key552,876
key553,882
key554,889
key555,885
key556,881
key557,879
key558,892
key559,963
key560,894
key561,918
key562,890
key563,897
key564,876
key565,871
key566,893
key567,884
key568,893
key569,888
key570,870
key571,862
key572,943
key573,876
key574,854
key575,888
key576,902
key577,870
key578,877
key579,872
key580,900
key581,885
key582,865
key583,881
key584,876
key585,904
key586,868
key587,899
key588,895
key589,879
key590,879
key591,874
key592,862
key593,881
key594,877
key595,939
key596,881
key597,869
key598,891
key599,900
key600,867
key601,889
key602,915
key603,887
key604,863
key605,897
key606,903
key607,968
key608,889
key609,865
key610,883
key611,902
key612,855
key613,858
key614,873
key615,900
key616,870
key617,900
key618,873
key619,893
key620,882
key621,871
key622,859
key623,895
key624,871
key625,898
key626,883
key627,876
key628,892
key629,900
key630,857
key631,886
key632,904
key633,891
key634,864
key635,902
key636,857
key637,883
key638,886
key639,873
key640,870
key641,904
key642,872
key643,872
key644,885
key645,895
key646,882
key647,894
key648,882
key649,900
key650,882
key651,891
key652,858
key653,912
key654,875
key655,875
key656,898
key657,866
key658,920
key659,886
key660,869
key661,863
key662,914
key663,868
key664,874
key665,908
key666,870
key667,867
key668,894
key669,866
key670,889
key671,897
key672,974
key673,869
key674,905
key675,884
key676,882
key677,889
key678,898
key679,883
key680,910
key681,863
key682,873
key683,903
key684,878
key685,873
key686,903
key687,859
key688,913
key689,886
key690,868
key691,865
key692,914
key693,871
key694,874
key695,877
key696,888
key697,867
key698,891
key699,861
key700,883
key701,895
key702,875
key703,907
key704,902
key705,883
key706,871
key707,879
key708,881
key709,862
key710,891
key711,858
key712,875
key713,887
key714,947
key715,868
key716,909
key717,868
key718,902
key719,880
key720,1010
key721,871
key722,909
key723,874
key724,883
key725,893
key726,874
key727,870
key728,902
key729,868
key730,883
key731,926
key732,863
key733,882
key734,885
key735,906
key736,864
key737,989
key738,895
key739,892
key740,883
key741,872
key742,855
key743,908
key744,868
key745,895
key746,888
key747,870
key748,929
key749,915
key750,848
key751,899
key752,897
key753,863
key754,882
key755,891
key756,846
key757,894
key758,878
key759,868
key760,891
key761,898
key762,871
key763,897
key764,883
key765,876
key766,883
key767,885
key768,862
key769,883
key770,874
key771,870
key772,881
key773,875
key774,862
key775,905
key776,875
key777,858
key778,902
key779,905
key780,850
key781,896
key782,877
key783,872
key784,878
key785,876
key786,850
key787,898
key788,874
key789,846
key790,910
key791,911
key792,851
key793,880
key794,894
key795,859
key796,879
key797,927
key798,855
key799,906
key800,879
key801,866
key802,960
key803,888
key804,903
key805,907
key806,886
key807,847
key808,917
key809,891
key810,861
key811,970
key812,885
key813,854
key814,895
key815,870
key816,880
key817,893
key818,891
key819,848
key820,918
key821,897
key822,859
key823,879
key824,902
key825,872
key826,907
key827,873
key828,872
key829,896
key830,896
key831,846
key832,896
key833,884
key834,894
key835,895
key836,885
key837,847
key838,914
key839,870
key840,863
key841,883
key842,905
key843,863
key844,896
key845,868
key846,854
key847,926
key848,886
key849,853
key850,914
key851,884
key852,867
key853,878
key854,886
key855,877
key856,872
key857,876
key858,903
key859,844
key860,923
key861,886
key862,856
key863,879
key864,910
key865,858
key866,894
key867,972
key868,880
key869,884
key870,891
key871,844
key872,899
key873,892
key874,860
key875,874
key876,903
key877,888
key878,898
key879,879
key880,885
key881,893
key882,887
key883,871
key884,889
key885,906
key886,852
key887,885
key888,887
key889,860
key890,905
key891,893
key892,842
key893,893
key894,895
key895,873
key896,871
key897,895
key898,853
key899,894
key900,882
key901,880
key902,873
key903,921
key904,845
key905,920
key906,886
key907,877
key908,881
key909,893
key910,853
key911,902
key912,877
key913,862
key914,873
key915,892
key916,855
key917,893
key918,891
key919,915
key920,903
key921,897
key922,855
key923,909
key924,900
key925,869
key926,872
key927,896
key928,868
key929,899
key930,884
key931,859
key932,960
key933,901
key934,847
key935,893
key936,884
key937,859
key938,878
key939,898
key940,861
key941,883
key942,886
key943,861
key944,876
key945,877
key946,868
key947,903
key948,890
key949,850
key950,893
key951,893
key952,844
key953,871
key954,885
key955,876
key956,882
key957,877
key958,868
key959,899
key960,884
key961,850
key962,895
key963,915
key964,908
key965,875
key966,895
key967,841
key968,887
key969,885
key970,869
key971,930
key972,883
key973,848
key974,887
key975,887
key976,892
key977,895
key978,904
key979,867
key980,983
key981,881
key982,855
key983,876
key984,920
key985,865
key986,892
key987,882
key988,859
key989,915
key990,911
key991,847
key992,894
key993,926
key994,860
key995,874
key996,904
key997,933
key998,900
key999,879
