key,latency(us)
key532,17231
key533,17343
key534,17358
key535,17290
key536,16831
key537,17078
key538,17034
key539,17044
key540,16993
key541,17047
key542,17060
key543,17169
key544,17020
key545,16975
key546,16874
key547,16652
key548,16634
key549,16590
key550,16728
key551,16755
key552,16740
key553,16671
key554,16561
key555,16629
key556,16404
key557,16420
key558,16499
key559,16384
key560,16682
key561,16735
key562,16607
key563,16609
key564,16853
key565,16919
key566,16752
key567,16651
key568,16633
key569,16473
key570,16606
key571,16817
key572,16765
key573,16889
key574,16722
key575,16881
key576,17344
key577,17101
key578,16707
key579,17392
key580,16929
key581,16907
key582,17124
key583,17102
key584,17823
key585,17253
key586,17302
key587,17049
key588,16968
key589,17077
key590,17548
key591,17567
key592,17673
key593,17253
key594,18320
key595,18301
key596,18406
key597,18427
key598,17733
key599,18112
key600,18140
key601,17359
key602,17827
key603,18386
key604,17147
key605,15774
key606,14637
key607,15060
key608,14772
key609,14655
key610,14710
key611,14636
key612,15187
key613,14912
key614,15031
key615,14424
key616,14658
key617,14689
key618,14643
key619,14654
key620,17519
key621,17469
key622,15349
key623,190316
key624,39640
key625,15140
key626,15647
key627,16317
key628,15565
key629,15705
key630,14673
key631,15142
key632,15118
key633,14842
key634,15359
key635,15003
key636,15260
key637,17772
key638,19488
key639,15953
key640,16682
key641,17864
key642,16348
key643,15769
key644,15937
key645,16519
key646,15934
key647,16922
key648,16677
key649,16201
key650,16648
key651,17374
key652,15957
key653,17106
key654,15359
key655,14750
key656,15378
key657,15702
key658,15320
key659,15691
key660,15526
key661,16460
key662,16522
key663,16123
key664,16788
key665,16294
key666,43149
key667,41832
key668,22008
key669,25055
key670,40922
key671,90391
key672,60282
key673,17170
key674,16465
key675,16149
key676,16538
key677,16165
key678,16636
key679,15205
key680,15191
key681,15004
key682,14938
key683,14823
key684,15261
key685,15211
key686,15265
key687,14492
key688,14986
key689,15667
key690,15551
key691,15655
key692,15576
key693,15313
key694,15221
key695,15579
key696,15444
key697,15829
key698,15869
key699,15691
key700,15823
key701,15568
key702,15816
key703,16493
key704,16599
key705,16546
key706,16671
key707,16849
key708,16016
key709,16089
key710,16023
key711,16458
key712,16117
key713,16227
key714,16084
key715,15985
key716,15665
key717,15944
key718,16030
key719,16215
key720,16198
key721,16103
key722,16070
key723,16800
key724,16089
key725,16116
key726,15816
key727,16029
key728,16082
key729,15945
key730,15677
key731,16348
key732,16458
key733,16145
key734,16457
key735,16267
key736,16489
key737,16688
key738,16500
key739,15969
key740,15664
key741,15691
key742,16105
key743,16018
key744,15420
key745,15697
key746,15440
key747,15445
key748,15100
key749,15559
key750,15379
key751,15469
key752,15062
key753,15752
key754,15498
key755,15822
key756,15541
key757,15592
key758,15419
key759,15624
key760,15265
key761,15364
key762,15433
key763,15164
key764,15214
key765,15259
key766,15662
key767,15539
key768,15077
key769,15051
key770,15221
key771,15336
key772,15373
key773,15191
key774,15035
key775,15327
key776,15209
key777,15019
key778,15074
key779,14919
key780,15462
key781,15315
key782,15473
key783,15496
key784,15318
key785,15368
key786,14851
key787,15390
key788,15431
key789,15225
key790,15234
key791,15208
key792,15233
key793,14970
key794,14922
key795,15222
key796,15017
key797,15110
key798,14811
key799,14790
key800,14713
key801,14625
key802,15200
key803,14969
key804,14731
key805,15178
key806,15206
key807,15275
key808,15227
key809,15238
key810,14667
key811,15185
key812,14982
key813,14158
key814,14203
key815,15159
key816,14649
key817,14103
key818,15071
key819,14509
key820,14342
key821,15265
key822,15480
key823,15053
key824,15635
key825,15587
key826,15546
key827,15750
key828,15936
key829,15717
key830,15481
key831,15797
key832,15901
key833,15735
key834,15427
key835,15707
key836,15644
key837,15364
key838,15820
key839,15676
key840,15207
key841,15486
key842,15674
key843,15881
key844,15325
key845,15148
key846,14997
key847,14983
key848,15447
key849,15039
key850,15306
key851,15330
key852,15551
key853,15424
key854,15326
key855,15207
key856,15334
key857,15491
key858,15446
key859,15379
key860,15399
key861,15287
key862,15489
key863,15219
key864,15468
key865,15326
key866,15478
key867,15451
key868,15491
key869,15295
key870,15568
key871,15402
key872,15350
key873,15485
key874,15700
key875,15397
key876,15581
key877,15351
key878,15411
key879,14921
key880,15115
key881,15606
key882,15441
key883,15364
key884,15536
key885,15537
key886,15371
key887,15112
key888,15291
key889,14972
key890,15045
key891,15359
key892,15269
key893,14982
key894,15133
key895,15113
key896,15287
key897,15724
key898,15291
key899,15464
key900,15668
key901,15483
key902,15314
key903,15957
key904,15914
key905,14964
key906,14684
key907,14949
key908,15061
key909,15140
key910,15302
key911,15341
key912,15430
key913,15850
key914,16017
key915,15432
key916,15670
key917,15730
key918,15121
key919,15875
key920,15407
key921,15997
key922,15561
key923,15419
key924,15140
key925,15413
key926,15381
key927,15180
key928,15083
key929,14972
key930,14863
key931,14959
key932,14848
key933,14942
key934,15271
key935,15332
key936,15621
key937,15611
key938,15629
key939,15490
key940,15440
key941,15408
key942,15468
key943,15201
key944,15050
key945,15482
key946,15129
key947,15490
key948,15552
key949,15371
key950,15221
key951,15487
key952,15248
key953,15472
key954,15326
key955,15429
key956,15700
key957,15933
key958,15745
key959,15860
key960,15194
key961,15069
key962,14225
key963,14328
key964,14765
key965,14448
key966,14539
key967,14759
key968,14592
key969,14679
key970,14694
key971,15050
key972,15087
key973,14927
key974,16904
key975,14766
key976,14921
key977,14992
key978,14935
key979,15079
key980,15110
key981,14947
key982,15482
key983,15113
key984,14894
key985,14793
key986,15230
key987,14667
key988,15125
key989,14821
key990,14600
key991,14983
key992,14755
key993,14726
key994,14857
key995,14446
key996,14478
key997,14653
key998,14502
key999,14621
