key,latency(us)
key486,1335
key487,1354
key488,1344
key489,1362
key490,1412
key491,1288
key492,1365
key493,1382
key494,1322
key495,1259
key496,1378
key497,1332
key498,1372
key499,1360
key500,1393
key501,1321
key502,1306
key503,1352
key504,1359
key505,1359
key506,1375
key507,1326
key508,1303
key509,1363
key510,1328
key511,1244
key512,1379
key513,1379
key514,1284
key515,1367
key516,1383
key517,1331
key518,1257
key519,1351
key520,1254
key521,1248
key522,1348
key523,1409
key524,1376
key525,1365
key526,1247
key527,1249
key528,1348
key529,1273
key530,1349
key531,1371
key532,1320
key533,1273
key534,1353
key535,1385
key536,1313
key537,1329
key538,1344
key539,1365
key540,1288
key541,1241
key542,1279
key543,1305
key544,1380
key545,1333
key546,1319
key547,1363
key548,1372
key549,1279
key550,1296
key551,1193
key552,1297
key553,1338
key554,1265
key555,1322
key556,1347
key557,1400
key558,1451
key559,1342
key560,1304
key561,1360
key562,1369
key563,1215
key564,1421
key565,1325
key566,1256
key567,1348
key568,1381
key569,1380
key570,1311
key571,1326
key572,1325
key573,1361
key574,1331
key575,1334
key576,1402
key577,1358
key578,1301
key579,1388
key580,1333
key581,1294
key582,1420
key583,1348
key584,1360
key585,1477
key586,1310
key587,1392
key588,1385
key589,1243
key590,1391
key591,1358
key592,1362
key593,1359
key594,1335
key595,1361
key596,1432
key597,1308
key598,1317
key599,1413
key600,1307
key601,1465
key602,1292
key603,1377
key604,1380
key605,1447
key606,1321
key607,1327
key608,1418
key609,1344
key610,1459
key611,1261
key612,1355
key613,1343
key614,1401
key615,1282
key616,1285
key617,1314
key618,1371
key619,1301
key620,1312
key621,1305
key622,1337
key623,1321
key624,1233
key625,1324
key626,1360
key627,1263
key628,1385
key629,1324
key630,1312
key631,1352
key632,1304
key633,1354
key634,1336
key635,1370
key636,1339
key637,1337
key638,1403
key639,1369
key640,1284
key641,1374
key642,1333
key643,1396
key644,1373
key645,1352
key646,1269
key647,1390
key648,1318
key649,1359
key650,1406
key651,1307
key652,1321
key653,1403
key654,1527
key655,1365
key656,1438
key657,1323
key658,1359
key659,1279
key660,1397
key661,1329
key662,1425
key663,1353
key664,1361
key665,1372
key666,1313
key667,1378
key668,1369
key669,1340
key670,1376
key671,1349
key672,1381
key673,1343
key674,1379
key675,1328
key676,1378
key677,1305
key678,1295
key679,1338
key680,1311
key681,1414
key682,1425
key683,1417
key684,1318
key685,1359
key686,1332
key687,1364
key688,1291
key689,1263
key690,1312
key691,1297
key692,1329
key693,1316
key694,1339
key695,1380
key696,1354
key697,1359
key698,1370
key699,1248
key700,1241
key701,1389
key702,1265
key703,1376
key704,1349
key705,1307
key706,1369
key707,1312
key708,1261
key709,1373
key710,1354
key711,1304
key712,1392
key713,1364
key714,1313
key715,1366
key716,1295
key717,1360
key718,1396
key719,1315
key720,1308
key721,1348
key722,1307
key723,1286
key724,1356
key725,1381
key726,1289
key727,1371
key728,1353
key729,1367
key730,1421
key731,1343
key732,1326
key733,1360
key734,1363
key735,1336
key736,1396
key737,1327
key738,1312
key739,1394
key740,1305
key741,1361
key742,1350
key743,1331
key744,1264
key745,1336
key746,1386
key747,1344
key748,1304
key749,1410
key750,1312
key751,1366
key752,1370
key753,1399
key754,1383
key755,1353
key756,1330
key757,1317
key758,1329
key759,1344
key760,1245
key761,1289
key762,1320
key763,1286
key764,1333
key765,1403
key766,1356
key767,1290
key768,1358
key769,1339
key770,1353
key771,1348
key772,1324
key773,1385
key774,1310
key775,1287
key776,1381
key777,1335
key778,1286
key779,1344
key780,1315
key781,1340
key782,1421
key783,1343
key784,1288
key785,1360
key786,1371
key787,1314
key788,1245
key789,1293
key790,1377
key791,1282
key792,1450
key793,1343
key794,1259
key795,1394
key796,1325
key797,1337
key798,1358
key799,1363
key800,1328
key801,1311
key802,1353
key803,1285
key804,1365
key805,1344
key806,1372
key807,1352
key808,1375
key809,1333
key810,1374
key811,1344
key812,1348
key813,1332
key814,1330
key815,1304
key816,1334
key817,1308
key818,1361
key819,1339
key820,1373
key821,1387
key822,1263
key823,1342
key824,1338
key825,1341
key826,1339
key827,1344
key828,1381
key829,1297
key830,1398
key831,1298
key832,1333
key833,1332
key834,1384
key835,1370
key836,1316
key837,1349
key838,1346
key839,1310
key840,1344
key841,1360
key842,1319
key843,1245
key844,1347
key845,1304
key846,1330
key847,1360
key848,1605
key849,1645
key850,1403
key851,1336
key852,1502
key853,1303
key854,1447
key855,1366
key856,1326
key857,1340
key858,1385
key859,1356
key860,1329
key861,1385
key862,1290
key863,1327
key864,1388
key865,1330
key866,1456
key867,1332
key868,1345
key869,1463
key870,1447
key871,1311
key872,1392
key873,1367
key874,1323
key875,1339
key876,1383
key877,1322
key878,1386
key879,1360
key880,1336
key881,1320
key882,1344
key883,1288
key884,1393
key885,1374
key886,1351
key887,1418
key888,1301
key889,1261
key890,1359
key891,1301
key892,1273
key893,1403
key894,1295
key895,1240
key896,1408
key897,1373
key898,1320
key899,1435
key900,1343
key901,1282
key902,1562
key903,1389
key904,1337
key905,1401
key906,1621
key907,1730
key908,1879
key909,1619
key910,1366
key911,1364
key912,1347
key913,1405
key914,1336
key915,1285
key916,1365
key917,1328
key918,1389
key919,1297
key920,1264
key921,1365
key922,1375
key923,1383
key924,1327
key925,1322
key926,1340
key927,1304
key928,1306
key929,1387
key930,1409
key931,1274
key932,1382
key933,1361
key934,1309
key935,1337
key936,1389
key937,1328
key938,1416
key939,1297
key940,1350
key941,1376
key942,1393
key943,1258
key944,1362
key945,1352
key946,1394
key947,1262
key948,1247
key949,1309
key950,1361
key951,1238
key952,1291
key953,1317
key954,1344
key955,1371
key956,1313
key957,1351
key958,1299
key959,1282
key960,1385
key961,1442
key962,1370
key963,1390
key964,1303
key965,1281
key966,1370
key967,1330
key968,1340
key969,1392
key970,1323
key971,1319
key972,1362
key973,1290
key974,1340
key975,1358
key976,1287
key977,1234
key978,1389
key979,1355
key980,1348
key981,1424
key982,1355
key983,1356
key984,1337
key985,1227
key986,1398
key987,1462
key988,1625
key989,1722
key990,1371
key991,1286
key992,1343
key993,1284
key994,1290
key995,1387
key996,1334
key997,1219
key998,1305
key999,1317
