key,latency(us)
key0,998
key1,892
key2,880
key3,868
key4,864
key5,866
key6,851
key7,829
key8,862
key9,873
key10,834
key11,852
key12,854
key13,827
key14,866
key15,855
key16,847
key17,870
key18,902
key19,833
key20,854
key21,873
key22,829
key23,871
key24,851
key25,837
key26,951
key27,867
key28,852
key29,840
key30,859
key31,863
key32,850
key33,845
key34,837
key35,903
key36,876
key37,839
key38,836
key39,852
key40,872
key41,832
key42,832
key43,833
key44,840
key45,841
key46,863
key47,831
key48,855
key49,873
key50,842
key51,839
key52,849
key53,832
key54,845
key55,850
key56,830
key57,848
key58,862
key59,853
key60,831
key61,843
key62,831
key63,852
key64,845
key65,833
key66,845
key67,919
key68,843
key69,832
key70,863
key71,841
key72,840
key73,838
key74,836
key75,834
key76,891
key77,845
key78,838
key79,850
key80,832
key81,835
key82,835
key83,835
key84,833
key85,892
key86,845
key87,827
key88,852
key89,831
key90,867
key91,858
key92,862
key93,856
key94,888
key95,844
key96,826
key97,843
key98,834
key99,845
key100,849
key101,834
key102,833
key103,885
key104,840
key105,981
key106,863
key107,866
key108,911
key109,847
key110,839
key111,851
key112,854
key113,839
key114,843
key115,885
key116,963
key117,862
key118,844
key119,866
key120,863
key121,840
key122,844
key123,850
key124,867
key125,857
key126,854
key127,831
key128,852
key129,864
key130,841
key131,835
key132,834
key133,854
key134,847
key135,837
key136,831
key137,860
key138,875
key139,867
key140,836
key141,835
key142,858
key143,846
key144,840
key145,842
key146,871
key147,860
key148,846
key149,834
key150,834
key151,875
key152,844
key153,863
key154,838
key155,855
key156,865
key157,854
key158,849
key159,881
key160,856
key161,841
key162,858
key163,842
key164,840
key165,886
key166,836
key167,839
key168,868
key169,842
key170,839
key171,849
key172,840
key173,844
key174,882
key175,846
key176,834
key177,852
key178,830
key179,846
key180,839
key181,878
key182,843
key183,886
key184,838
key185,830
key186,842
key187,839
key188,841
key189,833
key190,849
key191,840
key192,870
key193,835
key194,830
key195,847
key196,856
key197,838
key198,843
key199,840
key200,844
key201,870
key202,839
key203,832
key204,842
key205,846
key206,834
key207,833
key208,882
key209,839
key210,856
key211,835
key212,835
key213,853
key214,837
key215,840
key216,838
key217,840
key218,842
key219,860
key220,908
key221,834
key222,840
key223,869
key224,832
key225,857
key226,835
key227,862
key228,845
key229,837
key230,831
key231,837
key232,861
key233,833
key234,830
key235,846
key236,857
key237,833
key238,836
key239,832
key240,860
key241,859
key242,837
key243,839
key244,831
key245,848
key246,832
key247,835
key248,827
key249,838
key250,847
key251,836
key252,833
key253,842
key254,850
key255,860
key256,841
key257,837
key258,854
key259,834
key260,861
key261,837
key262,841
key263,846
key264,854
key265,844
key266,836
key267,849
key268,835
key269,844
key270,839
key271,829
key272,881
key273,856
key274,845
key275,902
key276,863
key277,859
key278,837
key279,838
key280,841
key281,858
key282,829
key283,832
key284,842
key285,842
key286,852
key287,839
key288,844
key289,823
key290,863
key291,840
key292,829
key293,833
key294,852
key295,868
key296,837
key297,836
key298,822
key299,858
key300,832
key301,827
key302,834
key303,856
key304,850
key305,837
key306,833
key307,828
key308,844
key309,837
key310,840
key311,834
key312,842
key313,834
key314,839
key315,837
key316,833
key317,839
key318,868
key319,828
key320,836
key321,844
key322,827
key323,841
key324,845
key325,840
key326,835
key327,877
key328,831
key329,830
key330,848
key331,842
key332,836
key333,892
key334,837
key335,833
key336,858
key337,840
key338,830
key339,851
key340,842
key341,840
key342,837
key343,834
key344,846
key345,869
key346,828
key347,834
key348,854
key349,829
key350,842
key351,845
key352,848
key353,843
key354,864
key355,849
key356,839
key357,862
key358,852
key359,843
key360,860
key361,838
key362,868
key363,850
key364,836
key365,836
key366,848
key367,852
key368,836
key369,842
key370,845
key371,860
key372,842
key373,839
key374,837
key375,847
key376,846
key377,846
key378,845
key379,832
key380,857
key381,849
key382,843
key383,835
key384,845
key385,857
key386,840
key387,838
key388,829
key389,860
key390,847
key391,838
key392,836
key393,855
key394,846
key395,838
key396,839
key397,828
key398,862
key399,851
key400,845
key401,841
key402,843
key403,848
key404,838
key405,837
key406,828
key407,854
key408,854
key409,832
key410,842
key411,847
key412,846
key413,862
key414,834
key415,838
key416,856
key417,848
key418,834
key419,839
key420,847
key421,852
key422,835
key423,842
key424,831
key425,859
key426,843
key427,834
key428,853
key429,852
key430,871
key431,835
key432,835
key433,832
key434,855
key435,845
key436,839
key437,849
key438,856
key439,850
key440,828
key441,831
key442,842
key443,875
key444,866
key445,857
key446,886
key447,851
key448,858
key449,838
key450,831
key451,832
key452,852
key453,855
key454,837
key455,838
key456,852
key457,950
key458,851
key459,864
key460,869
key461,832
key462,897
key463,842
key464,834
key465,861
key466,882
key467,838
key468,870
key469,868
key470,839
key471,864
key472,842
key473,870
key474,886
key475,905
key476,842
key477,909
key478,866
key479,871
key480,865
key481,851
key482,849
key483,877
key484,851
key485,842
key486,871
key487,862
key488,876
key489,887
key490,838
key491,838
key492,881
key493,840
key494,834
key495,863
key496,853
key497,837
key498,874
key499,851
key500,836
key501,880
key502,843
key503,837
key504,875
key505,869
key506,832
key507,861
key508,912
key509,837
key510,922
key511,845
key512,832
key513,889
key514,834
key515,835
key516,865
key517,843
key518,834
key519,909
key520,857
key521,846
key522,871
key523,839
key524,896
key525,860
key526,837
key527,865
key528,906
key529,848
key530,830
key531,874
key532,855
key533,982
key534,852
key535,869
key536,831
key537,870
key538,841
key539,861
key540,860
key541,868
key542,841
key543,871
key544,853
key545,850
key546,854
key547,838
key548,830
key549,870
key550,863
key551,829
key552,856
key553,858
key554,858
key555,859
key556,841
key557,875
key558,877
key559,841
key560,834
key561,857
key562,845
key563,860
key564,834
