key,latency(us)
key0,1063962
key1,982988
key2,995547
key3,988993
key4,967388
key5,928438
key6,895669
key7,911565
key8,1097579
key9,698932
key10,1896663
key11,1601062
key12,1123614
key13,992496
key14,943927
key15,1090566
key16,1250107
key17,988871
key18,1460168
key19,1533779
key20,1150115
key21,989244
key22,889094
key23,1054101
key24,904573
key25,938414
key26,1058284
key27,893376
key28,890923
key29,873717
key30,1059107
key31,1722094
key32,695895
key33,1412361
key34,976781
key35,1066138
key36,897699
key37,1004048
key38,889975
key39,908851
key40,892997
key41,995503
key42,975860
key43,1375101
key44,2303888
key45,910506
key46,910600
key47,993008
key48,896358
key49,936427
key50,896610
key51,2821793
key52,2168437
key53,1179098
key54,775222
key55,816951
key56,1792631
key57,977802
key58,918023
key59,981325
key60,978938
key61,972665
key62,902534
key63,909643
key64,897510
key65,984236
key66,967042
key67,676231
key68,653460
key69,878582
key70,1166592
key71,1066290
key72,990884
key73,899249
key74,943229
key75,985668
key76,902559
key77,910666
key78,896716
key79,1297974
key80,990333
key81,778861
key82,989775
key83,1022085
key84,934477
key85,978043
key86,1081186
key87,895595
key88,879818
key89,883896
key90,1086913
key91,1078533
key92,900747
key93,968009
key94,605097
key95,610242
key96,748447
key97,1164708
key98,983092
key99,1086850
key100,990334
key101,928119
key102,920841
key103,977687
key104,980506
key105,980744
key106,1082536
key107,990401
key108,689586
key109,699043
key110,1802075
key111,1030966
key112,2011276
key113,1359035
key114,2446900
key115,1350791
key116,988572
key117,889553
key118,600817
key119,602141
key120,718702
key121,912592
key122,901171
key123,897417
key124,978120
key125,899287
key126,984886
key127,1248716
key128,1350188
key129,985258
key130,3449751
key131,1007049
key132,1079553
key133,1715700
key134,986966
key135,1021370
key136,885275
key137,1101371
key138,1159685
key139,979772
key140,1023192
key141,611466
key142,610024
key143,584504
key144,2258837
key145,915323
key146,928933
key147,887087
key148,901277
key149,912469
key150,974863
key151,985675
key152,893325
key153,1174087
key154,2337627
key155,803344
key156,890809
key157,879930
key158,979962
key159,907876
key160,1009425
key161,1089901
key162,906290
key163,948263
key164,1186109
key165,900692
key166,939165
key167,604507
key168,615636
key169,600965
key170,1435221
key171,991051
key172,999065
key173,997524
key174,994630
key175,992697
key176,897389
key177,895962
key178,891285
key179,2170441
key180,690201
key181,593819
key182,677171
key183,972679
key184,888597
key185,1035069
key186,880755
key187,1651526
key188,1262423
key189,927759
key190,1530754
key191,1150526
key192,989615
key193,790083
key194,601702
key195,896269
key196,944686
key197,1022711
key198,1083810
key199,991729
key200,885481
key201,901950
key202,977435
key203,899541
key204,957167
key205,951204
key206,987410
key207,779606
key208,1231990
key209,1191519
key210,1075163
key211,893508
key212,978549
key213,985643
key214,935977
key215,2341207
key216,1023822
key217,1153517
key218,1144069
key219,687890
key220,864003
key221,1059595
key222,990793
key223,993663
key224,907803
key225,878139
key226,879469
key227,993958
key228,1079047
key229,2001936
key230,1788872
key231,601508
key232,695965
key233,1266953
key234,888953
key235,1342254
key236,2193346
key237,2242126
key238,1166575
key239,1635284
key240,2078795
key241,999540
key242,1259138
key243,981565
key244,1080868
key245,1080421
key246,907218
key247,982117
key248,912399
key249,915406
key250,945496
key251,1122548
key252,890927
key253,656029
key254,622737
key255,890865
key256,1091750
key257,895511
key258,877257
key259,955558
key260,1009775
key261,970671
key262,1092900
key263,929793
key264,905902
key265,904375
key266,2426317
key267,1154664
key268,1078017
key269,1095195
key270,975471
key271,1963043
key272,1703155
key273,899931
key274,985274
key275,981655
key276,881709
key277,652963
key278,693954
key279,890964
key280,901928
key281,974743
key282,894945
key283,965155
key284,999266
key285,1004388
key286,980122
key287,885960
key288,876248
key289,998275
key290,947341
key291,875139
key292,642970
key293,986897
key294,978227
key295,881431
key296,968735
key297,1013592
key298,884778
key299,1061208
key300,880836
key301,896808
key302,920509
key303,1103089
key304,1011130
key305,2276225
key306,911087
key307,1081082
key308,912704
key309,896990
key310,966440
key311,1193200
key312,1001446
key313,1078987
key314,880098
key315,1076546
key316,971884
key317,883228
key318,1276297
key319,968728
key320,1177017
key321,997598
key322,993418
key323,1272854
key324,893043
key325,991054
key326,984799
key327,2440182
key328,695920
key329,1517609
key330,1078159
key331,953419
key332,1070316
key333,1229159
key334,1250535
key335,1012243
key336,1656899
key337,1471559
key338,1164397
key339,684798
key340,771065
key341,1257358
key342,1066769
key343,979876
key344,885314
key345,1002398
key346,1004589
key347,2060466
key348,896677
key349,986207
key350,985716
key351,1052261
key352,685240
key353,775196
key354,1616069
key355,1170957
key356,898103
key357,914166
key358,994109
key359,938937
key360,980718
key361,907160
key362,993603
key363,1128822
key364,886140
key365,702512
key366,640975
key367,912525
key368,909123
key369,886299
key370,887530
key371,882790
key372,873429
key373,887901
key374,987960
key375,905524
key376,933053
key377,903390
key378,1810086
key379,955226
key380,687551
key381,986762
key382,886654
key383,898125
key384,902564
key385,895437
key386,919508
key387,988675
key388,914889
key389,1259069
key390,998408
key391,1369209
key392,983691
key393,778309
key394,1963135
key395,973479
key396,979252
key397,1247607
key398,1264474
key399,976514
key400,939201
key401,873912
key402,999767
key403,986617
key404,915980
key405,875632
key406,608558
key407,975179
key408,911078
key409,902098
key410,909588
key411,891095
key412,1069182
key413,960175
key414,903072
key415,973635
key416,932049
key417,999373
key418,935542
key419,690908
key420,684352
key421,869951
key422,888457
key423,887715
key424,994594
key425,971557
key426,983007
key427,880965
key428,988272
key429,989307
key430,970139
key431,989523
key432,1151408
key433,641247
key434,612753
key435,964627
key436,992371
key437,1008659
key438,983271
key439,902721
key440,1037300
key441,906199
key442,886752
key443,891079
key444,879174
key445,904659
key446,1781737
key447,1073749
key448,986890
key449,984576
key450,991167
key451,1012891
key452,916732
key453,906690
key454,932132
key455,959647
key456,935684
key457,1465479
key458,975809
key459,608477
key460,591724
key461,778184
key462,914244
key463,1352169
key464,1365160
key465,1345498
key466,883284
key467,998462
key468,898223
key469,892762
key470,889976
key471,1080143
key472,1105151
key473,689329
key474,866509
key475,1229240
key476,897457
key477,914097
key478,1070169
key479,990948
key480,989956
key481,931286
key482,980428
key483,893434
key484,868185
key485,1083221
key486,873923
key487,685021
key488,682683
key489,616774
key490,1016269
key491,907819
key492,993540
key493,2059152
key494,1079683
key495,1751832
key496,1075773
key497,980676
key498,965269
key499,1060885
key500,643945
key501,682776
key502,932268
key503,983384
key504,887420
key505,984406
key506,964711
key507,984371
key508,895937
key509,900586
key510,896150
key511,995081
key512,890202
key513,1851556
key514,978081
key515,974525
key516,881859
key517,910472
key518,3257277
key519,883350
key520,930896
key521,892763
key522,1092750
key523,868941
key524,694703
key525,607074
key526,589886
key527,1082688
key528,976648
key529,899965
key530,908425
key531,902359
key532,974240
key533,1149595
key534,1638248
key535,1161675
key536,1807953
key537,771765
key538,689044
key539,903088
key540,987491
key541,901060
key542,1257297
key543,991090
key544,1175354
key545,995814
key546,876583
key547,976938
key548,1061732
key549,1085269
key550,604937
key551,604639
key552,977684
key553,1031806
key554,1204801
key555,913632
key556,888928
key557,1253390
key558,1076716
key559,977533
key560,944363
key561,1092452
key562,1550599
key563,695750
key564,964869
key565,1003059
key566,1068276
key567,889242
key568,931442
key569,928702
key570,894345
key571,887964
key572,1144922
key573,975639
key574,875209
key575,893992
key576,1024010
key577,609953
key578,600854
key579,641562
key580,989821
key581,1888670
key582,984474
key583,924638
key584,1004283
key585,1444765
key586,897872
key587,1991054
key588,1064747
key589,961607
key590,795801
key591,707653
key592,905599
key593,893165
key594,919342
key595,879024
key596,972064
key597,882773
key598,1167381
key599,887985
key600,1804297
key601,1050600
key602,1261329
key603,695132
key604,719903
key605,2086159
key606,1438350
key607,895308
key608,911014
key609,993188
key610,891381
key611,927988
key612,1236386
key613,1191105
key614,1183638
key615,1132253
key616,706163
key617,1173784
key618,1149096
key619,982461
key620,1482163
key621,910433
key622,903772
key623,893215
key624,907586
key625,896660
key626,914831
key627,923400
key628,734083
key629,594895
key630,619427
key631,994506
key632,1170460
key633,919337
key634,2578989
key635,1620247
key636,890232
key637,1627859
key638,1205080
key639,872734
key640,688902
key641,953807
key642,903453
key643,1010107
key644,1143220
key645,1980033
key646,1077265
key647,979438
key648,890321
key649,2558105
key650,963372
key651,680952
key652,2326514
key653,1800899
key654,984081
key655,931885
key656,906174
key657,992219
key658,928266
key659,971015
key660,1700285
key661,698901
key662,791946
key663,1041778
key664,943492
key665,984547
key666,1060701
key667,984117
key668,909807
key669,896851
key670,925686
key671,897845
key672,1025951
key673,977450
key674,1028182
key675,603766
key676,604140
key677,781318
key678,955386
key679,910312
key680,889187
key681,895397
key682,985933
key683,1710911
key684,957982
key685,1368000
key686,993609
key687,1101284
key688,981634
key689,597085
key690,655279
key691,932358
key692,894413
key693,947922
key694,903543
key695,896774
key696,1005438
key697,958409
key698,890212
key699,899192
key700,1207567
key701,1612853
key702,1816585
key703,897780
key704,894789
key705,872835
key706,875967
key707,1168645
key708,897504
key709,1124413
key710,896345
key711,875214
key712,889951
key713,984256
key714,1175899
key715,688249
key716,1879900
key717,894669
key718,1087886
key719,1260975
key720,1076093
key721,1005142
key722,1012408
key723,953523
key724,917184
key725,941516
key726,900756
key727,706560
key728,684374
key729,679450
key730,711085
key731,911485
key732,908356
key733,917975
key734,891299
key735,991341
key736,886036
key737,923408
key738,1007500
key739,987297
key740,1074818
key741,1183655
key742,774091
key743,872149
key744,704085
key745,1689102
key746,1750134
key747,2529761
key748,1077610
key749,992912
key750,898733
key751,984299
key752,1037863
key753,692678
key754,639545
key755,588317
key756,973532
key757,1089655
key758,1642756
key759,1078509
key760,983530
key761,1543831
key762,973363
key763,945702
key764,902695
key765,983533
key766,627179
key767,602055
key768,595265
key769,587492
key770,977810
key771,986645
key772,946029
key773,900038
key774,915334
key775,977891
key776,977128
key777,2528720
key778,1187109
key779,896083
key780,774450
key781,1238995
key782,893831
key783,979565
key784,1093891
key785,902960
key786,890807
key787,886441
key788,1149114
key789,902958
key790,894992
key791,1077428
key792,1218722
key793,1233218
key794,953165
key795,3425394
key796,975015
key797,1103359
key798,1020199
key799,1021147
key800,885637
key801,971339
key802,995510
key803,1021672
key804,665597
key805,655083
key806,603767
key807,887101
key808,979202
key809,941070
key810,1192186
key811,1082422
key812,997045
key813,984316
key814,966408
key815,1010444
key816,1261255
key817,1279550
key818,682309
key819,1252507
key820,988393
key821,988600
key822,983492
key823,1260729
key824,895391
key825,896832
key826,920456
key827,916782
key828,2796570
key829,607755
key830,601663
key831,608474
key832,1437455
key833,1168778
key834,971264
key835,904381
key836,887994
key837,1004731
key838,885007
key839,900503
key840,1074952
key841,2433627
key842,614952
key843,601088
key844,1076397
key845,896583
key846,1079802
key847,903060
key848,962994
key849,1130903
key850,916502
key851,902440
key852,953072
key853,892751
key854,977978
key855,970451
key856,639104
key857,606673
key858,683701
key859,894078
key860,898684
key861,971728
key862,1790804
key863,988047
key864,1168417
key865,1063276
key866,898119
key867,930627
key868,985890
key869,929537
key870,655715
key871,999765
key872,977073
key873,901940
key874,1283455
key875,2085361
key876,908032
key877,890584
key878,988036
key879,892805
key880,932920
key881,1145944
key882,977373
key883,785667
key884,889058
key885,978532
key886,1075978
key887,917485
key888,1006966
key889,975557
key890,974529
key891,1780557
key892,902427
key893,897064
key894,882215
key895,609148
key896,585055
key897,1080426
key898,895236
key899,904905
key900,894201
key901,912695
key902,901872
key903,1548721
key904,967592
key905,886402
key906,893912
key907,1145054
key908,620341
key909,590803
key910,913289
