key,latency(us)
key0,595588
key1,596701
key2,592020
key3,600011
key4,598602
key5,592692
key6,603505
key7,597065
key8,588135
key9,590579
key10,603225
key11,589114
key12,585911
key13,601545
key14,598728
key15,592244
key16,577762
key17,578254
key18,600727
key19,308673
key20,330627
key21,311763
key22,305567
key23,308431
key24,599250
key25,626626
key26,626235
key27,589720
key28,596924
key29,597529
key30,620628
key31,583947
key32,581862
key33,597925
key34,591631
key35,591531
key36,604285
key37,590107
key38,601289
key39,591956
key40,590325
key41,646202
key42,298045
key43,299648
key44,338544
key45,316576
key46,305706
key47,296323
key48,371418
key49,647594
key50,598143
key51,593923
key52,591724
key53,602772
key54,609909
key55,600173
key56,601393
key57,584724
key58,589150
key59,602641
key60,592225
key61,600665
key62,600941
key63,596257
key64,570906
key65,602665
key66,737813
key67,594899
key68,299777
key69,315617
key70,307547
key71,306203
key72,309701
key73,297468
key74,399506
key75,605825
key76,595857
key77,601484
key78,582965
key79,596583
key80,605106
key81,606594
key82,597527
key83,582789
key84,581996
key85,608628
key86,586173
key87,587457
key88,599330
key89,605643
key90,597551
key91,584654
key92,623883
key93,603230
key94,335432
key95,595905
key96,302928
key97,299872
key98,304711
key99,296910
key100,600189
key101,602489
key102,600389
key103,590966
key104,590829
key105,596785
key106,593019
key107,598412
key108,598426
key109,605634
key110,591870
key111,601247
key112,600163
key113,614970
key114,728078
key115,600974
key116,599805
key117,654405
key118,601288
key119,297144
key120,479425
key121,304724
key122,582803
key123,580650
key124,593305
key125,591631
key126,605313
key127,605634
key128,606203
key129,593712
key130,594308
key131,578646
key132,587382
key133,599706
key134,615499
key135,622391
key136,605058
key137,599911
key138,603329
key139,675971
key140,622246
key141,306340
key142,305087
key143,303317
key144,305734
key145,303819
key146,624877
key147,587987
key148,585908
key149,598188
key150,592434
key151,610696
key152,601684
key153,604739
key154,597731
key155,595092
key156,636066
key157,690573
key158,604644
key159,591702
key160,592846
key161,587636
key162,582828
key163,738944
key164,588786
key165,300629
key166,298793
key167,305616
key168,319243
key169,297699
key170,304126
key171,327477
key172,584077
key173,596899
key174,597783
key175,595011
key176,611942
key177,600407
key178,598625
key179,600099
key180,671007
key181,588934
key182,591411
key183,599760
key184,591884
key185,593645
key186,594885
key187,595738
key188,587629
key189,644740
key190,598202
key191,311239
key192,299550
key193,309893
key194,311109
key195,302764
key196,309243
key197,605104
key198,603473
key199,597483
key200,596259
key201,587855
key202,582890
key203,605405
key204,605891
key205,592479
key206,586622
key207,592765
key208,599847
key209,593005
key210,590278
key211,592927
key212,585999
key213,594720
key214,603479
key215,578435
key216,592508
key217,289010
key218,296521
key219,304196
key220,597766
key221,608251
key222,597667
key223,606939
key224,665691
key225,605607
key226,585158
key227,578702
key228,593391
key229,602458
key230,602312
key231,582743
key232,588748
key233,593560
key234,609136
key235,591154
key236,596639
key237,693253
key238,310440
key239,588317
key240,395931
key241,301842
key242,297285
key243,297091
key244,593966
key245,604388
key246,731401
key247,599538
key248,598398
key249,594274
key250,597415
key251,598688
key252,596607
key253,600822
key254,597643
key255,596517
key256,606097
key257,597621
key258,609238
key259,605249
key260,617497
key261,699254
key262,297148
key263,304150
key264,302705
key265,302120
key266,305588
key267,307310
key268,322748
key269,313734
key270,298520
key271,301595
key272,303307
key273,601172
key274,590418
key275,606878
key276,601530
key277,615956
key278,596324
key279,601068
key280,598550
key281,593610
key282,601639
key283,597147
key284,587489
key285,584411
key286,602537
key287,601073
key288,587848
key289,607566
key290,607798
key291,661318
key292,314568
key293,300361
key294,313014
key295,298986
key296,301130
key297,313690
key298,309988
key299,584948
key300,586429
key301,606955
key302,571127
key303,606003
key304,618619
key305,618728
key306,607591
key307,605202
key308,600155
key309,593895
key310,589072
key311,599273
key312,591703
key313,591659
key314,594311
key315,592400
key316,653586
key317,614369
key318,293283
key319,300531
key320,305733
key321,306943
key322,304156
key323,303183
key324,594128
key325,598062
key326,591013
key327,599528
key328,601259
key329,574422
key330,570968
key331,601832
key332,580156
key333,592165
key334,575780
key335,589761
key336,683228
key337,585340
key338,585533
key339,581582
key340,599614
key341,728047
key342,602148
key343,314151
key344,318517
key345,312369
key346,342236
key347,304263
key348,322486
key349,612406
key350,582024
key351,585208
key352,650142
key353,603220
key354,599429
key355,599576
key356,580746
key357,598606
key358,588051
key359,598233
key360,584098
key361,601084
key362,593297
key363,621708
key364,609126
key365,601164
key366,711628
key367,320724
key368,301977
key369,308091
key370,310550
key371,302916
key372,593986
key373,587589
key374,591027
key375,592045
key376,604103
key377,604467
key378,585846
key379,593216
key380,594197
key381,577262
key382,594057
key383,599022
key384,593893
key385,573067
key386,599367
key387,588256
key388,590847
key389,591939
key390,721934
key391,306852
key392,299312
key393,313164
key394,322168
key395,304041
key396,290667
key397,304943
key398,583014
key399,602661
key400,605277
key401,591632
key402,592430
key403,601372
key404,597635
key405,599797
key406,602916
key407,619123
key408,600637
key409,591775
key410,591283
key411,595212
key412,576342
key413,585646
key414,572500
key415,612492
key416,599385
key417,594221
key418,309779
key419,309925
key420,306205
key421,310850
key422,582307
key423,589320
key424,616461
key425,584930
key426,592056
key427,580958
key428,591933
key429,613174
key430,582510
key431,592074
key432,595084
key433,599990
key434,588649
key435,586180
key436,604561
key437,604424
key438,585595
key439,596236
key440,610219
key441,291290
key442,303322
key443,302564
key444,307508
key445,332253
key446,306034
key447,591930
key448,590126
key449,606414
key450,603068
key451,622262
key452,603124
key453,604737
key454,598034
key455,604650
key456,591059
key457,607425
key458,590999
key459,594251
key460,594676
key461,587613
key462,572762
key463,590917
key464,579278
key465,592093
key466,312338
key467,303241
key468,300915
key469,308705
key470,623198
