key,latency(us)
key0,402137
key1,395198
key2,403732
key3,407741
key4,454920
key5,411550
key6,124213
key7,111988
key8,106423
key9,108712
key10,128323
key11,106078
key12,104590
key13,106274
key14,105714
key15,106127
key16,104803
key17,388057
key18,382896
key19,400657
key20,395551
key21,396456
key22,389653
key23,393245
key24,388376
key25,394610
key26,393391
key27,395132
key28,399724
key29,398989
key30,389754
key31,398785
key32,396681
key33,397955
key34,400739
key35,396412
key36,399556
key37,397242
key38,397931
key39,402103
key40,403279
key41,394731
key42,405377
key43,408038
key44,403076
key45,105800
key46,105379
key47,395867
key48,107747
key49,121568
key50,105677
key51,112620
key52,105525
key53,126390
key54,108241
key55,108314
key56,106231
key57,106100
key58,110863
key59,104914
key60,106262
key61,132724
key62,405329
key63,408332
key64,406440
key65,405868
key66,404198
key67,402216
key68,407304
key69,411139
key70,400231
key71,398864
key72,399815
key73,398118
key74,401387
key75,398851
key76,385317
key77,387474
key78,384203
key79,397815
key80,397864
key81,403009
key82,390076
key83,387940
key84,388177
key85,388424
key86,436506
key87,389309
key88,453488
key89,395792
key90,104772
key91,105760
key92,104526
key93,104641
key94,106626
key95,105474
key96,105420
key97,104860
key98,104077
key99,103561
key100,105615
key101,103759
key102,105223
key103,399524
key104,399469
key105,408098
key106,403962
key107,395592
key108,394834
key109,397002
key110,392443
key111,385889
key112,383453
key113,397307
key114,392129
key115,386193
key116,392506
key117,399152
key118,384488
key119,396050
key120,398047
key121,399260
key122,425659
key123,403282
key124,406921
key125,420853
key126,390847
key127,401907
key128,415223
key129,528861
key130,387815
key131,105576
key132,103938
key133,106049
key134,104984
key135,104726
key136,107233
key137,105360
key138,104561
key139,105891
key140,107702
key141,106026
key142,107765
key143,105900
key144,107426
key145,103829
key146,104174
key147,105164
key148,104169
key149,400586
key150,402419
key151,395454
key152,399362
key153,399339
key154,397080
key155,384980
key156,384593
key157,402327
key158,397028
key159,403795
key160,403420
key161,399433
key162,396087
key163,389255
key164,399819
key165,401965
key166,396466
key167,448296
key168,507808
key169,409759
key170,403070
key171,399786
key172,403461
key173,399423
key174,408564
key175,423680
key176,409257
key177,104069
key178,106110
key179,108009
key180,105661
key181,104933
key182,104979
key183,105009
key184,104269
key185,104745
key186,106576
key187,105822
key188,103948
key189,104546
key190,104482
key191,104698
key192,103875
key193,104869
key194,396846
key195,399922
key196,397315
key197,396732
key198,385754
key199,404929
key200,399296
key201,397156
key202,400724
key203,400795
key204,398822
key205,403920
key206,399401
key207,404635
key208,397432
key209,398676
key210,470571
key211,397739
key212,399931
key213,406620
key214,404812
key215,399815
key216,396326
key217,399841
key218,388647
key219,411930
key220,490034
key221,387750
key222,104014
key223,385795
key224,104895
key225,104761
key226,105834
key227,105773
key228,105640
key229,106382
key230,105683
key231,106743
key232,106109
key233,104657
key234,106064
key235,106235
key236,385514
key237,386881
key238,396947
key239,406339
key240,392030
key241,404051
key242,402846
key243,403069
key244,398831
key245,397130
key246,404397
key247,404926
key248,411888
key249,400923
key250,399218
key251,402654
key252,404871
key253,408165
key254,402130
key255,399278
key256,399418
key257,397823
key258,388098
key259,400071
key260,388845
key261,395716
key262,413466
key263,388026
key264,388592
key265,109011
key266,105695
key267,107772
key268,107784
key269,106199
key270,105700
key271,107139
key272,105421
key273,125990
key274,107354
key275,103864
key276,109175
key277,107236
key278,108267
key279,105845
key280,403769
key281,398939
key282,385574
key283,402384
key284,385583
key285,388101
key286,398838
key287,396697
key288,403383
key289,438020
key290,395210
key291,431880
key292,405406
key293,392928
key294,391713
key295,395467
key296,391359
key297,395985
key298,391198
key299,385800
key300,397793
key301,399400
key302,397116
key303,406507
key304,398288
key305,400770
key306,560640
key307,392014
key308,107063
key309,394068
key310,114045
key311,103979
key312,105057
key313,103746
key314,104846
key315,105332
key316,106649
key317,105648
key318,104875
key319,106465
key320,105353
key321,104863
key322,105745
key323,394043
key324,390548
key325,408088
key326,388861
key327,388888
key328,389430
key329,406459
key330,524326
key331,398155
key332,402214
key333,386903
key334,400461
key335,385714
key336,394948
key337,400593
key338,395660
key339,388843
key340,399623
key341,396340
key342,401924
key343,400684
key344,397636
key345,394353
key346,401576
key347,401640
key348,407442
key349,430184
key350,389090
key351,106246
key352,106396
key353,107129
key354,105959
key355,103900
key356,106235
key357,108993
key358,105737
key359,106311
key360,104701
key361,102272
key362,107584
