key,latency(us)
key466,397655
key467,399218
key468,403728
key469,403088
key470,408356
key471,457336
key472,409643
key473,401819
key474,431169
key475,398098
key476,423217
key477,407064
key478,414319
key479,411311
key480,422578
key481,386989
key482,412868
key483,409675
key484,404806
key485,414065
key486,419975
key487,418665
key488,449420
key489,415024
key490,566857
key491,426550
key492,417636
key493,119355
key494,120744
key495,129524
key496,128097
key497,121093
key498,128676
key499,114343
key500,118918
key501,112480
key502,119310
key503,117302
key504,142732
key505,420807
key506,427085
key507,490680
key508,432597
key509,392869
key510,398264
key511,406353
key512,399547
key513,401485
key514,414326
key515,400054
key516,418552
key517,410359
key518,419239
key519,414308
key520,448720
key521,413123
key522,404018
key523,399761
key524,405876
key525,433341
key526,415762
key527,400165
key528,425309
key529,427000
key530,509620
key531,389029
key532,128448
key533,405059
key534,118990
key535,124357
key536,106729
key537,134398
key538,111199
key539,124474
key540,125863
key541,117328
key542,152090
key543,142024
key544,121917
key545,413876
key546,429788
key547,413686
key548,409411
key549,435218
key550,409193
key551,391921
key552,417276
key553,405891
key554,413393
key555,409786
key556,409235
key557,1093311
key558,405462
key559,407322
key560,407634
key561,404803
key562,419702
key563,419874
key564,416448
key565,423694
key566,418418
key567,413066
key568,411580
key569,431414
key570,126409
key571,121812
key572,117146
key573,121401
key574,125946
key575,132340
key576,118489
key577,116690
key578,116705
key579,124043
key580,119357
key581,134612
key582,117186
key583,115321
key584,125571
key585,125644
key586,128314
key587,118716
key588,406176
key589,396966
key590,402079
key591,405942
key592,404091
key593,411246
key594,406214
key595,411000
key596,434406
key597,425596
key598,404776
key599,407696
key600,426026
key601,420912
key602,425647
key603,413434
key604,420033
key605,441186
key606,403122
key607,412034
key608,420447
key609,412682
key610,418527
key611,424916
key612,412584
key613,455770
key614,433913
key615,415934
key616,108428
key617,121951
key618,124183
key619,123882
key620,127332
key621,157002
key622,121102
key623,128704
key624,117059
key625,123376
key626,124537
key627,117599
key628,145307
key629,121223
key630,399365
key631,403932
key632,406123
key633,411627
key634,403071
key635,413192
key636,402239
key637,407344
key638,420886
key639,427744
key640,413478
key641,389071
key642,405804
key643,403216
key644,410447
key645,410665
key646,421206
key647,399706
key648,410761
key649,410257
key650,407468
key651,432671
key652,421232
key653,412809
key654,423309
key655,435772
key656,404820
key657,122484
key658,124618
key659,126010
key660,400483
key661,141044
key662,132375
key663,112749
key664,127152
key665,124138
key666,120570
key667,414593
key668,413366
key669,420386
key670,417168
key671,418256
key672,416494
key673,400886
key674,416857
key675,414971
key676,419224
key677,398829
key678,419995
key679,409445
key680,420386
key681,404770
key682,415182
key683,413476
key684,407937
key685,407943
key686,425539
key687,414699
key688,406911
key689,417781
key690,408486
key691,428133
key692,513814
key693,395789
key694,123029
key695,125827
key696,126784
key697,126910
key698,141676
key699,124722
key700,107969
key701,119038
key702,112922
key703,126767
key704,124432
key705,122684
key706,117210
key707,149629
key708,125958
key709,135799
key710,109268
key711,397999
key712,409735
key713,429400
key714,400600
key715,393880
key716,410860
key717,411484
key718,401942
key719,412389
key720,414374
key721,421544
key722,397159
key723,403449
key724,415601
key725,413377
key726,417171
key727,408922
key728,388592
key729,416914
key730,407012
key731,397467
key732,446085
key733,408204
key734,408086
key735,404893
key736,505335
key737,406943
key738,398499
key739,118706
key740,119137
key741,134290
key742,127245
key743,121719
key744,124899
key745,115168
key746,121699
key747,126559
key748,127614
key749,128298
key750,121034
key751,147696
key752,409793
key753,401068
key754,404285
key755,417877
key756,388922
key757,406066
key758,411997
key759,415255
key760,412790
key761,413101
key762,422351
key763,416918
key764,422384
key765,417322
key766,421266
key767,427320
key768,397412
key769,412319
key770,423566
key771,401444
key772,422163
key773,408026
key774,400519
key775,412683
key776,406302
key777,497544
key778,408420
key779,126160
key780,400731
key781,125946
key782,125447
key783,108049
key784,132259
key785,113509
key786,130312
key787,121773
key788,125666
key789,132390
key790,121708
key791,134050
key792,392513
key793,401136
key794,398949
key795,419504
key796,412377
key797,407956
key798,401956
key799,417468
key800,437580
key801,482291
key802,407075
key803,406638
key804,421690
key805,422314
key806,416521
key807,410363
key808,422757
key809,398132
key810,420733
key811,405722
key812,401367
key813,388632
key814,395011
key815,423473
key816,416380
key817,544375
key818,400384
key819,110589
key820,119943
key821,123103
key822,127209
key823,126655
key824,116920
key825,110345
key826,123472
key827,125050
key828,109046
key829,122450
key830,122106
key831,120332
key832,191184
key833,126662
key834,418390
key835,419628
key836,417433
key837,417391
key838,411122
key839,415049
key840,403410
key841,404804
key842,401991
key843,419006
key844,411970
key845,416234
key846,419663
key847,405401
key848,419787
key849,406921
key850,426130
key851,393820
key852,418936
key853,408949
key854,429078
key855,421913
key856,416869
key857,415733
key858,431588
key859,418340
key860,412253
key861,116541
key862,418798
key863,125862
key864,114650
key865,106645
key866,116319
key867,129938
key868,128689
key869,131351
key870,126917
key871,115714
key872,117863
key873,114869
key874,117863
key875,391609
key876,411626
key877,489919
key878,406520
key879,406910
key880,421050
key881,411947
key882,416805
key883,419261
key884,427457
key885,407041
key886,421895
key887,418977
key888,411061
key889,405318
key890,411372
key891,407341
key892,404217
key893,414621
key894,416539
key895,418843
key896,440756
key897,403154
key898,411330
key899,415041
key900,463144
key901,406261
key902,125162
key903,415633
key904,110085
key905,127218
key906,141964
key907,132044
key908,124076
key909,112528
key910,246085
key911,154225
key912,124004
key913,401276
key914,399484
key915,414795
key916,424755
key917,413077
key918,405040
key919,420615
key920,431516
key921,423553
key922,422812
key923,408088
key924,421217
key925,418163
key926,420428
key927,423974
key928,418400
key929,389372
key930,401795
key931,411196
key932,411542
key933,410066
key934,398919
key935,425454
key936,415909
key937,433184
key938,412723
key939,399867
key940,131065
key941,130919
key942,119983
key943,120006
key944,118722
key945,122970
key946,110214
key947,121146
key948,135808
key949,130245
key950,125625
key951,126062
key952,121417
key953,124755
key954,121825
key955,123597
key956,128500
key957,414803
key958,409977
key959,426695
key960,410068
key961,405873
key962,411254
key963,398317
key964,420563
key965,418425
key966,399785
key967,441186
key968,396469
key969,420767
key970,400759
key971,417025
key972,406688
key973,415687
key974,413521
key975,410956
key976,414527
key977,408034
key978,401377
key979,408901
key980,403835
key981,501402
key982,431715
key983,448286
key984,108050
key985,118849
key986,389534
key987,116562
key988,115991
key989,122525
key990,134492
key991,120492
key992,142714
key993,118220
key994,122763
key995,117745
key996,119082
key997,115213
key998,107023
key999,395683
