key,latency(us)
key327,1112514
key328,1206450
key329,1208439
key330,1218562
key331,1220499
key332,1235663
key333,809762
key334,843964
key335,1167326
key336,1177546
key337,1120111
key338,1104411
key339,1114041
key340,4090709
key341,1222680
key342,842361
key343,806122
key344,1088389
key345,1186377
key346,1181471
key347,1115523
key348,1116693
key349,1096131
key350,1082799
key351,1097499
key352,1789349
key353,1072192
key354,1896455
key355,1090217
key356,1145291
key357,1152629
key358,1118743
key359,1150119
key360,1091722
key361,4141685
key362,830282
key363,815192
key364,1114559
key365,1087929
key366,1097440
key367,1088862
key368,1299497
key369,1173463
key370,1195264
key371,1279182
key372,1585932
key373,800203
key374,811829
key375,2151339
key376,1106531
key377,1132422
key378,1441602
key379,1173580
key380,1568823
key381,2685769
key382,838358
key383,837844
key384,799675
key385,1194461
key386,1197213
key387,1814130
key388,1104804
key389,1119400
key390,1127613
key391,1210850
key392,1232822
key393,1133737
key394,837583
key395,1110288
key396,1258721
key397,1239205
key398,1331209
key399,1108427
key400,1196789
key401,1112034
key402,1151822
key403,1469615
key404,1082003
key405,854018
key406,1860090
key407,1114923
key408,1140157
key409,1208873
key410,1108789
key411,1171672
key412,1216063
key413,1395265
key414,1390688
key415,3758031
key416,1099776
key417,1222154
key418,2665094
key419,1206726
key420,1295834
key421,1137730
key422,1082984
key423,848320
key424,1222251
key425,1135678
key426,1134816
key427,1137374
key428,1090693
key429,1464785
key430,1248501
key431,1103533
key432,1122376
key433,1061600
key434,827482
key435,1101220
key436,1423884
key437,1154008
key438,1212212
key439,1475926
key440,1101724
key441,1103755
key442,1212233
key443,1150988
key444,915865
key445,858984
key446,1126885
key447,1120725
key448,1192164
key449,1104837
key450,1093517
key451,1133489
key452,1222195
key453,1702236
key454,1210767
key455,1287579
key456,925630
key457,813847
key458,1275986
key459,1202392
key460,1234317
key461,1209039
key462,1619229
key463,1126350
key464,1155133
key465,1257719
key466,1212575
key467,5414186
key468,1092125
key469,4512294
key470,1497848
key471,854407
key472,880890
key473,1287407
key474,2054318
key475,1382058
key476,1159826
key477,1381881
key478,1093547
key479,1128325
key480,1106080
key481,1102200
key482,878465
key483,1103899
key484,1134425
key485,1112834
key486,1087633
key487,1345455
key488,1222702
key489,1260457
key490,1200665
key491,2573468
key492,3700604
key493,1101022
key494,1130067
key495,1377225
key496,1146127
key497,2017132
key498,1162055
key499,1203101
key500,828396
key501,863771
key502,1157716
key503,1213163
key504,1172427
key505,1118939
key506,1101986
key507,1557931
key508,1137303
key509,1520098
key510,1267675
key511,806696
key512,843570
key513,1097981
key514,1885166
key515,1131719
key516,1136841
key517,1101071
key518,1840358
key519,1138683
key520,1120146
key521,824719
key522,826944
key523,897976
key524,1197437
key525,1587590
key526,1128655
key527,1321390
key528,1171075
key529,3008318
key530,1292485
key531,1111917
key532,928467
key533,1590815
key534,1221152
key535,1216682
key536,1144753
key537,1171717
key538,1121676
key539,1125337
key540,1103901
key541,1367817
key542,1247134
key543,896101
key544,1476882
key545,1113010
key546,1103964
key547,1324898
key548,1124783
key549,1111453
key550,1097289
key551,1101340
key552,1207570
key553,1428259
key554,1099073
key555,1095703
key556,1095097
key557,1090362
key558,1120449
key559,1131417
key560,1103758
key561,1105567
key562,1085414
key563,1163116
key564,1190787
key565,1092625
key566,911802
key567,1192447
key568,1117127
key569,1134409
key570,1107735
key571,1113648
key572,1136653
key573,1216347
key574,1109463
key575,1176245
key576,1231794
key577,803705
key578,814129
key579,1115973
key580,1113459
key581,1133039
key582,1127371
key583,1235215
key584,1118882
key585,1123583
key586,1221479
key587,1250134
key588,1226095
key589,1219093
key590,1567735
key591,1143156
key592,1105559
key593,1286326
key594,3093175
key595,1189071
key596,1330435
key597,806534
key598,848782
key599,1203476
key600,1070722
key601,1109255
key602,1155754
key603,1753467
key604,1077451
key605,1087205
key606,1196314
key607,1264815
key608,999233
key609,960827
key610,920435
key611,1130684
key612,1369234
key613,1080194
key614,1120331
key615,1097463
key616,1084067
key617,1186554
key618,1391211
key619,1308696
key620,1078888
key621,810214
key622,858845
key623,1158763
key624,2070521
key625,1641737
key626,1386730
key627,1160311
key628,1132918
key629,1107639
key630,1100040
key631,825271
key632,788454
key633,822561
key634,1224511
key635,1092708
key636,1375054
key637,1084564
key638,2034380
key639,1563555
key640,1839322
key641,1235245
key642,1346397
key643,1227801
key644,1105227
key645,1275775
key646,1106168
key647,1188786
key648,1106402
key649,1175765
key650,1214782
key651,1360821
key652,1275500
key653,841505
key654,1111652
key655,1117946
key656,1135339
key657,1101532
key658,1288698
key659,1303580
key660,1123894
key661,1229306
key662,2721646
key663,890321
key664,4122466
key665,1088660
key666,1417075
key667,1093098
key668,1576248
key669,1275961
key670,1100928
key671,911217
key672,811620
key673,1310616
key674,1140950
key675,1146101
key676,1119084
key677,1221786
key678,1110405
key679,1141523
key680,1084091
key681,1878088
key682,1274690
key683,1442936
key684,1207497
key685,1131131
key686,1562479
key687,1212496
key688,1205501
key689,1102466
key690,1118824
key691,1139642
key692,856843
key693,809763
key694,949394
key695,1112225
key696,1105264
key697,1112038
key698,1253929
key699,1227012
key700,1217747
key701,1470722
key702,1118792
key703,1188934
key704,861522
key705,859582
key706,1196993
key707,1201905
key708,1156096
key709,1121943
key710,1299412
key711,1118756
key712,1326154
key713,1109901
key714,1306251
key715,1109728
key716,815866
key717,1104666
key718,1096871
key719,1099931
key720,1188864
key721,1110028
key722,1103142
key723,1184107
key724,1080713
key725,1205556
key726,1329493
key727,911114
key728,889614
key729,1119469
key730,1202589
key731,1111132
key732,2122156
key733,1306773
key734,1230490
key735,1083451
key736,1297063
key737,1112383
key738,842956
key739,813809
key740,1099082
key741,1388967
key742,1155447
key743,1206016
key744,1156787
key745,1103227
key746,1094230
key747,1164331
key748,1229011
key749,1757536
key750,3428502
key751,1179131
key752,1106881
key753,1094867
key754,1150299
key755,1290293
key756,3524212
key757,807920
key758,816713
key759,1102726
key760,1205059
key761,1202563
key762,1211506
key763,1102399
key764,1110303
key765,1268571
key766,1104942
key767,1110754
key768,1123903
key769,851640
key770,842282
key771,1423406
key772,1142814
key773,1824637
key774,1310266
key775,1111272
key776,1153272
key777,1089726
key778,1204331
key779,1091031
key780,855891
key781,818822
key782,1206085
key783,1125090
key784,1132161
key785,1094878
key786,1096428
key787,1203315
key788,1124431
key789,1205944
key790,1175077
key791,1102895
key792,795734
key793,834666
key794,1139102
key795,1112035
key796,1108567
key797,1862434
key798,1122428
key799,1079153
key800,1109059
key801,1084999
key802,1186899
key803,1079861
key804,4418533
key805,1097128
key806,1096152
key807,1191014
key808,1150217
key809,1198594
key810,4154089
key811,1465391
key812,1100650
key813,1125610
key814,1210131
key815,1114528
key816,1108902
key817,1407915
key818,1235398
key819,1112952
key820,1104469
key821,1103053
key822,1131640
key823,1125548
key824,1086840
key825,1106810
key826,1227989
key827,1136107
key828,1642691
key829,1111467
key830,1223565
key831,1099791
key832,839098
key833,796661
key834,1182218
key835,1143995
key836,1280862
key837,1189325
key838,1524941
key839,1109280
key840,1121516
key841,1110303
key842,1216946
key843,824549
key844,809001
key845,823600
key846,828933
key847,1109743
key848,1100613
key849,1119910
key850,1146098
key851,1088279
key852,1114805
key853,1158732
key854,1105093
key855,1286445
key856,1280828
key857,849417
key858,829305
key859,1130862
key860,3562312
key861,1128600
key862,1160816
key863,1107312
key864,1173702
key865,1252869
key866,835021
key867,923529
key868,840119
key869,1288768
key870,1160927
key871,1086658
key872,1094325
key873,1115381
key874,1187208
key875,1132089
key876,2574734
key877,905342
key878,878942
key879,923242
key880,1102902
key881,3670484
key882,1094530
key883,1182827
key884,1105493
key885,1112039
key886,1122476
key887,819286
key888,805006
key889,1096419
key890,1197089
key891,1498858
key892,3523511
key893,1113894
key894,1579769
key895,1126070
key896,3041186
key897,1200926
key898,1655695
key899,1405982
key900,1741546
key901,1205782
key902,1128409
key903,1441292
key904,1089597
key905,847618
key906,852838
key907,1150258
key908,1100890
key909,1182703
key910,1117014
key911,1491760
key912,1110917
key913,3148119
key914,1213653
key915,979056
key916,1340420
key917,1098448
key918,1227517
key919,1124527
key920,1191434
key921,1132851
key922,1144887
key923,1143234
key924,1656913
key925,1309981
key926,919308
key927,1583991
key928,1122921
key929,1098715
key930,1210491
key931,1735959
key932,1174984
key933,1184468
key934,1117420
key935,1113951
key936,2333729
key937,1107417
key938,1160511
key939,1297889
key940,1210831
key941,1097601
key942,1101701
key943,1410443
key944,1161082
key945,1219200
key946,844559
key947,830083
key948,846770
key949,1252362
key950,1180687
key951,1127474
key952,1105789
key953,1111083
key954,1181480
key955,1501815
key956,3158630
key957,3656441
key958,1094247
key959,1106719
key960,1164895
key961,1129017
key962,1098185
key963,1219017
key964,1323223
key965,1184919
key966,833620
key967,1236551
key968,1110799
key969,1106723
key970,1181240
key971,1107639
key972,1554758
key973,4083287
key974,1345663
key975,1839070
key976,1224745
key977,1321852
key978,1129544
key979,1125228
key980,1289530
key981,1292507
key982,1551506
key983,1264523
key984,950514
key985,1097801
key986,1266502
key987,1783640
key988,1360312
key989,1124081
key990,1095646
key991,1143899
key992,1170241
key993,1185790
key994,1553242
key995,1189615
key996,1211236
key997,1116691
key998,1185064
key999,1154240
