key,latency(us)
key0,129548
key1,125136
key2,143693
key3,427882
key4,416974
key5,434878
key6,416437
key7,405270
key8,392379
key9,418035
key10,412683
key11,414705
key12,413081
key13,403064
key14,407855
key15,419327
key16,419917
key17,425330
key18,550107
key19,415486
key20,403613
key21,403008
key22,405331
key23,454768
key24,407373
key25,437911
key26,417614
key27,424586
key28,455061
key29,408169
key30,399793
key31,113230
key32,122843
key33,131384
key34,130223
key35,120256
key36,143634
key37,125781
key38,125460
key39,114113
key40,118827
key41,127866
key42,119338
key43,109267
key44,123428
key45,118594
key46,107754
key47,407304
key48,421417
key49,421030
key50,400580
key51,417126
key52,413309
key53,429926
key54,424038
key55,394726
key56,418525
key57,420000
key58,428584
key59,403239
key60,416886
key61,411849
key62,405785
key63,443233
key64,402561
key65,426253
key66,419834
key67,413417
key68,422084
key69,423773
key70,428961
key71,416904
key72,481096
key73,428835
key74,120640
key75,120749
key76,122367
key77,134677
key78,120016
key79,128768
key80,119129
key81,125755
key82,131510
key83,122958
key84,128564
key85,117018
key86,119036
key87,107048
key88,111875
key89,118026
key90,123465
key91,123815
key92,121035
key93,126569
key94,412857
key95,402389
key96,429314
key97,406939
key98,416491
key99,410369
key100,397833
key101,430239
key102,401103
key103,425879
key104,416763
key105,419110
key106,430545
key107,410085
key108,422530
key109,410528
key110,415430
key111,422206
key112,411636
key113,404554
key114,420680
key115,422708
key116,418788
key117,436700
key118,432300
key119,557029
key120,400001
key121,123269
key122,142672
key123,127366
key124,128948
key125,415215
key126,116577
key127,121308
key128,133042
key129,129366
key130,124286
key131,117432
key132,403932
key133,417361
key134,409451
key135,424269
key136,415084
key137,402112
key138,406523
key139,398856
key140,396573
key141,410045
key142,418341
key143,398608
key144,400717
key145,427973
key146,424730
key147,420220
key148,388826
key149,420523
key150,457912
key151,414912
key152,402948
key153,403941
key154,404197
key155,415521
key156,398105
key157,523729
key158,420442
key159,411537
key160,176113
key161,123778
key162,112543
key163,122323
key164,140809
key165,131792
key166,119333
key167,108461
key168,423766
key169,398996
key170,405045
key171,417358
key172,412748
key173,404009
key174,414383
key175,415072
key176,421305
key177,423808
key178,411957
key179,416933
key180,418760
key181,437029
key182,405098
key183,413539
key184,401095
key185,392180
key186,421165
key187,416558
key188,409236
key189,441371
key190,414291
key191,429255
key192,428970
key193,518079
key194,418187
key195,130594
key196,122402
key197,140220
key198,115466
key199,116695
key200,119344
key201,119230
key202,119831
key203,121558
key204,122540
key205,118155
key206,109014
key207,110155
key208,121609
key209,133254
key210,418975
key211,415711
key212,416032
key213,418726
key214,410734
key215,422935
key216,418215
key217,422665
key218,417680
key219,424053
key220,421530
key221,406627
key222,436134
key223,488326
key224,415744
key225,417314
key226,433974
key227,414378
key228,399167
key229,396878
key230,413705
key231,392669
key232,400704
key233,399939
key234,405100
key235,443711
key236,423336
key237,119919
key238,401803
key239,132027
key240,128286
key241,118417
key242,115273
key243,120850
key244,110077
key245,114487
key246,113669
key247,132661
key248,118233
key249,131275
key250,121969
key251,108286
key252,109365
key253,129538
key254,116378
key255,410623
key256,403103
key257,415552
key258,407690
key259,417437
key260,415625
key261,420415
key262,417582
key263,396039
key264,450072
key265,419134
key266,404379
key267,416740
key268,404560
key269,415096
key270,406223
key271,413798
key272,411826
key273,429133
key274,416870
key275,415425
key276,413599
key277,419505
key278,428668
key279,429039
key280,512385
key281,401753
