key,src,size,dram,oscm,osc,dl,total
256B/key84,2,256,56,1229,0,294138,295469
256B/key85,2,256,67,1347,0,289943,291408
256B/key86,2,256,65,1288,0,277646,279048
256B/key87,2,256,60,1277,0,303397,304780
256B/key88,2,256,69,1265,0,292180,293563
256B/key89,2,256,56,1258,0,293533,294896
256B/key90,2,256,68,1326,0,299583,301051
256B/key91,2,256,87,1554,0,344038,345738
256B/key92,2,256,103,1485,0,338867,340518
256B/key93,2,256,83,1780,0,305643,310135
256B/key94,2,256,81,1669,0,368757,370565
256B/key95,2,256,60,1322,0,296323,297776
256B/key96,2,256,62,1297,0,98702,100110
256B/key97,2,256,59,1227,0,91883,93215
256B/key98,2,256,66,1337,0,115688,117137
256B/key99,2,256,56,1258,0,79874,81233
256B/key100,2,256,53,1275,0,88138,89523
256B/key101,2,256,60,1270,0,90066,91453
256B/key102,2,256,62,1251,0,89986,91344
256B/key103,2,256,57,1202,0,90277,91579
256B/key104,2,256,55,1224,0,94105,95432
256B/key105,2,256,56,1204,0,119372,120679
256B/key106,2,256,58,1198,0,83519,84821
256B/key107,2,256,73,1220,0,89334,90673
256B/key108,2,256,55,1240,0,125588,126931
256B/key109,2,256,60,1239,0,99106,100453
256B/key110,2,256,59,1228,0,83764,85095
256B/key111,2,256,60,1256,0,110932,112313
256B/key112,2,256,53,1234,0,287176,288512
256B/key113,2,256,61,1223,0,278935,280263
256B/key114,2,256,61,1245,0,274184,275536
256B/key115,2,256,61,1287,0,279786,281182
256B/key116,2,256,61,1253,0,341285,342640
256B/key117,2,256,69,1244,0,294393,295753
256B/key118,2,256,60,1245,0,293874,295229
256B/key119,2,256,65,1251,0,286942,288299
256B/key120,2,256,66,1303,0,287142,288561
256B/key121,2,256,66,1281,0,276063,277454
256B/key122,2,256,57,1273,0,274894,276293
256B/key123,2,256,63,1395,0,277372,278884
256B/key124,2,256,91,1281,0,286294,287712
256B/key125,2,256,55,1141,0,288827,290084
256B/key126,2,256,66,1242,0,298254,299614
256B/key127,2,256,55,1181,0,275902,277182
256B/key128,2,256,56,1152,0,300072,301334
256B/key129,2,256,64,1080,0,277422,278617
256B/key130,2,256,61,1134,0,280965,282208
256B/key131,2,256,65,1192,0,279372,280677
256B/key132,2,256,65,1243,0,280280,281632
256B/key133,2,256,57,1231,0,299154,300486
256B/key134,2,256,51,1282,0,282803,284184
256B/key135,2,256,64,1253,0,290491,291856
256B/key136,2,256,64,1232,0,283283,284626
256B/key137,2,256,61,1223,0,279157,280488
256B/key138,2,256,60,1342,0,293391,294840
256B/key139,2,256,57,1248,0,276666,278031
256B/key140,2,256,71,1182,0,282715,284041
256B/key141,2,256,90,1542,0,275809,288996
256B/key142,2,256,771,1336,0,420140,422306
256B/key143,2,256,62,1176,0,273501,274792
256B/key144,2,256,72,1143,0,285249,286519
256B/key145,2,256,68,1064,0,285951,287140
256B/key146,2,256,73,1105,0,287700,288955
256B/key147,2,256,95,1183,0,282036,283378
256B/key148,2,256,101,1437,0,319394,320994
256B/key149,2,256,54,1268,0,106385,107762
256B/key150,2,256,66,1246,0,94492,95861
256B/key151,2,256,58,1168,0,107891,109193
256B/key152,2,256,67,1114,0,92993,94225
256B/key153,2,256,60,1069,0,94531,95715
256B/key154,2,256,68,1092,0,89033,90246
256B/key155,2,256,66,1100,0,95924,97149
256B/key156,2,256,126,1084,0,96720,97979
256B/key157,2,256,62,1098,0,89785,90999
256B/key158,2,256,67,1028,0,86527,87676
256B/key159,2,256,70,1070,0,88718,89921
256B/key160,2,256,67,1069,0,109216,110415
256B/key161,2,256,62,1127,0,89131,90374
256B/key162,2,256,74,1112,0,101316,102563
256B/key163,2,256,62,1144,0,108638,109897
256B/key164,2,256,58,1190,0,298900,300227
256B/key165,2,256,78,1292,0,279746,281199
256B/key166,2,256,71,1334,0,273903,275378
256B/key167,2,256,73,1316,0,284743,286196
256B/key168,2,256,64,1232,0,283359,284705
256B/key169,2,256,68,1129,0,286860,288124
256B/key170,2,256,64,1152,0,295098,296382
256B/key171,2,256,70,1134,0,276639,277921
256B/key172,2,256,67,1116,0,280461,281712
256B/key173,2,256,70,1132,0,279754,281035
256B/key174,2,256,76,1132,0,287177,288474
256B/key175,2,256,77,1231,0,270724,272114
256B/key176,2,256,77,1279,0,271185,272615
256B/key177,2,256,63,1299,0,276705,278127
256B/key178,2,256,74,1132,0,284513,285778
256B/key179,2,256,67,1137,0,291600,292857
256B/key180,2,256,57,1346,0,296941,298410
256B/key181,2,256,71,1273,0,274334,275741
256B/key182,2,256,64,1196,0,269689,271003
256B/key183,2,256,61,1301,0,288992,290420
256B/key184,2,256,75,1195,0,304510,305846
256B/key185,2,256,62,1252,0,283797,285171
256B/key186,2,256,64,1211,0,286782,288137
256B/key187,2,256,76,1283,0,277070,278501
256B/key188,2,256,107,1278,0,276909,278360
256B/key189,2,256,93,1193,0,284469,285816
256B/key190,2,256,68,1109,0,275752,276983
256B/key191,2,256,66,1111,0,289062,290342
256B/key192,2,256,74,1284,0,294372,295787
256B/key193,2,256,140,1419,0,311404,313019
256B/key194,2,256,68,1249,0,275093,276473
256B/key195,2,256,76,1211,0,278230,279571
256B/key196,2,256,67,1177,0,280369,281667
256B/key197,2,256,54,1162,0,270428,271703
256B/key198,2,256,69,1170,0,283332,284646
256B/key199,2,256,79,1126,0,282852,284137
256B/key200,2,256,101,1365,0,298791,300313
256B/key201,2,256,66,1143,0,276161,277426
256B/key202,2,256,67,1252,0,277126,278495
256B/key203,2,256,115,1082,0,85760,87003
256B/key204,2,256,61,1052,0,85394,86552
256B/key205,2,256,64,1050,0,85588,86749
256B/key206,2,256,61,1033,0,97671,98842
256B/key207,2,256,76,1137,0,105698,106975
256B/key208,2,256,63,1086,0,87433,88639
256B/key209,2,256,67,1050,0,106599,107772
256B/key210,2,256,73,1078,0,89547,90750
256B/key211,2,256,59,1058,0,94336,95503
256B/key212,2,256,68,1069,0,88787,89973
256B/key213,2,256,64,1065,0,85497,86674
256B/key214,2,256,59,1031,0,97781,98917
256B/key215,2,256,61,1035,0,103192,104334
256B/key216,2,256,64,1099,0,269748,270979
256B/key217,2,256,61,1155,0,299754,301057
256B/key218,2,256,65,1105,0,284037,285287
256B/key219,2,256,75,1252,0,274923,276328
256B/key220,2,256,75,1286,0,301890,303319
256B/key221,2,256,72,1220,0,327140,328501
256B/key222,2,256,73,1194,0,278401,279732
256B/key223,2,256,65,1143,0,275735,277008
256B/key224,2,256,62,1133,0,287123,288379
256B/key225,2,256,97,1129,0,287353,288654
256B/key226,2,256,65,1063,0,275616,276795
256B/key227,2,256,65,1070,0,268953,270152
256B/key228,2,256,67,1309,0,282170,283602
256B/key229,2,256,59,1252,0,268415,269776
256B/key230,2,256,70,1126,0,281089,282360
256B/key231,2,256,72,1304,0,280829,282288
256B/key232,2,256,94,1220,0,272067,273435
256B/key233,2,256,60,1047,0,289019,290183
256B/key234,2,256,71,1153,0,284605,285887
256B/key235,2,256,61,1366,0,293631,295107
256B/key236,2,256,64,1233,0,280608,281955
256B/key237,2,256,62,1221,0,289100,290433
256B/key238,2,256,66,1231,0,279493,280835
256B/key239,2,256,64,1123,0,279335,280573
256B/key240,2,256,59,1100,0,292220,293452
256B/key241,2,256,63,1093,0,286290,287530
256B/key242,2,256,75,1250,0,285595,286971
256B/key243,2,256,102,1277,0,373961,375395
256B/key244,2,256,67,1139,0,285068,286337
256B/key245,2,256,59,1247,0,293467,294848
256B/key246,2,256,62,1166,0,278796,280102
256B/key247,2,256,66,1193,0,272239,273568
256B/key248,2,256,68,1249,0,286564,287959
256B/key249,2,256,73,1233,0,297930,299312
256B/key250,2,256,77,1310,0,268901,270369
256B/key251,2,256,75,1319,0,296524,297969
256B/key252,2,256,7967,1435,0,435953,445414
256B/key253,2,256,75,1320,0,276886,278343
256B/key254,2,256,77,1326,0,87124,88586
256B/key255,2,256,71,1216,0,274132,275497
256B/key256,2,256,72,1189,0,86141,87472
256B/key257,2,256,80,1175,0,104504,105816
256B/key258,2,256,74,1153,0,86792,88082
256B/key259,2,256,76,1128,0,115956,117230
256B/key260,2,256,74,1142,0,86034,87315
256B/key261,2,256,74,1095,0,89508,90743
256B/key262,2,256,71,1095,0,93267,94507
256B/key263,2,256,81,1155,0,86538,87840
256B/key264,2,256,68,1087,0,93333,94562
256B/key265,2,256,83,1127,0,84809,86087
256B/key266,2,256,78,1065,0,84231,85458
256B/key267,2,256,67,1103,0,92817,94043
256B/key268,2,256,69,1086,0,84805,86032
256B/key269,2,256,73,1103,0,275553,276826
256B/key270,2,256,79,1134,0,278127,279419
256B/key271,2,256,80,1165,0,276389,277735
256B/key272,2,256,71,1178,0,272547,273863
256B/key273,2,256,78,1137,0,297607,298902
256B/key274,2,256,76,1121,0,273379,274657
256B/key275,2,256,69,1162,0,293017,294325
256B/key276,2,256,65,1169,0,280429,281740
256B/key277,2,256,69,1341,0,279280,280766
256B/key278,2,256,79,1169,0,274117,275442
256B/key279,2,256,94,1379,0,274662,276234
256B/key280,2,256,62,1325,0,269611,271075
256B/key281,2,256,79,1262,0,305007,306427
256B/key282,2,256,79,1286,0,279791,281231
256B/key283,2,256,76,1450,0,282521,284132
256B/key284,2,256,71,1313,0,282405,283868
256B/key285,2,256,75,1207,0,284898,286263
256B/key286,2,256,75,1129,0,281165,282448
256B/key287,2,256,84,1132,0,288721,290006
256B/key288,2,256,75,1197,0,283454,284799
256B/key289,2,256,72,1123,0,289331,290600
256B/key290,2,256,79,1167,0,284941,286260
256B/key291,2,256,74,1127,0,282144,283430
256B/key292,2,256,89,1363,0,283906,285420
256B/key293,2,256,97,1793,0,336486,338434
256B/key294,2,256,64,1150,0,280052,281341
256B/key295,2,256,75,1165,0,283534,284849
256B/key296,2,256,68,1131,0,313515,314774
256B/key297,2,256,58,1175,0,285045,286349
256B/key298,2,256,72,1258,0,287814,289227
256B/key299,2,256,68,1281,0,286648,288071
256B/key300,2,256,77,1207,0,300476,301826
256B/key301,2,256,63,1114,0,294887,296144
256B/key302,2,256,82,1176,0,294231,295566
256B/key303,2,256,65,1196,0,295648,296987
256B/key304,2,256,74,1268,0,282786,284175
256B/key305,2,256,36442,5225,0,297876,339610
256B/key306,2,256,76,1236,0,277967,279327
256B/key307,2,256,64,1115,0,102556,103781
256B/key308,2,256,60,1051,0,87029,88194
256B/key309,2,256,57,1057,0,94469,95629
256B/key310,2,256,69,1097,0,82686,83896
256B/key311,2,256,59,1068,0,87902,89103
256B/key312,2,256,63,1056,0,86787,87955
256B/key313,2,256,57,1058,0,109818,110981
256B/key314,2,256,62,1031,0,100499,101635
256B/key315,2,256,58,1043,0,81683,82824
256B/key316,2,256,58,1030,0,108223,109358
256B/key317,2,256,55,1040,0,90174,91315
256B/key318,2,256,58,1025,0,87798,88925
256B/key319,2,256,55,1027,0,291781,292921
256B/key320,2,256,67,1011,0,273929,275053
256B/key321,2,256,54,1045,0,295074,296218
256B/key322,2,256,63,1123,0,288701,289927
256B/key323,2,256,66,1231,0,290297,291642
256B/key324,2,256,54,1222,0,290971,292291
256B/key325,2,256,69,1350,0,266802,268273
256B/key326,2,256,60,1229,0,331817,333152
256B/key327,2,256,64,1136,0,279712,280962
256B/key328,2,256,61,1083,0,292690,293878
256B/key329,2,256,67,1058,0,271046,272220
256B/key330,2,256,67,1350,0,270994,272471
256B/key331,2,256,69,1186,0,284192,285509
256B/key332,2,256,69,1173,0,277397,278692
256B/key333,2,256,68,1073,0,286551,287749
256B/key334,2,256,69,1094,0,261711,262930
256B/key335,2,256,61,1069,0,289238,290428
256B/key336,2,256,70,1091,0,276181,277402
256B/key337,2,256,69,1099,0,288054,289279
256B/key338,2,256,64,1079,0,301375,302582
256B/key339,2,256,74,1073,0,287145,288379
256B/key340,2,256,79,1277,0,288019,289427
256B/key341,2,256,93,1403,0,312455,314017
256B/key342,2,256,65,1176,0,282594,283884
256B/key343,2,256,71,1105,0,272133,273359
256B/key344,2,256,68,1111,0,279657,280895
256B/key345,2,256,66,1103,0,288299,289529
256B/key346,2,256,70,1127,0,275764,277011
256B/key347,2,256,68,1113,0,271661,272900
256B/key348,2,256,67,1100,0,280354,281569
256B/key349,2,256,67,1046,0,281681,282847
256B/key350,2,256,68,1047,0,284254,285423
256B/key351,2,256,70,1181,0,274737,276056
256B/key352,2,256,59,1161,0,273420,274690
256B/key353,2,256,65,1048,0,277585,278756
256B/key354,2,256,78,1198,0,277077,278421
256B/key355,2,256,79,1175,0,279344,280652
256B/key356,2,256,57,1149,0,284464,285721
256B/key357,2,256,58,1131,0,276535,277769
256B/key358,2,256,65,1218,0,80593,81919
256B/key359,2,256,64,1148,0,88233,89488
256B/key360,2,256,71,1120,0,87482,88715
256B/key361,2,256,66,1077,0,86417,87610
256B/key362,2,256,65,1113,0,92966,94190
256B/key363,2,256,58,1095,0,83173,84372
256B/key364,2,256,61,1042,0,115061,116209
256B/key365,2,256,65,1024,0,94032,95166
256B/key366,2,256,58,1023,0,89668,90795
256B/key367,2,256,62,1051,0,94497,95652
256B/key368,2,256,54,1023,0,99500,100622
256B/key369,2,256,63,1065,0,87764,88937
256B/key370,2,256,51,1022,0,299963,301082
256B/key371,2,256,59,1246,0,302497,303857
256B/key372,2,256,66,1165,0,283420,284699
256B/key373,2,256,65,1252,0,279662,281032
256B/key374,2,256,64,1212,0,278915,280247
256B/key375,2,256,70,1105,0,275283,276504
256B/key376,2,256,66,1067,0,277949,279137
256B/key377,2,256,70,1101,0,298972,300191
256B/key378,2,256,64,1286,0,282978,284382
256B/key379,2,256,71,1221,0,293359,294725
256B/key380,2,256,70,1098,0,273709,274929
256B/key381,2,256,71,1092,0,280375,281594
256B/key382,2,256,57,1200,0,286015,287325
256B/key383,2,256,63,1251,0,301770,303131
256B/key384,2,256,61,1283,0,279094,280486
256B/key385,2,256,53,1234,0,301269,302606
256B/key386,2,256,55,1285,0,289286,290672
256B/key387,2,256,65,1241,0,282003,283355
256B/key388,2,256,63,1221,0,293578,294934
256B/key389,2,256,81,1515,0,284607,286296
256B/key390,2,256,184,1716,0,341801,343766
256B/key391,2,256,80,1354,0,282794,284322
256B/key392,2,256,74,1355,0,283601,285102
256B/key393,2,256,79,1312,0,277385,278852
256B/key394,2,256,77,1321,0,272031,273493
256B/key395,2,256,74,1327,0,272804,274271
256B/key396,2,256,69,1359,0,281605,283108
256B/key397,2,256,66,1427,0,280241,281793
256B/key398,2,256,77,1215,0,282059,283403
256B/key399,2,256,68,1307,0,268589,270031
256B/key400,2,256,69,1287,0,278516,279922
256B/key401,2,256,72,1293,0,285925,287339
256B/key402,2,256,57,1205,0,273895,275203
256B/key403,2,256,55,1155,0,271839,273091
256B/key404,2,256,60,1218,0,282429,283781
256B/key405,2,256,75,1205,0,287959,289317
256B/key406,2,256,79,1222,0,306847,308204
256B/key407,2,256,64,1165,0,271571,272846
256B/key408,2,256,61,1117,0,92203,93434
256B/key409,2,256,68,1091,0,89828,91044
256B/key410,2,256,68,1105,0,86378,87599
256B/key411,2,256,63,1047,0,85088,86242
256B/key412,2,256,59,1090,0,117583,118784
256B/key413,2,256,68,1292,0,93179,94588
256B/key414,2,256,64,1306,0,88503,89920
256B/key415,2,256,63,1308,0,95366,96779
256B/key416,2,256,60,1179,0,91741,93018
256B/key417,2,256,59,1133,0,91754,92995
256B/key418,2,256,57,1088,0,80325,81512
256B/key419,2,256,61,1064,0,95099,96264
256B/key420,2,256,61,1208,0,91094,92408
256B/key421,2,256,64,1263,0,94291,95663
256B/key422,2,256,58,1298,0,281434,282844
256B/key423,2,256,61,1298,0,296048,297456
256B/key424,2,256,61,1132,0,299842,301086
256B/key425,2,256,67,1134,0,292778,294026
256B/key426,2,256,59,1246,0,278998,280353
256B/key427,2,256,69,1250,0,283207,284572
256B/key428,2,256,68,1228,0,276925,278266
256B/key429,2,256,62,1179,0,275699,276993
256B/key430,2,256,61,1208,0,279174,280489
256B/key431,2,256,65,1145,0,285370,286649
256B/key432,2,256,66,1300,0,283148,284576
256B/key433,2,256,65,1076,0,280495,281685
256B/key434,2,256,60,1090,0,272291,273501
256B/key435,2,256,69,1118,0,287915,289160
256B/key436,2,256,70,1092,0,287605,288825
256B/key437,2,256,65,1221,0,284076,285422
256B/key438,2,256,73,1266,0,339226,340634
256B/key439,2,256,85,1402,0,282831,284398
256B/key440,2,256,65,1555,0,287951,289633
256B/key441,2,256,105,1532,0,321058,322753
256B/key442,2,256,69,1314,0,277444,278876
256B/key443,2,256,70,1340,0,300370,301845
256B/key444,2,256,66,1305,0,294094,295514
256B/key445,2,256,66,1271,0,274696,276100
256B/key446,2,256,71,1303,0,309828,311262
256B/key447,2,256,63,1343,0,286400,287857
256B/key448,2,256,69,1247,0,301047,302413
256B/key449,2,256,83,1264,0,282617,284013
256B/key450,2,256,68,1271,0,277237,278632
256B/key451,2,256,68,1306,0,294131,295560
256B/key452,2,256,71,1264,0,285369,286758
256B/key453,2,256,70,1256,0,277191,278563
256B/key454,2,256,63,1267,0,283261,284661
256B/key455,2,256,135,1326,0,265128,266646
256B/key456,2,256,66,1292,0,302675,304105
256B/key457,2,256,66,1714,0,295050,296917
256B/key458,2,256,99,1498,0,338670,340321
256B/key459,2,256,74,1445,0,281968,283539
256B/key460,2,256,74,1355,0,103051,104526
256B/key461,2,256,78,1238,0,93634,95003
256B/key462,2,256,68,1228,0,92070,93411
256B/key463,2,256,56,1246,0,113317,114660
256B/key464,2,256,58,1286,0,92121,93507
256B/key465,2,256,55,1214,0,87764,89082
256B/key466,2,256,48,1247,0,80852,82186
256B/key467,2,256,55,1266,0,94838,96205
256B/key468,2,256,54,1250,0,85234,86578
256B/key469,2,256,67,1223,0,93167,94498
256B/key470,2,256,60,1198,0,92138,93441
256B/key471,2,256,57,1228,0,91671,93020
256B/key472,2,256,60,1203,0,94193,95496
256B/key473,2,256,53,1062,0,283830,284986
256B/key474,2,256,57,1249,0,299301,300654
256B/key475,2,256,64,1304,0,291816,293231
256B/key476,2,256,65,1234,0,296125,297473
256B/key477,2,256,56,1277,0,282417,283802
256B/key478,2,256,121,1345,0,276856,278372
256B/key479,2,256,66,1297,0,276364,277781
256B/key480,2,256,68,1294,0,287914,289366
256B/key481,2,256,80,1309,0,269059,270527
256B/key482,2,256,71,1377,0,288033,289551
256B/key483,2,256,63,1347,0,293541,295012
256B/key484,2,256,73,1340,0,278996,280474
256B/key485,2,256,68,1309,0,281355,282783
256B/key486,2,256,70,1249,0,266447,267810
256B/key487,2,256,65,1253,0,302578,303952
256B/key488,2,256,57,1273,0,306356,307750
256B/key489,2,256,86,1451,0,291592,293180
256B/key490,2,256,86,1456,0,334642,336241
256B/key491,2,256,76,1343,0,269873,271345
256B/key492,2,256,64,1288,0,284448,285842
256B/key493,2,256,62,1326,0,286224,287664
256B/key494,2,256,61,1275,0,280541,281935
256B/key495,2,256,64,1334,0,275235,276682
256B/key496,2,256,55,1289,0,282960,284351
256B/key497,2,256,61,1271,0,275869,277253
256B/key498,2,256,73,1300,0,286728,288151
256B/key499,2,256,64,1260,0,285213,286585
256B/key500,2,256,64,1239,0,310767,312133
256B/key501,2,256,68,1294,0,281528,282951
256B/key502,2,256,58,1267,0,284728,286116
256B/key503,2,256,65,1265,0,284292,285673
256B/key504,2,256,62,1288,0,286767,288169
256B/key505,2,256,61,1282,0,290625,292017
256B/key506,2,256,64,1256,0,283005,284373
256B/key507,2,256,71,1284,0,312793,314224
256B/key508,2,256,68,1386,0,282901,284403
256B/key509,2,256,57,1379,0,351179,352671
256B/key510,2,256,57,1339,0,353587,355039
256B/key511,2,256,63,1279,0,96960,98365
256B/key512,2,256,69,1310,0,98217,99642
256B/key513,2,256,69,1254,0,83106,84481
256B/key514,2,256,62,1245,0,92650,94002
256B/key515,2,256,63,1222,0,101320,102648
256B/key516,2,256,52,1274,0,81698,83067
256B/key517,2,256,58,1221,0,86257,87585
256B/key518,2,256,55,1222,0,74747,76069
256B/key519,2,256,56,1255,0,92909,94266
256B/key520,2,256,60,1235,0,82444,83784
256B/key521,2,256,53,1234,0,85382,86715
256B/key522,2,256,59,1231,0,96065,97398
256B/key523,2,256,65,1207,0,89498,90832
256B/key524,2,256,61,1246,0,85245,86595
256B/key525,2,256,56,1228,0,273268,274600
256B/key526,2,256,60,1247,0,285052,286405
256B/key527,2,256,64,1257,0,296067,297430
256B/key528,2,256,61,1257,0,297140,298504
256B/key529,2,256,54,1176,0,298715,299987
256B/key530,2,256,60,1215,0,283555,284881
256B/key531,2,256,66,1257,0,290512,291879
256B/key532,2,256,58,1268,0,292218,293592
256B/key533,2,256,54,1267,0,295870,297239
256B/key534,2,256,58,1248,0,273567,274919
256B/key535,2,256,58,1270,0,278376,279749
256B/key536,2,256,62,1214,0,300001,301321
256B/key537,2,256,58,1230,0,286459,287802
256B/key538,2,256,65,1292,0,290721,292159
256B/key539,2,256,94,1568,0,322054,323797
256B/key540,2,256,80,1600,0,285434,287184
256B/key541,2,256,79,1317,0,276111,277598
256B/key542,2,256,69,1408,0,285283,286827
256B/key543,2,256,64,1332,0,273093,274565
256B/key544,2,256,79,1426,0,271240,272825
256B/key545,2,256,84,1371,0,294747,296271
256B/key546,2,256,70,1354,0,279634,281137
256B/key547,2,256,78,1379,0,294056,295594
256B/key548,2,256,82,1364,0,288517,290073
256B/key549,2,256,70,1384,0,269147,270671
256B/key550,2,256,66,1360,0,276470,277964
256B/key551,2,256,58,1326,0,275123,276590
256B/key552,2,256,68,1317,0,278750,280188
256B/key553,2,256,70,1286,0,297489,298902
256B/key554,2,256,65,1248,0,280461,281833
256B/key555,2,256,63,1273,0,287405,288800
256B/key556,2,256,62,1375,0,286893,288386
256B/key557,2,256,60,1325,0,272813,274250
256B/key558,2,256,53,1311,0,283104,284528
256B/key559,2,256,74,1280,0,291579,293007
256B/key560,2,256,81,1709,0,280110,281948
256B/key561,2,256,62,1447,0,360398,361965
256B/key562,2,256,64,1407,0,303083,304609
256B/key563,2,256,69,1349,0,93792,95257
256B/key564,2,256,70,1254,0,95117,96486
256B/key565,2,256,63,1176,0,76652,77941
256B/key566,2,256,62,1222,0,81470,82798
256B/key567,2,256,61,1279,0,80374,81765
256B/key568,2,256,69,1283,0,87749,89144
256B/key569,2,256,69,1235,0,90460,91812
256B/key570,2,256,64,1206,0,117460,118779
256B/key571,2,256,61,1220,0,96204,97527
256B/key572,2,256,57,1290,0,85153,86541
256B/key573,2,256,56,1238,0,88154,89489
256B/key574,2,256,60,1212,0,87502,88822
256B/key575,2,256,62,1219,0,87179,88506
256B/key576,2,256,59,1258,0,77787,79151
256B/key577,2,256,56,1199,0,83103,84396
256B/key578,2,256,62,1211,0,86800,88118
256B/key579,2,256,59,1197,0,89054,90356
256B/key580,2,256,58,1192,0,102090,103384
256B/key581,2,256,59,1227,0,287187,288559
256B/key582,2,256,75,1377,0,270860,272389
256B/key583,2,256,82,1296,0,271879,273322
256B/key584,2,256,68,1314,0,312507,313949
256B/key585,2,256,66,1289,0,289955,291372
256B/key586,2,256,70,1424,0,309034,310608
256B/key587,2,256,80,1389,0,276672,278219
256B/key588,2,256,74,1334,0,296407,297894
256B/key589,2,256,79,1332,0,276766,278256
256B/key590,2,256,77,1372,0,292372,293897
256B/key591,2,256,78,1393,0,283846,285421
256B/key592,2,256,87,1518,0,355368,357028
256B/key593,2,256,72,1294,0,280826,282270
256B/key594,2,256,68,1371,0,266950,268459
256B/key595,2,256,79,1317,0,276006,277476
256B/key596,2,256,76,1360,0,293729,295238
256B/key597,2,256,74,1359,0,289652,291178
256B/key598,2,256,82,1329,0,287129,288617
256B/key599,2,256,67,1365,0,282914,284425
256B/key600,2,256,73,1363,0,284766,286279
256B/key601,2,256,76,1380,0,275113,276650
256B/key602,2,256,77,1344,0,288841,290343
256B/key603,2,256,78,1360,0,284556,286071
256B/key604,2,256,75,1291,0,281774,283219
256B/key605,2,256,72,1362,0,309789,311303
