HR,PutCount,GetCount,DeleteCount,PutBytes,GetBytes
93,0,29395,0,0,30822891520
94,0,31190,0,0,32705085440
95,0,38001,0,0,39846936576
96,0,23093,0,0,24214765568
97,0,25833,0,0,27087863808
98,0,39980,0,0,41922068480
99,0,20782,0,0,21791506432
100,0,24214,0,0,25390219264
101,0,31001,0,0,32506904576
102,0,32762,0,0,34353446912
103,0,23572,0,0,24717033472
104,0,22900,0,0,24012390400
105,0,24258,0,0,25436356608
106,0,31228,0,0,32744931328
107,0,23130,0,0,24253562880
108,0,23080,0,0,24201134080
109,0,42291,0,0,44345327616
110,0,33429,0,0,35052847104
111,0,21534,0,0,22580035584
112,0,18523,0,0,19422773248
113,0,29398,0,0,30826037248
114,0,23941,0,0,25103958016
115,0,23623,0,0,24770510848
116,0,24452,0,0,25639780352
117,0,42813,0,0,44892684288
118,0,22858,0,0,23968350208
119,0,22787,0,0,23893901312
120,0,14492,0,0,15195963392
121,0,28182,0,0,29550968832
122,0,34756,0,0,36444307456
123,0,27010,0,0,28322037760
124,0,23891,0,0,25051529216
125,0,24403,0,0,25588400128
126,0,40668,0,0,42643488768
127,0,33540,0,0,35169239040
128,0,22405,0,0,23493345280
129,0,27293,0,0,28618784768
130,0,23923,0,0,25085083648
131,0,19278,0,0,20214448128
132,0,56706,0,0,59460550656
133,0,28091,0,0,29455548416
134,0,18988,0,0,19910361088
135,0,29304,0,0,30727471104
136,0,25815,0,0,27068989440
137,0,22805,0,0,23912775680
138,0,27427,0,0,28759293952
139,0,23679,0,0,24829231104
140,0,32084,0,0,33642512384
141,0,26834,0,0,28137488384
142,0,29872,0,0,31323062272
143,0,40266,0,0,42221961216
144,0,23596,0,0,24742199296
145,0,18808,0,0,19721617408
146,0,26677,0,0,27972861952
147,0,16948,0,0,17771266048
148,0,25578,0,0,26820476928
149,0,22268,0,0,23349690368
150,0,28227,0,0,29598154752
151,0,21324,0,0,22359834624
152,0,20254,0,0,21237858304
153,0,25766,0,0,27017609216
154,0,23916,0,0,25077743616
155,0,18425,0,0,19320012800
156,0,19119,0,0,20047724544
157,0,18114,0,0,18993905664
158,0,23799,0,0,24955060224
159,0,30102,0,0,31564234752
160,0,26852,0,0,28156362752
161,0,29695,0,0,31137464320
162,0,18784,0,0,19696451584
163,0,16305,0,0,17097031680
164,0,21290,0,0,22324183040
165,0,22198,0,0,23276290048
166,0,23972,0,0,25136463872
167,0,29884,0,0,31335645184
168,0,23956,0,0,25119686656
169,0,18405,0,0,19299041280
170,0,18539,0,0,19439550464
171,0,16746,0,0,17559453696
172,0,20933,0,0,21949841408
173,0,21387,0,0,22425894912
174,0,17353,0,0,18195939328
175,0,36065,0,0,37816893440
176,0,20831,0,0,21842886656
177,0,21391,0,0,22430089216
178,0,22910,0,0,24022876160
179,0,32114,0,0,33673969664
180,0,24718,0,0,25918701568
181,0,20282,0,0,21267218432
182,0,35948,0,0,37694210048
183,0,27428,0,0,28760342528
184,0,19372,0,0,20313014272
185,0,19156,0,0,20086521856
186,0,31408,0,0,32933675008
187,0,21410,0,0,22450012160
188,0,70384,0,0,73802973184
189,0,25068,0,0,26285703168
190,0,32835,0,0,34429992960
191,0,19978,0,0,20948451328
192,0,20763,0,0,21771583488
193,0,19610,0,0,20562575360
194,0,21083,0,0,22107127808
195,0,24767,0,0,25970081792
196,0,21041,0,0,22063087616
197,0,21953,0,0,23019388928
198,0,18348,0,0,19239272448
199,0,23535,0,0,24678236160
200,0,22235,0,0,23315087360
201,0,24727,0,0,25928138752
202,0,23658,0,0,24807211008
203,0,18948,0,0,19868418048
204,0,16352,0,0,17146314752
205,0,43764,0,0,45889880064
206,0,13947,0,0,14624489472
207,0,24545,0,0,25737297920
208,0,23492,0,0,24633147392
209,0,26822,0,0,28124905472
210,0,15720,0,0,16483614720
211,0,16092,0,0,16873684992
212,0,23838,0,0,24995954688
213,0,30983,0,0,32488030208
214,0,61570,0,0,64560824320
215,0,19248,0,0,20182990848
216,0,16939,0,0,17761828864
217,0,27127,0,0,28444721152
218,0,19475,0,0,20421017600
219,0,16794,0,0,17609785344
220,0,17022,0,0,17848860672
221,0,22518,0,0,23611834368
222,0,18710,0,0,19618856960
223,0,26906,0,0,28212985856
224,0,13181,0,0,13821280256
225,0,20518,0,0,21514682368
226,0,20569,0,0,21568159744
227,0,20078,0,0,21053308928
228,0,18265,0,0,19152240640
229,0,16074,0,0,16854810624
230,0,12077,0,0,12663652352
231,0,11915,0,0,12493783040
232,0,19210,0,0,20143144960
233,0,14714,0,0,15428747264
234,0,37057,0,0,38857080832
235,0,20298,0,0,21283995648
236,0,15798,0,0,16565403648
237,0,19069,0,0,19995295744
238,0,32501,0,0,34079768576
239,0,22572,0,0,23668457472
240,0,30054,0,0,31513903104
241,0,27269,0,0,28593618944
242,0,28112,0,0,29477568512
243,0,25115,0,0,26334986240
244,0,21104,0,0,22129147904
245,0,24526,0,0,25717374976
246,0,22897,0,0,24009244672
247,0,30201,0,0,31668043776
248,0,23884,0,0,25044189184
249,0,22212,0,0,23290970112
250,0,29023,0,0,30432821248
251,0,16155,0,0,16939745280
252,0,26911,0,0,28218228736
253,0,30468,0,0,31948013568
254,0,35135,0,0,36841717760
255,0,21448,0,0,22489858048
256,0,18602,0,0,19505610752
257,0,26693,0,0,27989639168
258,0,22477,0,0,23568842752
259,0,34906,0,0,36601593856
260,0,28696,0,0,30089936896
261,0,49113,0,0,51498713088
262,0,47235,0,0,49529487360
263,0,26805,0,0,28107079680
264,0,33008,0,0,34611396608
265,0,25659,0,0,26905411584
266,0,33533,0,0,35161899008
267,0,36053,0,0,37804310528
268,0,23853,0,0,25011683328
269,0,22148,0,0,23223861248
270,0,38912,0,0,40802189312
271,0,29455,0,0,30885806080
272,0,31496,0,0,33025949696
273,0,21459,0,0,22501392384
274,0,21543,0,0,22589472768
275,0,23881,0,0,25041043456
276,0,30518,0,0,32000442368
277,0,44531,0,0,46694137856
278,0,15200,0,0,15938355200
279,0,16283,0,0,17073963008
280,0,25139,0,0,26360152064
281,0,28993,0,0,30401363968
282,0,16127,0,0,16910385152
283,0,30414,0,0,31891390464
284,0,23189,0,0,24315428864
285,0,25780,0,0,27032289280
286,0,35533,0,0,37259051008
287,0,22553,0,0,23648534528
288,0,15816,0,0,16584278016
289,0,24157,0,0,25330450432
290,0,15660,0,0,16420700160
291,0,22867,0,0,23977787392
292,0,18431,0,0,19326304256
293,0,22801,0,0,23908581376
294,0,22769,0,0,23875026944
295,0,41117,0,0,43114299392
296,0,25083,0,0,26301431808
297,0,19228,0,0,20162019328
298,0,19522,0,0,20470300672
299,0,6369,0,0,6678380544
300,0,13862,0,0,14535360512
301,0,18393,0,0,19286458368
302,0,6761,0,0,7089422336
303,0,25985,0,0,27247247360
304,0,20318,0,0,21304967168
305,0,26956,0,0,28265414656
306,0,24175,0,0,25349324800
307,0,24241,0,0,25418530816
308,0,28792,0,0,30190600192
309,0,25003,0,0,26217545728
310,0,35366,0,0,37083938816
311,0,132,0,0,138412032
312,0,18557,0,0,19458424832
313,0,26111,0,0,27379367936
314,0,23567,0,0,24711790592
315,0,19447,0,0,20391657472
316,0,23887,0,0,25047334912
317,0,24202,0,0,25377636352
318,0,29063,0,0,30474764288
319,0,17175,0,0,18009292800
320,0,25712,0,0,26960986112
321,0,25088,0,0,26306674688
322,0,26342,0,0,27621588992
323,0,24930,0,0,26140999680
324,0,18185,0,0,19068354560
325,0,18035,0,0,18911068160
326,0,18528,0,0,19428016128
327,0,39038,0,0,40934309888
328,0,24545,0,0,25737297920
329,0,21305,0,0,22339911680
330,0,25032,0,0,26247954432
331,0,60986,0,0,63948455936
332,0,19267,0,0,20202913792
333,0,18316,0,0,19205718016
334,0,37795,0,0,39630929920
335,0,19960,0,0,20929576960
336,0,26358,0,0,27638366208
337,0,28675,0,0,30067916800
338,0,14309,0,0,15004073984
339,0,35714,0,0,37448843264
340,0,19969,0,0,20939014144
341,0,24850,0,0,26057113600
342,0,30196,0,0,31662800896
343,0,17939,0,0,18810404864
344,0,18372,0,0,19264438272
345,0,19696,0,0,20652752896
346,0,22864,0,0,23974641664
347,0,21783,0,0,22841131008
348,0,30154,0,0,31618760704
349,0,22293,0,0,23375904768
350,0,9804,0,0,10280239104
351,0,16929,0,0,17751343104
352,0,16045,0,0,16824401920
353,0,17019,0,0,17845714944
354,0,19326,0,0,20264779776
355,0,57192,0,0,59970158592
356,0,18886,0,0,19803406336
357,0,22516,0,0,23609737216
358,0,31252,0,0,32770097152
359,0,15952,0,0,16726884352
360,0,12883,0,0,13508804608
361,0,13815,0,0,14486077440
362,0,14112,0,0,14797504512
363,0,14437,0,0,15138291712
364,0,12073,0,0,12659458048
365,0,15902,0,0,16674455552
366,0,14732,0,0,15447621632
367,0,18800,0,0,19713228800
368,0,16838,0,0,17655922688
369,0,13587,0,0,14247002112
370,0,16078,0,0,16859004928
371,0,13308,0,0,13954449408
372,0,41267,0,0,43271585792
373,0,14050,0,0,14732492800
374,0,22175,0,0,23252172800
375,0,13265,0,0,13909360640
376,0,19614,0,0,20566769664
377,0,14931,0,0,15656288256
378,0,11159,0,0,11701059584
379,0,15969,0,0,16744710144
380,0,13391,0,0,14041481216
381,0,17713,0,0,18573426688
382,0,31558,0,0,33090961408
383,0,11033,0,0,11568939008
384,0,10667,0,0,11185160192
385,0,22312,0,0,23395827712
386,0,15534,0,0,16288579584
387,0,12524,0,0,13132365824
388,0,20621,0,0,21622685696
389,0,17976,0,0,18849202176
390,0,18320,0,0,19209912320
391,0,14957,0,0,15683551232
392,0,14045,0,0,14727249920
393,0,15652,0,0,16412311552
394,0,14626,0,0,15336472576
395,0,11055,0,0,11592007680
396,0,14493,0,0,15197011968
397,0,22199,0,0,23277338624
398,0,15390,0,0,16137584640
399,0,20720,0,0,21726494720
400,0,20166,0,0,21145583616
401,0,16190,0,0,16976445440
402,0,20125,0,0,21102592000
403,0,16513,0,0,17315135488
404,0,18600,0,0,19503513600
405,0,23314,0,0,24446500864
406,0,24814,0,0,26019364864
407,0,19203,0,0,20135804928
408,0,14099,0,0,14783873024
409,0,14204,0,0,14893973504
410,0,27764,0,0,29112664064
411,0,15745,0,0,16509829120
412,0,33617,0,0,35249979392
413,0,28519,0,0,29904338944
414,0,28797,0,0,30195843072
415,0,33901,0,0,35547774976
416,0,26099,0,0,27366785024
417,0,25345,0,0,26576158720
418,0,15012,0,0,15741222912
