HR,PutCount,GetCount,DeleteCount,PutBytes,GetBytes
109,0,28700,0,0,30094131200
110,0,27516,0,0,28852617216
111,0,19326,0,0,20264779776
112,0,18765,0,0,19676528640
113,0,20332,0,0,21319647232
114,0,27981,0,0,29340205056
115,0,18488,0,0,19386073088
116,0,23904,0,0,25065160704
117,0,28358,0,0,29735518208
118,0,21097,0,0,22121807872
119,0,24251,0,0,25429016576
120,0,17140,0,0,17972592640
121,0,21168,0,0,22196256768
122,0,26290,0,0,27567063040
123,0,25075,0,0,26293043200
124,0,20907,0,0,21922578432
125,0,26475,0,0,27761049600
126,0,36791,0,0,38578159616
127,0,29382,0,0,30809260032
128,0,20158,0,0,21137195008
129,0,27547,0,0,28885123072
130,0,23884,0,0,25044189184
131,0,18467,0,0,19364052992
132,0,52750,0,0,55312384000
133,0,30817,0,0,32313966592
134,0,22831,0,0,23940038656
135,0,21631,0,0,22681747456
136,0,24186,0,0,25360859136
137,0,21149,0,0,22176333824
138,0,30171,0,0,31636586496
139,0,20939,0,0,21956132864
140,0,24043,0,0,25210912768
141,0,28521,0,0,29906436096
142,0,31085,0,0,32594984960
143,0,41662,0,0,43685773312
144,0,26707,0,0,28004319232
145,0,13047,0,0,13680771072
146,0,22719,0,0,23822598144
147,0,17206,0,0,18041798656
148,0,22715,0,0,23818403840
149,0,27456,0,0,28789702656
150,0,27172,0,0,28491907072
151,0,21390,0,0,22429040640
152,0,20204,0,0,21185429504
153,0,29878,0,0,31329353728
154,0,23524,0,0,24666701824
155,0,15466,0,0,16217276416
156,0,20655,0,0,21658337280
157,0,20120,0,0,21097349120
158,0,13817,0,0,14488174592
159,0,33992,0,0,35643195392
160,0,24337,0,0,25519194112
161,0,28520,0,0,29905387520
162,0,20776,0,0,21785214976
163,0,18065,0,0,18942525440
164,0,22516,0,0,23609737216
165,0,20339,0,0,21326987264
166,0,22231,0,0,23310893056
167,0,25689,0,0,26936868864
168,0,19987,0,0,20957888512
169,0,17978,0,0,18851299328
170,0,18624,0,0,19528679424
171,0,17633,0,0,18489540608
172,0,22961,0,0,24076353536
173,0,21778,0,0,22835888128
174,0,14328,0,0,15023996928
175,0,30699,0,0,32190234624
176,0,21089,0,0,22113419264
177,0,20503,0,0,21498953728
178,0,21147,0,0,22174236672
179,0,27238,0,0,28561113088
180,0,23356,0,0,24490541056
181,0,18913,0,0,19831717888
182,0,33100,0,0,34707865600
183,0,28213,0,0,29583474688
184,0,15843,0,0,16612589568
185,0,17555,0,0,18407751680
186,0,21726,0,0,22781362176
187,0,23724,0,0,24876417024
188,0,49632,0,0,52042924032
189,0,20963,0,0,21981298688
190,0,30853,0,0,32351715328
191,0,22279,0,0,23361224704
192,0,20341,0,0,21329084416
193,0,16580,0,0,17385390080
194,0,19627,0,0,20580401152
195,0,20383,0,0,21373124608
196,0,18868,0,0,19784531968
197,0,22772,0,0,23878172672
198,0,13224,0,0,13866369024
199,0,38751,0,0,40633368576
200,0,34769,0,0,36457938944
201,0,17148,0,0,17980981248
202,0,24849,0,0,26056065024
203,0,17589,0,0,18443403264
204,0,18799,0,0,19712180224
205,0,29143,0,0,30558650368
206,0,16899,0,0,17719885824
207,0,19012,0,0,19935526912
208,0,23971,0,0,25135415296
209,0,25624,0,0,26868711424
210,0,16414,0,0,17211326464
211,0,16301,0,0,17092837376
212,0,22019,0,0,23088594944
213,0,24544,0,0,25736249344
214,0,43172,0,0,45269123072
215,0,29677,0,0,31118589952
216,0,13985,0,0,14664335360
217,0,25839,0,0,27094155264
218,0,19135,0,0,20064501760
219,0,18043,0,0,18919456768
220,0,13839,0,0,14511243264
221,0,20042,0,0,21015560192
222,0,16656,0,0,17465081856
223,0,21947,0,0,23013097472
224,0,13157,0,0,13796114432
225,0,15759,0,0,16524509184
226,0,21690,0,0,22743613440
227,0,25047,0,0,26263683072
228,0,17245,0,0,18082693120
229,0,12820,0,0,13442744320
230,0,9912,0,0,10393485312
231,0,10260,0,0,10758389760
232,0,17845,0,0,18711838720
233,0,15374,0,0,16120807424
234,0,27010,0,0,28322037760
235,0,16741,0,0,17554210816
236,0,15077,0,0,15809380352
237,0,15344,0,0,16089350144
238,0,27258,0,0,28582084608
239,0,23735,0,0,24887951360
240,0,29380,0,0,30807162880
241,0,24307,0,0,25487736832
242,0,28175,0,0,29543628800
243,0,25909,0,0,27167555584
244,0,19078,0,0,20004732928
245,0,25466,0,0,26703036416
246,0,25812,0,0,27065843712
247,0,26753,0,0,28052553728
248,0,23159,0,0,24283971584
249,0,21867,0,0,22929211392
250,0,26713,0,0,28010610688
251,0,16456,0,0,17255366656
252,0,24753,0,0,25955401728
253,0,39530,0,0,41450209280
254,0,30368,0,0,31843155968
255,0,23740,0,0,24893194240
256,0,19197,0,0,20129513472
257,0,29309,0,0,30732713984
258,0,20365,0,0,21354250240
259,0,27972,0,0,29330767872
260,0,24574,0,0,25767706624
261,0,30669,0,0,32158777344
262,0,35916,0,0,37660655616
263,0,29880,0,0,31331450880
264,0,30728,0,0,32220643328
265,0,23328,0,0,24461180928
266,0,26920,0,0,28227665920
267,0,24222,0,0,25398607872
268,0,19389,0,0,20330840064
269,0,18962,0,0,19883098112
270,0,27784,0,0,29133635584
271,0,31119,0,0,32630636544
272,0,30029,0,0,31487688704
273,0,23166,0,0,24291311616
274,0,21403,0,0,22442672128
275,0,20543,0,0,21540896768
276,0,23227,0,0,24355274752
277,0,20833,0,0,21844983808
278,0,16169,0,0,16954425344
279,0,14608,0,0,15317598208
280,0,26371,0,0,27651997696
281,0,24252,0,0,25430065152
282,0,43734,0,0,45858422784
283,0,29122,0,0,30536630272
284,0,21600,0,0,22649241600
285,0,22441,0,0,23531094016
286,0,34068,0,0,35722887168
287,0,22581,0,0,23677894656
288,0,15447,0,0,16197353472
289,0,19099,0,0,20026753024
290,0,14244,0,0,14935916544
291,0,23757,0,0,24911020032
292,0,17969,0,0,18841862144
293,0,21830,0,0,22890414080
294,0,41860,0,0,43893391360
295,0,22513,0,0,23606591488
296,0,24651,0,0,25848446976
297,0,24872,0,0,26080182272
298,0,25784,0,0,27036483584
299,0,6111,0,0,6407847936
300,0,10297,0,0,10797187072
301,0,17249,0,0,18086887424
302,0,6728,0,0,7054819328
303,0,23911,0,0,25072500736
304,0,19774,0,0,20734541824
305,0,25708,0,0,26956791808
306,0,22647,0,0,23747100672
307,0,23728,0,0,24880611328
308,0,42584,0,0,44652560384
309,0,26751,0,0,28050456576
310,0,32538,0,0,34118565888
311,0,62,0,0,65011712
312,0,19247,0,0,20181942272
313,0,24101,0,0,25271730176
314,0,23608,0,0,24754782208
315,0,22171,0,0,23247978496
316,0,28448,0,0,29829890048
317,0,24385,0,0,25569525760
318,0,29048,0,0,30459035648
319,0,16788,0,0,17603493888
320,0,21245,0,0,22276997120
321,0,22091,0,0,23164092416
322,0,25379,0,0,26611810304
323,0,23877,0,0,25036849152
324,0,20112,0,0,21088960512
325,0,19213,0,0,20146290688
326,0,18128,0,0,19008585728
327,0,18895,0,0,19812843520
328,0,25404,0,0,26638024704
329,0,20081,0,0,21056454656
330,0,22919,0,0,24032313344
331,0,13782,0,0,14451474432
332,0,19146,0,0,20076036096
333,0,25417,0,0,26651656192
334,0,26507,0,0,27794604032
335,0,19889,0,0,20855128064
336,0,23015,0,0,24132976640
337,0,28845,0,0,30246174720
338,0,13989,0,0,14668529664
339,0,14951,0,0,15677259776
340,0,19563,0,0,20513292288
341,0,23541,0,0,24684527616
342,0,28296,0,0,29670506496
343,0,20671,0,0,21675114496
344,0,21888,0,0,22951231488
345,0,19555,0,0,20504903680
346,0,19858,0,0,20822622208
347,0,21549,0,0,22595764224
348,0,20271,0,0,21255684096
349,0,11166,0,0,11708399616
350,0,14337,0,0,15033434112
351,0,12856,0,0,13480493056
352,0,17871,0,0,18739101696
353,0,15323,0,0,16067330048
354,0,15546,0,0,16301162496
355,0,32235,0,0,33800847360
356,0,25421,0,0,26655850496
357,0,25100,0,0,26319257600
358,0,29127,0,0,30541873152
359,0,17554,0,0,18406703104
360,0,12513,0,0,13120831488
361,0,15010,0,0,15739125760
362,0,13578,0,0,14237564928
363,0,12212,0,0,12805210112
364,0,14262,0,0,14954790912
365,0,14407,0,0,15106834432
366,0,15081,0,0,15813574656
367,0,18477,0,0,19374538752
368,0,14949,0,0,15675162624
369,0,14970,0,0,15697182720
370,0,14377,0,0,15075377152
371,0,14501,0,0,15205400576
372,0,12652,0,0,13266583552
373,0,11697,0,0,12265193472
374,0,20170,0,0,21149777920
375,0,12906,0,0,13532921856
376,0,16859,0,0,17677942784
377,0,13239,0,0,13882097664
378,0,14958,0,0,15684599808
379,0,13397,0,0,14047772672
380,0,13045,0,0,13678673920
381,0,17914,0,0,18784190464
382,0,27907,0,0,29262610432
383,0,9957,0,0,10440671232
384,0,10342,0,0,10844372992
385,0,13928,0,0,14604566528
386,0,14996,0,0,15724445696
387,0,13205,0,0,13846446080
388,0,17952,0,0,18824036352
389,0,12180,0,0,12771655680
390,0,18726,0,0,19635634176
391,0,14650,0,0,15361638400
392,0,15265,0,0,16006512640
393,0,18433,0,0,19328401408
394,0,12497,0,0,13104054272
395,0,16534,0,0,17337155584
396,0,13898,0,0,14573109248
397,0,17527,0,0,18378391552
398,0,17612,0,0,18467520512
399,0,14347,0,0,15043919872
400,0,18091,0,0,18969788416
401,0,14654,0,0,15365832704
402,0,22090,0,0,23163043840
403,0,17212,0,0,18048090112
404,0,17546,0,0,18398314496
405,0,18534,0,0,19434307584
406,0,26867,0,0,28172091392
407,0,18609,0,0,19512950784
408,0,14883,0,0,15605956608
409,0,13689,0,0,14353956864
410,0,25775,0,0,27027046400
411,0,19484,0,0,20430454784
412,0,31092,0,0,32602324992
413,0,24177,0,0,25351421952
414,0,24392,0,0,25576865792
415,0,32221,0,0,33786167296
416,0,23620,0,0,24767365120
417,0,25279,0,0,26506952704
418,0,14370,0,0,15068037120
