key,src,size,dram,oscm,osc,dl,total
1024B/key48,2,1024,69,1171,0,418856,420183
1024B/key49,2,1024,68,1362,0,418315,419832
1024B/key50,2,1024,68,1428,0,397802,399383
1024B/key51,2,1024,64,1252,0,414552,415953
1024B/key52,2,1024,84,1249,0,410675,412091
1024B/key53,2,1024,65,1393,0,427162,428703
1024B/key54,2,1024,79,1213,0,421453,422831
1024B/key55,2,1024,75,1173,0,392179,393512
1024B/key56,2,1024,72,1243,0,415919,417316
1024B/key57,2,1024,83,1185,0,417364,418721
1024B/key58,2,1024,74,1221,0,425989,427367
1024B/key59,2,1024,68,1181,0,400736,402065
1024B/key60,2,1024,76,1191,0,414292,415645
1024B/key61,2,1024,86,1256,0,409097,410531
1024B/key62,2,1024,79,1258,0,403085,404508
1024B/key63,2,1024,83,1277,0,440561,442015
1024B/key64,2,1024,67,1318,0,399905,401376
1024B/key65,2,1024,69,1291,0,423590,425036
1024B/key66,2,1024,83,1322,0,417058,418547
1024B/key67,2,1024,71,1295,0,410708,412158
1024B/key68,2,1024,88,1264,0,419388,420825
1024B/key69,2,1024,85,1269,0,421071,422510
1024B/key70,2,1024,82,1224,0,426258,427693
1024B/key71,2,1024,85,1340,0,413946,415461
1024B/key72,2,1024,84,1267,0,478412,479825
1024B/key73,2,1024,108,1566,0,425762,427504
1024B/key74,2,1024,76,1234,0,118119,119516
1024B/key75,2,1024,72,1210,0,118247,119616
1024B/key76,2,1024,69,1143,0,119948,121253
1024B/key77,2,1024,107,1162,0,132244,133586
1024B/key78,2,1024,71,1249,0,117629,119026
1024B/key79,2,1024,65,1178,0,126329,127675
1024B/key80,2,1024,81,1327,0,116504,117999
1024B/key81,2,1024,79,1308,0,123126,124614
1024B/key82,2,1024,78,1273,0,128920,130370
1024B/key83,2,1024,78,1177,0,120467,121823
1024B/key84,2,1024,74,1242,0,126111,127504
1024B/key85,2,1024,74,1171,0,114656,116008
1024B/key86,2,1024,79,1146,0,116717,118054
1024B/key87,2,1024,65,1161,0,104686,106011
1024B/key88,2,1024,70,1135,0,109552,110855
1024B/key89,2,1024,77,1154,0,115636,116986
1024B/key90,2,1024,68,1185,0,120998,122354
1024B/key91,2,1024,84,1170,0,121409,122757
1024B/key92,2,1024,71,1183,0,118653,119994
1024B/key93,2,1024,77,1169,0,124163,125513
1024B/key94,2,1024,76,1163,0,410456,411779
1024B/key95,2,1024,87,1236,0,399868,401276
1024B/key96,2,1024,80,1200,0,426795,428163
1024B/key97,2,1024,90,1230,0,404323,405730
1024B/key98,2,1024,66,1216,0,413987,415348
1024B/key99,2,1024,82,1225,0,407805,409200
1024B/key100,2,1024,86,1233,0,395294,396695
1024B/key101,2,1024,76,1283,0,427719,429165
1024B/key102,2,1024,69,1231,0,398606,399989
1024B/key103,2,1024,83,1324,0,423261,424750
1024B/key104,2,1024,81,1229,0,414147,415542
1024B/key105,2,1024,75,1221,0,416514,417882
1024B/key106,2,1024,72,1189,0,428022,429363
1024B/key107,2,1024,77,1203,0,407527,408888
1024B/key108,2,1024,79,1231,0,419975,421376
1024B/key109,2,1024,63,1264,0,407957,409368
1024B/key110,2,1024,77,1225,0,412935,414324
1024B/key111,2,1024,79,1173,0,419640,421007
1024B/key112,2,1024,82,1353,0,408917,410458
1024B/key113,2,1024,146,1254,0,401953,403438
1024B/key114,2,1024,83,1380,0,417934,419479
1024B/key115,2,1024,117,1513,0,419748,421440
1024B/key116,2,1024,68,1267,0,416250,417668
1024B/key117,2,1024,79,1373,0,434074,435602
1024B/key118,2,1024,80,1375,0,428646,430170
1024B/key119,2,1024,7942,73054,0,453035,534100
1024B/key120,2,1024,91,1324,0,397353,398836
1024B/key121,2,1024,85,1368,0,120669,122194
1024B/key122,2,1024,78,1205,0,140281,141627
1024B/key123,2,1024,78,1109,0,125045,126308
1024B/key124,2,1024,73,1239,0,126477,127879
1024B/key125,2,1024,75,1216,0,412779,414161
1024B/key126,2,1024,65,1205,0,114199,115546
1024B/key127,2,1024,82,1161,0,118970,120285
1024B/key128,2,1024,84,1224,0,130546,131947
1024B/key129,2,1024,82,1174,0,126936,128275
1024B/key130,2,1024,75,1161,0,121956,123261
1024B/key131,2,1024,78,1130,0,115121,116416
1024B/key132,2,1024,93,1154,0,401548,402867
1024B/key133,2,1024,84,1261,0,414772,416201
1024B/key134,2,1024,82,1256,0,406915,408325
1024B/key135,2,1024,76,1225,0,421766,423154
1024B/key136,2,1024,87,1193,0,412659,414026
1024B/key137,2,1024,82,1213,0,399620,400992
1024B/key138,2,1024,97,1207,0,403999,405396
1024B/key139,2,1024,87,1225,0,396289,397683
1024B/key140,2,1024,84,1257,0,393992,395418
1024B/key141,2,1024,79,1228,0,407547,408945
1024B/key142,2,1024,73,1241,0,415835,417235
1024B/key143,2,1024,88,1215,0,396126,397492
1024B/key144,2,1024,76,1235,0,398236,399631
1024B/key145,2,1024,86,1291,0,425357,426816
1024B/key146,2,1024,70,1353,0,422079,423579
1024B/key147,2,1024,85,1243,0,417701,419113
1024B/key148,2,1024,77,1209,0,386326,387700
1024B/key149,2,1024,79,1212,0,417987,419375
1024B/key150,2,1024,86,2282,0,453675,456109
1024B/key151,2,1024,80,1371,0,412148,413702
1024B/key152,2,1024,82,1329,0,400261,401747
1024B/key153,2,1024,74,1223,0,401435,402827
1024B/key154,2,1024,80,1200,0,401731,403095
1024B/key155,2,1024,77,1267,0,412990,414421
1024B/key156,2,1024,74,1277,0,395532,396957
1024B/key157,2,1024,84,1352,0,519257,520764
1024B/key158,2,1024,82,1329,0,417842,419321
1024B/key159,2,1024,78,1269,0,409064,410476
1024B/key160,2,1024,70,1245,0,173617,175006
1024B/key161,2,1024,69,1178,0,121445,122758
1024B/key162,2,1024,75,1208,0,110123,111493
1024B/key163,2,1024,76,1200,0,119980,121329
1024B/key164,2,1024,63,1197,0,138430,139770
1024B/key165,2,1024,80,1162,0,129108,130427
1024B/key166,2,1024,74,1161,0,116973,118290
1024B/key167,2,1024,73,1211,0,106108,107472
1024B/key168,2,1024,60,1162,0,421381,422682
1024B/key169,2,1024,67,1117,0,396617,397881
1024B/key170,2,1024,73,1275,0,402491,403933
1024B/key171,2,1024,68,1238,0,414890,416275
1024B/key172,2,1024,81,1243,0,410225,411628
1024B/key173,2,1024,80,1252,0,401453,402861
1024B/key174,2,1024,68,1248,0,411825,413219
1024B/key175,2,1024,73,1360,0,412453,413966
1024B/key176,2,1024,73,1322,0,418689,420170
1024B/key177,2,1024,76,1184,0,421276,422622
1024B/key178,2,1024,72,1357,0,409327,410832
1024B/key179,2,1024,72,1261,0,414297,415713
1024B/key180,2,1024,79,1194,0,416170,417531
1024B/key181,2,1024,83,1213,0,434491,435874
1024B/key182,2,1024,67,1214,0,402488,403844
1024B/key183,2,1024,68,1281,0,410907,412331
1024B/key184,2,1024,71,1568,0,396774,398483
1024B/key185,2,1024,79,1308,0,389448,390908
1024B/key186,2,1024,80,1322,0,418413,419893
1024B/key187,2,1024,78,1272,0,413860,415293
1024B/key188,2,1024,78,1332,0,406524,408019
1024B/key189,2,1024,82,1373,0,438593,440133
1024B/key190,2,1024,80,1312,0,411588,413060
1024B/key191,2,1024,83,1294,0,426558,428044
1024B/key192,2,1024,80,1399,0,425906,427435
1024B/key193,2,1024,85,1294,0,515418,516870
1024B/key194,2,1024,80,1341,0,415533,417032
1024B/key195,2,1024,87,1302,0,128023,129489
1024B/key196,2,1024,79,1180,0,119906,121245
1024B/key197,2,1024,82,1180,0,137736,139074
1024B/key198,2,1024,70,1147,0,113100,114391
1024B/key199,2,1024,78,1159,0,114301,115614
1024B/key200,2,1024,74,1131,0,117049,118339
1024B/key201,2,1024,71,1139,0,116901,118204
1024B/key202,2,1024,70,1251,0,117341,118754
1024B/key203,2,1024,79,1282,0,119016,120462
1024B/key204,2,1024,82,1261,0,120058,121501
1024B/key205,2,1024,76,1250,0,115660,117076
1024B/key206,2,1024,79,1291,0,106574,108016
1024B/key207,2,1024,69,1163,0,107828,109137
1024B/key208,2,1024,80,1210,0,119173,120538
1024B/key209,2,1024,66,1172,0,130909,132222
1024B/key210,2,1024,70,1213,0,416484,417865
1024B/key211,2,1024,80,1288,0,412971,414420
1024B/key212,2,1024,75,1285,0,413391,414841
1024B/key213,2,1024,77,2115,0,415229,417507
1024B/key214,2,1024,79,1374,0,407999,409538
1024B/key215,2,1024,82,1321,0,420212,421702
1024B/key216,2,1024,83,1318,0,415449,416922
1024B/key217,2,1024,84,1279,0,419968,421415
1024B/key218,2,1024,84,1315,0,414880,416379
1024B/key219,2,1024,70,1335,0,421307,422792
1024B/key220,2,1024,77,1278,0,418858,420292
1024B/key221,2,1024,79,1311,0,403883,405360
1024B/key222,2,1024,106,1425,0,432733,434323
1024B/key223,2,1024,102,4048,0,480595,484813
1024B/key224,2,1024,66,1311,0,413085,414547
1024B/key225,2,1024,86,1305,0,414620,416094
1024B/key226,2,1024,71,1333,0,431275,432762
1024B/key227,2,1024,81,1255,0,411799,413217
1024B/key228,2,1024,72,1253,0,396582,397993
1024B/key229,2,1024,81,1270,0,394262,395695
1024B/key230,2,1024,86,1245,0,411098,412509
1024B/key231,2,1024,72,1328,0,389887,391395
1024B/key232,2,1024,81,1346,0,397894,399407
1024B/key233,2,1024,87,1259,0,397177,398614
1024B/key234,2,1024,93,1483,0,402229,403863
1024B/key235,2,1024,72,1209,0,441237,442596
1024B/key236,2,1024,76,1310,0,420599,422060
1024B/key237,2,1024,71,1208,0,117365,118726
1024B/key238,2,1024,68,1176,0,399237,400559
1024B/key239,2,1024,89,1254,0,129278,130702
1024B/key240,2,1024,77,1173,0,125590,126924
1024B/key241,2,1024,77,1176,0,115780,117114
1024B/key242,2,1024,76,1210,0,112685,114058
1024B/key243,2,1024,85,1287,0,118228,119676
1024B/key244,2,1024,73,1164,0,107618,108932
1024B/key245,2,1024,82,1137,0,111997,113304
1024B/key246,2,1024,73,1110,0,111278,112530
1024B/key247,2,1024,75,1093,0,130275,131506
1024B/key248,2,1024,67,1588,0,115370,117100
1024B/key249,2,1024,63,1160,0,128722,130024
1024B/key250,2,1024,74,1151,0,119548,120842
1024B/key251,2,1024,80,1113,0,105828,107125
1024B/key252,2,1024,85,1111,0,106911,108199
1024B/key253,2,1024,74,1090,0,127111,128352
1024B/key254,2,1024,75,1167,0,113946,115271
1024B/key255,2,1024,67,1077,0,408181,409411
1024B/key256,2,1024,87,1440,0,400258,401859
1024B/key257,2,1024,77,1376,0,412768,414298
1024B/key258,2,1024,76,1367,0,404921,406447
1024B/key259,2,1024,73,1289,0,414791,416228
1024B/key260,2,1024,71,1264,0,412944,414353
1024B/key261,2,1024,72,1320,0,417730,419214
1024B/key262,2,1024,79,1325,0,414790,416266
1024B/key263,2,1024,87,1276,0,392038,393465
1024B/key264,2,1024,110,1436,0,446980,448601
1024B/key265,2,1024,83,1296,0,416363,417831
1024B/key266,2,1024,79,1276,0,401614,403052
1024B/key267,2,1024,77,1203,0,414088,415454
1024B/key268,2,1024,72,1292,0,401819,403270
1024B/key269,2,1024,74,1483,0,412168,413810
1024B/key270,2,1024,86,1378,0,403418,404966
1024B/key271,2,1024,85,1273,0,411007,412481
1024B/key272,2,1024,77,1448,0,408992,410604
1024B/key273,2,1024,79,1128,0,426612,427905
1024B/key274,2,1024,71,1236,0,414275,415660
1024B/key275,2,1024,86,1226,0,412884,414279
1024B/key276,2,1024,69,1196,0,411082,412433
1024B/key277,2,1024,81,1223,0,416721,418110
1024B/key278,2,1024,70,1274,0,425969,427397
1024B/key279,2,1024,64,1211,0,426347,427699
1024B/key280,2,1024,81,1528,0,509511,511205
1024B/key281,2,1024,72,1271,0,399169,400582
1024B/key282,2,1024,72,1317,0,106682,108162
1024B/key283,2,1024,71,1193,0,116478,117818
1024B/key284,2,1024,78,1104,0,404593,405850
1024B/key285,2,1024,71,1220,0,117174,118533
1024B/key286,2,1024,64,1155,0,116711,117998
1024B/key287,2,1024,78,1117,0,113217,114505
1024B/key288,2,1024,82,1188,0,120192,121533
1024B/key289,2,1024,75,1178,0,113752,115083
1024B/key290,2,1024,78,1162,0,114623,115950
1024B/key291,2,1024,79,1137,0,113509,114817
1024B/key292,2,1024,81,1190,0,117135,118489
1024B/key293,2,1024,74,1109,0,129241,130489
1024B/key294,2,1024,60,1131,0,122347,123610
1024B/key295,2,1024,84,1157,0,408278,409603
1024B/key296,2,1024,62,1458,0,406699,408301
1024B/key297,2,1024,81,1309,0,407655,409132
1024B/key298,2,1024,81,1309,0,411638,413139
1024B/key299,2,1024,77,1254,0,417738,419147
1024B/key300,2,1024,74,1251,0,406166,407584
1024B/key301,2,1024,101,2325,0,462755,465272
1024B/key302,2,1024,62,1255,0,396692,398093
1024B/key303,2,1024,77,1299,0,434981,436439
1024B/key304,2,1024,131,1271,0,398854,400337
1024B/key305,2,1024,71,1208,0,398983,400341
1024B/key306,2,1024,72,1159,0,398899,400210
1024B/key307,2,1024,62,1258,0,426392,427786
1024B/key308,2,1024,80,1216,0,407383,408762
1024B/key309,2,1024,62,1240,0,406693,408071
1024B/key310,2,1024,88,1271,0,400672,402110
1024B/key311,2,1024,68,1235,0,392499,393913
1024B/key312,2,1024,73,1222,0,408349,409711
1024B/key313,2,1024,75,1238,0,418776,420171
1024B/key314,2,1024,75,1350,0,410516,412028
1024B/key315,2,1024,76,1223,0,417943,419322
1024B/key316,2,1024,72,1318,0,422446,423923
1024B/key317,2,1024,78,1237,0,413442,414838
1024B/key318,2,1024,83,1312,0,398230,399702
1024B/key319,2,1024,81,1239,0,410581,411996
1024B/key320,2,1024,91,1334,0,533032,534529
1024B/key321,2,1024,71,1415,0,450008,451561
1024B/key322,2,1024,78,1213,0,113826,115199
1024B/key323,2,1024,73,1163,0,117462,118770
1024B/key324,2,1024,70,1197,0,126919,128256
1024B/key325,2,1024,68,1418,0,111651,113212
1024B/key326,2,1024,75,1348,0,136954,138441
1024B/key327,2,1024,71,1245,0,135749,137126
1024B/key328,2,1024,77,1165,0,119739,121039
1024B/key329,2,1024,66,1228,0,125945,127322
1024B/key330,2,1024,80,1223,0,113681,115062
1024B/key331,2,1024,68,1186,0,119351,120690
1024B/key332,2,1024,82,1249,0,119330,120744
1024B/key333,2,1024,75,1198,0,135504,136863
1024B/key334,2,1024,83,1160,0,104701,106025
1024B/key335,2,1024,78,1094,0,118027,119279
1024B/key336,2,1024,75,1115,0,119337,120599
1024B/key337,2,1024,69,1109,0,118923,120185
1024B/key338,2,1024,78,1142,0,438494,439799
1024B/key339,2,1024,72,1141,0,407395,408702
1024B/key340,2,1024,98,1443,0,461557,463163
1024B/key341,2,1024,66,1230,0,396135,397513
1024B/key342,2,1024,74,1206,0,421845,423205
1024B/key343,2,1024,79,1158,0,410533,411856
1024B/key344,2,1024,89,1294,0,411220,412680
1024B/key345,2,1024,78,1213,0,393582,394942
1024B/key346,2,1024,75,1247,0,403199,404608
1024B/key347,2,1024,74,1283,0,393747,395181
1024B/key348,2,1024,69,1290,0,406791,408235
1024B/key349,2,1024,81,1507,0,415569,417248
1024B/key350,2,1024,83,1275,0,418655,420096
1024B/key351,2,1024,80,1250,0,428603,430041
1024B/key352,2,1024,81,1351,0,417306,418827
1024B/key353,2,1024,99,1244,0,433011,434440
1024B/key354,2,1024,87,1254,0,396397,397827
1024B/key355,2,1024,89,1230,0,402137,403544
1024B/key356,2,1024,79,1270,0,419634,421054
1024B/key357,2,1024,71,1256,0,408349,409762
1024B/key358,2,1024,79,1238,0,399410,400808
1024B/key359,2,1024,75,1248,0,413487,414922
1024B/key360,2,1024,70,1263,0,410221,411647
1024B/key361,2,1024,73,1322,0,404287,405768
1024B/key362,2,1024,88,1336,0,410928,412405
1024B/key363,2,1024,59,1347,0,486350,487823
1024B/key364,2,1024,72,1293,0,399677,401110
1024B/key365,2,1024,79,1391,0,117166,118699
1024B/key366,2,1024,70,1120,0,408970,410234
1024B/key367,2,1024,83,1299,0,105600,107056
1024B/key368,2,1024,67,1173,0,412065,413377
1024B/key369,2,1024,82,1193,0,123438,124808
1024B/key370,2,1024,82,1211,0,123017,124432
1024B/key371,2,1024,81,1300,0,114148,115621
1024B/key372,2,1024,87,1358,0,122350,173763
1024B/key373,2,1024,98,1217,0,125663,127065
1024B/key374,2,1024,102,1819,0,123704,125692
1024B/key375,2,1024,75,1061,0,398762,399970
1024B/key376,2,1024,84,1205,0,390206,391583
1024B/key377,2,1024,81,1300,0,406299,407762
1024B/key378,2,1024,78,1335,0,397038,398533
1024B/key379,2,1024,77,1302,0,414219,415681
1024B/key380,2,1024,81,1238,0,418567,419972
1024B/key381,2,1024,73,1220,0,407522,408907
1024B/key382,2,1024,87,1163,0,418108,419445
1024B/key383,2,1024,78,1230,0,397184,398582
1024B/key384,2,1024,89,1369,0,407356,408894
1024B/key385,2,1024,73,1227,0,414383,415763
1024B/key386,2,1024,82,1312,0,417817,419296
1024B/key387,2,1024,79,1285,0,409413,410858
1024B/key388,2,1024,77,1273,0,407401,408839
1024B/key389,2,1024,75,1189,0,426408,427752
1024B/key390,2,1024,81,1249,0,418916,420330
1024B/key391,2,1024,75,1313,0,399212,400711
1024B/key392,2,1024,86,1278,0,415337,416776
1024B/key393,2,1024,79,1308,0,416228,417728
1024B/key394,2,1024,81,1362,0,408155,409679
1024B/key395,2,1024,71,1310,0,412809,414272
1024B/key396,2,1024,83,1253,0,414908,416319
1024B/key397,2,1024,73,1188,0,405410,406754
1024B/key398,2,1024,80,1215,0,412332,413712
1024B/key399,2,1024,77,1206,0,419443,420818
1024B/key400,2,1024,93,1440,0,468239,469841
1024B/key401,2,1024,71,1384,0,402735,404261
1024B/key402,2,1024,83,1308,0,123130,124614
1024B/key403,2,1024,96,1354,0,128093,183990
1024B/key404,2,1024,60574,1466,0,136444,198572
1024B/key405,2,1024,89,1296,0,120571,122037
1024B/key406,2,1024,63,1146,0,123071,124356
1024B/key407,2,1024,82,1205,0,120278,121641
1024B/key408,2,1024,79,1133,0,114784,116087
1024B/key409,2,1024,67,1125,0,119990,121240
1024B/key410,2,1024,62,1120,0,123625,124885
1024B/key411,2,1024,59,1136,0,125547,126831
1024B/key412,2,1024,62,1092,0,417724,418970
1024B/key413,2,1024,65,1181,0,395953,397285
1024B/key414,2,1024,85,1148,0,424399,425714
1024B/key415,2,1024,72,1158,0,399268,400579
1024B/key416,2,1024,71,1118,0,395353,396627
1024B/key417,2,1024,73,1172,0,407747,409082
1024B/key418,2,1024,71,1154,0,404729,406033
1024B/key419,2,1024,70,1270,0,412314,413736
1024B/key420,2,1024,70,1348,0,395641,397142
1024B/key421,2,1024,79,1246,0,402059,403485
1024B/key422,2,1024,73,1263,0,417771,419189
1024B/key423,2,1024,78,1228,0,403248,404635
1024B/key424,2,1024,67,1128,0,404614,405892
1024B/key425,2,1024,72,1222,0,418846,420227
1024B/key426,2,1024,79,1091,0,391774,393027
1024B/key427,2,1024,71,1194,0,410394,411743
1024B/key428,2,1024,63,1304,0,398212,399663
1024B/key429,2,1024,91,1285,0,417074,418535
1024B/key430,2,1024,68,1209,0,399173,400533
1024B/key431,2,1024,71,1391,0,413317,414888
1024B/key432,2,1024,75,1339,0,407945,409434
1024B/key433,2,1024,83,1286,0,418251,419718
1024B/key434,2,1024,72,1304,0,406222,407684
1024B/key435,2,1024,75,1293,0,406336,407789
1024B/key436,2,1024,89,1324,0,408854,410354
1024B/key437,2,1024,93,1544,0,451684,453449
1024B/key438,2,1024,91,1458,0,405458,407074
1024B/key439,2,1024,118,2251,0,116918,119373
1024B/key440,2,1024,63,1168,0,126725,128060
1024B/key441,2,1024,81,1247,0,108334,109759
1024B/key442,2,1024,83,1282,0,146783,148243
1024B/key443,2,1024,74,1178,0,115470,116782
1024B/key444,2,1024,78,1061,0,113711,114925
1024B/key445,2,1024,74,1095,0,115698,116957
1024B/key446,2,1024,81,1145,0,131862,133177
1024B/key447,2,1024,79,1171,0,118097,119430
1024B/key448,2,1024,71,1157,0,114774,116071
1024B/key449,2,1024,71,1066,0,120287,121513
1024B/key450,2,1024,78,1135,0,127510,128801
1024B/key451,2,1024,80,1106,0,115798,117064
1024B/key452,2,1024,76,1150,0,413683,414987
1024B/key453,2,1024,74,1163,0,388984,390303
1024B/key454,2,1024,129,1237,0,417632,419072
1024B/key455,2,1024,77,1264,0,409782,411212
1024B/key456,2,1024,61,1295,0,417701,419131
1024B/key457,2,1024,75,1175,0,413520,414855
1024B/key458,2,1024,92,1186,0,433063,434425
1024B/key459,2,1024,74,1217,0,428365,429741
1024B/key460,2,1024,87,1224,0,431664,433061
1024B/key461,2,1024,78,1180,0,423777,425130
1024B/key462,2,1024,76,1230,0,417066,418457
1024B/key463,2,1024,70,1181,0,403133,404470
1024B/key464,2,1024,81,4255,0,415207,419630
1024B/key465,2,1024,86,1328,0,417730,419217
1024B/key466,2,1024,72,1245,0,416885,418286
1024B/key467,2,1024,82,1226,0,421191,422583
1024B/key468,2,1024,76,1244,0,408580,409981
1024B/key469,2,1024,81,1283,0,395899,397345
1024B/key470,2,1024,76,1265,0,405698,407121
1024B/key471,2,1024,72,1300,0,408475,409951
1024B/key472,2,1024,79,1271,0,407019,408450
1024B/key473,2,1024,80,1214,0,401380,402758
1024B/key474,2,1024,80,1237,0,416078,417477
1024B/key475,2,1024,254,1456,0,420633,422405
1024B/key476,2,1024,101,25999,0,490947,517127
1024B/key477,2,1024,79,1434,0,486437,488024
1024B/key478,2,1024,80,1274,0,402388,403804
1024B/key479,2,1024,63,1235,0,122401,123780
1024B/key480,2,1024,87,1190,0,106209,107555
1024B/key481,2,1024,69,1139,0,388212,389493
1024B/key482,2,1024,67,1262,0,122216,123613
1024B/key483,2,1024,76,1145,0,122176,123463
1024B/key484,2,1024,64,1105,0,121257,122492
1024B/key485,2,1024,74,1071,0,115016,116250
1024B/key486,2,1024,69,1104,0,124093,125340
1024B/key487,2,1024,70,1118,0,119306,120555
1024B/key488,2,1024,67,1093,0,118567,119817
1024B/key489,2,1024,72,1066,0,122349,123562
1024B/key490,2,1024,70,1205,0,122765,124122
1024B/key491,2,1024,79,1081,0,132656,133907
1024B/key492,2,1024,79,1117,0,128844,130114
1024B/key493,2,1024,74,1055,0,416021,417231
1024B/key494,2,1024,74,1173,0,421406,422735
1024B/key495,2,1024,79,1182,0,421689,423037
1024B/key496,2,1024,72,1235,0,413007,414397
1024B/key497,2,1024,79,1217,0,423466,424845
1024B/key498,2,1024,70,1168,0,408468,409791
1024B/key499,2,1024,76,1238,0,415148,416546
1024B/key500,2,1024,79,1331,0,423186,424684
1024B/key501,2,1024,84,1331,0,403743,405253
1024B/key502,2,1024,80,1239,0,456936,458344
1024B/key503,2,1024,77,1198,0,417319,418676
1024B/key504,2,1024,79,1218,0,408853,410239
1024B/key505,2,1024,83,1179,0,401716,403060
1024B/key506,2,1024,67,1146,0,400653,401949
1024B/key507,2,1024,68,1248,0,417387,418811
1024B/key508,2,1024,78,1228,0,412422,413813
1024B/key509,2,1024,86,1241,0,388448,389855
1024B/key510,2,1024,73,1171,0,420177,421506
1024B/key511,2,1024,76,1255,0,400188,401649
1024B/key512,2,1024,82,1359,0,405090,406587
1024B/key513,2,1024,90,1415,0,467893,469477
1024B/key514,2,1024,86,1238,0,401521,402920
1024B/key515,2,1024,80,1261,0,411450,412863
1024B/key516,2,1024,62,1182,0,415300,416619
1024B/key517,2,1024,81,1234,0,418550,419938
1024B/key518,2,1024,104,23103,0,395825,419109
1024B/key519,2,1024,74,1284,0,422354,423779
1024B/key520,2,1024,79,1470,0,400775,402396
1024B/key521,2,1024,78,1172,0,128003,129340
1024B/key522,2,1024,80,1146,0,118190,119508
1024B/key523,2,1024,69,1252,0,140473,141876
1024B/key524,2,1024,77,1083,0,114986,116236
1024B/key525,2,1024,71,1175,0,133045,134361
1024B/key526,2,1024,65,1273,0,123741,125146
1024B/key527,2,1024,74,1183,0,118107,119440
1024B/key528,2,1024,60,1264,0,116302,117703
1024B/key529,2,1024,71,1250,0,123758,125158
1024B/key530,2,1024,75,1228,0,127338,128731
1024B/key531,2,1024,70,1218,0,111931,113299
1024B/key532,2,1024,77,1126,0,411489,412774
1024B/key533,2,1024,77,1410,0,407160,408733
1024B/key534,2,1024,71,1241,0,408861,410252
1024B/key535,2,1024,75,1423,0,427450,429032
1024B/key536,2,1024,74,1386,0,397775,399329
1024B/key537,2,1024,78,1327,0,416480,417972
1024B/key538,2,1024,78,1248,0,418972,420381
1024B/key539,2,1024,64,1228,0,426535,427901
1024B/key540,2,1024,73,1263,0,394818,396240
1024B/key541,2,1024,71,1278,0,421285,422722
1024B/key542,2,1024,79,1249,0,402441,403859
1024B/key543,2,1024,79,1332,0,431805,433300
1024B/key544,2,1024,72,1404,0,424204,425768
1024B/key545,2,1024,78,1272,0,411684,413122
1024B/key546,2,1024,82,1237,0,418317,419721
1024B/key547,2,1024,68,1241,0,429024,430423
1024B/key548,2,1024,76,1344,0,398926,400416
1024B/key549,2,1024,101,1546,0,473052,474774
1024B/key550,2,1024,94,1196,0,425636,427009
1024B/key551,2,1024,75,1160,0,416772,418118
1024B/key552,2,1024,92,1249,0,417595,419014
1024B/key553,2,1024,87,1232,0,393920,395322
1024B/key554,2,1024,76,1182,0,388377,389705
1024B/key555,2,1024,74,1284,0,388471,389906
1024B/key556,2,1024,91,1478,0,416440,418096
1024B/key557,2,1024,107,5736,0,441361,447278
