key,src,size,dram,oscm,osc,dl,total
256B/key101,2,256,79,1275,0,123343,124765
256B/key102,2,256,70,1187,0,147309,148638
256B/key103,2,256,77,1221,0,113333,114717
256B/key104,2,256,74,1195,0,125074,126428
256B/key105,2,256,84,1177,0,121914,123263
256B/key106,2,256,82,1192,0,135968,137342
256B/key107,2,256,77,1221,0,121012,122398
256B/key108,2,256,79,1235,0,121485,122879
256B/key109,2,256,84,1222,0,405277,406676
256B/key110,2,256,76,1203,0,399853,401219
256B/key111,2,256,87,1241,0,386066,387505
256B/key112,2,256,84,1676,0,417257,419091
256B/key113,2,256,83,1157,0,401937,403274
256B/key114,2,256,80,1426,0,394352,395938
256B/key115,2,256,68,1411,0,398349,399901
256B/key116,2,256,75,1403,0,411185,412745
256B/key117,2,256,66,1653,0,441574,443374
256B/key118,2,256,85,1216,0,406618,408001
256B/key119,2,256,80,1251,0,412562,413978
256B/key120,2,256,70,1300,0,399821,401267
256B/key121,2,256,81,1277,0,405764,407208
256B/key122,2,256,72,1323,0,400151,401632
256B/key123,2,256,66,1275,0,415493,416918
256B/key124,2,256,76,1228,0,407275,408658
256B/key125,2,256,80,1367,0,404272,405807
256B/key126,2,256,72,1299,0,412298,413754
256B/key127,2,256,76,1291,0,416705,418156
256B/key128,2,256,76,1329,0,413936,415397
256B/key129,2,256,107,10910,0,457100,468191
256B/key130,2,256,71,1217,0,430554,431915
256B/key131,2,256,73,1267,0,404683,406102
256B/key132,2,256,78,1310,0,418144,419610
256B/key133,2,256,77,1286,0,419955,427124
256B/key134,2,256,2358,9547,0,514343,526322
256B/key135,2,256,83,1504,0,405933,407593
256B/key136,2,256,93,1312,0,116238,117714
256B/key137,2,256,77,1276,0,124089,125510
256B/key138,2,256,83,1213,0,120739,122103
256B/key139,2,256,77,1217,0,132038,133401
256B/key140,2,256,85,1191,0,120427,121797
256B/key141,2,256,81,1249,0,116098,117510
256B/key142,2,256,75,1201,0,110497,111852
256B/key143,2,256,80,1225,0,126893,128283
256B/key144,2,256,84,1312,0,113412,114890
256B/key145,2,256,81,1249,0,123178,124573
256B/key146,2,256,77,1149,0,104456,105740
256B/key147,2,256,69,1123,0,143838,145107
256B/key148,2,256,72,1121,0,120767,122038
256B/key149,2,256,78,1216,0,128212,129578
256B/key150,2,256,77,1186,0,125275,126619
256B/key151,2,256,92,1302,0,407021,408524
256B/key152,2,256,98,1490,0,404517,406218
256B/key153,2,256,83,1257,0,403442,404864
256B/key154,2,256,79,1303,0,418164,419626
256B/key155,2,256,81,1179,0,408820,410160
256B/key156,2,256,103,1211,0,398379,399788
256B/key157,2,256,84,1238,0,396412,397815
256B/key158,2,256,78,1197,0,405067,406425
256B/key159,2,256,85,1213,0,434136,435511
256B/key160,2,256,81,1162,0,408132,409451
256B/key161,2,256,81,1216,0,422972,424350
256B/key162,2,256,79,1313,0,404657,406128
256B/key163,2,256,77,1221,0,410027,411404
256B/key164,2,256,83,1256,0,415076,416494
256B/key165,2,256,78,1220,0,422499,423879
256B/key166,2,256,73,1232,0,432006,433394
256B/key167,2,256,82,1246,0,425272,426663
256B/key168,2,256,101,1573,0,421388,423135
256B/key169,2,256,85,1329,0,412575,414064
256B/key170,2,256,70,1345,0,427427,428917
256B/key171,2,256,74,1326,0,403778,405258
256B/key172,2,256,82,1232,0,400475,401869
256B/key173,2,256,69,1344,0,410852,412345
256B/key174,2,256,78,1286,0,422126,423570
256B/key175,2,256,89,1503,0,426614,428258
256B/key176,2,256,69,1253,0,471425,472817
256B/key177,2,256,81,1251,0,387380,388781
256B/key178,2,256,80,1387,0,115436,116970
256B/key179,2,256,74,1420,0,122992,124541
256B/key180,2,256,70,1266,0,117323,118728
256B/key181,2,256,74,1212,0,106019,107386
256B/key182,2,256,75,1119,0,123604,124877
256B/key183,2,256,83,1230,0,135690,137082
256B/key184,2,256,75,1170,0,121382,122680
256B/key185,2,256,63,1118,0,122632,123876
256B/key186,2,256,77,1168,0,117989,119291
256B/key187,2,256,64,1119,0,103815,105064
256B/key188,2,256,70,1074,0,120209,121410
256B/key189,2,256,71,1142,0,112563,113835
256B/key190,2,256,79,1123,0,116768,118038
256B/key191,2,256,64,1184,0,122901,124239
256B/key192,2,256,76,1096,0,115329,116557
256B/key193,2,256,70,1046,0,122661,123842
256B/key194,2,256,61,1132,0,400340,401611
256B/key195,2,256,78,1199,0,414745,416095
256B/key196,2,256,78,1364,0,417590,419115
256B/key197,2,256,75,1265,0,429031,430460
256B/key198,2,256,82,1477,0,405904,407533
256B/key199,2,256,83,1216,0,418406,419790
256B/key200,2,256,87,1241,0,402956,404360
256B/key201,2,256,76,1295,0,404984,406440
256B/key202,2,256,79,1247,0,400611,402016
256B/key203,2,256,81,1217,0,405175,406553
256B/key204,2,256,78,1260,0,416485,417904
256B/key205,2,256,71,1224,0,404593,405974
256B/key206,2,256,79,1261,0,412694,414084
256B/key207,2,256,90,1444,0,565976,567576
256B/key208,2,256,69,1312,0,412905,414368
256B/key209,2,256,76,1353,0,408925,410428
256B/key210,2,256,65,1469,0,422509,424127
256B/key211,2,256,100,1231,0,423848,425255
256B/key212,2,256,62,1259,0,413704,415105
256B/key213,2,256,78,1250,0,418743,420156
256B/key214,2,256,77,1206,0,407023,408390
256B/key215,2,256,72,1248,0,427422,428825
256B/key216,2,256,78,1202,0,404592,405960
256B/key217,2,256,77,1361,0,411921,413435
256B/key218,2,256,78,1724,0,415317,417184
256B/key219,2,256,76,1348,0,409876,411358
256B/key220,2,256,67,1347,0,422412,423896
256B/key221,2,256,64,1350,0,107623,109108
256B/key222,2,256,61,1240,0,105076,106441
256B/key223,2,256,71,1194,0,121185,122516
256B/key224,2,256,70,1184,0,114914,116248
256B/key225,2,256,79,1080,0,115617,116836
256B/key226,2,256,73,1126,0,117406,118674
256B/key227,2,256,75,1175,0,119130,120445
256B/key228,2,256,64,1225,0,129803,131157
256B/key229,2,256,69,1181,0,116074,117385
256B/key230,2,256,59,1098,0,108523,109751
256B/key231,2,256,79,1239,0,122594,124004
256B/key232,2,256,74,1167,0,116800,118108
256B/key233,2,256,71,1123,0,112817,114070
256B/key234,2,256,64,1112,0,105435,106666
256B/key235,2,256,64,1063,0,417400,418608
256B/key236,2,256,72,1210,0,399099,400463
256B/key237,2,256,80,1162,0,397429,398759
256B/key238,2,256,74,1172,0,403220,404538
256B/key239,2,256,130,1205,0,410213,411629
256B/key240,2,256,75,1216,0,418139,419499
256B/key241,2,256,82,1199,0,404778,406128
256B/key242,2,256,77,1260,0,385599,387016
256B/key243,2,256,79,1238,0,395903,397296
256B/key244,2,256,74,1268,0,397730,399152
256B/key245,2,256,92,1232,0,486272,487658
256B/key246,2,256,76,1217,0,387919,389289
256B/key247,2,256,70,1204,0,402617,403972
256B/key248,2,256,79,1199,0,385710,387068
256B/key249,2,256,86,1533,0,405475,407171
256B/key250,2,256,73,1223,0,400013,401393
256B/key251,2,256,83,1213,0,417539,418919
256B/key252,2,256,78,1191,0,401199,402540
256B/key253,2,256,81,1152,0,432006,433314
256B/key254,2,256,71,1405,0,434620,436178
256B/key255,2,256,83,1196,0,406808,408163
256B/key256,2,256,83,1244,0,413942,415343
256B/key257,2,256,60,1212,0,404020,405366
256B/key258,2,256,74,1265,0,411440,412854
256B/key259,2,256,79,1171,0,410833,412165
256B/key260,2,256,87,1172,0,447458,448786
256B/key261,2,256,85,1381,0,397195,398735
256B/key262,2,256,66,1291,0,115365,116790
256B/key263,2,256,78,1179,0,112838,114171
256B/key264,2,256,62,1117,0,109882,111127
256B/key265,2,256,68,1226,0,117687,119040
256B/key266,2,256,67,1214,0,120469,121806
256B/key267,2,256,74,1132,0,164476,165762
256B/key268,2,256,80,1198,0,115661,117027
256B/key269,2,256,78,1140,0,120649,121927
256B/key270,2,256,71,1115,0,132049,133303
256B/key271,2,256,71,1132,0,115750,117044
256B/key272,2,256,76,1234,0,120683,122052
256B/key273,2,256,69,1119,0,113465,114720
256B/key274,2,256,76,1126,0,408260,409541
256B/key275,2,256,88,1261,0,399640,401061
256B/key276,2,256,77,1366,0,402196,403723
256B/key277,2,256,74,1284,0,408855,410284
256B/key278,2,256,65,1486,0,417252,418882
256B/key279,2,256,81,1260,0,418789,420239
256B/key280,2,256,77,1264,0,410554,411982
256B/key281,2,256,72,1365,0,403749,405244
256B/key282,2,256,84,2607,0,467957,470713
256B/key283,2,256,67,1254,0,408466,409863
256B/key284,2,256,74,1278,0,414680,416104
256B/key285,2,256,81,1283,0,393022,394473
256B/key286,2,256,103,1302,0,394253,395736
256B/key287,2,256,73,1293,0,430721,432167
256B/key288,2,256,73,1313,0,416461,417926
256B/key289,2,256,70,1274,0,414502,415919
256B/key290,2,256,68,1348,0,388304,389799
256B/key291,2,256,77,1329,0,400199,401688
256B/key292,2,256,66,1260,0,414915,416316
256B/key293,2,256,78,1170,0,400573,401881
256B/key294,2,256,69,1179,0,405223,406564
256B/key295,2,256,75,1194,0,404386,405742
256B/key296,2,256,70,1317,0,391952,393409
256B/key297,2,256,82,1259,0,409024,410444
256B/key298,2,256,82,1278,0,408647,410089
256B/key299,2,256,104,1276,0,431977,433424
256B/key300,2,256,78,1396,0,404071,405615
256B/key301,2,256,86,1414,0,116742,118308
256B/key302,2,256,63,1275,0,117490,118898
256B/key303,2,256,70,1215,0,118857,120206
256B/key304,2,256,67,1144,0,118490,119757
256B/key305,2,256,71,1106,0,118098,119350
256B/key306,2,256,74,1129,0,116109,117386
256B/key307,2,256,76,1233,0,129484,130868
256B/key308,2,256,70,1175,0,117176,118483
256B/key309,2,256,72,1180,0,108541,109848
256B/key310,2,256,63,1090,0,119954,121160
256B/key311,2,256,65,1161,0,126421,127746
256B/key312,2,256,62,1268,0,112504,113898
256B/key313,2,256,70,1080,0,115794,117005
256B/key314,2,256,60,1111,0,129792,131044
256B/key315,2,256,82,1213,0,143085,144443
256B/key316,2,256,72,1230,0,115169,116540
256B/key317,2,256,68,1144,0,118515,119797
256B/key318,2,256,78,1176,0,143450,144768
256B/key319,2,256,63,1149,0,401331,402614
256B/key320,2,256,68,1196,0,405268,406613
256B/key321,2,256,78,1187,0,395210,396560
256B/key322,2,256,77,1205,0,423700,425070
256B/key323,2,256,95,1360,0,446410,447949
256B/key324,2,256,76,1220,0,406317,407694
256B/key325,2,256,74,1318,0,420044,421514
256B/key326,2,256,81,1298,0,412209,413668
256B/key327,2,256,85,1226,0,405056,406450
256B/key328,2,256,70,1269,0,408310,409721
256B/key329,2,256,79,1219,0,415967,417349
256B/key330,2,256,77,1370,0,398010,399536
256B/key331,2,256,74,1347,0,415708,417214
256B/key332,2,256,64,1244,0,420548,421927
256B/key333,2,256,81,1252,0,400003,401418
256B/key334,2,256,72,1187,0,418396,419741
256B/key335,2,256,73,1194,0,403902,405249
256B/key336,2,256,78,1303,0,422932,424393
256B/key337,2,256,74,1376,0,410141,411669
256B/key338,2,256,75,1303,0,413957,415422
256B/key339,2,256,82,1254,0,397189,398609
256B/key340,2,256,83,1419,0,413579,415169
256B/key341,2,256,65,1276,0,397443,398861
256B/key342,2,256,79,1160,0,405629,406950
256B/key343,2,256,71,1190,0,431359,432668
256B/key344,2,256,70,1269,0,498714,500121
256B/key345,2,256,73,1230,0,396887,398260
256B/key346,2,256,69,1165,0,125937,127252
256B/key347,2,256,67,1172,0,122531,123834
256B/key348,2,256,67,1142,0,126345,127616
256B/key349,2,256,81,1185,0,116260,117598
256B/key350,2,256,68,1230,0,121732,123098
256B/key351,2,256,68,1157,0,125134,126458
256B/key352,2,256,78,1203,0,124483,125821
256B/key353,2,256,142,1161,0,121257,122632
256B/key354,2,256,68,1109,0,106371,107620
256B/key355,2,256,71,1086,0,116910,118138
256B/key356,2,256,66,1180,0,115972,117295
256B/key357,2,256,80,1210,0,133963,135324
256B/key358,2,256,62,1185,0,109984,111298
256B/key359,2,256,77,1099,0,163715,164968
256B/key360,2,256,77,1239,0,113183,114572
256B/key361,2,256,71,1306,0,422311,423786
256B/key362,2,256,92,1524,0,463013,464695
256B/key363,2,256,84,1396,0,433617,435180
256B/key364,2,256,96,1297,0,408278,409752
256B/key365,2,256,79,1297,0,412502,413957
256B/key366,2,256,81,1337,0,408611,410113
256B/key367,2,256,76,1524,0,419961,421648
256B/key368,2,256,72,1313,0,428746,430220
256B/key369,2,256,83,1367,0,404892,406413
256B/key370,2,256,81,1314,0,411888,413375
256B/key371,2,256,82,1372,0,418385,419923
256B/key372,2,256,71,1408,0,421020,422574
256B/key373,2,256,79,1182,0,423601,424945
256B/key374,2,256,81,1222,0,403230,404616
256B/key375,2,256,62,1215,0,398099,399448
256B/key376,2,256,70,1297,0,422230,423675
256B/key377,2,256,79,1321,0,422915,424397
256B/key378,2,256,67,1348,0,413895,415393
256B/key379,2,256,90,1267,0,395355,396796
256B/key380,2,256,80,1548,0,411230,412946
256B/key381,2,256,86,1245,0,410773,412193
256B/key382,2,256,81,1252,0,423852,425275
256B/key383,2,256,76,1271,0,414768,416197
256B/key384,2,256,86,1257,0,406654,408069
256B/key385,2,256,90,1347,0,412196,413723
256B/key386,2,256,103,1328,0,449001,450497
256B/key387,2,256,62,1237,0,429456,430825
256B/key388,2,256,66,1250,0,116007,117387
256B/key389,2,256,73,1205,0,104770,106110
256B/key390,2,256,74,1126,0,104041,105301
256B/key391,2,256,69,1132,0,120656,121956
256B/key392,2,256,62,1308,0,122088,123527
256B/key393,2,256,69,1330,0,418788,420239
256B/key394,2,256,104,12385,0,152622,165210
256B/key395,2,256,91,1320,0,116295,117766
256B/key396,2,256,77,1187,0,108223,109554
256B/key397,2,256,77,1219,0,131286,132660
256B/key398,2,256,77,1221,0,135120,136500
256B/key399,2,256,78,1243,0,110583,111967
256B/key400,2,256,79,1169,0,395661,396995
256B/key401,2,256,71,1197,0,403916,405270
256B/key402,2,256,69,1521,0,428169,429844
256B/key403,2,256,81,1455,0,395872,397494
256B/key404,2,256,72,1345,0,415189,416689
256B/key405,2,256,80,1204,0,401216,402593
256B/key406,2,256,78,1232,0,413404,414801
256B/key407,2,256,80,1243,0,415158,416565
256B/key408,2,256,71,1303,0,410844,412304
256B/key409,2,256,75,1196,0,414414,415764
256B/key410,2,256,78,1251,0,401848,403260
256B/key411,2,256,72,1282,0,409713,411151
256B/key412,2,256,77,1264,0,402823,404245
256B/key413,2,256,72,1203,0,413505,414867
256B/key414,2,256,77,1273,0,418717,420154
256B/key415,2,256,81,1245,0,413957,415368
256B/key416,2,256,72,1296,0,413095,414542
256B/key417,2,256,73,1203,0,399238,400599
256B/key418,2,256,78,1239,0,390613,392036
256B/key419,2,256,70,1269,0,422318,423741
256B/key420,2,256,66,1250,0,426384,427785
256B/key421,2,256,63,1269,0,406061,407492
256B/key422,2,256,72,1204,0,422513,423883
256B/key423,2,256,81,1268,0,411039,412468
256B/key424,2,256,80,1229,0,394172,395577
256B/key425,2,256,76,1426,0,412817,414400
256B/key426,2,256,89,1472,0,429779,431396
256B/key427,2,256,101,8409,0,476017,484594
256B/key428,2,256,74,1344,0,123968,125441
256B/key429,2,256,73,1160,0,117541,118835
256B/key430,2,256,74,1302,0,121201,122644
256B/key431,2,256,68,1382,0,105094,106628
256B/key432,2,256,57,1332,0,121181,122656
256B/key433,2,256,73,1183,0,423651,424990
256B/key434,2,256,80,1279,0,108142,109573
256B/key435,2,256,81,1206,0,115560,116915
256B/key436,2,256,68,1172,0,117558,118863
256B/key437,2,256,69,1158,0,113509,114809
256B/key438,2,256,74,1268,0,111833,113247
256B/key439,2,256,70,1164,0,113864,115163
256B/key440,2,256,72,1171,0,106842,108183
256B/key441,2,256,89,1178,0,104876,106240
256B/key442,2,256,80,1139,0,116607,117899
256B/key443,2,256,67,1152,0,126160,127458
256B/key444,2,256,75,1156,0,408437,409755
256B/key445,2,256,73,1321,0,418882,420373
256B/key446,2,256,90,1286,0,410898,412353
256B/key447,2,256,71,1198,0,408933,410289
256B/key448,2,256,66,1251,0,411168,412565
256B/key449,2,256,78,1305,0,419748,421211
256B/key450,2,256,74,1278,0,399126,400563
256B/key451,2,256,74,1261,0,410467,411882
256B/key452,2,256,78,1221,0,410605,411986
256B/key453,2,256,74,1270,0,407685,409110
256B/key454,2,256,77,1199,0,423515,424876
256B/key455,2,256,78,1194,0,401626,402979
256B/key456,2,256,81,1236,0,408868,410264
256B/key457,2,256,73,1182,0,404684,406014
256B/key458,2,256,67,1237,0,411242,412625
256B/key459,2,256,73,1179,0,412886,414220
256B/key460,2,256,75,1260,0,425600,427023
256B/key461,2,256,71,1236,0,413083,414487
256B/key462,2,256,75,1316,0,409366,410841
256B/key463,2,256,75,1311,0,423296,424762
256B/key464,2,256,67,1207,0,420755,422124
256B/key465,2,256,85,1395,0,411633,413173
256B/key466,2,256,98,5535,0,468118,473830
256B/key467,2,256,79,1434,0,424835,426417
256B/key468,2,256,87,1874,0,423417,425440
256B/key469,2,256,100,1473,0,413119,414761
256B/key470,2,256,70,1276,0,404385,405804
256B/key471,2,256,78,1235,0,402368,403772
256B/key472,2,256,77,1387,0,104081,105616
256B/key473,2,256,76,1187,0,112892,114229
256B/key474,2,256,76,1234,0,115627,116996
256B/key475,2,256,65,1137,0,105726,106992
256B/key476,2,256,63,1170,0,109452,110743
256B/key477,2,256,69,1123,0,129706,130962
256B/key478,2,256,67,1071,0,115363,116560
256B/key479,2,256,67,1116,0,106230,107498
256B/key480,2,256,79,1366,0,120993,122517
256B/key481,2,256,67,1178,0,122515,123826
256B/key482,2,256,62,1141,0,130763,132041
256B/key483,2,256,80,1168,0,106862,108182
256B/key484,2,256,71,1110,0,402011,403275
256B/key485,2,256,76,1223,0,409405,410786
256B/key486,2,256,66,1206,0,456723,458078
256B/key487,2,256,75,1200,0,411910,413269
256B/key488,2,256,80,1169,0,394775,396105
256B/key489,2,256,78,1234,0,396195,397589
256B/key490,2,256,80,1264,0,418193,419618
256B/key491,2,256,79,1254,0,401126,402538
256B/key492,2,256,76,1232,0,391034,392424
256B/key493,2,256,77,1250,0,415617,417027
256B/key494,2,256,71,1275,0,412419,413840
256B/key495,2,256,82,1278,0,393022,394467
256B/key496,2,256,75,1218,0,427058,428436
256B/key497,2,256,71,1186,0,410201,411544
256B/key498,2,256,79,1226,0,415449,416839
256B/key499,2,256,79,1148,0,414514,415814
256B/key500,2,256,68,1185,0,453424,454757
256B/key501,2,256,74,1209,0,416750,418113
256B/key502,2,256,87,1361,0,408922,410433
256B/key503,2,256,105,1509,0,421427,423115
256B/key504,2,256,72,1274,0,418699,420119
256B/key505,2,256,80,1241,0,403237,404638
256B/key506,2,256,78,1305,0,409987,411455
256B/key507,2,256,83,1298,0,422541,424014
256B/key508,2,256,91,1513,0,415686,417351
256B/key509,2,256,111,1371,0,508372,509945
256B/key510,2,256,78,1213,0,429388,430752
256B/key511,2,256,79,1245,0,406028,407439
256B/key512,2,256,78,1303,0,110557,111992
256B/key513,2,256,72,1131,0,124145,125411
256B/key514,2,256,80,1178,0,105991,107321
256B/key515,2,256,76,1166,0,116554,117872
256B/key516,2,256,73,1174,0,115968,117293
256B/key517,2,256,73,1208,0,121382,122741
256B/key518,2,256,76,1095,0,116660,117896
256B/key519,2,256,72,1149,0,115821,117100
256B/key520,2,256,69,1102,0,394569,395820
256B/key521,2,256,76,1199,0,418101,419455
256B/key522,2,256,68,1214,0,390947,392310
256B/key523,2,256,75,1295,0,413231,414685
256B/key524,2,256,75,1306,0,415279,416727
256B/key525,2,256,71,1297,0,420578,422026
256B/key526,2,256,74,1199,0,410659,412011
256B/key527,2,256,82,1268,0,403234,404663
256B/key528,2,256,71,1144,0,412203,413497
256B/key529,2,256,78,1238,0,410213,411606
256B/key530,2,256,78,1166,0,405343,406671
256B/key531,2,256,78,1213,0,413986,415353
256B/key532,2,256,64,1173,0,414469,415784
256B/key533,2,256,75,1233,0,419096,420483
256B/key534,2,256,72,1227,0,392486,393867
256B/key535,2,256,77,1375,0,415230,416758
256B/key536,2,256,86,1430,0,687498,689074
256B/key537,2,256,62,1306,0,419460,420898
256B/key538,2,256,80,1245,0,408129,409533
256B/key539,2,256,67,1331,0,415286,416758
256B/key540,2,256,78,1262,0,423374,424796
256B/key541,2,256,65,1284,0,421208,422641
256B/key542,2,256,72,1303,0,386520,387964
256B/key543,2,256,81,1290,0,415741,417206
256B/key544,2,256,97,1386,0,435233,436787
256B/key545,2,256,107,1452,0,425362,426986
256B/key546,2,256,74,1343,0,112782,114261
256B/key547,2,256,72,1287,0,122920,124348
256B/key548,2,256,73,1280,0,130434,131851
256B/key549,2,256,67,1217,0,424144,425500
256B/key550,2,256,71,1371,0,131868,133383
256B/key551,2,256,76,1185,0,122670,124023
256B/key552,2,256,81,1286,0,116904,118336
256B/key553,2,256,83,1126,0,120730,121998
256B/key554,2,256,75,1153,0,122977,124271
256B/key555,2,256,70,1166,0,119756,121057
256B/key556,2,256,76,1138,0,112583,113859
256B/key557,2,256,76,1160,0,113909,115213
256B/key558,2,256,73,1127,0,111671,112937
256B/key559,2,256,72,1196,0,113004,114349
256B/key560,2,256,80,1229,0,115245,116626
256B/key561,2,256,72,1183,0,413627,414964
256B/key562,2,256,78,1214,0,415598,416970
256B/key563,2,256,75,1233,0,401214,402609
256B/key564,2,256,84,1206,0,420147,421537
256B/key565,2,256,70,1282,0,419380,420807
256B/key566,2,256,68,1304,0,397931,399381
256B/key567,2,256,87,1214,0,415861,417249
256B/key568,2,256,72,1274,0,402794,404209
256B/key569,2,256,69,1259,0,397043,398459
256B/key570,2,256,66,1317,0,422967,424438
256B/key571,2,256,88,1263,0,390867,392290
256B/key572,2,256,78,1434,0,407603,409204
256B/key573,2,256,82,1799,0,397914,399878
256B/key574,2,256,83,1451,0,407429,409025
256B/key575,2,256,174,1451,0,487298,489016
256B/key576,2,256,73,1275,0,406376,407813
256B/key577,2,256,80,1223,0,428846,430241
256B/key578,2,256,71,1166,0,403476,404802
256B/key579,2,256,74,1246,0,405292,406698
256B/key580,2,256,78,1258,0,404686,406097
256B/key581,2,256,78,1277,0,402536,403984
256B/key582,2,256,84,1380,0,385591,387136
256B/key583,2,256,72,1227,0,391673,393057
256B/key584,2,256,77,1238,0,399766,401164
256B/key585,2,256,77,1210,0,430397,431768
256B/key586,2,256,85,1399,0,474742,476290
256B/key587,2,256,103,1685,0,400841,402694
256B/key588,2,256,77,1356,0,404073,405572
256B/key589,2,256,75,1271,0,117133,118551
256B/key590,2,256,82,1202,0,106077,107433
256B/key591,2,256,70,1188,0,117420,118766
256B/key592,2,256,66,1209,0,117150,118490
256B/key593,2,256,72,1042,0,123147,124318
256B/key594,2,256,63,1131,0,106553,107798
256B/key595,2,256,57,1120,0,119220,120458
256B/key596,2,256,74,1212,0,123364,124728
256B/key597,2,256,73,1165,0,126633,127951
256B/key598,2,256,76,1242,0,142307,143711
256B/key599,2,256,86,1203,0,108175,109535
256B/key600,2,256,71,1207,0,129262,130624
256B/key601,2,256,82,1650,0,123018,124832
256B/key602,2,256,85,1251,0,131616,133039
256B/key603,2,256,87,1233,0,118988,120372
256B/key604,2,256,79,1168,0,422476,423806
256B/key605,2,256,84,1230,0,403076,404474
