key,src,size,dram,oscm,osc,dl,total
1B/key222,2,1,76,1268,0,101395,102801
1B/key223,2,1,70,1175,0,383203,384515
1B/key224,2,1,86,1245,0,102310,103699
1B/key225,2,1,75,1195,0,102305,103644
1B/key226,2,1,69,1209,0,103342,104681
1B/key227,2,1,69,1181,0,103269,104594
1B/key228,2,1,78,1190,0,103176,104516
1B/key229,2,1,69,1177,0,104023,105327
1B/key230,2,1,63,1124,0,103357,104595
1B/key231,2,1,57,1078,0,104419,105654
1B/key232,2,1,76,1280,0,103580,105003
1B/key233,2,1,70,1156,0,102250,103551
1B/key234,2,1,70,1079,0,103740,104961
1B/key235,2,1,132,1115,0,103744,105058
1B/key236,2,1,63,1091,0,383076,384313
1B/key237,2,1,80,1212,0,384284,385659
1B/key238,2,1,76,1159,0,394384,395707
1B/key239,2,1,77,1228,0,403684,405073
1B/key240,2,1,76,1286,0,389271,390720
1B/key241,2,1,79,1310,0,401332,402801
1B/key242,2,1,85,1335,0,399962,401472
1B/key243,2,1,81,1344,0,400328,401833
1B/key244,2,1,69,1238,0,396183,397577
1B/key245,2,1,82,1413,0,394288,395872
1B/key246,2,1,80,1350,0,401635,403151
1B/key247,2,1,81,1324,0,402141,403637
1B/key248,2,1,90,1331,0,408399,409884
1B/key249,2,1,87,1429,0,397962,399551
1B/key250,2,1,73,1306,0,396515,397966
1B/key251,2,1,74,1235,0,399992,401383
1B/key252,2,1,78,1310,0,402108,403577
1B/key253,2,1,81,1228,0,405547,406937
1B/key254,2,1,77,1364,0,399336,400858
1B/key255,2,1,73,1240,0,396552,397948
1B/key256,2,1,77,1248,0,396753,398162
1B/key257,2,1,82,1275,0,395159,396598
1B/key258,2,1,71,1159,0,385463,386770
1B/key259,2,1,75,1203,0,397465,398822
1B/key260,2,1,78,1254,0,386173,387586
1B/key261,2,1,80,1149,0,393195,394510
1B/key262,2,1,99,1311,0,410019,411498
1B/key263,2,1,77,1332,0,384991,386465
1B/key264,2,1,64,1281,0,385975,387386
1B/key265,2,1,72,1183,0,106551,107857
1B/key266,2,1,56,1210,0,103265,104585
1B/key267,2,1,67,1199,0,105282,106616
1B/key268,2,1,76,1265,0,105119,106528
1B/key269,2,1,76,1205,0,103716,105057
1B/key270,2,1,61,1227,0,103236,104591
1B/key271,2,1,78,1176,0,104562,105926
1B/key272,2,1,76,1137,0,102922,104204
1B/key273,2,1,74,1172,0,123526,124851
1B/key274,2,1,70,1184,0,104872,106198
1B/key275,2,1,62,1107,0,101514,102751
1B/key276,2,1,77,1214,0,106620,107968
1B/key277,2,1,65,1142,0,104828,106107
1B/key278,2,1,76,1124,0,105872,107138
1B/key279,2,1,74,1160,0,103399,104707
1B/key280,2,1,99,1177,0,401188,402538
1B/key281,2,1,87,1221,0,396312,397701
1B/key282,2,1,81,1224,0,382778,384163
1B/key283,2,1,80,1230,0,399825,401216
1B/key284,2,1,64,1394,0,382847,384390
1B/key285,2,1,81,1407,0,385162,386729
1B/key286,2,1,82,1299,0,396121,397593
1B/key287,2,1,94,1290,0,393970,395424
1B/key288,2,1,80,1224,0,400617,401984
1B/key289,2,1,98,1484,0,434922,436568
1B/key290,2,1,88,1611,0,392099,393867
1B/key291,2,1,71,1338,0,429096,430600
1B/key292,2,1,82,1276,0,402746,404173
1B/key293,2,1,78,1331,0,390202,391694
1B/key294,2,1,85,1256,0,389089,390513
1B/key295,2,1,79,1204,0,392784,394147
1B/key296,2,1,86,1341,0,388527,390043
1B/key297,2,1,86,1253,0,393274,394695
1B/key298,2,1,76,1253,0,388554,389964
1B/key299,2,1,85,1298,0,383123,384577
1B/key300,2,1,98,1213,0,395126,396525
1B/key301,2,1,69,1255,0,396737,398151
1B/key302,2,1,83,1319,0,394399,395888
1B/key303,2,1,72,1375,0,403706,405237
1B/key304,2,1,80,1334,0,395526,397022
1B/key305,2,1,82,1861,0,397520,399510
1B/key306,2,1,64,1278,0,558006,559421
1B/key307,2,1,76,1363,0,389220,390722
1B/key308,2,1,80,1365,0,104423,105925
1B/key309,2,1,69,1103,0,391653,392892
1B/key310,2,1,65,1205,0,111511,112846
1B/key311,2,1,72,1114,0,101536,102810
1B/key312,2,1,84,1245,0,102543,103926
1B/key313,2,1,70,1061,0,101476,102658
1B/key314,2,1,70,1087,0,102452,103685
1B/key315,2,1,78,1123,0,102820,104099
1B/key316,2,1,79,1142,0,104150,105459
1B/key317,2,1,79,1157,0,103188,104499
1B/key318,2,1,70,1073,0,102480,103715
1B/key319,2,1,74,1151,0,104023,105308
1B/key320,2,1,66,1432,0,102668,104250
1B/key321,2,1,72,1476,0,102120,103748
1B/key322,2,1,69,1347,0,103129,104617
1B/key323,2,1,76,1248,0,391414,392806
1B/key324,2,1,74,1287,0,387830,389273
1B/key325,2,1,69,1293,0,405424,406871
1B/key326,2,1,83,1236,0,386228,387631
1B/key327,2,1,70,1311,0,386193,387650
1B/key328,2,1,78,1218,0,386764,388150
1B/key329,2,1,66,1272,0,403660,405060
1B/key330,2,1,106,31611,0,486208,517989
1B/key331,2,1,72,1288,0,395452,396883
1B/key332,2,1,80,1216,0,399527,400904
1B/key333,2,1,96,1192,0,384252,385624
1B/key334,2,1,82,1284,0,397735,399184
1B/key335,2,1,85,1282,0,382961,384423
1B/key336,2,1,71,1245,0,392346,393730
1B/key337,2,1,76,1230,0,397925,399312
1B/key338,2,1,79,1349,0,392873,394376
1B/key339,2,1,78,1257,0,386138,387551
1B/key340,2,1,75,1241,0,397007,398417
1B/key341,2,1,74,1176,0,393753,395085
1B/key342,2,1,78,1211,0,399358,400725
1B/key343,2,1,80,1297,0,397993,399444
1B/key344,2,1,83,1191,0,394993,396357
1B/key345,2,1,69,1326,0,391661,393125
1B/key346,2,1,79,1124,0,399043,400324
1B/key347,2,1,62,1223,0,399031,400389
1B/key348,2,1,84,1708,0,404331,406179
1B/key349,2,1,75,1259,0,427503,428900
1B/key350,2,1,73,1359,0,386424,387918
1B/key351,2,1,78,1347,0,103553,105064
1B/key352,2,1,80,1312,0,103839,105289
1B/key353,2,1,76,1164,0,104675,105968
1B/key354,2,1,70,1155,0,103458,104741
1B/key355,2,1,82,1161,0,101458,102776
1B/key356,2,1,63,1130,0,103917,105163
1B/key357,2,1,69,1112,0,106703,107953
1B/key358,2,1,57,1145,0,103372,104638
1B/key359,2,1,66,1144,0,103893,105164
1B/key360,2,1,77,1147,0,102043,103328
1B/key361,2,1,72,1157,0,99862,101165
1B/key362,2,1,80,1233,0,105079,106456
1B/key363,2,1,68,1163,0,104425,105727
1B/key364,2,1,75,1146,0,386570,387877
1B/key365,2,1,76,1255,0,400503,401924
1B/key366,2,1,85,1274,0,403062,404505
1B/key367,2,1,74,1218,0,387643,389028
1B/key368,2,1,92,1487,0,393524,409766
1B/key369,2,1,102,1557,0,446253,447976
1B/key370,2,1,70,1264,0,398241,399646
1B/key371,2,1,84,1308,0,386827,388289
1B/key372,2,1,81,1330,0,399072,400562
1B/key373,2,1,70,1313,0,387586,389049
1B/key374,2,1,78,1330,0,399399,400892
1B/key375,2,1,72,1412,0,397580,399136
1B/key376,2,1,65,1204,0,394730,396070
1B/key377,2,1,86,1276,0,395828,397277
1B/key378,2,1,78,1203,0,393686,395051
1B/key379,2,1,62,1255,0,398145,399537
1B/key380,2,1,84,1220,0,382786,384172
1B/key381,2,1,71,1436,0,394718,396320
1B/key382,2,1,145,1292,0,394555,396075
1B/key383,2,1,65,1348,0,400112,401596
1B/key384,2,1,72,1355,0,391785,393292
1B/key385,2,1,83,1271,0,394592,396029
1B/key386,2,1,82,1258,0,391459,392893
1B/key387,2,1,72,1235,0,394481,395871
1B/key388,2,1,80,1365,0,396184,397700
1B/key389,2,1,84,1446,0,387531,390480
1B/key390,2,1,105,4268,0,457668,462105
1B/key391,2,1,83,1260,0,391760,393187
1B/key392,2,1,77,1322,0,101672,103129
1B/key393,2,1,93,1151,0,101255,102559
1B/key394,2,1,76,1241,0,102213,103590
1B/key395,2,1,76,1325,0,102771,104232
1B/key396,2,1,74,1157,0,101752,103041
1B/key397,2,1,81,1233,0,101858,103238
1B/key398,2,1,68,1178,0,104928,106239
1B/key399,2,1,65,1151,0,102330,103624
1B/key400,2,1,74,1166,0,102210,103517
1B/key401,2,1,68,1178,0,104484,105798
1B/key402,2,1,72,1176,0,103113,104448
1B/key403,2,1,85,1201,0,103944,105296
1B/key404,2,1,76,1175,0,103023,104344
1B/key405,2,1,77,1231,0,104822,106200
1B/key406,2,1,67,1153,0,103278,104558
1B/key407,2,1,57,1148,0,401465,402749
1B/key408,2,1,76,1328,0,404805,406296
1B/key409,2,1,84,1314,0,401823,403277
1B/key410,2,1,94,1404,0,406537,408110
1B/key411,2,1,69,1226,0,401064,402431
1B/key412,2,1,73,1206,0,398147,399496
1B/key413,2,1,79,1230,0,396591,397982
1B/key414,2,1,80,1279,0,393822,395265
1B/key415,2,1,103,1263,0,380778,382230
1B/key416,2,1,83,1311,0,396357,397834
1B/key417,2,1,75,1231,0,398006,399399
1B/key418,2,1,85,1285,0,395306,396762
1B/key419,2,1,74,1171,0,380281,381615
1B/key420,2,1,80,1315,0,383295,384778
1B/key421,2,1,85,1398,0,402845,404421
1B/key422,2,1,79,1263,0,387171,388598
1B/key423,2,1,76,1240,0,384687,386083
1B/key424,2,1,87,1210,0,395673,397055
1B/key425,2,1,80,1189,0,395229,396573
1B/key426,2,1,75,1231,0,401674,403052
1B/key427,2,1,79,1227,0,394559,395951
1B/key428,2,1,80,1407,0,396549,398120
1B/key429,2,1,85,1371,0,398370,399911
1B/key430,2,1,75,1260,0,401850,403272
1B/key431,2,1,78,1222,0,397890,399309
1B/key432,2,1,77,1387,0,404151,405706
1B/key433,2,1,132,1497,0,467758,469456
1B/key434,2,1,81,1377,0,390740,392262
1B/key435,2,1,75,1292,0,383304,384732
1B/key436,2,1,83,1202,0,103498,104843
1B/key437,2,1,75,1229,0,106064,107435
1B/key438,2,1,70,1133,0,101542,102802
1B/key439,2,1,73,1115,0,103005,104248
1B/key440,2,1,72,1074,0,101761,102981
1B/key441,2,1,67,1412,0,104330,105876
1B/key442,2,1,76,1224,0,102094,103458
1B/key443,2,1,67,1186,0,103932,105260
1B/key444,2,1,82,1262,0,104535,105961
1B/key445,2,1,86,1817,0,119438,121438
1B/key446,2,1,72,1350,0,386750,388235
1B/key447,2,1,86,1510,0,384449,386114
1B/key448,2,1,81,1301,0,383803,385266
1B/key449,2,1,75,1239,0,382219,383616
1B/key450,2,1,86,1255,0,399810,401227
1B/key451,2,1,82,1304,0,392763,394235
1B/key452,2,1,107,1262,0,401217,402654
1B/key453,2,1,103,1340,0,398398,399919
1B/key454,2,1,70,1265,0,403356,404776
1B/key455,2,1,83,1326,0,386738,388231
1B/key456,2,1,72,1356,0,396628,398138
1B/key457,2,1,78,1253,0,395218,396636
1B/key458,2,1,82,1277,0,380230,381672
1B/key459,2,1,69,1374,0,385578,387093
1B/key460,2,1,82,1280,0,382550,383997
1B/key461,2,1,79,1210,0,388063,389444
1B/key462,2,1,77,1221,0,412375,413756
1B/key463,2,1,80,1443,0,381724,383334
1B/key464,2,1,84,1364,0,401623,403157
1B/key465,2,1,82,1324,0,385503,386993
1B/key466,2,1,78,1403,0,387957,389521
1B/key467,2,1,85,1340,0,386487,387983
1B/key468,2,1,75,1279,0,390856,392291
1B/key469,2,1,83,1186,0,385906,387260
1B/key470,2,1,81,1211,0,403444,404824
1B/key471,2,1,86,1244,0,402550,403995
1B/key472,2,1,77,1361,0,451605,453112
1B/key473,2,1,60,1373,0,412236,413732
1B/key474,2,1,79,1232,0,101398,102778
1B/key475,2,1,76,1205,0,103431,104777
1B/key476,2,1,74,1156,0,104698,105990
1B/key477,2,1,73,1161,0,102710,104003
1B/key478,2,1,65,1141,0,411566,412839
1B/key479,2,1,80,1267,0,103762,105199
1B/key480,2,1,91,2291,0,102526,104980
1B/key481,2,1,76,1217,0,101212,102573
1B/key482,2,1,82,1439,0,103206,104779
1B/key483,2,1,148,1477,0,103441,115149
1B/key484,2,1,87,1408,0,102721,104277
1B/key485,2,1,100,19940,0,101285,121385
1B/key486,2,1,64,1279,0,102826,104236
1B/key487,2,1,84,1306,0,103331,104792
1B/key488,2,1,77,1222,0,103710,105070
1B/key489,2,1,75,1113,0,103854,105112
1B/key490,2,1,71,1184,0,102817,104156
1B/key491,2,1,74,1144,0,102205,103497
1B/key492,2,1,74,1192,0,101899,103240
1B/key493,2,1,70,1196,0,100912,102256
1B/key494,2,1,75,1159,0,102699,104017
1B/key495,2,1,80,1216,0,395844,397213
1B/key496,2,1,71,1228,0,402960,404344
1B/key497,2,1,76,1287,0,401290,402732
1B/key498,2,1,68,1191,0,385793,387118
1B/key499,2,1,72,1248,0,401076,402480
1B/key500,2,1,69,1215,0,385087,386445
1B/key501,2,1,64,1151,0,411421,412718
1B/key502,2,1,81,1240,0,401314,402709
1B/key503,2,1,71,1200,0,412255,413607
1B/key504,2,1,77,1234,0,386795,388185
1B/key505,2,1,78,1282,0,386518,387961
1B/key506,2,1,74,1561,0,389059,390776
1B/key507,2,1,81,1318,0,389063,390545
1B/key508,2,1,80,1391,0,388937,390495
1B/key509,2,1,75,1232,0,389470,390859
1B/key510,2,1,75,1302,0,389650,391108
1B/key511,2,1,77,1293,0,411056,412531
1B/key512,2,1,82,1208,0,387173,388532
1B/key513,2,1,88,1291,0,389163,390622
1B/key514,2,1,73,1244,0,398329,399729
1B/key515,2,1,78,1255,0,387567,388983
1B/key516,2,1,71,1348,0,398676,400171
1B/key517,2,1,67,1344,0,399457,400948
1B/key518,2,1,73,1312,0,399880,401342
1B/key519,2,1,74,1271,0,394295,395720
1B/key520,2,1,68,1271,0,407661,409088
1B/key521,2,1,88,1637,0,392472,394262
1B/key522,2,1,76,1453,0,414982,416569
1B/key523,2,1,69,1331,0,105105,106563
1B/key524,2,1,66,1272,0,102943,104336
1B/key525,2,1,62,1152,0,403479,404761
1B/key526,2,1,80,1204,0,103071,104417
1B/key527,2,1,70,1153,0,100897,102175
1B/key528,2,1,69,1136,0,101327,102585
1B/key529,2,1,59,1173,0,102829,104126
1B/key530,2,1,69,1165,0,102944,104258
1B/key531,2,1,80,1136,0,126651,127938
1B/key532,2,1,78,1218,0,104285,105648
1B/key533,2,1,81,1153,0,104739,106044
1B/key534,2,1,63,1163,0,102421,103723
1B/key535,2,1,69,1182,0,104823,106127
1B/key536,2,1,78,1131,0,416362,417649
1B/key537,2,1,71,1245,0,385841,387243
1B/key538,2,1,90,1269,0,399221,400654
1B/key539,2,1,73,1288,0,396991,398440
1B/key540,2,1,69,1358,0,401874,403369
1B/key541,2,1,68,1291,0,399379,400833
1B/key542,2,1,76,1231,0,382768,384150
1B/key543,2,1,83,1273,0,386148,387585
1B/key544,2,1,84,1351,0,392757,394268
1B/key545,2,1,71,1260,0,398917,400330
1B/key546,2,1,74,1268,0,404762,406176
1B/key547,2,1,68,1238,0,388001,389380
1B/key548,2,1,87,1224,0,400959,402350
1B/key549,2,1,66,1268,0,395707,397116
1B/key550,2,1,101,1241,0,404916,406340
1B/key551,2,1,80,1339,0,397608,399142
1B/key552,2,1,88,1403,0,403263,404832
1B/key553,2,1,81,1168,0,402702,404029
1B/key554,2,1,82,1250,0,401548,402961
1B/key555,2,1,71,1154,0,401662,402967
1B/key556,2,1,71,1206,0,401337,402694
1B/key557,2,1,73,1191,0,394104,395440
1B/key558,2,1,86,1207,0,395722,397096
1B/key559,2,1,83,1217,0,396368,397764
1B/key560,2,1,162,1500,0,416739,418469
1B/key561,2,1,122,1463,0,412708,414355
1B/key562,2,1,114,5889,0,563326,569395
1B/key563,2,1,80,1364,0,392784,394298
1B/key564,2,1,77,1404,0,103872,105421
1B/key565,2,1,66,1160,0,400359,401660
1B/key566,2,1,70,1207,0,101623,102964
1B/key567,2,1,86,1179,0,102817,104148
1B/key568,2,1,76,1120,0,104580,105842
1B/key569,2,1,67,1195,0,107273,108601
1B/key570,2,1,78,1189,0,109293,110645
1B/key571,2,1,74,1180,0,103112,104431
1B/key572,2,1,63,1132,0,103137,104392
1B/key573,2,1,69,1121,0,103105,104366
1B/key574,2,1,76,1161,0,102455,103751
1B/key575,2,1,61,1139,0,107345,108616
1B/key576,2,1,74,1136,0,109116,110406
1B/key577,2,1,76,1175,0,102527,103839
1B/key578,2,1,70,1114,0,102970,104214
1B/key579,2,1,69,1117,0,400879,402142
1B/key580,2,1,68,1253,0,406425,407825
1B/key581,2,1,68,1436,0,399487,401080
1B/key582,2,1,77,1352,0,411025,412538
1B/key583,2,1,70,1296,0,386055,387495
1B/key584,2,1,78,1351,0,397475,398983
1B/key585,2,1,73,1477,0,388132,389755
1B/key586,2,1,66,1317,0,397378,398839
1B/key587,2,1,77,1290,0,402215,403662
1B/key588,2,1,75,1223,0,396139,397521
1B/key589,2,1,80,1311,0,394325,395803
1B/key590,2,1,65,1255,0,394358,395754
1B/key591,2,1,72,1256,0,395802,397238
1B/key592,2,1,79,1294,0,396265,397706
1B/key593,2,1,68,1234,0,394836,396211
1B/key594,2,1,81,1245,0,392239,393642
1B/key595,2,1,68,1244,0,381013,382407
1B/key596,2,1,82,1166,0,378909,380236
1B/key597,2,1,81,1216,0,396711,398085
1B/key598,2,1,77,1278,0,390910,392342
1B/key599,2,1,63,1369,0,412413,413899
1B/key600,2,1,97,1437,0,429670,431276
1B/key601,2,1,81,1268,0,383030,384453
1B/key602,2,1,64,1245,0,384399,385779
1B/key603,2,1,71,1212,0,403635,404998
1B/key604,2,1,92,1366,0,401666,403183
1B/key605,2,1,66,1326,0,475073,476540
